"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79"
0,0,0,0,0,38.4237563867505,0,0,0,24.6845266558363,0,22.8333660645226,0,0,0,0,30.1213984496755,31.9308653363132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,23.7015772863806,24.6269115692142,0,0,0,22.8333660645226,0,17.266807741374,0,0,0,20.7413696877792,21.8195074849191,16.6813687698358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,22.3946683974498,22.0956134232131,19.2179271162134,0,0,0,17.266807741374,0,19.4183004667942,0,0,0,21.2533453477818,15.1425128746556,21.6121269040621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,19.7230032737677,13.6768270726258,0,0,0,0,19.4183004667942,0,17.923850959535,0,0,0,15.723885181801,19.1594617475279,22.8891242609362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,24.7334070581683,20.6541790350535,0,0,0,0,17.923850959535,0,18.522243543248,0,0,0,32.3143055660206,27.5513365271387,26.9081789165803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14.6456506751969,0,0,0,0,0,18.522243543248,0,0,0,0,0,20.1756687820772,16.6381056329498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,18.6004822608192,30.1213984496755,20.7413696877792,0,0,0,0,0,26.3699510728521,0,0,0,0,34.5613548216893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,31.9308653363132,21.8195074849191,21.2533453477818,0,0,0,26.3699510728521,0,15.8235042284992,0,0,0,31.2257278116808,51.0547795028045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,16.6813687698358,15.1425128746556,15.723885181801,0,0,0,15.8235042284992,0,18.249083342042,0,0,24.8274144188837,21.6472127720884,19.7047245816813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,21.6121269040621,19.1594617475279,32.3143055660206,0,0,0,18.249083342042,0,22.8998973011573,0,0,34.6326072299778,24.8267358627729,24.2874898161863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,22.8891242609362,27.5513365271387,20.1756687820772,0,0,0,22.8998973011573,0,16.4634392103322,0,0,31.3822758662821,28.4727883483417,19.4819300788789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9081789165803,16.6381056329498,0,0,0,0,16.4634392103322,0,0,0,0,20.2438184371009,19.6272091339468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5613548216893,31.2257278116808,24.8274144188837,0,0,0,0,35.2695974067658,0,0,0,21.0585868537686,24.2605922749766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0547795028045,21.6472127720884,34.6326072299778,0,0,35.2695974067658,0,46.8166536465206,0,0,33.1196128786796,33.103059223905,37.7960012378994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7047245816813,24.8267358627729,31.3822758662821,0,0,46.8166536465206,0,21.7751986006222,0,0,39.2659023103184,25.2490665401287,19.0301798243791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2874898161863,28.4727883483417,20.2438184371009,0,0,21.7751986006222,0,16.7570448679324,0,0,23.5107500676815,19.5493839242419,21.4254432705685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4819300788789,19.6272091339468,0,0,0,16.7570448679324,0,0,0,0,20.3232461958258,22.1845027041166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0585868537686,33.1196128786796,0,0,0,0,24.5485320964022,0,0,0,28.4265220884716,36.7137960819559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2605922749766,33.103059223905,39.2659023103184,0,0,24.5485320964022,0,30.7965734361361,0,0,37.093970201073,28.5275363893606,30.5585568189265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7960012378994,25.2490665401287,23.5107500676815,0,0,30.7965734361361,0,18.3908790473213,0,0,38.7982579045947,25.5217327369906,24.8824309317029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0301798243791,19.5493839242419,20.3232461958258,0,0,18.3908790473213,0,19.367618728911,0,0,20.8947418973286,20.7200356668059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4254432705685,22.1845027041166,0,0,0,19.367618728911,0,0,0,0,24.6558446064099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4265220884716,37.093970201073,0,0,0,0,38.0784737396066,0,0,20.72983523744,35.9812495905334,19.4643259135495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7137960819559,28.5275363893606,38.7982579045947,0,0,38.0784737396066,0,28.9199308027556,0,0,30.1494194399166,21.2408665580591,29.6067146710179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5585568189265,25.5217327369906,20.8947418973286,0,0,28.9199308027556,0,23.668239854573,0,0,25.857094552447,22.8250659330361,20.3501586781867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8824309317029,20.7200356668059,24.6558446064099,0,0,23.668239854573,0,0,0,0,26.0647389582113,23.3126735733836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.72983523744,0,0,0,0,15.7653277988053,0,0,0,0,27.194233057332,18.9966785221096,17.1881228856569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9812495905334,30.1494194399166,0,0,15.7653277988053,0,21.2144928465805,0,0,0,0,25.8039883122647,22.1956079993363,28.9798227999816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4643259135495,21.2408665580591,25.857094552447,0,0,21.2144928465805,0,26.0828167460841,0,0,0,0,21.7256397763912,20.4820197865561,14.986313801046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6067146710179,22.8250659330361,26.0647389582113,0,0,26.0828167460841,0,15.8731141100095,0,0,0,0,32.3998855606801,17.0985742328262,20.7407464481427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3501586781867,23.3126735733836,0,0,0,15.8731141100095,0,0,0,0,0,0,16.8242251329077,19.0433429793144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2163637590259,0,0,0,0,0,32.0311531141482,23.0009583415807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.194233057332,0,0,0,0,24.2163637590259,0,23.077027437538,0,0,0,0,27.7563826240474,17.8926351227674,34.8035888547168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9966785221096,25.8039883122647,0,0,0,0,23.077027437538,0,22.3916504706043,0,0,0,0,23.5332557065723,35.6347240504613,21.7348739311408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1881228856569,22.1956079993363,21.7256397763912,0,0,0,0,22.3916504706043,0,26.2602527829401,0,0,0,0,36.7440905984011,18.8843994574569,26.8636538093502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9798227999816,20.4820197865561,32.3998855606801,0,0,0,0,26.2602527829401,0,19.4360424580238,0,0,0,0,25.76043938574,19.4220791596426,24.4757121954996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.986313801046,17.0985742328262,16.8242251329077,0,0,0,0,19.4360424580238,0,15.0674228062965,0,0,0,0,21.9720644049234,4,17.4091389535884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7407464481427,19.0433429793144,0,0,0,0,0,15.0674228062965,0,0,0,0,0,0,22.2784395566629,16.7073979962544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0311531141482,27.7563826240474,0,0,0,0,0,0,25.5736863340992,0,0,0,0,0,0,28.6307387177274,25.5880666074116,28.7382409484043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0009583415807,17.8926351227674,23.5332557065723,0,0,0,0,25.5736863340992,0,26.1830250433893,0,0,0,0,0,0,32.0166089354876,24.0398615765113,22.0311935677528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.8035888547168,35.6347240504613,36.7440905984011,0,0,0,0,26.1830250433893,0,29.8984293959522,0,0,0,0,0,0,33.2432586304364,16.8161171481444,49.1917773921883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7348739311408,18.8843994574569,25.76043938574,0,0,0,0,29.8984293959522,0,4,0,0,0,0,0,0,26.1465107214398,35.1077808375425,32.6591234340572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8636538093502,19.4220791596426,21.9720644049234,0,0,0,0,4,0,22.4846596009941,0,0,0,0,0,0,26.8554178649868,24.4510568446745,24.5672611398425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4757121954996,4,22.2784395566629,0,0,0,0,22.4846596009941,0,22.324204361292,0,0,0,0,0,0,21.7032071340043,21.6598356236712,22.2015570569252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4091389535884,16.7073979962544,0,0,0,0,0,22.324204361292,0,0,0,0,0,0,0,0,20.551459430646,14.8306246160404,18.9579239485683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1913604192071,0,0,0,0,0,0,0,0,27.3518270431853,33.5304079769648,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6307387177274,0,0,0,0,0,0,16.1913604192071,0,21.9906542060992,0,0,0,0,0,0,0,28.1856734017274,22.6768401219629,19.6177858773043,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5880666074116,32.0166089354876,0,0,0,0,0,0,21.9906542060992,0,20.3325331772926,0,0,0,0,0,0,0,35.6397833453446,28.4218511384982,20.3527018472566,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7382409484043,24.0398615765113,33.2432586304364,0,0,0,0,0,0,20.3325331772926,0,17.9791394717525,0,0,0,0,0,0,0,37.3755606488577,23.3980518727177,22.8378228581009,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0311935677528,16.8161171481444,26.1465107214398,0,0,0,0,0,0,17.9791394717525,0,24.3139628372557,0,0,0,0,0,0,0,28.4569231127156,19.2209785877253,20.6874227261675,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.1917773921883,35.1077808375425,26.8554178649868,0,0,0,0,0,0,24.3139628372557,0,25.0763942057316,0,0,0,0,0,0,0,15.1582461328414,19.3868079134036,26.8507564805442,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6591234340572,24.4510568446745,21.7032071340043,0,0,0,0,0,0,25.0763942057316,0,21.2679679931002,0,0,0,0,0,0,0,19.3638642618814,24.5808543322905,23.1705034997214,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5672611398425,21.6598356236712,20.551459430646,0,0,0,0,0,0,21.2679679931002,0,19.6052197406925,0,0,0,0,0,0,0,22.8613654543657,21.7094370795534,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2015570569252,14.8306246160404,0,0,0,0,0,0,0,19.6052197406925,0,17.4565310857188,0,0,0,0,0,0,0,20.3248456333021,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9579239485683,0,0,0,0,0,0,0,0,17.4565310857188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3518270431853,28.1856734017274,0,0,0,0,0,0,0,0,0,44.9361088460838,0,0,0,0,0,0,34.8954891413759,22.1209607621644,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5304079769648,22.6768401219629,35.6397833453446,0,0,0,0,0,0,0,44.9361088460838,0,38.8823785115697,0,0,0,0,0,42.4479523783929,22.5948187519878,27.6160749186748,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6177858773043,28.4218511384982,37.3755606488577,0,0,0,0,0,0,0,38.8823785115697,0,27.0948459356842,0,0,0,0,0,28.6259292914268,20.8599928189438,27.0126966767403,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3527018472566,23.3980518727177,28.4569231127156,0,0,0,0,0,0,0,27.0948459356842,0,19.895915318027,0,0,0,0,0,16.9161456847065,19.560131721333,18.9643580132804,0
