"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5663167626153,21.203007766791,0,0,0,0,0,0,0,21.1547365676404,0,0,0,0,0,0,18.0581441465032,20.6603513184901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5640905846616,21.5174468226077,15.7665958361917,0,0,0,0,0,21.1547365676404,0,24.1076750825709,0,0,0,0,0,21.2430894205465,19.1977160965302,23.7677487833843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9867259623508,4,21.627918491572,0,0,0,0,0,24.1076750825709,0,12.7629698306379,0,0,0,0,0,21.417144316749,17.2451558099026,12.9896630124326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8415114332133,15.6218153487644,4,0,0,0,0,0,12.7629698306379,0,4,0,0,0,0,0,14.23843752436,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7.45059359986782,0,0,0,0,0,4,0,6.65990016539522,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8152328017102,16.4930948709676,8.09661091597702,0,0,0,0,0,6.65990016539522,0,4,0,0,0,0,0,5.23992651208294,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9.52441190040896,0,0,0,0,0,4,0,4.93861177669612,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14.8093022293963,0,0,0,0,0,0,4.93861177669612,0,0,0,0,0,0,0,12.6953078188644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0581441465032,21.2430894205465,0,0,0,0,0,0,0,18.2801248102685,0,0,0,0,0,24.2854426594413,25.1991960771779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6603513184901,19.1977160965302,21.417144316749,0,0,0,0,0,18.2801248102685,0,19.4405580898836,0,0,0,0,22.043737052804,21.9453522442843,19.7705022202247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7677487833843,17.2451558099026,14.23843752436,0,0,0,0,0,19.4405580898836,0,9.03242553840699,0,0,0,0,23.83209391716,16.4001891096722,11.0738448257211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9896630124326,4,4,0,0,0,0,0,9.03242553840699,0,4,0,0,0,0,11.6666426404379,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5.23992651208294,0,0,0,0,0,4,0,4,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,4,0,13.4826435837501,0,0,0,0,11.1548176024951,12.3176916796733,14.961560632205,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12.6953078188644,0,0,0,0,0,13.4826435837501,0,0,0,0,0,0,12.1509319312537,12.2120789416332,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2854426594413,22.043737052804,0,0,0,0,0,0,20.5790910357256,0,0,0,0,0,4,15.6557417123202,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1991960771779,21.9453522442843,23.83209391716,0,0,0,0,20.5790910357256,0,22.72804439539,0,0,0,0,19.6978050762897,11.682696596204,25.8717523245214,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7705022202247,16.4001891096722,11.6666426404379,0,0,0,0,22.72804439539,0,12.8947942346155,0,0,0,0,17.7174082759821,19.2365945041909,17.3933274175659,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0738448257211,4,4,0,0,0,0,12.8947942346155,0,4,0,0,0,0,15.6888797813061,11.6942500064029,14.7104571227665,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11.1548176024951,0,0,0,0,4,0,4,0,0,0,0,12.0226307067114,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12.3176916796733,12.1509319312537,0,0,0,0,4,0,12.4622679981817,0,0,0,0,12.9150735708818,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.961560632205,12.2120789416332,0,0,0,0,0,12.4622679981817,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19.6978050762897,0,0,0,0,0,0,4,0,0,0,14.436789288797,16.192039801173,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6557417123202,11.682696596204,17.7174082759821,0,0,0,0,4,0,4,0,0,14.8505178531844,15.1226698391026,17.2624732427075,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8717523245214,19.2365945041909,15.6888797813061,0,0,0,0,4,0,15.6599214815742,0,0,17.4535786482518,19.8830524255948,21.5611017172871,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3933274175659,11.6942500064029,12.0226307067114,0,0,0,0,15.6599214815742,0,14.0539930553318,0,0,17.8417269427569,15.825390020943,18.8418671846799,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7104571227665,4,12.9150735708818,0,0,0,0,14.0539930553318,0,0,0,0,14.7253539600243,10.9089561346702,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.436789288797,14.8505178531844,0,0,0,0,17.7034238477299,0,0,0,25.8557712006004,25.6556998869737
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.192039801173,15.1226698391026,17.4535786482518,0,0,17.7034238477299,0,14.9239074288363,0,0,17.3071619413407,15.2756598314462
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2624732427075,19.8830524255948,17.8417269427569,0,0,14.9239074288363,0,18.7885924467194,0,0,19.3643854390335
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5611017172871,15.825390020943,14.7253539600243,0,0,18.7885924467194,0,22.572269035123,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8418671846799,10.9089561346702,0,0,0,22.572269035123,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8557712006004,17.3071619413407,0,0,0,0,20.0735379880634
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6556998869737,15.2756598314462,19.3643854390335,0,0,20.0735379880634,0
