"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5930722808639,24.3513975506303,20.482837963846,0,0,0,0,0,0,0,23.0096741347559,0,22.1584208669871,0,0,0,0,0,0,26.8956715754703,23.9207665039758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1265245842041,20.4949708233105,0,0,0,0,0,0,0,0,22.1584208669871,0,0,0,0,0,0,0,0,24.4580917791804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2704622219396,15.2135558075405,17.0696207245626,0,0,0,0,0,0,0,0,19.5025322297088,0,0,0,0,0,0,22.7632434610825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8630926823905,23.6993195593117,25.175145766887,0,0,0,0,0,0,19.5025322297088,0,21.37901784199,0,0,0,0,0,33.1777031368402,27.2978411303533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1876018686567,23.0627611492198,21.2146659906462,0,0,0,0,0,0,21.37901784199,0,21.8506737910241,0,0,0,0,28.9911686534374,19.3822642557619,25.5582344865199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9511002785547,21.9657166168256,24.2652022478464,0,0,0,0,0,0,21.8506737910241,0,21.2564189071987,0,0,0,0,19.7376140514429,20.9271066503591,21.5086051697584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3577242208281,18.4051893008079,17.8081825694788,0,0,0,0,0,0,21.2564189071987,0,20.075570520267,0,0,0,0,23.0145666428249,15.5257870565247,20.057174665854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4583086253142,19.0942861618068,25.5366352876398,0,0,0,0,0,0,20.075570520267,0,27.9506859480995,0,0,0,0,19.2049200375809,22.6552758005366,24.4960911483959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0665155898127,25.2300693314675,26.8956715754703,0,0,0,0,0,0,27.9506859480995,0,26.1622623849386,0,0,0,0,25.3602827198198,23.3619226242471,23.7803360444482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5638268239895,23.9207665039758,24.4580917791804,0,0,0,0,0,0,26.1622623849386,0,0,0,0,0,0,21.8366559313337,20.3616908005214,24.3321675218194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7632434610825,33.1777031368402,28.9911686534374,0,0,0,0,0,0,21.5134485472425,0,0,0,0,0,0,19.5130563342187,34.9690975703193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2978411303533,19.3822642557619,19.7376140514429,0,0,0,0,21.5134485472425,0,22.9418632227181,0,0,0,0,0,18.0193471507842,20.1712711656094,20.1726188315209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5582344865199,20.9271066503591,23.0145666428249,0,0,0,0,22.9418632227181,0,22.6690098217208,0,0,0,0,0,32.2398766242333,24.2629908185939,19.6993944422005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5086051697584,15.5257870565247,19.2049200375809,0,0,0,0,22.6690098217208,0,15.3490693141408,0,0,0,0,0,22.9402262188955,19.1448556689618,18.9233946068457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.057174665854,22.6552758005366,25.3602827198198,0,0,0,0,15.3490693141408,0,19.3542815984868,0,0,0,0,0,23.2426818912018,22.3729982802719,23.8370196012747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4960911483959,23.3619226242471,21.8366559313337,0,0,0,0,19.3542815984868,0,20.1050721041619,0,0,0,0,0,21.117835554812,23.2624050717714,23.0134224518906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7803360444482,20.3616908005214,0,0,0,0,0,20.1050721041619,0,19.0051962203052,0,0,0,0,0,22.8483034863412,20.0780583865603,18.2638011733373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3321675218194,0,0,0,0,0,0,19.0051962203052,0,0,0,0,0,0,0,23.1007192533512,16.8102982666629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5130563342187,18.0193471507842,0,0,0,0,0,0,0,19.1056399329067,0,0,0,0,0,0,23.9884761575147,23.0803190571212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9690975703193,20.1712711656094,32.2398766242333,0,0,0,0,0,19.1056399329067,0,20.7943506802,0,0,0,0,0,25.6978621671492,23.3461091167861,24.3035648560667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1726188315209,24.2629908185939,22.9402262188955,0,0,0,0,0,20.7943506802,0,24.0774328419667,0,0,0,0,0,20.9394082469227,21.5849493934973,22.5555373020375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6993944422005,19.1448556689618,23.2426818912018,0,0,0,0,0,24.0774328419667,0,23.3910614774584,0,0,0,0,0,25.8436961724058,22.2500684899397,22.9059607740348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9233946068457,22.3729982802719,21.117835554812,0,0,0,0,0,23.3910614774584,0,24.7311354180772,0,0,0,0,0,22.6123711607654,20.9004845318266,23.1240817317337,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8370196012747,23.2624050717714,22.8483034863412,0,0,0,0,0,24.7311354180772,0,23.4642010373434,0,0,0,0,0,25.7343895540391,21.6112673816608,18.7328114163322,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0134224518906,20.0780583865603,23.1007192533512,0,0,0,0,0,23.4642010373434,0,19.2306081327953,0,0,0,0,0,22.3469961950161,14.805964541596,23.774514969671,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2638011733373,16.8102982666629,0,0,0,0,0,0,19.2306081327953,0,0,0,0,0,0,0,15.7637042910824,20.9334067490067,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9884761575147,25.6978621671492,0,0,0,0,0,0,0,19.2132028430863,0,0,0,0,0,0,25.0934100634448,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0803190571212,23.3461091167861,20.9394082469227,0,0,0,0,0,19.2132028430863,0,21.8670649291052,0,0,0,0,0,32.9107332999448,26.5717209025787,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3035648560667,21.5849493934973,25.8436961724058,0,0,0,0,0,21.8670649291052,0,23.0635878295561,0,0,0,0,25.219150912531,23.4233295362487,19.5323899375871,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5555373020375,22.2500684899397,22.6123711607654,0,0,0,0,0,23.0635878295561,0,21.6033305933267,0,0,0,0,24.434136043577,18.0130671398601,22.7994376049105,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9059607740348,20.9004845318266,25.7343895540391,0,0,0,0,0,21.6033305933267,0,20.1444009685361,0,0,0,0,19.71378483637,22.7428589026775,23.7921838568226,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1240817317337,21.6112673816608,22.3469961950161,0,0,0,0,0,20.1444009685361,0,18.5428580263455,0,0,0,0,22.2199573450512,21.1945370510965,20.7013813107111,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7328114163322,14.805964541596,15.7637042910824,0,0,0,0,0,18.5428580263455,0,15.8529945392777,0,0,0,0,21.074270427837,19.8130056818704,18.3764637785782,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.774514969671,20.9334067490067,0,0,0,0,0,0,15.8529945392777,0,0,0,0,0,0,22.5985713404534,19.6654379849312,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0934100634448,32.9107332999448,25.219150912531,0,0,0,0,0,0,26.2889516019466,0,0,0,0,0,36.3208552519875,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5717209025787,23.4233295362487,24.434136043577,0,0,0,0,26.2889516019466,0,20.7360924217253,0,0,0,0,26.8114745518998,18.8775598380182,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5323899375871,18.0130671398601,19.71378483637,0,0,0,0,20.7360924217253,0,18.8245238865554,0,0,0,23.7975321846023,17.7454578484174,19.9021981602567,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7994376049105,22.7428589026775,22.2199573450512,0,0,0,0,18.8245238865554,0,20.5541591274331,0,0,0,15.0107049540449,17.7447654459147,18.4773839431164
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7921838568226,21.1945370510965,21.074270427837,0,0,0,0,20.5541591274331,0,19.872213372013,0,0,0,17.4126471755175,18.0293356601789
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7013813107111,19.8130056818704,22.5985713404534,0,0,0,0,19.872213372013,0,20.5790422909139,0,0,0,21.4260470478848
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3764637785782,19.6654379849312,0,0,0,0,0,20.5790422909139,0,0,0,0,0
