"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87"
0,0,0,0,0,0,0,0,0,0,0,13.2839084403269,11.6245378897608,0,0,0,16.6303367443643,0,12.8927234495577,0,0,0,0,18.0237953241468,15.1293449116513,15.1308182631835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16.1458424270039,0,0,0,0,12.8891830001077,0,13.6386152332054,0,0,0,0,19.5423651976256,16.7446400167351,20.9598353694188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6376849013823,0,0,0,0,0,0,15.3544942570692,18.1406856965949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,24.5492739031358,19.4300921274886,0,0,0,0,0,0,25.7347404411354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,26.844326602759,15.6596495906798,23.7952826266852,0,0,0,0,25.7303662364441,0,20.1922309788294,0,0,0,0,22.9127964697172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9848438878898,17.6965309480563,17.0720628657945,0,0,0,0,20.1738749978103,0,18.5079146941574,0,0,0,17.5036801483013,21.3066070180543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4465959065963,17.3719386212,18.028739490481,0,0,0,0,18.5046392804349,0,15.7942256180327,0,0,21.4308496778615,24.8674025297256,22.9693603860993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8128709710804,15.1285878845984,19.5469185192893,0,0,0,0,15.7877140837986,0,17.9441942104523,0,0,18.044791761105,14.6245703035931,19.2638531723165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1265562590459,16.7417493671696,15.3583566403651,0,0,0,0,17.9513617297632,0,18.0937500673091,0,0,21.8556677554825,14.7301370240644,21.3973900429585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9636261826452,18.1481904846554,0,0,0,0,0,18.0969461802378,0,0,0,0,18.5033874566052,23.3205734130807,21.1412739011877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9103205441536,17.5051063779615,21.4311253730291,0,0,0,0,18.2460844207264,0,0,0,0,23.1129230986726,20.3985866968566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3006523619456,24.8681446674716,18.0473893963154,0,0,18.2460844207264,0,20.6853517745122,0,0,0,26.8115960236205,20.117648992117,24.2614098305349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5455575663534,14.6250123606555,21.8537437108404,0,0,20.0450177068974,0,18.5474857159325,0,0,0,18.4123518163171,20.7665177582085,23.9841892223897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2701243861593,14.7309638450896,18.8965717541928,0,0,18.4827229283346,0,19.8003925139649,0,0,0,21.7498413161036,20.9599767666272,20.5563293437908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4018539227744,23.330278535209,0,0,0,19.3607975240236,0,21.3391440500819,0,0,0,24.6504778494881,19.8576409520878,21.8791517799783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0759509724572,0,0,0,0,21.2314944302256,0,0,0,0,0,20.9501484341411,18.2831498269959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1026464332184,26.8011537140686,0,0,0,0,0,15.5667421002175,0,0,0,0,17.7828263161677,26.6330261037885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3891103814205,20.1108148910306,18.4091568618195,0,0,0,15.5653898417223,0,16.2566797556557,0,0,0,16.339066488756,14.4744258023378,19.5465086225625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1559696771637,20.7727361348855,21.5742525470086,0,0,0,16.2347806261348,0,25.3257494062037,0,0,0,22.9800963068385,25.6084208609788,25.7751001916629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.019389840648,22.1549511458785,24.6449925039876,0,0,0,26.3291731326006,0,20.8754639051467,0,0,0,24.8928608876481,23.4390493164699,23.4409718996901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5620429064896,19.8558976929584,20.9414988840401,0,0,0,20.8688497886063,0,17.5319052518577,0,0,0,22.9189058282913,22.7517399565627,18.7649314228471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.250739861024,18.4883962406901,0,0,0,0,17.7848395559159,0,0,0,0,0,24.1118915514067,18.2715923712426,18.0590362230097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7763557164474,16.3432424313808,0,0,0,0,0,20.1167250957599,0,0,0,0,0,14.5307816302328,21.428889431192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.626381977815,14.4757777435878,23.0184953386786,0,0,0,20.1109254012767,0,25.7720238979682,0,0,0,0,19.463866906913,23.7797239320318,19.8190449738862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5441457508589,25.611936130864,24.8851562010759,0,0,0,25.7770561758763,0,24.3373771256819,0,0,0,0,28.9108231968849,17.8661136002779,23.0526962607405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7886895240186,23.1825791235816,22.926805886304,0,0,0,24.3560642335485,0,18.9725163611739,0,0,0,0,19.0748504427291,16.8163833297104,26.71084634325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4383226250312,22.75023466476,22.5074485836769,0,0,0,18.9655558728539,0,21.7831689043938,0,0,0,0,21.0713306692765,27.6229878876796,22.4653455195425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9164195023185,18.3727863525697,0,0,0,0,21.7772140808725,0,19.5205165623463,0,0,0,0,22.7197762435624,20.8853967067943,21.4594500449869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2095076429193,0,0,0,0,0,19.5213065407489,0,0,0,0,0,0,16.9157881173433,15.4144009242402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5311179082903,19.1369940300631,0,0,0,0,0,0,22.3415928322999,0,0,0,0,0,19.5509149106831,22.7388660266143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4315048798359,23.7587300434032,28.8280384790638,0,0,0,0,22.346198990859,0,19.5163555247426,0,0,0,0,24.1184941485431,22.9777085876709,28.6177837117175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8061177268107,17.8485717602977,19.039613436019,0,0,0,0,19.5288995557569,0,17.1916949790309,0,0,0,0,20.9847390086217,20.1367012533652,20.5532874017312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0521652399672,16.8176935120704,21.0596558905454,0,0,0,0,17.1882921587926,0,23.3236677583462,0,0,0,0,22.9389091895277,19.0682957654063,23.285352115817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4920639174478,27.6041898146927,22.7222868630592,0,0,0,0,23.3406831694289,0,21.72331381087,0,0,0,0,21.4482650760522,27.3668802206651,25.738651351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4550218818762,20.8814172271436,16.9131772158491,0,0,0,0,22.3293638533574,0,17.7656135846017,0,0,0,0,20.5510203157037,19.5015404835469,20.3499809642546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4604065686212,15.4142656405933,0,0,0,0,0,17.7640789397612,0,0,0,0,0,0,20.5977530179054,17.8326164852285,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7855115497284,24.1138222395532,0,0,0,0,0,0,22.0110066403689,0,0,0,0,0,0,22.5331238431426,21.8261585897258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7336074105237,22.95984991143,20.9696370331835,0,0,0,0,22.0010836613561,0,24.0343264969951,0,0,0,0,0,22.2870410662854,21.48351893409,21.8782741390285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6489434039962,20.1332081753961,22.9410212738373,0,0,0,0,24.0705174225975,0,22.0946423264673,0,0,0,0,0,26.0983339406752,21.5143815829008,25.412823579829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5451717940016,19.0655726964699,21.4490018569756,0,0,0,0,22.1055091447679,0,18.5939069323936,0,0,0,0,0,21.968822910183,21.0361231485457,19.6455754672009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2985827704537,27.3889310813819,20.1862114670637,0,0,0,0,18.5973664147311,0,23.3413034243884,0,0,0,0,0,24.9573429169249,23.4832363491962,18.305808085279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8577389846552,19.4962162080683,20.5963403574051,0,0,0,0,23.3321880923794,0,22.0950526229954,0,0,0,0,0,22.949247221088,17.3771841338603,17.890861470318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3469363675768,17.8341023692672,0,0,0,0,0,22.0951154300779,0,4,0,0,0,0,0,19.5077253889823,12.2966196604385,14.6460010943253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11.4520143859482,9.50382171308699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5413008385016,22.2832353457231,0,0,0,0,0,0,0,22.7247599704263,0,0,0,0,0,0,17.1223590829254,18.0513753069505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8242896989776,21.4831290180993,26.1040459691223,0,0,0,0,0,22.7192268942569,0,23.1346137206656,0,0,0,0,0,21.729758838001,18.5118554284701,21.5586242021936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
