"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4890684548653,15.2832093924718,0,0,0,0,0,13.3010642177092,0,19.3114855855058,0,0,0,0,0,15.7651817398178,4,17.8402225325879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7913488155807,23.9535173609278,0,0,0,0,0,19.3145011134711,0,4,0,0,0,0,0,21.6313277835478,15.6197410821307,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3606249126353,9.85076095415334,15.0996314643859,0,0,0,0,0,4,0,4,0,0,0,0,0,4,4,19.8242135305279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1973296259945,17.0732524025745,15.8954298376863,0,0,0,0,0,4,0,5.42564374818067,0,0,0,0,0,7.45081028404194,16.4930948709676,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.82445835982677,4,4,0,0,0,0,0,5.42564374818067,0,4,0,0,0,0,0,8.09661091597702,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12.8729314836769,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9.52493302511637,14.8111045897686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5591676415752,21.1978444617029,0,0,0,0,0,0,0,21.1816309447192,0,0,0,0,0,0,18.0588358272641,20.6820744296713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5403762943655,21.5133071063702,15.7680099325656,0,0,0,0,0,21.1278421905616,0,24.1234651915199,0,0,0,0,0,21.2392350351704,19.1970129162184,23.7933330773107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9756574463891,4,21.6245091995961,0,0,0,0,0,24.0918849736218,0,12.7609695009186,0,0,0,0,0,21.401696482186,17.2477375856888,12.9884841815973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8428003338388,15.6238896153982,4,0,0,0,0,0,12.7649701603572,0,4,0,0,0,0,0,14.2381834542833,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7.45037691569369,0,0,0,0,0,4,0,6.66013327109476,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8062520728925,16.4930948709676,8.09661091597702,0,0,0,0,0,6.65966705969567,0,4,0,0,0,0,0,5.23992651208294,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9.52389077570154,0,0,0,0,0,4,0,4.93861177669612,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14.807499869024,0,0,0,0,0,0,4.93861177669612,0,0,0,0,0,0,0,12.6963550158362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0574524657422,21.2469438059227,0,0,0,0,0,0,0,18.250610232654,0,0,0,0,0,24.2733817332843,25.1800630161456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6386282073089,19.1984192768419,21.4325921513119,0,0,0,0,0,18.309639387883,0,19.4660995382872,0,0,0,0,22.0460735313358,21.9477192079039,19.7832197930023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.742164489458,17.2425740341164,14.2386915944367,0,0,0,0,0,19.41501664148,0,9.03196522213629,0,0,0,0,23.8042013922181,16.4060370314307,11.0763180876868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9908418432678,4,4,0,0,0,0,0,9.03288585467769,0,4,0,0,0,0,11.6737927132627,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5.23992651208294,0,0,0,0,0,4,0,4,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,4,0,13.4857633070597,0,0,0,0,11.141238543291,12.3157059757936,14.9613008119156,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12.6942606218926,0,0,0,0,0,13.4795238604405,0,0,0,0,0,0,12.1475831059822,12.2076271519874,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2975035855982,22.0414005742723,0,0,0,0,0,0,20.5817161403263,0,0,0,0,0,4,15.6562409698189,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2183291382102,21.9429852806647,23.8599864421019,0,0,0,0,20.5764659311248,0,22.7412150871177,0,0,0,0,19.6955276493035,11.6831175956556,25.8875454799157,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7577846474471,16.3943411879138,11.6594925676131,0,0,0,0,22.7148737036623,0,12.8964074638528,0,0,0,0,17.7112341472206,19.2351452511789,17.3932699902892,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0713715637555,4,4,0,0,0,0,12.8931810053782,0,4,0,0,0,0,15.6885214365319,11.6936621531944,14.7098453185448,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11.1683966616991,0,0,0,0,4,0,4,0,0,0,0,12.0236857659465,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12.319677383553,12.1542807565252,0,0,0,0,4,0,12.4631035887541,0,0,0,0,12.8936344479787,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9618204524944,12.216530731279,0,0,0,0,0,12.4614324076093,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19.7000825032759,0,0,0,0,0,0,4,0,0,0,14.4364820203189,16.1922039913451,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6552424548214,11.6822755967525,17.7235824047435,0,0,0,0,4,0,4,0,0,14.8450005931055,15.1211050596667,17.2611006483268,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.855959169127,19.2380437572029,15.6892381260803,0,0,0,0,4,0,15.6613796788675,0,0,17.4535786482518,19.8809311044297,21.5669736041556,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3933848448426,11.6948378596115,12.0215756474763,0,0,0,0,15.6584632842809,0,14.0525134821941,0,0,17.8391269170249,15.8259205175367,18.8374780813315,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7110689269882,4,12.9365126937849,0,0,0,0,14.0554726284695,0,0,0,0,14.7135007180256,10.9084853264393,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.437096557275,14.8560351132634,0,0,0,0,17.7083265100089,0,0,0,25.8506669587845,25.6476008911373
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1918756110009,15.1242346185385,17.4535786482518,0,0,17.6985211854508,0,14.9222398828282,0,0,17.3086182493291,15.2770903560615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2638458370881,19.88517374676,17.8443269684889,0,0,14.9255749748445,0,18.7930312195599,0,0,19.3673311025822
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5552298304186,15.8248595243492,14.7372072020229,0,0,18.7841536738789,0,22.6182074833602,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8462562880283,10.9094269429011,0,0,0,22.5263305868858,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8608754424163,17.3057056333523,0,0,0,0,20.0730400782812
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.66379888281,15.274229306831,19.3614397754849,0,0,20.0740358978456,0
