"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37"
0,0,0,0,0,0,0,0,0,28.8244048954095,19.7322187010593,0,0,0,0,27.7643750934899,0,0,0,0,0,27.0157503704546,32.4928876483307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,14.9393044616163,22.5139903461122,0,0,0,0,0,17.6634243540585,0,0,0,0,25.6625032093238,24.2717197183231,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,14.0823291733154,20.789382811308,24.168536307382,0,0,0,17.6634243540585,0,24.0893717368295,0,0,0,26.2409020110486,22.1473770533204,35.0538975024137,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,21.2216272082189,20.6424991318432,24.732151505059,0,0,0,24.0893717368295,0,20.5462584919006,0,0,0,29.4520136196329,27.8062720619164,23.8599520758614,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,30.8716072441778,25.254943100576,31.2843121634595,0,0,0,20.5462584919006,0,26.4806092678791,0,0,0,30.1629538670414,24.8969038801128,27.9713632382084,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9318039917684,32.2607241121342,27.0157503704546,0,0,0,26.4806092678791,0,34.0755991923134,0,0,0,28.0122915237903,23.083227602101,32.3647730114938,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7784065192978,32.4928876483307,0,0,0,0,34.0755991923134,0,0,0,0,0,33.8655910104772,30.8363538447213,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6625032093238,26.2409020110486,0,0,0,0,0,19.8845004589372,0,0,0,0,25.7444799323813,38.6422025746345,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2717197183231,22.1473770533204,29.4520136196329,0,0,0,19.8845004589372,0,30.1934329376225,0,0,0,22.1977950310772,19.8882555245385,34.1119104890529,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0538975024137,27.8062720619164,30.1629538670414,0,0,0,30.1934329376225,0,29.9571991721242,0,0,0,34.5743433728107,37.3302300617168,29.8295433161618,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8599520758614,24.8969038801128,28.0122915237903,0,0,0,29.9571991721242,0,27.2234707852618,0,0,0,30.955281180197,22.2307631141884,32.9020789909841,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9713632382084,23.083227602101,33.8655910104772,0,0,0,27.2234707852618,0,24.4355815411744,0,0,0,22.6595578815238,33.0593722877504,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3647730114938,30.8363538447213,0,0,0,0,24.4355815411744,0,0,0,0,0,41.1006889783027,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7444799323813,22.1977950310772,0,0,0,0,0,21.9927600050505,0,0,0,23.1958690035025,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6422025746345,19.8882555245385,34.5743433728107,0,0,0,21.9927600050505,0,29.4314389665447,0,0,23.5539961699179,37.4956551499915,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1119104890529,37.3302300617168,30.955281180197,0,0,0,29.4314389665447,0,24.7080785095651,0,39.9580528594828,46.3257225719446,34.2733141412198
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8295433161618,22.2307631141884,22.6595578815238,0,0,0,24.7080785095651,0,23.7348948729379,0,29.2156878394139,19.9487320750911
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9020789909841,33.0593722877504,41.1006889783027,0,0,0,23.7348948729379,0,0,0,27.5757249387196
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1958690035025,23.5539961699179,39.9580528594828,0,0,0,34.213389025814,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4956551499915,46.3257225719446,29.2156878394139,0,34.213389025814,0,26.7302863897651
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2733141412198,19.9487320750911,27.5757249387196,0,26.7302863897651,0
