"ID","gwgroupid","status"
27694,49012000,"POWERLESS"
26948,49012000,"POWERLESS"
26571,49012000,"POWERLESS"
26572,49012000,"POWERLESS"
25687,49012000,"POWERLESS"
25854,49012000,"POWERLESS"
25009,49012000,"POWERLESS"
28261,49012000,"POWERLESS"
27136,49012000,"POWERLESS"
25349,49012000,"POWERLESS"
28257,49012000,"POWERLESS"
26762,49012000,"POWERLESS"
27693,49012000,"POWERLESS"
26949,49012000,"POWERLESS"
28454,49012000,"POWERLESS"
26208,49012000,"POWERLESS"
26212,49012000,"POWERLESS"
25689,49012000,"POWERLESS"
25688,49012000,"POWERLESS"
25857,49012000,"POWERLESS"
26757,49012000,"POWERLESS"
26027,49012000,"POWERLESS"
26029,49012000,"POWERLESS"
27887,49012000,"POWERLESS"
26388,49012000,"POWERLESS"
27506,49012000,"POWERLESS"
26389,49012000,"POWERLESS"
26391,49012000,"POWERLESS"
26385,49012000,"POWERLESS"
26763,49012000,"POWERLESS"
25691,49012000,"POWERLESS"
26764,49012000,"POWERLESS"
25685,49012000,"POWERLESS"
26033,49012000,"POWERLESS"
26760,49012000,"POWERLESS"
27510,49012000,"POWERLESS"
26026,49012000,"POWERLESS"
26025,49012000,"POWERLESS"
26761,49012000,"POWERLESS"
27507,49012000,"POWERLESS"
26210,49012000,"POWERLESS"
26211,49012000,"POWERLESS"
26384,49012000,"POWERLESS"
25686,49012000,"POWERLESS"
27876,49012000,"POWERLESS"
27505,49012000,"POWERLESS"
25853,49012000,"POWERLESS"
26028,49012000,"POWERLESS"
27509,49012000,"POWERLESS"
26386,49012000,"POWERLESS"
27508,49012000,"POWERLESS"
28258,49012000,"POWERLESS"
26387,49012000,"POWERLESS"
25855,49012000,"POWERLESS"
25851,49012000,"POWERLESS"
27320,49012000,"POWERLESS"
26756,49012000,"POWERLESS"
25693,49012000,"POWERLESS"
26024,49012000,"POWERLESS"
26759,49012000,"POWERLESS"
25008,49012000,"POWERLESS"
24838,49012000,"POWERLESS"
25348,49012000,"POWERLESS"
26390,49012000,"POWERLESS"
26032,49012000,"POWERLESS"
26758,49012000,"POWERLESS"
27321,49012000,"POWERLESS"
25856,49012000,"POWERLESS"
30487,50002000,"JUNIOR PARTNER"
30132,50002000,"JUNIOR PARTNER"
30308,50002000,"JUNIOR PARTNER"
30311,50002000,"JUNIOR PARTNER"
30309,50002000,"JUNIOR PARTNER"
30488,50002000,"JUNIOR PARTNER"
30486,50002000,"JUNIOR PARTNER"
30663,50002000,"JUNIOR PARTNER"
30310,50002000,"JUNIOR PARTNER"
30661,50002000,"JUNIOR PARTNER"
30133,50002000,"JUNIOR PARTNER"
30662,50002000,"JUNIOR PARTNER"
30131,50002000,"JUNIOR PARTNER"
31006,50004000,"JUNIOR PARTNER"
30834,50004000,"JUNIOR PARTNER"
30835,50004000,"JUNIOR PARTNER"
31186,50007000,"IRRELEVANT"
31184,50007000,"IRRELEVANT"
31183,50007000,"IRRELEVANT"
31012,50007000,"IRRELEVANT"
31010,50007000,"IRRELEVANT"
31185,50007000,"IRRELEVANT"
31350,50007000,"IRRELEVANT"
31351,50007000,"IRRELEVANT"
31182,50007000,"IRRELEVANT"
31011,50007000,"IRRELEVANT"
30140,50009111,NA
30138,50009111,NA
30316,50009111,NA
30137,50009111,NA
30315,50009111,NA
30139,50009112,NA
30840,50009120,"POWERLESS"
30665,50009120,"POWERLESS"
30314,50009120,"POWERLESS"
30837,50009120,"POWERLESS"
30492,50009120,"POWERLESS"
30490,50009120,"POWERLESS"
30664,50009120,"POWERLESS"
30491,50009120,"POWERLESS"
30838,50009120,"POWERLESS"
30839,50009120,"POWERLESS"
30666,50009120,"POWERLESS"
30667,50009120,"POWERLESS"
30489,50009120,"POWERLESS"
30668,50009120,"POWERLESS"
31005,50009200,NA
31180,50009200,NA
29590,50011030,"DISCRIMINATED"
29591,50011030,"DISCRIMINATED"
30312,50011090,"SENIOR PARTNER"
30135,50011090,"SENIOR PARTNER"
30136,50011090,"SENIOR PARTNER"
30134,50011090,"SENIOR PARTNER"
29958,50011090,"SENIOR PARTNER"
29773,50011090,"SENIOR PARTNER"
29774,50011090,"SENIOR PARTNER"
29957,50011090,"SENIOR PARTNER"
29954,50011090,"SENIOR PARTNER"
29955,50011090,"SENIOR PARTNER"
30313,50011090,"SENIOR PARTNER"
29956,50011090,"SENIOR PARTNER"
31650,50101000,"JUNIOR PARTNER"
31503,50101000,"JUNIOR PARTNER"
31352,50101000,"JUNIOR PARTNER"
31510,50101000,"JUNIOR PARTNER"
31658,50101000,"JUNIOR PARTNER"
31501,50101000,"JUNIOR PARTNER"
31502,50101000,"JUNIOR PARTNER"
31651,50101000,"JUNIOR PARTNER"
32109,50101000,"JUNIOR PARTNER"
31659,50101000,"JUNIOR PARTNER"
31654,50101000,"JUNIOR PARTNER"
31801,50101000,"JUNIOR PARTNER"
31652,50101000,"JUNIOR PARTNER"
31499,50101000,"JUNIOR PARTNER"
31800,50101000,"JUNIOR PARTNER"
31653,50101000,"JUNIOR PARTNER"
31662,50101000,"JUNIOR PARTNER"
31807,50101000,"JUNIOR PARTNER"
31353,50101000,"JUNIOR PARTNER"
32103,50101000,"JUNIOR PARTNER"
31509,50101000,"JUNIOR PARTNER"
31508,50101000,"JUNIOR PARTNER"
31959,50101000,"JUNIOR PARTNER"
31500,50101000,"JUNIOR PARTNER"
32252,50101000,"JUNIOR PARTNER"
31354,50101000,"JUNIOR PARTNER"
31660,50101000,"JUNIOR PARTNER"
31806,50101000,"JUNIOR PARTNER"
31961,50101000,"JUNIOR PARTNER"
31799,50101000,"JUNIOR PARTNER"
32102,50101000,"JUNIOR PARTNER"
31661,50101000,"JUNIOR PARTNER"
31952,50101000,"JUNIOR PARTNER"
31809,50101000,"JUNIOR PARTNER"
31953,50101000,"JUNIOR PARTNER"
31507,50101000,"JUNIOR PARTNER"
31808,50101000,"JUNIOR PARTNER"
31187,50101000,"JUNIOR PARTNER"
32112,50101000,"JUNIOR PARTNER"
32553,50102000,"JUNIOR PARTNER"
32254,50102000,"JUNIOR PARTNER"
32406,50102000,"JUNIOR PARTNER"
32405,50102000,"JUNIOR PARTNER"
32253,50102000,"JUNIOR PARTNER"
32554,50102000,"JUNIOR PARTNER"
32404,50102000,"JUNIOR PARTNER"
32104,50102000,"JUNIOR PARTNER"
32402,50102000,"JUNIOR PARTNER"
32403,50102000,"JUNIOR PARTNER"
32255,50102000,"JUNIOR PARTNER"
32108,50103000,"SENIOR PARTNER"
32256,50103000,"SENIOR PARTNER"
31804,50103000,"SENIOR PARTNER"
31802,50103000,"SENIOR PARTNER"
31956,50103000,"SENIOR PARTNER"
31803,50103000,"SENIOR PARTNER"
32258,50103000,"SENIOR PARTNER"
32105,50103000,"SENIOR PARTNER"
32106,50103000,"SENIOR PARTNER"
31955,50103000,"SENIOR PARTNER"
31958,50103000,"SENIOR PARTNER"
32107,50103000,"SENIOR PARTNER"
31957,50103000,"SENIOR PARTNER"
31954,50103000,"SENIOR PARTNER"
31344,50104000,"JUNIOR PARTNER"
32837,50107000,"JUNIOR PARTNER"
32838,50107000,"JUNIOR PARTNER"
32836,50107000,"JUNIOR PARTNER"
32696,50107000,"JUNIOR PARTNER"
32695,50107000,"JUNIOR PARTNER"
32110,50108000,"DISCRIMINATED"
31960,50108000,"DISCRIMINATED"
32111,50108000,"DISCRIMINATED"
32694,51001010,"SENIOR PARTNER"
31946,51004000,"POWERLESS"
31949,51004000,"POWERLESS"
32100,51004000,"POWERLESS"
32098,51004000,"POWERLESS"
32099,51004000,"POWERLESS"
32096,51004000,"POWERLESS"
31798,51004000,"POWERLESS"
31945,51004000,"POWERLESS"
32247,51004000,"POWERLESS"
32248,51004000,"POWERLESS"
31947,51004000,"POWERLESS"
32097,51004000,"POWERLESS"
31797,51004000,"POWERLESS"
31948,51004000,"POWERLESS"
31649,51004000,"POWERLESS"
31498,51004000,"POWERLESS"
31342,51004000,"POWERLESS"
31648,51004000,"POWERLESS"
31497,51004000,"POWERLESS"
31951,51004000,"POWERLESS"
31796,51004000,"POWERLESS"
29586,51602000,"JUNIOR PARTNER"
29400,51602000,"JUNIOR PARTNER"
29949,51602000,"JUNIOR PARTNER"
29585,51602000,"JUNIOR PARTNER"
29584,51602000,"JUNIOR PARTNER"
29769,51602000,"JUNIOR PARTNER"
29768,51602000,"JUNIOR PARTNER"
29401,51602000,"JUNIOR PARTNER"
29402,51602000,"JUNIOR PARTNER"
29767,51602000,"JUNIOR PARTNER"
29771,51702000,"DOMINANT"
29952,51702000,"DOMINANT"
29951,51702000,"DOMINANT"
29588,51702000,"DOMINANT"
29404,51702000,"DOMINANT"
29772,51702000,"DOMINANT"
29403,51702000,"DOMINANT"
29770,51702000,"DOMINANT"
29587,51702000,"DOMINANT"
29589,51702000,"DOMINANT"
33626,52201000,"SENIOR PARTNER"
33628,52202000,"JUNIOR PARTNER"
33502,52202000,"JUNIOR PARTNER"
33503,52202000,"JUNIOR PARTNER"
33627,52202000,"JUNIOR PARTNER"
33755,52202000,"JUNIOR PARTNER"
33501,52202000,"JUNIOR PARTNER"
32996,53001000,"DISCRIMINATED"
33377,53001000,"DISCRIMINATED"
33376,53001000,"DISCRIMINATED"
33253,53001000,"DISCRIMINATED"
33127,53001000,"DISCRIMINATED"
33378,53001000,"DISCRIMINATED"
33254,53001000,"DISCRIMINATED"
33123,53001000,"DISCRIMINATED"
33128,53001000,"DISCRIMINATED"
33252,53001000,"DISCRIMINATED"
33255,53001000,"DISCRIMINATED"
33125,53001000,"DISCRIMINATED"
33375,53001000,"DISCRIMINATED"
33248,53001000,"DISCRIMINATED"
33251,53001000,"DISCRIMINATED"
33126,53001000,"DISCRIMINATED"
33130,53001000,"DISCRIMINATED"
33004,53001000,"DISCRIMINATED"
33131,53001000,"DISCRIMINATED"
33132,53001000,"DISCRIMINATED"
33124,53001000,"DISCRIMINATED"
33129,53001000,"DISCRIMINATED"
33249,53001000,"DISCRIMINATED"
33250,53001000,"DISCRIMINATED"
31674,53002000,"JUNIOR PARTNER"
32997,53002000,"JUNIOR PARTNER"
32132,53002000,"JUNIOR PARTNER"
32278,53002000,"JUNIOR PARTNER"
31979,53002000,"JUNIOR PARTNER"
32863,53002000,"JUNIOR PARTNER"
32579,53002000,"JUNIOR PARTNER"
32279,53002000,"JUNIOR PARTNER"
32283,53002000,"JUNIOR PARTNER"
32577,53002000,"JUNIOR PARTNER"
32576,53002000,"JUNIOR PARTNER"
33001,53002000,"JUNIOR PARTNER"
32130,53002000,"JUNIOR PARTNER"
32998,53002000,"JUNIOR PARTNER"
32432,53002000,"JUNIOR PARTNER"
32284,53002000,"JUNIOR PARTNER"
32723,53002000,"JUNIOR PARTNER"
32999,53002000,"JUNIOR PARTNER"
32578,53002000,"JUNIOR PARTNER"
32724,53002000,"JUNIOR PARTNER"
32727,53002000,"JUNIOR PARTNER"
32722,53002000,"JUNIOR PARTNER"
32128,53002000,"JUNIOR PARTNER"
31826,53002000,"JUNIOR PARTNER"
32725,53002000,"JUNIOR PARTNER"
31982,53002000,"JUNIOR PARTNER"
32133,53002000,"JUNIOR PARTNER"
32282,53002000,"JUNIOR PARTNER"
31980,53002000,"JUNIOR PARTNER"
32280,53002000,"JUNIOR PARTNER"
32865,53002000,"JUNIOR PARTNER"
32726,53002000,"JUNIOR PARTNER"
32429,53002000,"JUNIOR PARTNER"
32281,53002000,"JUNIOR PARTNER"
32131,53002000,"JUNIOR PARTNER"
32575,53002000,"JUNIOR PARTNER"
32864,53002000,"JUNIOR PARTNER"
32129,53002000,"JUNIOR PARTNER"
32428,53002000,"JUNIOR PARTNER"
32866,53002000,"JUNIOR PARTNER"
32728,53002000,"JUNIOR PARTNER"
32134,53002000,"JUNIOR PARTNER"
32431,53002000,"JUNIOR PARTNER"
31983,53002000,"JUNIOR PARTNER"
32427,53002000,"JUNIOR PARTNER"
31978,53002000,"JUNIOR PARTNER"
33002,53002000,"JUNIOR PARTNER"
31981,53002000,"JUNIOR PARTNER"
33000,53002000,"JUNIOR PARTNER"
33003,53002000,"JUNIOR PARTNER"
32867,53002000,"JUNIOR PARTNER"
31825,53002000,"JUNIOR PARTNER"
32433,53002000,"JUNIOR PARTNER"
32868,53002000,"JUNIOR PARTNER"
32430,53002000,"JUNIOR PARTNER"
32580,53002000,"JUNIOR PARTNER"
31362,53003000,"POWERLESS"
31367,53003000,"POWERLESS"
31364,53003000,"POWERLESS"
31827,53003000,"POWERLESS"
31675,53003000,"POWERLESS"
31523,53003000,"POWERLESS"
31677,53003000,"POWERLESS"
31366,53003000,"POWERLESS"
31198,53003000,"POWERLESS"
31196,53003000,"POWERLESS"
31365,53003000,"POWERLESS"
31828,53003000,"POWERLESS"
31197,53003000,"POWERLESS"
31676,53003000,"POWERLESS"
31524,53003000,"POWERLESS"
33497,53005000,"POWERLESS"
31817,53007000,"JUNIOR PARTNER"
32421,53007000,"JUNIOR PARTNER"
31816,53007000,"JUNIOR PARTNER"
32420,53007000,"JUNIOR PARTNER"
31818,53007000,"JUNIOR PARTNER"
31819,53007000,"JUNIOR PARTNER"
31668,53007000,"JUNIOR PARTNER"
31813,53007000,"JUNIOR PARTNER"
32273,53007000,"JUNIOR PARTNER"
32568,53007000,"JUNIOR PARTNER"
32123,53007000,"JUNIOR PARTNER"
32271,53007000,"JUNIOR PARTNER"
31969,53007000,"JUNIOR PARTNER"
31515,53007000,"JUNIOR PARTNER"
31669,53007000,"JUNIOR PARTNER"
32268,53007000,"JUNIOR PARTNER"
31667,53007000,"JUNIOR PARTNER"
31814,53007000,"JUNIOR PARTNER"
32120,53007000,"JUNIOR PARTNER"
32119,53007000,"JUNIOR PARTNER"
31666,53007000,"JUNIOR PARTNER"
32270,53007000,"JUNIOR PARTNER"
31665,53007000,"JUNIOR PARTNER"
32269,53007000,"JUNIOR PARTNER"
31967,53007000,"JUNIOR PARTNER"
31815,53007000,"JUNIOR PARTNER"
31970,53007000,"JUNIOR PARTNER"
32274,53007000,"JUNIOR PARTNER"
32569,53007000,"JUNIOR PARTNER"
31513,53007000,"JUNIOR PARTNER"
31968,53007000,"JUNIOR PARTNER"
31517,53007000,"JUNIOR PARTNER"
32121,53007000,"JUNIOR PARTNER"
31971,53007000,"JUNIOR PARTNER"
32122,53007000,"JUNIOR PARTNER"
31514,53007000,"JUNIOR PARTNER"
31516,53007000,"JUNIOR PARTNER"
32418,53007000,"JUNIOR PARTNER"
32272,53007000,"JUNIOR PARTNER"
32118,53007000,"JUNIOR PARTNER"
32419,53007000,"JUNIOR PARTNER"
32712,53008000,"DISCRIMINATED"
33490,53008000,"DISCRIMINATED"
33488,53008000,"DISCRIMINATED"
32713,53008000,"DISCRIMINATED"
34313,53008000,"DISCRIMINATED"
34017,53008000,"DISCRIMINATED"
34311,53008000,"DISCRIMINATED"
34312,53008000,"DISCRIMINATED"
33239,53008000,"DISCRIMINATED"
33237,53008000,"DISCRIMINATED"
32987,53008000,"DISCRIMINATED"
33614,53008000,"DISCRIMINATED"
34603,53008000,"DISCRIMINATED"
34171,53008000,"DISCRIMINATED"
34462,53008000,"DISCRIMINATED"
34169,53008000,"DISCRIMINATED"
33487,53008000,"DISCRIMINATED"
33613,53008000,"DISCRIMINATED"
34314,53008000,"DISCRIMINATED"
34165,53008000,"DISCRIMINATED"
33373,53008000,"DISCRIMINATED"
34166,53008000,"DISCRIMINATED"
33499,53008000,"DISCRIMINATED"
32988,53008000,"DISCRIMINATED"
33489,53008000,"DISCRIMINATED"
34606,53008000,"DISCRIMINATED"
32986,53008000,"DISCRIMINATED"
33743,53008000,"DISCRIMINATED"
34016,53008000,"DISCRIMINATED"
34170,53008000,"DISCRIMINATED"
34168,53008000,"DISCRIMINATED"
34022,53008000,"DISCRIMINATED"
33498,53008000,"DISCRIMINATED"
34463,53008000,"DISCRIMINATED"
33615,53008000,"DISCRIMINATED"
33877,53008000,"DISCRIMINATED"
33750,53008000,"DISCRIMINATED"
34461,53008000,"DISCRIMINATED"
34459,53008000,"DISCRIMINATED"
33363,53008000,"DISCRIMINATED"
33500,53008000,"DISCRIMINATED"
33361,53008000,"DISCRIMINATED"
33742,53008000,"DISCRIMINATED"
34605,53008000,"DISCRIMINATED"
33238,53008000,"DISCRIMINATED"
34316,53008000,"DISCRIMINATED"
33749,53008000,"DISCRIMINATED"
34888,53008000,"DISCRIMINATED"
33880,53008000,"DISCRIMINATED"
33878,53008000,"DISCRIMINATED"
34018,53008000,"DISCRIMINATED"
34019,53008000,"DISCRIMINATED"
34167,53008000,"DISCRIMINATED"
34604,53008000,"DISCRIMINATED"
34023,53008000,"DISCRIMINATED"
33624,53008000,"DISCRIMINATED"
33114,53008000,"DISCRIMINATED"
34317,53008000,"DISCRIMINATED"
33882,53008000,"DISCRIMINATED"
34460,53008000,"DISCRIMINATED"
33741,53008000,"DISCRIMINATED"
33362,53008000,"DISCRIMINATED"
32852,53008000,"DISCRIMINATED"
33493,53008000,"DISCRIMINATED"
33616,53008000,"DISCRIMINATED"
33883,53008000,"DISCRIMINATED"
34315,53008000,"DISCRIMINATED"
32853,53008000,"DISCRIMINATED"
33879,53008000,"DISCRIMINATED"
33374,53008000,"DISCRIMINATED"
32851,53008000,"DISCRIMINATED"
33492,53008000,"DISCRIMINATED"
33618,53008000,"DISCRIMINATED"
32711,53008000,"DISCRIMINATED"
32563,53008000,"DISCRIMINATED"
33745,53008000,"DISCRIMINATED"
33881,53008000,"DISCRIMINATED"
34021,53008000,"DISCRIMINATED"
33115,53008000,"DISCRIMINATED"
32564,53008000,"DISCRIMINATED"
34020,53008000,"DISCRIMINATED"
33623,53008000,"DISCRIMINATED"
34747,53008000,"DISCRIMINATED"
33747,53008000,"DISCRIMINATED"
33746,53008000,"DISCRIMINATED"
33372,53008000,"DISCRIMINATED"
33884,53008000,"DISCRIMINATED"
34746,53008000,"DISCRIMINATED"
33617,53008000,"DISCRIMINATED"
33748,53008000,"DISCRIMINATED"
33744,53008000,"DISCRIMINATED"
34164,53008000,"DISCRIMINATED"
33619,53008000,"DISCRIMINATED"
32729,53009000,"SENIOR PARTNER"
32286,53009000,"SENIOR PARTNER"
31984,53010000,NA
31985,53010000,NA
32135,53010000,NA
32136,53010000,NA
32285,53010000,NA
32434,53010000,NA
32435,53010000,NA
32582,53010000,NA
32583,53010000,NA
32584,53010000,NA
32730,53010000,NA
32731,53010000,NA
32732,53010000,NA
32869,53010000,NA
32870,53010000,NA
32871,53011000,NA
32872,53011000,NA
33005,53011000,NA
33006,53011000,NA
31193,53012000,"DISCRIMINATED"
31194,53012000,"DISCRIMINATED"
31361,53012000,"DISCRIMINATED"
31359,53012000,"DISCRIMINATED"
31020,53012000,"DISCRIMINATED"
31360,53012000,"DISCRIMINATED"
32436,53101000,"SENIOR PARTNER"
32733,53101000,"SENIOR PARTNER"
32586,53101000,"SENIOR PARTNER"
32585,53101000,"SENIOR PARTNER"
32734,53101000,"SENIOR PARTNER"
32439,53102100,"JUNIOR PARTNER"
32590,53102100,"JUNIOR PARTNER"
32141,53102100,"JUNIOR PARTNER"
32438,53102100,"JUNIOR PARTNER"
32290,53102100,"JUNIOR PARTNER"
32292,53102100,"JUNIOR PARTNER"
31986,53102100,"JUNIOR PARTNER"
32437,53102100,"JUNIOR PARTNER"
32587,53102100,"JUNIOR PARTNER"
32589,53102100,"JUNIOR PARTNER"
32139,53102100,"JUNIOR PARTNER"
31988,53102100,"JUNIOR PARTNER"
32735,53102100,"JUNIOR PARTNER"
32588,53102100,"JUNIOR PARTNER"
32140,53102100,"JUNIOR PARTNER"
32440,53102100,"JUNIOR PARTNER"
32289,53102100,"JUNIOR PARTNER"
32138,53102100,"JUNIOR PARTNER"
32441,53102100,"JUNIOR PARTNER"
32291,53102100,"JUNIOR PARTNER"
32288,53102100,"JUNIOR PARTNER"
32137,53102200,"DISCRIMINATED"
31987,53102200,"DISCRIMINATED"
32287,53102200,"DISCRIMINATED"
33133,53102300,"DISCRIMINATED"
32873,53102300,"DISCRIMINATED"
33007,53102300,"DISCRIMINATED"
33629,53103000,"DISCRIMINATED"
33505,53103000,"DISCRIMINATED"
33257,53103000,"DISCRIMINATED"
33256,53103000,"DISCRIMINATED"
33504,53103000,"DISCRIMINATED"
33380,53103000,"DISCRIMINATED"
33379,53103000,"DISCRIMINATED"
33134,53103000,"DISCRIMINATED"
24652,54001000,"JUNIOR PARTNER"
23990,54001000,"JUNIOR PARTNER"
24826,54001000,"JUNIOR PARTNER"
23682,54001000,"JUNIOR PARTNER"
24149,54001000,"JUNIOR PARTNER"
24829,54001000,"JUNIOR PARTNER"
23680,54001000,"JUNIOR PARTNER"
24151,54001000,"JUNIOR PARTNER"
24486,54001000,"JUNIOR PARTNER"
24316,54001000,"JUNIOR PARTNER"
23830,54001000,"JUNIOR PARTNER"
23681,54001000,"JUNIOR PARTNER"
23538,54001000,"JUNIOR PARTNER"
23539,54001000,"JUNIOR PARTNER"
24828,54001000,"JUNIOR PARTNER"
24827,54001000,"JUNIOR PARTNER"
24651,54001000,"JUNIOR PARTNER"
24313,54001000,"JUNIOR PARTNER"
24481,54001000,"JUNIOR PARTNER"
24654,54001000,"JUNIOR PARTNER"
24997,54001000,"JUNIOR PARTNER"
24482,54001000,"JUNIOR PARTNER"
23679,54001000,"JUNIOR PARTNER"
25164,54001000,"JUNIOR PARTNER"
24825,54001000,"JUNIOR PARTNER"
24653,54001000,"JUNIOR PARTNER"
23991,54001000,"JUNIOR PARTNER"
24150,54001000,"JUNIOR PARTNER"
24315,54001000,"JUNIOR PARTNER"
23989,54001000,"JUNIOR PARTNER"
23831,54001000,"JUNIOR PARTNER"
24485,54001000,"JUNIOR PARTNER"
24996,54001000,"JUNIOR PARTNER"
24484,54001000,"JUNIOR PARTNER"
24314,54001000,"JUNIOR PARTNER"
23833,54001000,"JUNIOR PARTNER"
24655,54001000,"JUNIOR PARTNER"
24656,54001000,"JUNIOR PARTNER"
23988,54001000,"JUNIOR PARTNER"
24483,54001000,"JUNIOR PARTNER"
23832,54001000,"JUNIOR PARTNER"
23542,54002000,"POWERLESS"
25675,54003000,"POWERLESS"
25672,54003000,"POWERLESS"
26366,54003000,"POWERLESS"
26009,54003000,"POWERLESS"
25676,54003000,"POWERLESS"
26007,54003000,"POWERLESS"
26546,54003000,"POWERLESS"
25841,54003000,"POWERLESS"
26556,54003000,"POWERLESS"
25674,54003000,"POWERLESS"
26929,54003000,"POWERLESS"
26545,54003000,"POWERLESS"
26011,54003000,"POWERLESS"
26367,54003000,"POWERLESS"
26547,54003000,"POWERLESS"
26191,54003000,"POWERLESS"
25324,54003000,"POWERLESS"
25834,54003000,"POWERLESS"
26738,54003000,"POWERLESS"
26557,54003000,"POWERLESS"
26555,54003000,"POWERLESS"
25497,54003000,"POWERLESS"
26740,54003000,"POWERLESS"
26739,54003000,"POWERLESS"
26365,54003000,"POWERLESS"
26188,54003000,"POWERLESS"
26010,54003000,"POWERLESS"
26185,54003000,"POWERLESS"
26554,54003000,"POWERLESS"
25838,54003000,"POWERLESS"
26928,54003000,"POWERLESS"
25501,54003000,"POWERLESS"
26008,54003000,"POWERLESS"
26017,54003000,"POWERLESS"
25843,54003000,"POWERLESS"
25671,54003000,"POWERLESS"
25326,54003000,"POWERLESS"
26553,54003000,"POWERLESS"
26735,54003000,"POWERLESS"
26372,54003000,"POWERLESS"
26014,54003000,"POWERLESS"
25494,54003000,"POWERLESS"
26368,54003000,"POWERLESS"
26371,54003000,"POWERLESS"
25498,54003000,"POWERLESS"
25496,54003000,"POWERLESS"
26549,54003000,"POWERLESS"
25673,54003000,"POWERLESS"
25667,54003000,"POWERLESS"
26551,54003000,"POWERLESS"
26737,54003000,"POWERLESS"
26370,54003000,"POWERLESS"
25839,54003000,"POWERLESS"
26184,54003000,"POWERLESS"
25835,54003000,"POWERLESS"
26369,54003000,"POWERLESS"
26015,54003000,"POWERLESS"
26373,54003000,"POWERLESS"
25152,54003000,"POWERLESS"
26550,54003000,"POWERLESS"
25836,54003000,"POWERLESS"
25325,54003000,"POWERLESS"
26736,54003000,"POWERLESS"
26186,54003000,"POWERLESS"
25322,54003000,"POWERLESS"
26193,54003000,"POWERLESS"
26016,54003000,"POWERLESS"
25844,54003000,"POWERLESS"
26189,54003000,"POWERLESS"
26012,54003000,"POWERLESS"
26548,54003000,"POWERLESS"
25842,54003000,"POWERLESS"
25495,54003000,"POWERLESS"
26013,54003000,"POWERLESS"
27115,54003000,"POWERLESS"
26187,54003000,"POWERLESS"
26552,54003000,"POWERLESS"
25840,54003000,"POWERLESS"
26190,54003000,"POWERLESS"
25837,54003000,"POWERLESS"
25323,54003000,"POWERLESS"
26192,54003000,"POWERLESS"
25666,54003000,"POWERLESS"
25668,54003000,"POWERLESS"
25154,54003000,"POWERLESS"
26363,54003000,"POWERLESS"
26362,54003000,"POWERLESS"
25670,54003000,"POWERLESS"
26194,54003000,"POWERLESS"
25669,54003000,"POWERLESS"
26364,54003000,"POWERLESS"
24648,54004000,"SENIOR PARTNER"
24824,54004000,"SENIOR PARTNER"
24647,54004000,"SENIOR PARTNER"
23828,54004000,"SENIOR PARTNER"
23829,54004000,"SENIOR PARTNER"
24650,54004000,"SENIOR PARTNER"
25334,54004000,"SENIOR PARTNER"
25330,54004000,"SENIOR PARTNER"
24992,54004000,"SENIOR PARTNER"
24823,54004000,"SENIOR PARTNER"
23827,54004000,"SENIOR PARTNER"
23984,54004000,"SENIOR PARTNER"
25503,54004000,"SENIOR PARTNER"
24145,54004000,"SENIOR PARTNER"
24478,54004000,"SENIOR PARTNER"
24479,54004000,"SENIOR PARTNER"
25162,54004000,"SENIOR PARTNER"
24822,54004000,"SENIOR PARTNER"
25500,54004000,"SENIOR PARTNER"
24147,54004000,"SENIOR PARTNER"
25332,54004000,"SENIOR PARTNER"
25499,54004000,"SENIOR PARTNER"
25329,54004000,"SENIOR PARTNER"
24821,54004000,"SENIOR PARTNER"
24308,54004000,"SENIOR PARTNER"
24649,54004000,"SENIOR PARTNER"
25159,54004000,"SENIOR PARTNER"
24309,54004000,"SENIOR PARTNER"
25161,54004000,"SENIOR PARTNER"
25331,54004000,"SENIOR PARTNER"
25333,54004000,"SENIOR PARTNER"
25328,54004000,"SENIOR PARTNER"
25504,54004000,"SENIOR PARTNER"
24991,54004000,"SENIOR PARTNER"
25502,54004000,"SENIOR PARTNER"
24312,54004000,"SENIOR PARTNER"
23825,54004000,"SENIOR PARTNER"
23678,54004000,"SENIOR PARTNER"
24480,54004000,"SENIOR PARTNER"
23983,54004000,"SENIOR PARTNER"
25506,54004000,"SENIOR PARTNER"
24310,54004000,"SENIOR PARTNER"
25160,54004000,"SENIOR PARTNER"
24148,54004000,"SENIOR PARTNER"
25163,54004000,"SENIOR PARTNER"
23986,54004000,"SENIOR PARTNER"
24146,54004000,"SENIOR PARTNER"
23985,54004000,"SENIOR PARTNER"
24993,54004000,"SENIOR PARTNER"
23987,54004000,"SENIOR PARTNER"
24311,54004000,"SENIOR PARTNER"
24995,54004000,"SENIOR PARTNER"
23826,54004000,"SENIOR PARTNER"
24994,54004000,"SENIOR PARTNER"
25505,54004000,"SENIOR PARTNER"
24144,54004000,"SENIOR PARTNER"
24810,54005000,"JUNIOR PARTNER"
24809,54005000,"JUNIOR PARTNER"
25658,54005000,"JUNIOR PARTNER"
25659,54005000,"JUNIOR PARTNER"
24808,54005000,"JUNIOR PARTNER"
24466,54005000,"JUNIOR PARTNER"
24980,54005000,"JUNIOR PARTNER"
23969,54005000,"JUNIOR PARTNER"
24979,54005000,"JUNIOR PARTNER"
24464,54005000,"JUNIOR PARTNER"
25316,54005000,"JUNIOR PARTNER"
24978,54005000,"JUNIOR PARTNER"
25825,54005000,"JUNIOR PARTNER"
25489,54005000,"JUNIOR PARTNER"
