"ID","status","group","hist_discr","hist_monop"
28820,"SENIOR PARTNER","Lunda-Yeke",0,0
28242,"SENIOR PARTNER","Lunda-Yeke",0,0
29381,"SENIOR PARTNER","Lunda-Yeke",0,0
28438,"SENIOR PARTNER","Lunda-Yeke",0,0
28436,"SENIOR PARTNER","Lunda-Yeke",0,0
28055,"SENIOR PARTNER","Lunda-Yeke",0,0
28625,"SENIOR PARTNER","Lunda-Yeke",0,0
27140,"POWERLESS","Tetela-Kusu",0,0
27881,"POWERLESS","Tetela-Kusu",0,0
25519,"POWERLESS","Tetela-Kusu",0,0
25521,"POWERLESS","Tetela-Kusu",0,0
25518,"POWERLESS","Tetela-Kusu",0,0
27879,"POWERLESS","Tetela-Kusu",0,0
26383,"POWERLESS","Tetela-Kusu",0,0
26031,"POWERLESS","Tetela-Kusu",0,0
27880,"POWERLESS","Tetela-Kusu",0,0
27696,"POWERLESS","Tetela-Kusu",0,0
26382,"POWERLESS","Tetela-Kusu",0,0
25347,"POWERLESS","Tetela-Kusu",0,0
27883,"POWERLESS","Tetela-Kusu",0,0
26567,"POWERLESS","Tetela-Kusu",0,0
26569,"POWERLESS","Tetela-Kusu",0,0
26568,"POWERLESS","Tetela-Kusu",0,0
27139,"POWERLESS","Tetela-Kusu",0,0
26954,"POWERLESS","Tetela-Kusu",0,0
25176,"POWERLESS","Tetela-Kusu",0,0
26950,"POWERLESS","Tetela-Kusu",0,0
25520,"POWERLESS","Tetela-Kusu",0,0
26570,"POWERLESS","Tetela-Kusu",0,0
28071,"POWERLESS","Tetela-Kusu",0,0
26381,"POWERLESS","Tetela-Kusu",0,0
25517,"POWERLESS","Tetela-Kusu",0,0
25522,"POWERLESS","Tetela-Kusu",0,0
27877,"POWERLESS","Tetela-Kusu",0,0
25346,"POWERLESS","Tetela-Kusu",0,0
28072,"POWERLESS","Tetela-Kusu",0,0
28070,"POWERLESS","Tetela-Kusu",0,0
28068,"POWERLESS","Tetela-Kusu",0,0
26951,"POWERLESS","Tetela-Kusu",0,0
27885,"POWERLESS","Tetela-Kusu",0,0
26565,"POWERLESS","Tetela-Kusu",0,0
27884,"POWERLESS","Tetela-Kusu",0,0
27695,"POWERLESS","Tetela-Kusu",0,0
25858,"POWERLESS","Tetela-Kusu",0,0
25177,"POWERLESS","Tetela-Kusu",0,0
26953,"POWERLESS","Tetela-Kusu",0,0
25695,"POWERLESS","Tetela-Kusu",0,0
27137,"POWERLESS","Tetela-Kusu",0,0
26202,"POWERLESS","Tetela-Kusu",0,0
28067,"POWERLESS","Tetela-Kusu",0,0
26030,"POWERLESS","Tetela-Kusu",0,0
26573,"POWERLESS","Tetela-Kusu",0,0
25690,"POWERLESS","Tetela-Kusu",0,0
27882,"POWERLESS","Tetela-Kusu",0,0
27134,"POWERLESS","Tetela-Kusu",0,0
28259,"POWERLESS","Tetela-Kusu",0,0
26203,"POWERLESS","Tetela-Kusu",0,0
27322,"POWERLESS","Tetela-Kusu",0,0
27138,"POWERLESS","Tetela-Kusu",0,0
25852,"POWERLESS","Tetela-Kusu",0,0
27690,"POWERLESS","Tetela-Kusu",0,0
28066,"POWERLESS","Tetela-Kusu",0,0
25859,"POWERLESS","Tetela-Kusu",0,0
26566,"POWERLESS","Tetela-Kusu",0,0
25860,"POWERLESS","Tetela-Kusu",0,0
25178,"POWERLESS","Tetela-Kusu",0,0
27886,"POWERLESS","Tetela-Kusu",0,0
26207,"POWERLESS","Tetela-Kusu",0,0
27691,"POWERLESS","Tetela-Kusu",0,0
26575,"POWERLESS","Tetela-Kusu",0,0
26205,"POWERLESS","Tetela-Kusu",0,0
26204,"POWERLESS","Tetela-Kusu",0,0
26209,"POWERLESS","Tetela-Kusu",0,0
25692,"POWERLESS","Tetela-Kusu",0,0
26952,"POWERLESS","Tetela-Kusu",0,0
28254,"POWERLESS","Tetela-Kusu",0,0
28069,"POWERLESS","Tetela-Kusu",0,0
26574,"POWERLESS","Tetela-Kusu",0,0
27878,"POWERLESS","Tetela-Kusu",0,0
27135,"POWERLESS","Tetela-Kusu",0,0
28260,"POWERLESS","Tetela-Kusu",0,0
28065,"POWERLESS","Tetela-Kusu",0,0
28447,"POWERLESS","Tetela-Kusu",0,0
26206,"POWERLESS","Tetela-Kusu",0,0
27692,"POWERLESS","Tetela-Kusu",0,0
27694,"POWERLESS","Tetela-Kusu",0,0
26948,"POWERLESS","Tetela-Kusu",0,0
26571,"POWERLESS","Tetela-Kusu",0,0
26572,"POWERLESS","Tetela-Kusu",0,0
25687,"POWERLESS","Tetela-Kusu",0,0
25854,"POWERLESS","Tetela-Kusu",0,0
25009,"POWERLESS","Tetela-Kusu",0,0
28261,"POWERLESS","Tetela-Kusu",0,0
27136,"POWERLESS","Tetela-Kusu",0,0
25349,"POWERLESS","Tetela-Kusu",0,0
28257,"POWERLESS","Tetela-Kusu",0,0
26762,"POWERLESS","Tetela-Kusu",0,0
27693,"POWERLESS","Tetela-Kusu",0,0
26949,"POWERLESS","Tetela-Kusu",0,0
28454,"POWERLESS","Tetela-Kusu",0,0
26208,"POWERLESS","Tetela-Kusu",0,0
26212,"POWERLESS","Tetela-Kusu",0,0
25689,"POWERLESS","Tetela-Kusu",0,0
25688,"POWERLESS","Tetela-Kusu",0,0
25857,"POWERLESS","Tetela-Kusu",0,0
26757,"POWERLESS","Tetela-Kusu",0,0
26027,"POWERLESS","Tetela-Kusu",0,0
26029,"POWERLESS","Tetela-Kusu",0,0
27887,"POWERLESS","Tetela-Kusu",0,0
26388,"POWERLESS","Tetela-Kusu",0,0
27506,"POWERLESS","Tetela-Kusu",0,0
26389,"POWERLESS","Tetela-Kusu",0,0
26391,"POWERLESS","Tetela-Kusu",0,0
26385,"POWERLESS","Tetela-Kusu",0,0
26763,"POWERLESS","Tetela-Kusu",0,0
25691,"POWERLESS","Tetela-Kusu",0,0
26764,"POWERLESS","Tetela-Kusu",0,0
25685,"POWERLESS","Tetela-Kusu",0,0
26033,"POWERLESS","Tetela-Kusu",0,0
26760,"POWERLESS","Tetela-Kusu",0,0
27510,"POWERLESS","Tetela-Kusu",0,0
26026,"POWERLESS","Tetela-Kusu",0,0
26025,"POWERLESS","Tetela-Kusu",0,0
26761,"POWERLESS","Tetela-Kusu",0,0
27507,"POWERLESS","Tetela-Kusu",0,0
26210,"POWERLESS","Tetela-Kusu",0,0
26211,"POWERLESS","Tetela-Kusu",0,0
26384,"POWERLESS","Tetela-Kusu",0,0
25686,"POWERLESS","Tetela-Kusu",0,0
27876,"POWERLESS","Tetela-Kusu",0,0
27505,"POWERLESS","Tetela-Kusu",0,0
25853,"POWERLESS","Tetela-Kusu",0,0
26028,"POWERLESS","Tetela-Kusu",0,0
27509,"POWERLESS","Tetela-Kusu",0,0
26386,"POWERLESS","Tetela-Kusu",0,0
27508,"POWERLESS","Tetela-Kusu",0,0
28258,"POWERLESS","Tetela-Kusu",0,0
26387,"POWERLESS","Tetela-Kusu",0,0
25855,"POWERLESS","Tetela-Kusu",0,0
25851,"POWERLESS","Tetela-Kusu",0,0
27320,"POWERLESS","Tetela-Kusu",0,0
26756,"POWERLESS","Tetela-Kusu",0,0
25693,"POWERLESS","Tetela-Kusu",0,0
26024,"POWERLESS","Tetela-Kusu",0,0
26759,"POWERLESS","Tetela-Kusu",0,0
25008,"POWERLESS","Tetela-Kusu",0,0
24838,"POWERLESS","Tetela-Kusu",0,0
25348,"POWERLESS","Tetela-Kusu",0,0
26390,"POWERLESS","Tetela-Kusu",0,0
26032,"POWERLESS","Tetela-Kusu",0,0
26758,"POWERLESS","Tetela-Kusu",0,0
27321,"POWERLESS","Tetela-Kusu",0,0
25856,"POWERLESS","Tetela-Kusu",0,0
30487,"JUNIOR PARTNER","Baganda",1,0
30132,"JUNIOR PARTNER","Baganda",1,0
30308,"JUNIOR PARTNER","Baganda",1,0
30311,"JUNIOR PARTNER","Baganda",1,0
30309,"JUNIOR PARTNER","Baganda",1,0
30488,"JUNIOR PARTNER","Baganda",1,0
30486,"JUNIOR PARTNER","Baganda",1,0
30663,"JUNIOR PARTNER","Baganda",1,0
30310,"JUNIOR PARTNER","Baganda",1,0
30661,"JUNIOR PARTNER","Baganda",1,0
30133,"JUNIOR PARTNER","Baganda",1,0
30662,"JUNIOR PARTNER","Baganda",1,0
30131,"JUNIOR PARTNER","Baganda",1,0
31006,"JUNIOR PARTNER","Basoga",1,0
30834,"JUNIOR PARTNER","Basoga",1,0
30835,"JUNIOR PARTNER","Basoga",1,0
31186,"IRRELEVANT","Karamojong",1,0
31184,"IRRELEVANT","Karamojong",1,0
31183,"IRRELEVANT","Karamojong",1,0
31012,"IRRELEVANT","Karamojong",1,0
31010,"IRRELEVANT","Karamojong",1,0
31185,"IRRELEVANT","Karamojong",1,0
31350,"IRRELEVANT","Karamojong",1,0
31351,"IRRELEVANT","Karamojong",1,0
31182,"IRRELEVANT","Karamojong",1,0
31011,"IRRELEVANT","Karamojong",1,0
30140,NA,NA,NA,NA
30138,NA,NA,NA,NA
30316,NA,NA,NA,NA
30137,NA,NA,NA,NA
30315,NA,NA,NA,NA
30139,NA,NA,NA,NA
30840,"POWERLESS","Langi/Acholi",1,0
30665,"POWERLESS","Langi/Acholi",1,0
30314,"POWERLESS","Langi/Acholi",1,0
30837,"POWERLESS","Langi/Acholi",1,0
30492,"POWERLESS","Langi/Acholi",1,0
30490,"POWERLESS","Langi/Acholi",1,0
30664,"POWERLESS","Langi/Acholi",1,0
30491,"POWERLESS","Langi/Acholi",1,0
30838,"POWERLESS","Langi/Acholi",1,0
30839,"POWERLESS","Langi/Acholi",1,0
30666,"POWERLESS","Langi/Acholi",1,0
30667,"POWERLESS","Langi/Acholi",1,0
30489,"POWERLESS","Langi/Acholi",1,0
30668,"POWERLESS","Langi/Acholi",1,0
31005,NA,NA,NA,NA
31180,NA,NA,NA,NA
29590,"DISCRIMINATED","Banyarwanda",1,0
29591,"DISCRIMINATED","Banyarwanda",1,0
30312,"SENIOR PARTNER","South-Westerners (Ankole, Banyoro, Toro)",0,0
30135,"SENIOR PARTNER","South-Westerners (Ankole, Banyoro, Toro)",0,0
30136,"SENIOR PARTNER","South-Westerners (Ankole, Banyoro, Toro)",0,0
30134,"SENIOR PARTNER","South-Westerners (Ankole, Banyoro, Toro)",0,0
29958,"SENIOR PARTNER","South-Westerners (Ankole, Banyoro, Toro)",0,0
29773,"SENIOR PARTNER","South-Westerners (Ankole, Banyoro, Toro)",0,0
29774,"SENIOR PARTNER","South-Westerners (Ankole, Banyoro, Toro)",0,0
29957,"SENIOR PARTNER","South-Westerners (Ankole, Banyoro, Toro)",0,0
29954,"SENIOR PARTNER","South-Westerners (Ankole, Banyoro, Toro)",0,0
29955,"SENIOR PARTNER","South-Westerners (Ankole, Banyoro, Toro)",0,0
30313,"SENIOR PARTNER","South-Westerners (Ankole, Banyoro, Toro)",0,0
29956,"SENIOR PARTNER","South-Westerners (Ankole, Banyoro, Toro)",0,0
31650,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31503,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31352,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31510,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31658,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31501,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31502,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31651,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
32109,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31659,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31654,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31801,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31652,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31499,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31800,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31653,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31662,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31807,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31353,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
32103,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31509,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31508,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31959,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31500,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
32252,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31354,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31660,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31806,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31961,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31799,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
32102,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31661,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31952,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31809,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31953,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31507,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31808,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
31187,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
32112,"JUNIOR PARTNER","Kalenjin-Masai-Turkana-Samburu",0,0
32553,"JUNIOR PARTNER","Kamba",0,0
32254,"JUNIOR PARTNER","Kamba",0,0
32406,"JUNIOR PARTNER","Kamba",0,0
32405,"JUNIOR PARTNER","Kamba",0,0
32253,"JUNIOR PARTNER","Kamba",0,0
32554,"JUNIOR PARTNER","Kamba",0,0
32404,"JUNIOR PARTNER","Kamba",0,0
32104,"JUNIOR PARTNER","Kamba",0,0
32402,"JUNIOR PARTNER","Kamba",0,0
32403,"JUNIOR PARTNER","Kamba",0,0
32255,"JUNIOR PARTNER","Kamba",0,0
32108,"SENIOR PARTNER","Kikuyu-Meru-Emb",1,0
32256,"SENIOR PARTNER","Kikuyu-Meru-Emb",1,0
31804,"SENIOR PARTNER","Kikuyu-Meru-Emb",1,0
31802,"SENIOR PARTNER","Kikuyu-Meru-Emb",1,0
31956,"SENIOR PARTNER","Kikuyu-Meru-Emb",1,0
31803,"SENIOR PARTNER","Kikuyu-Meru-Emb",1,0
32258,"SENIOR PARTNER","Kikuyu-Meru-Emb",1,0
32105,"SENIOR PARTNER","Kikuyu-Meru-Emb",1,0
32106,"SENIOR PARTNER","Kikuyu-Meru-Emb",1,0
31955,"SENIOR PARTNER","Kikuyu-Meru-Emb",1,0
31958,"SENIOR PARTNER","Kikuyu-Meru-Emb",1,0
32107,"SENIOR PARTNER","Kikuyu-Meru-Emb",1,0
31957,"SENIOR PARTNER","Kikuyu-Meru-Emb",1,0
31954,"SENIOR PARTNER","Kikuyu-Meru-Emb",1,0
31344,"JUNIOR PARTNER","Kisii",0,0
32837,"JUNIOR PARTNER","Mijikenda",0,0
32838,"JUNIOR PARTNER","Mijikenda",0,0
32836,"JUNIOR PARTNER","Mijikenda",0,0
32696,"JUNIOR PARTNER","Mijikenda",0,0
32695,"JUNIOR PARTNER","Mijikenda",0,0
32110,"DISCRIMINATED","Somali",1,0
31960,"DISCRIMINATED","Somali",1,0
32111,"DISCRIMINATED","Somali",1,0
32694,"SENIOR PARTNER","Others Mainland (Christians and traditional religions)",0,0
31946,"POWERLESS","Maasai",0,0
31949,"POWERLESS","Maasai",0,0
32100,"POWERLESS","Maasai",0,0
32098,"POWERLESS","Maasai",0,0
32099,"POWERLESS","Maasai",0,0
32096,"POWERLESS","Maasai",0,0
31798,"POWERLESS","Maasai",0,0
31945,"POWERLESS","Maasai",0,0
32247,"POWERLESS","Maasai",0,0
32248,"POWERLESS","Maasai",0,0
31947,"POWERLESS","Maasai",0,0
32097,"POWERLESS","Maasai",0,0
31797,"POWERLESS","Maasai",0,0
31948,"POWERLESS","Maasai",0,0
31649,"POWERLESS","Maasai",0,0
31498,"POWERLESS","Maasai",0,0
31342,"POWERLESS","Maasai",0,0
31648,"POWERLESS","Maasai",0,0
31497,"POWERLESS","Maasai",0,0
31951,"POWERLESS","Maasai",0,0
31796,"POWERLESS","Maasai",0,0
29586,"JUNIOR PARTNER","Tutsi",0,0
29400,"JUNIOR PARTNER","Tutsi",0,0
29949,"JUNIOR PARTNER","Tutsi",0,0
29585,"JUNIOR PARTNER","Tutsi",0,0
29584,"JUNIOR PARTNER","Tutsi",0,0
29769,"JUNIOR PARTNER","Tutsi",0,0
29768,"JUNIOR PARTNER","Tutsi",0,0
29401,"JUNIOR PARTNER","Tutsi",0,0
29402,"JUNIOR PARTNER","Tutsi",0,0
29767,"JUNIOR PARTNER","Tutsi",0,0
29771,"DOMINANT","Tutsi",1,0
29952,"DOMINANT","Tutsi",1,0
29951,"DOMINANT","Tutsi",1,0
29588,"DOMINANT","Tutsi",1,0
29404,"DOMINANT","Tutsi",1,0
29772,"DOMINANT","Tutsi",1,0
29403,"DOMINANT","Tutsi",1,0
29770,"DOMINANT","Tutsi",1,0
29587,"DOMINANT","Tutsi",1,0
29589,"DOMINANT","Tutsi",1,0
33626,"SENIOR PARTNER","Isaas (Somali)",0,0
33628,"JUNIOR PARTNER","Afar",0,0
33502,"JUNIOR PARTNER","Afar",0,0
33503,"JUNIOR PARTNER","Afar",0,0
33627,"JUNIOR PARTNER","Afar",0,0
33755,"JUNIOR PARTNER","Afar",0,0
33501,"JUNIOR PARTNER","Afar",0,0
32996,"DISCRIMINATED","Afar",1,0
33377,"DISCRIMINATED","Afar",1,0
33376,"DISCRIMINATED","Afar",1,0
33253,"DISCRIMINATED","Afar",1,0
33127,"DISCRIMINATED","Afar",1,0
33378,"DISCRIMINATED","Afar",1,0
33254,"DISCRIMINATED","Afar",1,0
33123,"DISCRIMINATED","Afar",1,0
33128,"DISCRIMINATED","Afar",1,0
33252,"DISCRIMINATED","Afar",1,0
33255,"DISCRIMINATED","Afar",1,0
33125,"DISCRIMINATED","Afar",1,0
33375,"DISCRIMINATED","Afar",1,0
33248,"DISCRIMINATED","Afar",1,0
33251,"DISCRIMINATED","Afar",1,0
33126,"DISCRIMINATED","Afar",1,0
33130,"DISCRIMINATED","Afar",1,0
33004,"DISCRIMINATED","Afar",1,0
33131,"DISCRIMINATED","Afar",1,0
33132,"DISCRIMINATED","Afar",1,0
33124,"DISCRIMINATED","Afar",1,0
33129,"DISCRIMINATED","Afar",1,0
33249,"DISCRIMINATED","Afar",1,0
33250,"DISCRIMINATED","Afar",1,0
31674,"JUNIOR PARTNER","Amhara",0,0
32997,"JUNIOR PARTNER","Amhara",0,0
32132,"JUNIOR PARTNER","Amhara",0,0
32278,"JUNIOR PARTNER","Amhara",0,0
31979,"JUNIOR PARTNER","Amhara",0,0
32863,"JUNIOR PARTNER","Amhara",0,0
32579,"JUNIOR PARTNER","Amhara",0,0
32279,"JUNIOR PARTNER","Amhara",0,0
32283,"JUNIOR PARTNER","Amhara",0,0
32577,"JUNIOR PARTNER","Amhara",0,0
32576,"JUNIOR PARTNER","Amhara",0,0
33001,"JUNIOR PARTNER","Amhara",0,0
32130,"JUNIOR PARTNER","Amhara",0,0
32998,"JUNIOR PARTNER","Amhara",0,0
32432,"JUNIOR PARTNER","Amhara",0,0
32284,"JUNIOR PARTNER","Amhara",0,0
32723,"JUNIOR PARTNER","Amhara",0,0
32999,"JUNIOR PARTNER","Amhara",0,0
32578,"JUNIOR PARTNER","Amhara",0,0
32724,"JUNIOR PARTNER","Amhara",0,0
32727,"JUNIOR PARTNER","Amhara",0,0
32722,"JUNIOR PARTNER","Amhara",0,0
32128,"JUNIOR PARTNER","Amhara",0,0
31826,"JUNIOR PARTNER","Amhara",0,0
32725,"JUNIOR PARTNER","Amhara",0,0
31982,"JUNIOR PARTNER","Amhara",0,0
32133,"JUNIOR PARTNER","Amhara",0,0
32282,"JUNIOR PARTNER","Amhara",0,0
31980,"JUNIOR PARTNER","Amhara",0,0
32280,"JUNIOR PARTNER","Amhara",0,0
32865,"JUNIOR PARTNER","Amhara",0,0
32726,"JUNIOR PARTNER","Amhara",0,0
32429,"JUNIOR PARTNER","Amhara",0,0
32281,"JUNIOR PARTNER","Amhara",0,0
32131,"JUNIOR PARTNER","Amhara",0,0
32575,"JUNIOR PARTNER","Amhara",0,0
32864,"JUNIOR PARTNER","Amhara",0,0
32129,"JUNIOR PARTNER","Amhara",0,0
32428,"JUNIOR PARTNER","Amhara",0,0
32866,"JUNIOR PARTNER","Amhara",0,0
32728,"JUNIOR PARTNER","Amhara",0,0
32134,"JUNIOR PARTNER","Amhara",0,0
32431,"JUNIOR PARTNER","Amhara",0,0
31983,"JUNIOR PARTNER","Amhara",0,0
32427,"JUNIOR PARTNER","Amhara",0,0
31978,"JUNIOR PARTNER","Amhara",0,0
33002,"JUNIOR PARTNER","Amhara",0,0
31981,"JUNIOR PARTNER","Amhara",0,0
33000,"JUNIOR PARTNER","Amhara",0,0
33003,"JUNIOR PARTNER","Amhara",0,0
32867,"JUNIOR PARTNER","Amhara",0,0
31825,"JUNIOR PARTNER","Amhara",0,0
32433,"JUNIOR PARTNER","Amhara",0,0
32868,"JUNIOR PARTNER","Amhara",0,0
32430,"JUNIOR PARTNER","Amhara",0,0
32580,"JUNIOR PARTNER","Amhara",0,0
31362,"POWERLESS","Beni-Shugal-Gumez",0,0
31367,"POWERLESS","Beni-Shugal-Gumez",0,0
31364,"POWERLESS","Beni-Shugal-Gumez",0,0
31827,"POWERLESS","Beni-Shugal-Gumez",0,0
31675,"POWERLESS","Beni-Shugal-Gumez",0,0
31523,"POWERLESS","Beni-Shugal-Gumez",0,0
31677,"POWERLESS","Beni-Shugal-Gumez",0,0
31366,"POWERLESS","Beni-Shugal-Gumez",0,0
31198,"POWERLESS","Beni-Shugal-Gumez",0,0
31196,"POWERLESS","Beni-Shugal-Gumez",0,0
31365,"POWERLESS","Beni-Shugal-Gumez",0,0
31828,"POWERLESS","Beni-Shugal-Gumez",0,0
31197,"POWERLESS","Beni-Shugal-Gumez",0,0
31676,"POWERLESS","Beni-Shugal-Gumez",0,0
31524,"POWERLESS","Beni-Shugal-Gumez",0,0
33497,"POWERLESS","Harari",0,0
31817,"JUNIOR PARTNER","Other Southern Nations",0,0
32421,"JUNIOR PARTNER","Other Southern Nations",0,0
31816,"JUNIOR PARTNER","Other Southern Nations",0,0
32420,"JUNIOR PARTNER","Other Southern Nations",0,0
31818,"JUNIOR PARTNER","Other Southern Nations",0,0
31819,"JUNIOR PARTNER","Other Southern Nations",0,0
31668,"JUNIOR PARTNER","Other Southern Nations",0,0
31813,"JUNIOR PARTNER","Other Southern Nations",0,0
32273,"JUNIOR PARTNER","Other Southern Nations",0,0
32568,"JUNIOR PARTNER","Other Southern Nations",0,0
32123,"JUNIOR PARTNER","Other Southern Nations",0,0
32271,"JUNIOR PARTNER","Other Southern Nations",0,0
31969,"JUNIOR PARTNER","Other Southern Nations",0,0
31515,"JUNIOR PARTNER","Other Southern Nations",0,0
31669,"JUNIOR PARTNER","Other Southern Nations",0,0
32268,"JUNIOR PARTNER","Other Southern Nations",0,0
31667,"JUNIOR PARTNER","Other Southern Nations",0,0
31814,"JUNIOR PARTNER","Other Southern Nations",0,0
32120,"JUNIOR PARTNER","Other Southern Nations",0,0
32119,"JUNIOR PARTNER","Other Southern Nations",0,0
31666,"JUNIOR PARTNER","Other Southern Nations",0,0
32270,"JUNIOR PARTNER","Other Southern Nations",0,0
31665,"JUNIOR PARTNER","Other Southern Nations",0,0
32269,"JUNIOR PARTNER","Other Southern Nations",0,0
31967,"JUNIOR PARTNER","Other Southern Nations",0,0
31815,"JUNIOR PARTNER","Other Southern Nations",0,0
31970,"JUNIOR PARTNER","Other Southern Nations",0,0
32274,"JUNIOR PARTNER","Other Southern Nations",0,0
32569,"JUNIOR PARTNER","Other Southern Nations",0,0
31513,"JUNIOR PARTNER","Other Southern Nations",0,0
31968,"JUNIOR PARTNER","Other Southern Nations",0,0
31517,"JUNIOR PARTNER","Other Southern Nations",0,0
32121,"JUNIOR PARTNER","Other Southern Nations",0,0
31971,"JUNIOR PARTNER","Other Southern Nations",0,0
32122,"JUNIOR PARTNER","Other Southern Nations",0,0
31514,"JUNIOR PARTNER","Other Southern Nations",0,0
31516,"JUNIOR PARTNER","Other Southern Nations",0,0
32418,"JUNIOR PARTNER","Other Southern Nations",0,0
32272,"JUNIOR PARTNER","Other Southern Nations",0,0
32118,"JUNIOR PARTNER","Other Southern Nations",0,0
32419,"JUNIOR PARTNER","Other Southern Nations",0,0
32712,"DISCRIMINATED","Somali (Ogaden)",1,0
33490,"DISCRIMINATED","Somali (Ogaden)",1,0
33488,"DISCRIMINATED","Somali (Ogaden)",1,0
32713,"DISCRIMINATED","Somali (Ogaden)",1,0
34313,"DISCRIMINATED","Somali (Ogaden)",1,0
34017,"DISCRIMINATED","Somali (Ogaden)",1,0
34311,"DISCRIMINATED","Somali (Ogaden)",1,0
34312,"DISCRIMINATED","Somali (Ogaden)",1,0
33239,"DISCRIMINATED","Somali (Ogaden)",1,0
33237,"DISCRIMINATED","Somali (Ogaden)",1,0
32987,"DISCRIMINATED","Somali (Ogaden)",1,0
33614,"DISCRIMINATED","Somali (Ogaden)",1,0
34603,"DISCRIMINATED","Somali (Ogaden)",1,0
34171,"DISCRIMINATED","Somali (Ogaden)",1,0
34462,"DISCRIMINATED","Somali (Ogaden)",1,0
34169,"DISCRIMINATED","Somali (Ogaden)",1,0
33487,"DISCRIMINATED","Somali (Ogaden)",1,0
33613,"DISCRIMINATED","Somali (Ogaden)",1,0
34314,"DISCRIMINATED","Somali (Ogaden)",1,0
34165,"DISCRIMINATED","Somali (Ogaden)",1,0
33373,"DISCRIMINATED","Somali (Ogaden)",1,0
34166,"DISCRIMINATED","Somali (Ogaden)",1,0
33499,"DISCRIMINATED","Somali (Ogaden)",1,0
32988,"DISCRIMINATED","Somali (Ogaden)",1,0
33489,"DISCRIMINATED","Somali (Ogaden)",1,0
34606,"DISCRIMINATED","Somali (Ogaden)",1,0
32986,"DISCRIMINATED","Somali (Ogaden)",1,0
33743,"DISCRIMINATED","Somali (Ogaden)",1,0
34016,"DISCRIMINATED","Somali (Ogaden)",1,0
34170,"DISCRIMINATED","Somali (Ogaden)",1,0
34168,"DISCRIMINATED","Somali (Ogaden)",1,0
34022,"DISCRIMINATED","Somali (Ogaden)",1,0
33498,"DISCRIMINATED","Somali (Ogaden)",1,0
34463,"DISCRIMINATED","Somali (Ogaden)",1,0
33615,"DISCRIMINATED","Somali (Ogaden)",1,0
33877,"DISCRIMINATED","Somali (Ogaden)",1,0
33750,"DISCRIMINATED","Somali (Ogaden)",1,0
34461,"DISCRIMINATED","Somali (Ogaden)",1,0
34459,"DISCRIMINATED","Somali (Ogaden)",1,0
33363,"DISCRIMINATED","Somali (Ogaden)",1,0
33500,"DISCRIMINATED","Somali (Ogaden)",1,0
33361,"DISCRIMINATED","Somali (Ogaden)",1,0
