"country","ethn_NAME","tuple_ID","rugg","malaria","pop","lights","zeta","x","y","growingdays","temp","altitude","urban","landsuit","precip","first.x","first.y","RailKM","zeta_1","strict_mean_zeta","wbcode","group","region_n","region_s","region_w","region_e","region_c","mean_elev","mean_suit","cluster","split5pc","split10pc","island","lnkm2split","petroleum","city1400","malariasuit","capital","capdistance1","diamondd","borderdist1","seadist1","coastal","fneigh","lnpop60","ndis","etwar","ewar_hist","war","dis","pw","aut","sds","lakedum","riverdum","ex"
"Democratic-Republic-of-the-Congo","AMBA",351,1988.2574,8.7937065,848927.4659224,0.061814583,1.03073928037337,29.5,0.75,341,22.951045,985.8072875,1,0.4905,115.64177,29.25,0.75,0,1.03072998786081,1.03071896685591,"COD","Other Kivu groups",0,0,0,0,1,1.18479764461517,0.550571441650391,"Equatorial Bantu",1,1,0,1.80235314369202,0,0,0.844179749488831,0,1.67680561542511,0,0.0337099656462669,1.16916072368622,0,0.25,11.8275518417358,0,0,0,0,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","BANGBA",344,1491.9176525,13.920455,123178.7906481,0.0033995,1.02033388237865,28.625,3.375,284.36805,24.31346,796.39374375,0,0.257,149.6668375,28.25,3.25,0,1.01986709656198,1.02286767331197,"COD","Azande-Mangbetu cluster",0,0,0,0,1,0.781891942024231,0.259888887405396,"Central Sudanic Peoples - Mangbetu (Southeastern)",0,0,0,2.03179502487183,0,0,0.931670367717743,0,1.69741082191467,0,0.114849112927914,1.39661419391632,0,0.200000002980232,10.8709535598755,0,0,0,0,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","BANZA",296,125.8716055,18.136735,144119.9819498,0.0033995,1.06556549721207,20.75,3.5,291.7500125,25.06354,444.4239,0,0.254,136.960575,20.75,3.25,0,1.06526814435611,1.06635633461114,"COD","Mbandja",0,0,0,0,1,0.434562504291534,0.252000004053116,"Eastern Nigritic Peoples - Equatorial",0,0,0,1.92055320739746,0,0,1,0,1.04675626754761,0,0.11607451736927,1.12007355690002,0,0.333333343267441,10.8706674575806,0,0,0,0,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","BOSAKA",295,104.6748127,18.287465,334102.8212842,0.0033995,1.01784320665822,22,-0.85,365,25.163958,434.1279475,0,0.3019,172.20612,20.75,-0.25,0,1.01746594760983,1.01997572898887,"COD","Mongo",0,0,0,0,1,0.379637509584427,0.309599995613098,"Mongo and Luba - Mongo",0,0,0,3.28227400779724,0,0,1,0,0.835075378417969,0,0.436440348625183,1.11979103088379,0,0,11.8872003555298,0,0,0,0,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","BWAKA",284,350.8495718125,18.685070625,2762322.1829358,0.0650384596875,1.02637604688832,19.5,3.5,300.0260359375,25.146384375,465.2616578125,0.1875,0.250625,135.12481875,18.75,2.75,0,1.04900043401048,1.09356954955004,"COD","Ngbaka",0,0,0,0,1,0.432149320840836,0.253650009632111,"Eastern Nigritic Peoples - Equatorial",1,1,0,3.81316781044006,0,0,1,0,0.983296692371368,0,0.0919086337089539,0.992493271827698,0,0.333333343267441,13.3025703430176,0,0,0,0,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","EKONDA",273,150.144434227273,20.0970809090909,857332.8035367,0.0033995,1.0419739964771,18.7272727272727,-1.95454545454545,346.696964772727,25.6475454545455,388.167080681818,0,0.241045454545455,144.245761363636,17.25,-1.75,0,1.04359830122141,1.04084339639408,"COD","Mongo",0,0,0,0,1,0.329328835010529,0.241432428359985,"Mongo and Luba - Mongo",0,0,0,4.23553705215454,0,0,1,0,0.451137572526932,0,0.187042787671089,0.754553437232971,0,0.125,12.0441446304321,0,0,0,0,0,1,0,0.426832795143127,1,1,1
"Democratic-Republic-of-the-Congo","GOBU",287,538.012206666667,19.77896,179563.8143596,0.0033995,1.11008944924164,19.75,4.75,277.555541666667,25.3895833333333,504.799541666667,0,0.261666666666667,131.865116666667,19.25,4.75,0,1.10928947654775,1.10739363395161,"COD","Mbandja",0,0,0,0,1,0.472685188055038,0.260111123323441,"Eastern Nigritic Peoples - Equatorial",1,0,0,2.13305139541626,0,0,1,0,1.11500120162964,0,0.0400865264236927,1.03579115867615,0,0.666666686534882,10.247688293457,0,0,0,0,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","HUNDE",341,2967.684779,3.12173356,1410364.4732371,0.1110715816,0.993975689211344,28.65,-1.05,314.68333,20.601282,1426.71287,0.4,0.5172,120.975403,28.25,-1.25,0,1.04437816994561,1.10802172970201,"COD","Other Kivu groups",0,0,0,0,1,1.31031632423401,0.489230781793594,"Interlacustrine Bantu - Ruanda",0,0,0,2.91171884536743,0,0,0.494210690259933,0,1.51033496856689,0,0.0960872247815132,1.17733013629913,0,0.5,12.6309423446655,0,0,0,0,0,1,0,0.426832795143127,1,0,1
"Democratic-Republic-of-the-Congo","KELA",305,126.7676455,17.713395,230708.2941837,0.0033995,1.04409941691731,23.6071428571429,-1.85714285714286,364.815478571429,25.05776,485.296246428571,0,0.288071428571429,156.142507142857,22.25,-2.75,0,1.0439421447293,1.04215481623353,"COD","Mongo",0,0,0,0,1,0.480754792690277,0.278758615255356,"Mongo and Luba - Mongo",0,0,0,3.73269200325012,0,0,1,0,0.956173300743103,0,0.536826431751251,1.20493304729462,0,0,11.4175605773926,0,0,0,0,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","KONGO",267,715.702177777778,11.6798036666667,984923.0621609,0.123976606666667,1.02023956419556,14.8611111111111,-5.52777777777778,258.620366666667,23.9059988888889,541.296852777778,0,0.334555555555556,109.054295,13.75,-5.75,0,1.03968533049044,1.04884386217294,"COD","Bakongo",0,0,0,0,1,0.44285187125206,0.290277779102325,"Central Bantu - Kongo",1,1,0,3.34644341468811,0,0,0.936609208583832,0,0.123308204114437,0,0.0542188435792923,0.22036001086235,1,0.800000011920929,13.1782236099243,0,1,1,1,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","KONJO",347,3607.412215,1.25928952288,2802335.804452,0.0562100688,1.05372091674168,29.25,-0.15,322.01667,19.354906,1545.0964,1,0.5138,109.838594,28.75,-0.25,0,1.0613329700844,1.09810739759166,"COD","Other Kivu groups",0,0,0,0,1,1.42140805721283,0.553615391254425,"Interlacustrine Bantu - Ruanda",1,1,0,2.78454661369324,0,0,0.638529777526855,0,1.60351228713989,0,0.0448750182986259,1.15695893764496,0,0.428571432828903,13.0514097213745,0,0,0,0,0,1,0,0.426832795143127,1,1,1
"Democratic-Republic-of-the-Congo","LESE",348,497.6516374,9.6018874,274075.1784759,0.0033995,1.09050348751834,29.15,2.05,329.450005,23.203754,910.09996,0,0.2556,128.85945,28.75,1.75,0,1.09173651367031,1.06620247876228,"COD","Azande-Mangbetu cluster",0,0,0,0,1,0.874182522296906,0.255428582429886,"Central Sudanic Peoples - Mangbetu (Southeastern)",0,0,0,2.50779700279236,0,0,1,0,1.68155646324158,0,0.152964130043983,1.27148997783661,0,0,8.89131546020508,0,0,0,0,0,1,0,0.426832795143127,0,0,1
"Democratic-Republic-of-the-Congo","LUBA",308,1579.41166132308,10.5669217230769,7785004.4418614,0.00880631958461539,1.06488054277539,25.6884615384615,-8.20384615384615,225.791449615385,23.8165363076923,915.052948076923,0.138461538461538,0.373246153846154,104.932481384615,23.25,-7.75,0,1.06389525975067,1.06301821526502,"COD","Luba Kasai",0,0,0,0,1,0.886358737945557,0.358512192964554,"Mongo and Luba - Luba",0,0,0,5.26457071304321,0,0,0.768857598304749,0,1.21615624427795,1,0.298847645521164,1.26943135261536,0,0.363636374473572,13.5032215118408,0,1,1,1,0,1,0,0.426832795143127,1,1,1
"Democratic-Republic-of-the-Congo","LULUA",293,1334.6647069375,13.7398775,7518776.3522965,0.0444730650625,1.01187480088655,22.40625,-5.9375,294.690971875,24.345410625,627.950728125,0.6875,0.318,126.407021875,20.75,-6.25,0,1.01859474467253,1.05284064122008,"COD","Luba Shaba",0,0,0,0,1,0.60716050863266,0.32792592048645,"Mongo and Luba - Luba",0,0,0,3.83729100227356,0,0,1,0,0.784932494163513,1,0.170000955462456,0.969584584236145,0,0.125,13.7865896224976,0,0,0,0,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","LUNDA",303,2529.8651025,9.3225501,503446.6358452,0.0033995,1.03721278194825,22.7,-8.65,229.8999975,23.454694,992.025625,0,0.2708,113.15746,22.25,-9.25,0,1.03701064523348,1.03799028904848,"COD","Lunda-Yeke",0,0,0,0,1,0.911660015583038,0.29861906170845,"Mongo and Luba - Luba",1,0,0,3.57652950286865,0,0,1,0,0.925680220127106,0,0.0740273743867874,0.949437141418457,0,0.333333343267441,11.1752891540527,0,0,0,0,0,0,0,0.426832795143127,0,1,0
"Democratic-Republic-of-the-Congo","MAKERE",329,203.839228666667,14.45491,109230.7627966,0.0033995,1.03309972260054,26.5833333333333,2.58333333333333,315.166691666667,24.3367,611.620641666667,0,0.260333333333333,158.16275,26.25,2.75,0,1.03314394475232,1.03349660592711,"COD","Azande-Mangbetu cluster",0,0,0,0,1,0.588480532169342,0.262699991464615,"Central Sudanic Peoples - Mangbetu (Southeastern)",0,0,0,2.50590348243713,0,0,1,0,1.44799613952637,0,0.272040486335754,1.56150949001312,0,0.16666667163372,10.0419836044312,0,0,0,0,0,1,0,0.426832795143127,0,0,1
"Democratic-Republic-of-the-Congo","MAMVU",349,741.925175,11.2169336666667,159258.9438352,0.0033995,1.0410265153225,29.25,2.75,300.824075,23.64391,940.250116666667,0,0.256,142.7055,28.75,2.75,0,1.04243295128872,1.03983957614181,"COD","Azande-Mangbetu cluster",0,0,0,0,1,0.988933324813843,0.277700006961823,"Central Sudanic Peoples - Mangbetu (Southeastern)",0,0,0,2.43572783470154,0,0,0.916712820529938,0,1.73838233947754,0,0.143045797944069,1.29301178455353,0,0,11.0288553237915,0,0,0,0,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","MANGBETU",339,192.8704865,14.823915,78809.0858155,0.0033995,1.02835188161129,27.75,3.5,290.5972375,24.5004,703.7432,0,0.2645,163.89105,27.75,3.25,0,1.02833601620549,1.02859936847233,"COD","Azande-Mangbetu cluster",0,0,0,0,1,0.658622980117798,0.271142870187759,"Central Sudanic Peoples - Mangbetu (Southeastern)",0,0,0,1.83609819412231,0,0,1,0,1.62217628955841,0,0.120088160037994,1.47632801532745,0,0.200000002980232,11.150444984436,0,0,0,0,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","MAYOGO, BADJO (NE)",338,161.502275,12.05486,69547.9772444,0.039667101,1.03824317965749,27.75,2.75,312.222225,23.79247,770.697525,0,0.303,169.84075,27.75,2.75,0,1.03824317965749,1.03824317965749,"COD","Azande-Mangbetu cluster",0,0,0,0,1,0.682127773761749,0.282599985599518,"Central Sudanic Peoples - Mangbetu (Southeastern)",0,0,0,1.35694777965546,0,0,1,0,1.59830141067505,0,0.195095092058182,1.41810524463654,0,0,11.3000535964966,0,0,0,0,0,1,0,0.426832795143127,0,0,1
"Democratic-Republic-of-the-Congo","MBAE",320,47.999618,17.90751,70005.5584943,0.0033995,1.13980680268185,25,1.25,356.5000125,25.091025,448.097225,0,0.2465,142.123975,24.75,1.25,0,1.13968702072032,1.14055017856034,"COD","Azande-Mangbetu cluster",0,0,0,0,1,0.442369043827057,0.250142872333527,"Central Sudanic Peoples - Mangbetu (Southeastern)",0,0,0,1.78146302700043,0,0,1,0,1.25428068637848,0,0.442020535469055,1.52585279941559,0,0,10.7114334106445,0,0,0,0,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","MBAGANI",298,1983.94249975,10.351238375,1508651.9251581,0.0033995,1.06737803793757,22.1875,-7.0625,272.809021875,23.6079925,773.0548625,0.5,0.321375,124.6683625,21.25,-6.75,0,1.06573513157693,1.0655118451198,"COD","Luba Shaba",0,0,0,0,1,0.733258187770844,0.302176475524902,"Mongo and Luba - Luba",1,0,0,3.19830298423767,0,0,1,0,0.81492280960083,1,0.0592132285237312,0.932820200920105,0,0.25,12.2105760574341,0,1,1,1,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","MBOLE",291,104.561851416667,18.4228208333333,199691.5686063,0.0033995,1.01956975293484,20.875,-1.41666666666667,364.78240625,25.2101491666667,425.21155625,0,0.26475,170.655666666667,20.25,-1.75,0,1.01909123355799,1.02508968241245,"COD","Mongo",0,0,0,0,1,0.378832191228867,0.263375014066696,"Mongo and Luba - Mongo",0,0,0,3.6813018321991,0,0,1,0,0.689087748527527,0,0.365420043468475,0.973236083984375,0,0,10.5205450057983,0,0,0,0,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","MEDJI",335,232.88102,13.92453,120595.0009102,0.0033995,1.0362563481874,27.25,2.5,317.9305625,24.233335,639.2993,0,0.278,163.018025,27.25,2.25,0,1.03631811309468,1.03577898517769,"COD","Azande-Mangbetu cluster",0,0,0,0,1,0.624861061573029,0.279857128858566,"Central Sudanic Peoples - Mangbetu (Southeastern)",0,0,0,1.65745294094086,0,0,1,0,1.5292661190033,0,0.224389046430588,1.4815194606781,0,0.200000002980232,11.4105072021484,0,0,0,0,0,1,0,0.426832795143127,0,0,1
"Democratic-Republic-of-the-Congo","MONGO",289,39.7856756428571,19.3653164285714,629086.4714334,0.00367338392857143,1.01962375962621,21.1428571428571,0.857142857142857,352.033730357143,25.3830821428571,405.744680357143,0,0.314928571428571,165.020871428571,19.75,0.75,0,1.01925448816386,1.01900670773664,"COD","Mongo",0,0,0,0,1,0.349043339490891,0.298280000686646,"Mongo and Luba - Mongo",0,0,0,3.74925684928894,0,0,1,0,0.862583339214325,0,0.320633977651596,1.1606365442276,0,0,11.6104640960693,0,0,0,0,0,1,0,0.426832795143127,0,0,1
"Democratic-Republic-of-the-Congo","NGANDU",300,53.8001274666667,19.426842,514873.4106459,0.0033995,1.05036524786801,23.25,0.116666666666667,358.775921666667,25.4225,439.448723333333,0,0.274733333333333,164.298136666667,21.75,0.75,0,1.04914278597035,1.04664499310465,"COD","Mongo",0,0,0,0,1,0.399852097034454,0.281864881515503,"Mongo and Luba - Mongo",0,0,0,3.98867964744568,0,0,1,0,1.00712990760803,0,0.494834452867508,1.28550601005554,0,0,12.4844360351562,0,0,0,0,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","NGBANDI",297,340.1462927,17.340935,638380.3715595,0.0184366203,0.999654791453338,21.8,3.75,288.97499,24.905642,512.6387775,0,0.2558,135.99251,20.75,4.25,0,1.0102925898353,1.01677521033911,"COD","Ngbandi",0,0,0,0,1,0.478993386030197,0.284952372312546,"Eastern Nigritic Peoples - Equatorial",0,0,0,3.30603861808777,0,0,1,0,1.15067374706268,1,0.0566712319850922,1.23456645011902,0,0.5,11.6828985214233,0,0,0,0,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","NGBELE",343,422.7544,12.66247,67549.6591363,0.0033995,1.0197532569508,28.25,2.75,309.8611,23.96795,814.90195,0,0.287,160.4928,28.25,2.75,0,1.0197532569508,1.0197532569508,"COD","Azande-Mangbetu cluster",0,0,0,0,1,0.721208333969116,0.268999993801117,"Central Sudanic Peoples - Mangbetu (Southeastern)",0,0,0,0.901530265808105,0,0,0.976697325706482,0,1.64495897293091,0,0.164271906018257,1.39748311042786,0,0,9.25353527069092,0,0,0,0,0,1,0,0.426832795143127,0,0,1
"Democratic-Republic-of-the-Congo","NKUNDO",279,186.5003847,18.981791,655263.3158643,0.0033995,1.07992454033162,19.4,-0.3,365,25.324535,401.1844475,0.1,0.3084,165.0211,18.25,-0.25,0,1.08780296665557,1.03413357254198,"COD","Mongo",0,0,0,0,1,0.327119559049606,0.29565218091011,"Mongo and Luba - Mongo",0,0,0,3.4824960231781,0,0,1,0,0.63804417848587,0,0.178709283471107,0.943797409534454,0,0,11.7225694656372,0,0,0,0,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","RUMBI",327,451.001666,14.379498,79168.3521971,0.0033995,1.0308639343989,27.05,0.65,364.22779,24.299358,646.233885,0,0.257,151.77759,26.25,0.75,0,1.02978683750574,1.03173842161864,"COD","Azande-Mangbetu cluster",0,0,0,0,1,0.594086766242981,0.256999999284744,"Central Sudanic Peoples - Mangbetu (Southeastern)",0,0,0,2.35106945037842,0,0,1,0,1.40753948688507,0,0.281617254018784,1.40470433235168,0,0,9.58781719207764,0,0,0,0,0,1,0,0.426832795143127,0,0,1
"Democratic-Republic-of-the-Congo","SONGE",313,689.15894575,15.7674666666667,2229066.2575979,0.00548578183333333,1.01919781821822,25.5833333333333,-5.33333333333333,272.701391666667,25.0513216666667,661.226394791667,0,0.387875,115.633808125,23.75,-5.75,0,1.01973929897583,1.01624778700794,"COD","Luba Shaba",0,0,0,0,1,0.614200532436371,0.368780493736267,"Mongo and Luba - Luba",0,0,0,4.28406238555908,0,0,0.99922901391983,0,1.11100399494171,0,0.410683572292328,1.28798067569733,0,0,12.9560298919678,0,1,1,1,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","SONGOMENO",304,604.8404235,17.74353,36152.5551543,0.0033995,1.01551059491712,22.6666666666667,-3.75,358.384254166667,25.0630066666667,491.522583333333,0,0.238,135.538741666667,22.25,-3.75,0,1.01608170056855,1.00860852822691,"COD","Mongo",0,0,0,0,1,0.491697549819946,0.238000005483627,"Mongo and Luba - Mongo",0,0,0,2.75292348861694,0,0,1,0,0.807680666446686,0,0.431889772415161,1.03802168369293,0,0,10.9369707107544,0,0,0,0,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","SUNDI",268,1102.581525,13.0859266666667,241571.4341604,0.0156727856666667,1.06192817375889,13.9166666666667,-4.91666666666667,259.666658333333,24.32105,385.658325,0,0.368666666666667,97.0122366666667,13.75,-5.25,0,1.0624495704868,1.0629139419878,"COD","Bakongo",0,0,0,0,1,0.337686866521835,0.361636370420456,"Central Bantu - Kongo",1,1,0,2.21601700782776,0,0,0.937900841236115,0,0.172565996646881,0,0.0341164506971836,0.155974119901657,0,0.75,11.6520071029663,0,1,1,1,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","TETELA",309,270.287645037037,17.0294525925926,207774.0630606,0.0037038277037037,1.03049630776379,24.3425925925926,-3.58333333333333,337.810702777778,24.8915292592593,581.270936111111,0,0.305111111111111,134.478914814815,23.25,-3.75,0,1.02840582747645,1.0359104495562,"COD","Tetela-Kusu",0,0,0,0,1,0.556530594825745,0.318774998188019,"Mongo and Luba - Mongo",0,0,0,4.41139507293701,0,0,1,0,1.00308978557587,1,0.475235909223557,1.21679580211639,0,0,12.7159624099731,0,0,0,0,0,1,0,0.426832795143127,0,1,1
"Democratic-Republic-of-the-Congo","YEKE",332,2837.74280833333,4.48528733333333,193638.0070504,0.0033995,1.16936019253395,27.5833333333333,-10.4166666666667,198.518525,21.5038966666667,1234.78615833333,0,0.443333333333333,92.7861966666667,27.25,-10.25,0,1.16896542005919,1.16867483408317,"COD","Lunda-Yeke",0,0,0,0,1,1.13386809825897,0.448249995708466,"Mongo and Luba - Mongo",0,0,0,2.43330311775208,0,0,0.762210428714752,0,1.48780941963196,0,0.120289720594883,1.24459481239319,0,0.600000023841858,9.65640258789062,0,0,0,0,0,0,0,0.426832795143127,0,1,0
"Democratic-Republic-of-the-Congo","YOMBE",266,933.208774333333,13.4432733333333,816637.7506442,0.597039535333333,1.0031100775338,13.25,-5.25,251.268516666667,24.48205,332.012866666667,0.666666666666667,0.420333333333333,93.1656183333333,13.25,-5.75,0,1.03836037984438,1.07350347136996,"COD","Bakongo",0,0,0,0,1,0.230534717440605,0.355749994516373,"Central Bantu - Kongo",1,1,0,2.22267031669617,0,0,1,0,0.267900586128235,0,0.0462421849370003,0.0813631042838097,0,0.75,12.69251537323,0,1,1,1,0,1,0,0.426832795143127,0,1,1
"Egypt","DAKHLA",366,1657.499621875,0,99726.1205787,0.50391654875,1.00403024968438,29.0625,25.625,0,22.46065625,296.646346875,0,0.002625,0.69408785,28.25,25.75,0,1.01629290011373,1.00441227735524,"EGY","Arab Muslims",1,0,0,0,0,0.280062109231949,0.002470588311553,"Bedouin Arabs",0,0,0,3.1800172328949,0,0,0.000288749986793846,0,0.537364840507507,0,0.392441004514694,0.51037585735321,0,0,8.89705467224121,0,0,0,0,0,0,0,0,0,0,0
"Egypt","KHARGA",367,1340.30595248,0,105808.4094811,0.25047337484,1.00047226058566,30.45,24.15,0,24.6105064,244.41775312,0,0.00212,0.521608116,29.75,22.25,0,0.999580805322616,0.987679891051159,"EGY","Arab Muslims",1,0,0,0,0,0.291174590587616,0.00211428571492434,"Bedouin Arabs",0,0,0,4.2108907699585,0,0,0.000706124992575496,0,0.655377268791199,0,0.236589208245277,0.447218477725983,0,0.200000002980232,7.50693988800049,0,0,0,0,0,0,0,0,0,0,0
"Egypt","SAADI",364,1024.68289153846,0,404403.9638658,0.683235940076923,1.00017651314513,27.9730769230769,29.2807692307692,13.1867626763077,21.0270510769231,148.994836538462,0,0.00367692307692308,4.43227662923077,25.25,30.25,0,1.00645134453419,0.999492915986065,"EGY","Arab Muslims",1,0,0,0,0,0.164376586675644,0.00446931831538677,"Bedouin Arabs",0,0,0,5.13493490219116,1,0,0.000357499986421317,0,0.336314111948013,0,0.301614433526993,0.179605975747108,1,0,11.3926296234131,0,0,0,0,0,0,0,0,0,0,0
"Egypt","SANUSI",360,319.9435,0,3370.8239401,0.0033995,0.942775360319884,24.75,30.25,12.75,20.65016,139.131925,0,0.002,3.598761,24.75,30.25,0,0.942775360319884,0.942775360319884,"EGY","Arab Muslims",1,0,0,0,0,0.126590266823769,0.0162749998271465,"Bedouin Arabs",0,0,0,-0.363913267850876,0,0,0.000192499996046536,0,0.614788234233856,0,0.0084688812494278,0.0392143540084362,1,0,5.51843309402466,0,0,0,0,0,0,0,0,0,0,0
"Eritrea","BAREA",377,1340.7219,12.55863,98563.1608562,0.051175603,1.0019783744974,37.25,15.75,34.5555575,28.28157,604.0625,0,0.033,32.19959,37.25,15.75,0,1.0019783744974,1.0019783744974,"ERI","Muslims",0,0,0,1,0,0.827548563480377,0.0559999980032444,"Prenilotes",0,0,0,1.19192755222321,0,0,0.661320805549622,0,0.166089370846748,0,0.0705538466572762,0.197114571928978,0,0.400000005960464,9.41093826293945,0,1,1,1,0,0,0,0.534522473812103,0,0,0
"Eritrea","BOGO",378,13233.99475,8.658299,98766.8211002,0.297363685,0.940055233597351,38.25,15.75,67.8611075,25.33798,1196.6312,0,0.08,37.22064,38.25,15.75,0,0.940055233597351,0.940055233597351,"ERI","Muslims",0,0,0,1,0,1.27944445610046,0.0665000006556511,"Beja",0,0,0,0.899574756622314,0,0,0.525438189506531,0,0.071592703461647,0,0.112754248082638,0.0888264551758766,0,0.5,11.3824090957642,0,1,1,1,0,0,0,0.534522473812103,0,0,0
"Eritrea","SAHO",379,17378.29175,9.058651,172000.6552658,0.0033995,1.1238993423578,39.75,14.75,78.1111125,23.73221,1113.97045,0,0.052,45.387575,39.75,14.75,0,1.1238993423578,1.1238993423578,"ERI","Muslims",0,0,0,1,0,0.675130903720856,0.0288571435958147,"Afar and Somali (Peoples of the Horn)",1,1,0,1.5095055103302,0,0,0.402202695608139,0,0.0940119177103043,0,0.0459070615470409,0.0150470994412899,1,0.5,10.2450942993164,0,1,1,1,0,0,0,0.534522473812103,0,0,0
"Eritrea","TIGRINYA",374,6459.3340175,7.23208638,2479397.8634282,0.2340702016,1.00880646962028,38.1,14.95,76.438887,24.133622,1266.9771825,0.5,0.11,48.839501,36.75,14.75,0,1.01845396022344,1.04485168248582,"ERI","Christians",0,0,0,1,0,1.10989379882812,0.113535717129707,"Central Ethiopians",1,1,0,3.49657964706421,0,0,0.657802104949951,1,0.0992681384086609,0,0.0155242495238781,0.160268738865852,0,0.100000001490116,13.6800222396851,0,0,0,0,0,0,0,0.534522473812103,0,1,0
"Ethiopia","AMHARA",398,8178.80694716279,2.81043333725581,16646071.0732465,0.0539541167674419,1.03923907992121,37.7848837209302,11.9244186046512,168.251292325581,20.1557769767442,1807.86674476744,0,0.814511627906977,100.08273744186,36.25,10.75,0,1.04487561185017,1.03783115332421,"ETH","Amhara",0,0,0,1,0,1.59623849391937,0.730308830738068,"Central Ethiopians",0,0,0,4.82017612457275,0,0,0.352346360683441,0,0.355403125286102,0,0.181793674826622,0.410036325454712,0,0.111111111938953,15.2560186386108,0,0,0,0,0,0,0,0.466693729162216,1,1,0
"Ethiopia","ARUSI",411,3056.63496631579,4.32978228921053,7438771.8486109,0.0318170279473684,1.07024425820411,40.5657894736842,6.94736842105263,159.938593223684,20.7519571052632,1446.79078618421,0,0.533710526315789,77.6573565789474,39.25,6.25,0,1.0753750967399,1.04097145546396,"ETH","Oroma",0,0,0,1,0,1.36219751834869,0.505462944507599,"Galla",0,0,0,4.73493766784668,0,0,0.323519468307495,0,0.300936132669449,0,0.312199473381042,0.563141584396362,0,0.28571429848671,13.9913034439087,32,1,1,1,1,0,0,0.466693729162216,0,1,1
"Ethiopia","BAKO",394,2216.34450833333,4.522169,505966.7194471,0.0229084023333333,1.0362547807428,36.4166666666667,5.91666666666667,232.814825,22.2427866666667,958.062533333333,0,0.759666666666667,107.411405,36.25,5.75,0,1.03479396607545,1.02792736118498,"ETH","Other Southern Nations",0,0,0,1,0,1.19742226600647,0.725600004196167,"Sidamo Peoples",0,0,0,2.37402391433716,0,0,0.67424750328064,0,0.43402886390686,0,0.0884477645158768,0.915757358074188,0,0.333333343267441,11.7672462463379,0,0,0,0,0,0,1,0.466693729162216,0,1,1
"Ethiopia","BARARETTA",412,1656.11769285714,8.02831692857143,888992.9556856,0.00715861771428571,1.04821550442741,41.0357142857143,4.67857142857143,92.9107191071429,25.8114585714286,681.053975,0,0.157928571428571,30.4129207142857,39.75,3.75,0,1.04809158574533,1.03223939458325,"ETH","Oroma",0,0,0,1,0,0.63382750749588,0.154500007629395,"Galla",1,1,0,3.67443203926086,0,0,0.00846465025097132,0,0.53775942325592,0,0.0613298714160919,0.518192410469055,0,0.333333343267441,11.0402631759644,32,1,1,1,1,0,0,0.466693729162216,0,1,1
"Ethiopia","BERTA",386,3739.2790375,7.9295565,301378.9307889,0.04822413625,0.976053888032337,35,10.5,188.604175,24.363945,904.1760875,0,0.79575,111.452295,34.75,10.25,0,0.980390952632758,0.967278211158495,"ETH","Beni-Shugal-Gumez",0,0,0,1,0,0.93810099363327,0.652454555034637,"Prenilotes",1,1,0,2.50182390213013,0,0,0.710825264453888,0,0.454001516103745,0,0.0379720069468021,0.736501276493073,0,0.142857149243355,11.2388916015625,0,0,0,0,0,0,1,0.466693729162216,0,1,1
"Ethiopia","BORAN",401,2412.9308561,2.67670145,1861362.7797634,0.0277595213,0.991118942791636,38.5,4.675,169.86944625,21.201987,1279.631595,0,0.45485,57.30879425,37.25,4.25,0,0.997874427262047,1.01793705501576,"ETH","Oroma",0,0,0,1,0,1.24079298973083,0.463606059551239,"Galla",1,1,0,4.15843868255615,0,0,0.156662285327911,0,0.479499995708466,0,0.120216473937035,0.70080953836441,0,0.222222223877907,12.4036283493042,32,1,1,1,1,0,0,0.466693729162216,1,0,1
