2069.4,3567.7,1404.6,1277.9,90.377
2069.2,3567.6,1404.3,1277.7,88.722
2066.5,3565.8,1400.6,1273.6,82.997
2067.8,3566.8,1402.4,1275.6,84.039
2069.5,3567.9,1404.7,1278.1,96.715
2657.1,698.98,2111.5,1900.2,27.363
2638.3,802.26,2089.1,1876,25.703
2617.5,909.43,2064.4,1849.3,27.925
2606.3,969.47,2051,1834.9,26.649
2062.7,3563,1395.3,1267.7,84.612
2061.7,3562.6,1394,1266.3,58.412
2064.8,3565,1398.2,1271.1,63.401
2066.5,3566.2,1400.5,1273.6,82.047
2834.2,106.44,2321.6,2126.4,28.592
2832.2,78.573,2319.2,2123.9,11.941
2810,10.337,2292.8,2095.5,82.018
2747.7,116.65,2219.3,2016.5,19.115
2717.7,307.66,2183.7,1978.2,25.313
2685.1,535.99,2145,1936.4,27.946
2661.5,688.02,2116.8,1906,20.932
2637.7,814.65,2088.4,1875.2,27.153
2615.3,923.91,2061.7,1846.5,23.901
2592.4,1028.4,2034.5,1817.1,36.634
2564.1,1148.1,2000.8,1780.8,45.084
2053.9,3556.9,1383.1,1254.2,50.77
2055,3558.1,1384.6,1256.1,51.499
2060,3562.2,1391.4,1263.8,57.072
2063.2,3564.7,1395.7,1268.7,74.898
2834.2,106.29,2321.6,2126.4,9.0208
2829.7,62.674,2316.2,2120.6,14.302
2744.1,162.58,2215.2,2012.2,14.951
2717.2,363.03,2183.3,1977.8,18.582
2690.9,545.22,2151.9,1944,21.432
2665.6,693.85,2121.7,1911.3,26.862
2639.9,824.11,2091.1,1878.1,25.35
2608.2,968.62,2053.3,1837.4,33.56
2581,1084.4,2021,1802.6,38.672
2541.9,1239.8,1974.6,1752.7,49.41
2485.2,1459.5,1907.9,1681.4,69.081
2439.9,1655.8,1854.9,1625,99.358
2031.3,3538.8,1352.6,1219.7,46.199
2046.6,3552.7,1373,1243.4,18.828
2054.9,3559.4,1384.2,1256.1,56.486
2062,3564.6,1393.9,1267,77.4
2067.2,3568.1,1401.2,1275,99.587
2725.8,392.35,2193.6,1989.1,11.106
2716.9,469.44,2183.1,1977.6,17.063
2690.9,619.29,2152,1944,31.964
2665.7,743.07,2121.9,1911.5,32.994
2640.4,861.17,2091.7,1878.8,31.37
2606.7,1001,2051.5,1835.5,35.986
2573.7,1135.6,2012.3,1793.2,42.174
2535.9,1278.5,1967.6,1745.1,51.615
2474.7,1502.9,1895.5,1668,61.962
2424.8,1689.3,1836.9,1605.4,78.528
2351.1,1948,1751,1514.8,79.678
2236.5,2339.3,1618.6,1378.7,35.926
2155.1,2679.8,1524.6,1288.9,22.538
2058.5,2941.3,1406.8,1179.3,39.821
1996.7,3139.1,1326.7,1116.2,35.944
1960.7,3280.9,1275.5,1084.5,57.272
1956.9,3396,1263,1095.1,47.202
