249.26,191.34,297.98,301.57,15.555
252.05,191.22,300.93,301.77,18.029
254.29,192.37,303.13,302.7,23.388
236.5,197.23,283.15,303.55,12.032
245.02,192.48,293.29,301.73,14.763
249.14,190.94,297.94,301.3,16.667
252.51,190.37,301.52,301.33,19.704
254.27,190.85,303.28,301.81,22.649
208.27,219.17,245.9,314.06,8.3366
219.71,209.19,262.05,308.98,9.6347
234.64,197.72,281.32,303.54,12.504
243.8,192.28,292.23,301.44,14.934
249.62,189.6,298.66,300.57,17.591
253.63,188.91,302.87,300.67,21.127
255.38,188.85,304.72,300.86,23.758
177.31,253.35,187.02,335.31,5.025
192.02,235.98,218.52,324.02,6.4304
205.35,221.62,242.92,315.13,8.1415
216.14,211.12,258.93,309.34,10.332
230.97,198.19,278.15,303.13,11.621
243.54,189.52,292.7,299.67,16.298
252.21,186.24,301.81,298.95,14.771
255.44,184.86,305.24,298.74,22.07
258.19,186.26,307.8,299.89,26.26
161.99,274.2,144.08,349.79,4.6879
172.33,258.87,181.03,338.76,5.4771
185.65,242.87,212.11,327.76,4.625
199.3,227.12,237.91,317.43,8.2097
212.5,212.49,257.72,308.71,11.034
227.14,196.87,276.18,300.95,13.577
242.82,182.38,293.75,294.51,16.908
255.27,173.57,306.27,292.28,19.866
261.41,172.2,312.28,292.73,22.328
92.382,356.4,140.64,411.38,5.019
94.289,354.04,117.04,409.72,5.4416
101.68,350.64,80.019,407.44,6.7735
116.08,348.33,42.792,406.23,7.9899
151.91,354.08,9.2931,412.53,30.668
142.79,313.57,67.733,379.55,3.3507
151.08,286.01,134.02,357.81,4.9078
163.82,268.62,175.65,344.79,5.7464
178.42,250.17,210.09,331.27,8.0914
194.47,232.58,238.1,318.94,7.7828
207.5,214.11,257.67,306.78,7.804
222.96,191.58,276.66,293.68,12.849
240.11,168.96,294.48,284.15,16.924
265.38,143.83,319.11,276.07,21.55
283.05,145.57,336.03,281.5,22.689
108.65,368.14,212.89,420.65,4.5104
101.87,365.47,204.74,418.33,3.8991
96.953,362.99,191.7,416.33,4.0632
92.83,359.84,170.57,413.89,4.5246
90.719,357.29,151.76,411.98,5.2634
91.603,354.56,126.65,410.02,5.6699
96.041,350.86,93.781,407.44,6.8867
106.14,347.46,59.954,405.16,9.8129
115.01,337.58,59.756,397.44,4.48
127.3,319.99,73.708,383.54,2.8317
