92.105,46.395,17.596,5.7864,70.431,88.802
1.166,81.353,68.808,81.895,17.878,85.922
43.39,91.686,87.556,87.017,69.344,67.186
1.6868,7.0625,104.36,27.769,63.555,60.661
30.347,52.402,94.87,2.0276,53.513,47.558
96.237,120.77,25.02,88.888,12.875,54.72
92.834,57.824,102.46,72.322,33.869,67.887
37.738,45.293,27.319,85.057,42.279,3.9737
45.094,77.504,26.107,80.828,41.982,7.3418
13.34,87.941,1.317,88.146,20.505,40.752
5.9622,79.562,32.155,90.78,43.738,73.981
74.543,61.802,33.502,65.208,40.871,62.296
32.121,87.484,63.56,16.899,86.506,87.231
51.143,88.712,49.843,71.833,47.076,20.777
92.947,57.783,26.285,58.734,91.378,66.829
60.989,83.197,51.255,60.698,38.61,32.765
47.221,55.385,21.288,60.489,84.53,11.949
72.616,94.766,76.598,61.734,75.403,77.024
93.441,109.91,17.1,8.2383,3.0166,80.294
33.907,20.085,81.304,32.012,68.917,36.039
97.909,34.572,74.844,24.716,2.3126,21.892
65.98,18.675,2.1269,103.14,67.82,36.055
54.538,62.718,18.49,55.307,86.1,9.3187
74.735,8.1313,4.1781,67.068,53.049,59.873
63.076,54.454,75.448,66.417,74.374,28.813
33.979,95.256,6.4911,11.382,72.919,59.769
10.429,73.761,62.586,30.786,31.759,34.29
59.975,91.951,47.314,37.909,82.64,45.781
70.256,59.636,72.831,86.228,38.079,7.7381
66.149,39.495,39.402,30.29,92.851,4.0669
61.541,25.646,3.453,33.059,40.086,23.646
65.639,124.35,31.207,84.996,59.344,23.116
45.285,101.25,90.071,84.524,44.186,8.9181
59.909,111.09,59.713,89.947,32.473,38.948
94.425,79.676,79.812,92.012,57.346,7.0348
105.55,26.174,67.476,69.509,14.899,13.951
37.171,37.128,14.058,2.6349,19.295,9.6073
82.023,8.1983,85.791,57.172,13.719,76.879
18.741,6.2613,68.083,88.712,41.577,35.102
5.0042,37.088,1.9418,12.718,72.303,55.262
50.833,24.692,61.273,62.271,49.416,44.818
64.035,75.206,47.472,86.256,75.251,81.355
31.07,96.004,4.7567,27.023,90.39,69.658
19.402,46.148,15.496,58.164,38.693,71.354
63.811,14.804,11.131,17.773,29.475,66.764
49.773,109.01,82.647,100.91,68.92,56.35
70.047,66.625,33.365,44.963,47.009,37.942
87.595,81.869,20.315,27.219,81.461,27.732
74.001,68.407,64.184,88.309,33.347,17.988
63.104,45.225,92.519,67.016,76.909,22.095
78.898,60.763,70.422,74.644,57.541,79.078
68.168,61.316,64.896,66.815,66.019,4.427
38.566,56.572,29.428,67.452,36.184,75.322
75.79,28.064,24.602,51.897,1.3541,52.668
69.716,65.089,5.0786,23.83,24.41,77.541
57.201,82.433,58.841,45.954,52.352,55.353
2.6321,52.831,50.258,52.155,3.4224,46.272
76.155,76.502,53.909,85.475,58.018,79.11
15.778,86.919,107.04,28.124,38.27,34.534
109.94,129.91,129.05,73.894,48.075,74.006
47.887,46.216,98.139,101.25,92.662,73.206
58.841,48.061,35.992,48.865,3.5009,83.51
79.47,41.188,81.651,67.738,35.264,32.769
19.977,3.5979,90.511,79.96,41.143,45.914
67.737,60.692,77.309,27.443,10.906,61.563
90.965,63.227,87.923,62.917,10.779,18.507
64.222,38.722,89.778,1.1776,8.4952,66.85
6.6921,53.215,59.188,50.113,76.359,81.558
71.665,59.713,2.667,52.659,85.163,52.725
32.518,43.767,23.464,1.0855,42.891,65.833
65.32,32.852,3.7595,79.064,38.243,89.829
45.371,17.112,96.638,86.751,60.725,100.83
69.346,19.614,67.366,88.87,87.147,74.23
20.3,131.3,110.9,108.61,109.95,48.326
110.63,69.502,65.367,51.921,94.998,37.667
51.749,90.2,68.83,21.94,74.453,32.622
11.28,35.896,56.463,47.641,1.3794,58.724
4.376,1.3639,101.49,78.388,81.561,10.643
62.315,54.739,98.77,84.468,2.404,7.3257
89.999,46.723,78.853,10.085,3.9806,57.935
38.744,74.532,40.945,72.183,65.101,59.412
69.197,82.824,36.267,6.5227,58.435,11.025
36.56,14.87,32.846,67.119,65.047,62.956
18.2,70.285,67.939,46.047,62.082,51.236
67.038,73.926,81.91,6.3268,9.5603,95.159
54.991,65.885,84.875,86.421,32.482,76.007
114.33,58.268,101.25,23.269,16.921,31.902
40.161,128.37,35.345,13.265,130.84,14.673
80.383,20.714,109.58,37.334,9.8601,8.3682
77.105,74.464,86.202,43.467,8.3003,48.65
69.062,61.781,33.339,79.338,64.325,75.467
62.699,4.1333,53.457,70.475,36.434,32.43
35.037,57.724,63.348,82.482,16.668,38.712
20.491,80.461,66.878,82.032,57.818,34.816
67.259,52.383,69.11,66.56,69.51,11.069
5.5652,54.668,49.023,35.023,80.669,9.8501
78.384,12.566,42.664,89.733,38.777,16.698
55.744,72.108,88.708,54.252,58.478,69.126
97.631,102.46,111.82,30.695,54.743,29.815
115.49,29.986,80.602,71.392,71.1,32.399
47.91,12.781,75.191,1.929,76.766,1.2024
7.5718,26.294,88.253,5.468,87.013,57.434
70.777,77.27,54.956,23.89,17.852,53.958
64.895,80.344,64.224,28.682,35.148,54.989
62.036,78.812,71.294,87.445,52.2,72.084
76.818,63.323,116.44,61.265,114.05,87.72
43.62,43.868,63.449,108.34,47.812,33.514
76,79.593,84.401,47.714,91.726,18.317
46.649,76.205,65.225,93.625,32.963,26.596
106.45,88.375,77.329,94.829,31.377,78.971
