"V1","V2","V3","V4","V5","V6"
0.135006649695303,0,0,0,0,0
0,0,0,0,0,0.349074527018813
0,0,0,0,0,0.198976610084639
0,0.24576217380235,0,0,0,0
0,0,0,0,0,0.0823816531694474
0,0,0,0,0,0.00728837565002864
0,0,0,0,0,0.00259255365446027
0,0,0,0,0,0.0290687542917352
0,0,0,0,0,0.00161723541365264
0,0,0,0,0.0128377901009906,0
0,0,0,0,0,0.0696133386380582
0,0,0,0,0,0.00583018709479349
0,0,0,0,0,0.068678267643761
0,0,0,0,0,0.170770164507325
0,0,0,0,0,0.00537248005266797
0,0,0,0,0,0.00144365231734951
0,0,0,0,0,0.114840241505667
0,0,0,0,0,0.00564092700927354
0,0,0,0,0,0.00807729407010289
0,0,0.199377063770894,0,0,0
0,0,0,0,0,0.0895349693947892
0,0,0,0,0,0.0500721270559554
0,0,0,0,0,0.00925005384124234
0,0,0,0,0,0.0836100541131103
0,0,0,0,0,0.0171915095158222
0,0,0,0,0,0.182667739445845
0,0,0,0,0,0.00931316180756326
0,0,0,0.0370326906284615,0,0
0,0,0,0,0,0.00822972623466476
0,0,0,0,0,0.00312740345107338
0,0,0,0,0,0.0171131839969271
0,0,0,0,0,0.00282452459830425
