"V1","V2","V3","V4","V5","V6"
0,0,0,0,0,0.00703086578729495
0,0,0,0,0,0.00705570648661715
0,0,0,0,0,0.00708114078673615
0,0,0,0,0,0.0492149423957501
0,0,0,0,0,0.0493365585430231
0,0,0,0,0,0.0494615531525347
0,0,0,0,0,0.0495899728322392
0,0,0,0,0,0.0497218656310426
0,0,0,0,0,0.0498572817741166
0,0,0,0,0,0.0499962725155417
0,0,0,0,0,0.050138891512
0,0,0,0,0,0.0502851943145233
0,0,0,0,0,0.0504352379995764
0,0,0,0,0,0.0505890821867992
0,0,0,0,0,0.0124417509457391
0,0,0,0,0,0.0119672124607676
0,0,0,0,0,0.00764013105523111
0,0,0,0,0,0.00698292309970139
0,0,0,0,0,0.00700660809643883
0,0,0,0,0,0.300722888420071
0,0,0,0,0,0.00705570648450722
0,0,0,0,0,0.0070811407863956
0,0,0,0,0,0.00710717971132149
0,0,0,0,0,2.10692956390242
0,0,0,0,0,0.049096455757492
0,0,0,0,0,0.0492147383258481
0,0,0,0,0,0.0493366902329839
0,0,0,0,0,0.0494616851764662
0,0,0,0,0,0.0495901051901747
0,0,0,0,0,0.0497219983229284
0,0,0,0,0,0.0498574148582591
0,0,0,0,0,0.0499964059532516
0,0,0,0,0,0.050139025362458
0,0,0,0,0,0.0502853285684425
0,0,0,0,0,0.0504353726674089
0,0,0,0,0,0.0505892172084782
0,0,0,0,0,0.0126193066599045
0,0,0,0,0,0.0119672444059302
0,0,0,0,0,0.00757156067449005
0,0,0,0,0,0.0069829417370021
0,0,0,0,0,0.00732140256744775
0,0,0,0,0,0.809258301726214
0,0,0,0,0,0.0103810744615774
0,0,0,0,0,0.00733701780832
0,0,0,0,0,0.00630110094436428
0,0,0,0,0,3.53569623267373
0,0,0,0,0,0.0254516174161108
0,0,0,0,0,0.025513540018879
0,0,0,0,0,0.732102795762977
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1.17375909318654
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.336907927969875
0,0,0,0,0,0.4023485527663
0,0,0,0,0,0.0254516173628233
0,0,0,0,0,0.0255129348382703
0,0,0,0,0,0.583770956259682
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1.08434963497562
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.745255241693092
0,0,0,0,0,0.0254516173304701
0,0,0,0,0,0.0255129347904133
0,0,0,0,0,0.565479555574096
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.0760642431691574
0,0,0,0,0,0.00396916077210175
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.0722413307085665
0,0,0,0,0,0.0254516173685327
0,0,0,0,0,0.0255129348248703
0,0,0,0,0,0.5537492109938
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.335206890591228
0,0,0,0,0,0.0337150187468186
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.0875010788396618
0,0,0,0,0,0.0254516173723389
0,0,0,0,0,0.0255129348286989
0,0,0,0,0,0.531990986704487
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,2.53477982374274
0,0,0,0,0,0.0254516173666295
0,0,0,0,0,0.0255129348420988
0,0,0,0,0,0.491632777069107
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.665807560623194
0,0,0,0,0,0.872815797368436
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,4.80225028445241
0,0,0,0,0,0.0254516173647264
0,0,0,0,0,0.025512934836356
0,0,0,0,0,0.499366010857281
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.00266326384419609
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.415018920813626
0,0,0,0,0,0.00882009832718195
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.860673623039728
0,0,0,0,0,0.0254516174027889
0,0,0,0,0,0.0255129348727273
0,0,0,0,0,24.1808586273246
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.553913729917203
0,0,0,0,0,0.99152997256869
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.0207775301336438
0,0,0,0,0,0.87539180722599
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,2.47410314085477
0,0,0,0,0,0.0254516173856608
0,0,0,0,0,0.025512934836356
0,0,0,0,0,0.599597548440726
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.251808421764779
0,0,0,0,0,4.11641213460846
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.582845002088891
0,0,0,0,0,1.83477499782783
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,2.01121324591212
0,0,0,0,0,0.0254516173152451
0,0,0,0,0,0.0255134476863383
0,0,0,0,0,0.698921775945534
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.0606828780959079
0,0,0,0,0,1.40530544580881
0,0,0,0,0,0.0254516173875639
0,0,0,0,0,0.0255129348344417
0,0,0,0,0,0.56345722580236
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.227518250832592
0,0,0,0,0,0.127764482999853
0,0,0,0,0,0
0,0,0,0,0,1.55696631874342
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.609552296762469
0,0,0,0,0,0
0,0,0,0,0,1.36231329997554
0,0,0,0,0,0.97207050815787
0,0,0,0.781493380980709,0,0
0,0,0,0,0,0.0258741770630465
0,0,0,0,0,0.025558279997734
0,0,0,0,0,0.491277139248379
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1.86091279553701
0,0,0,0,0,0.320997118374752
0,0,0,0,0,2.05111368271208
0,0,0,0,0,1.2467668411685
0,0,0,0,0,0.820905622726673
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.492840658546172
0,0,0,0,0,0.620978828407629
0,0,0,0,0,0.837777812320224
0,0,0,0,0,0.68367558491826
0,0,0,0,0,0.733629072655883
0,0,0,0,0,1.8253360966862
0,0,0,0,0,1.23321149756697
0,0,0,0,0.799860343949115,0
0,0,0,0,0,0.607502199896654
0,0,0,0,0,0.0254530785228061
0,0,0,0,0,2.47318221232473
0,0,0,0,0,0.0216580447384325
0,0,0,0,0,85.5716271585028
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.568194442704018
0,0,0,0,0,0.783429111894019
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.69841282623162
