"V1","V2","V3","V4","V5","V6"
0,0,0,0,0,0.0455340229110382
0,0,0,0,0,0.0272764754544295
0,0,0,0,0,0.202450938980246
0,0,0,0,0,1.27248848565103
0,0,0,0,0,0.983105048787877
0,0,0,0,0,3.11447656377934
0,0,0,0,0,0.0256601895970531
0,0,0,0,0,0.0256587243837642
0,0,0,0,0,0.258319334202154
0,0,0,0,0,0.0258137874353783
0,0,0,0,0,0.0442088945895575
0,0,0,0,0,31.4949185470312
0,0,0,0,0,8.51665987234419
0,0,0,0,0,0.048089478591593
0,0,0,0,0,11.5015197771617
0,0,0,0,0,57.7700985127329
0,0,0,0,0,0.0258104919977522
0,0,0,0,0,0.532208151847118
0,0,0,0,0,0.537877618354195
0,0,0,0,0,0.0252101620942681
0,0,0,0,0,0.0215015004175833
0,0,0,0,0,0.0194427923400318
0,0,0,0,0,0.0239269563054767
0,0,0,0,0,0.1213294856708
0,0,0,0,0,48.324604735195
0,0,0,0,0,0.281291133926468
0,0,0,0,0,0.0272905098192112
0,0,0,0,0,0.0103018128702215
0,0,0,0,0,3.44502928389349
0,0,0,0,0,0.0239054487196193
0,0,0,0,0,40.9169281937933
0,0,0,0,0,5.63038326696852
0,0,0,0,0,0.810787367991723
0,0,0,0,0,0.0246250406996217
0,0,0,0,0,0.0246921062289283
0,0,0,0,0,7.55445984679876
0,0,0,0,0,2.25999217933382
0,0,0,0,0,0.0883418215903413
0,0,0,0,0,0.0190579818301853
0,0,0,0,0,0.019116114983268
0,0,0,0,0,0.0191757073651354
0,0,0,0,0,1.69845621532204
0,0,0,0,0,0.0134409791819161
0,0,0,0,0,0.850053765302026
0,0,0,0,0,0.00873851086895147
0,0,0,0,0,0.00876876459679406
0,0,0,0,0,2.33488449599478
0,0,0,0,0,0.343853619987363
0,0,0,0,0,8.52343905079281
0,0,0,0,0,0.340294639775634
0,0,0,0,0,1.36921980220319
0,0,0,0,0.591294048943245,0
0,0,0,0,0,0.0246250407119171
0,0,0,0,0,0.0246807668942451
0,0,0,0,0,0.0193030082236142
0,0,0,0,0,0.0189460012932019
0,0,0,0,0,1.26292340082629
0,0,0,0,0,0.0190579818339558
0,0,0,0,0,0.0191161149737716
0,0,0,0,0,0.0191748342914053
0,0,0,0,0,0.0138309424638859
0,0,0,0,0,0.101853055587857
0,0,0,0,0,0.011848511546511
0,0,0,0,0,0.00873851086994467
0,0,0,0,0,0.00876876459951259
0,0,0,0,0,0.0171060476620932
0,0,0,0,0,0.20228265820759
0,0,0,0,0,0.814649981500113
0,0,0,0,0,3.02951667903374
0,0,0,0,0,0.842771513935544
0,0,0,0,0,0.32420075014583
0,0,0,0,0.483141928934843,0
0,0,0,0,0,0.0282301061321579
0,0,0,0,0,0.0246250407119171
0,0,0,0,0,0.0224038169652069
0,0,0,0,0,0.0201938665386743
0,0,0,0,0,0.02078677116767
0,0,0,0,0,0.0108676333012296
0,0,0,0,0,0.0128717445681957
0,0,0,0,0,0.0157313653714085
0,0,0,0,0,0.0146935321259972
0,0,0,0,0,0.0909895718665484
0,0,0,0,0,0.0134409791819161
0,0,0,0,0,0.0122621572348158
0,0,0,0,0,0.00873851086639755
0,0,0,0,0,0.00876876460480657
0,0,0,0,0,0.0322752220292471
0,0,0,0,0,0.0287263617768689
0,0,0,0,0,0.0088639419048594
0,0,0,0,0,5.13786685651579
0,0,0,0,0,0.825015250606147
0,0,0,0,0.0123273182674242,0
0,0,0,0,0,0.0777952594317633
0,0,0,0,0,0.0496818095889075
0,0,0,0,0,0.0251403130271809
0,0,0,0,0,0.0262929348474533
0,0,0,0,0,0.026744486853974
0,0,0,0,0,0.026820778005327
0,0,0,0,0,0.2145554845755
0,0,0,0,0,2.7034569849582
0,0,0,0,0,0.0127696799772273
0,0,0,0,0,0.0133548571053153
0,0,0,0,0,0.0133973929934548
0,0,0,0,0,0.013440979184742
0,0,0,0,0,0.0125545919001511
0,0,0,0,0,0.00773979132828527
0,0,0,0,0,0.00773287886605394
0,0,0,0,0,0.102245334955924
0,0,0,0,0,0.00772117432888551
0,0,0,0,0,0.00592739906279503
0,0,0,0,0,2.51562232018436
0,0,0,0,0,0.371563014966346
0,0,0,0,0,0.68821990583877
0,0,0,0,0,0.0777952596326726
0,0,0,0,0,0.0654147039882731
0,0,0,0,0,0.0266313152148518
0,0,0,0,0,0.0266701365620617
0,0,0,0,0,0.0267444868496811
0,0,0,0,0,0.0268207780031657
0,0,0,0,0,0.336175907362711
0,0,0,0,0,0.71838039761362
0,0,0,0,0,4.58799644847486
0,0,0,0,0,0.0133548570953791
0,0,0,0,0,0.0133973929714256
0,0,0,0,0,0.0134409791702087
0,0,0,0,0,0.0113519092036205
0,0,0,0,0,0.0226706475827315
0,0,0,0,0,0.00433361384984192
0,0,0,0,0,0.00434892489251918
0,0,0,0,0,0.0735388521198578
0,0,0,0,0,0.023024086805541
0,0,0,0,0,3.64184725311421
0,0,0,0,0,0.507778493846207
0,0,0,0,0,5.49545037713852
0,0,0,0,0,0.077598662484502
0,0,0,0,0,0.0777952595178673
0,0,0,0,0,0.0470340832525438
0,0,0,0,0,0.0265976984851348
0,0,0,0,0,0.0266701365748538
0,0,0,0,0,0.0267444868453881
0,0,0,0,0,0.0268207780118112
0,0,0,0,0,0.00991076626952098
0,0,0,0,0,0.167805002087791
0,0,0,0,0,8.29167710579427
0,0,0,0,0,0.037604119638753
0,0,0,0,0,0.0450104600326518
0,0,0,0,0,0.0134409791907975
0,0,0,0,0,0.0114218653614197
0,0,0,0,0,0.0690788422782724
0,0,0,0,0,0.363326624561373
0,0,0,0,0,0.0211225088117619
0,0,0,0,0,0.0577011134149082
0,0,0,0,0,0.651457365610715
0,0,0,0,0,1.36293334818641
0,0,0,0,0,2.02952573435605
0,7.86305551947052,0,0,0,0
0,0,0,0,0,0.0775986625130275
0,0,0,0,0,0.0777952595178673
0,0,0,0,0,0.0373942082446133
0,0,0,0,0,0.0265976984830168
0,0,0,0,0,0.0266701365684578
0,0,0,0,0,0.0267444868475346
0,0,0,0,0,0.0268207780074884
0,0,0,0,0,0.258350210929477
0,0,0,0,0,0.742771338423216
0,0,0,0,0,4.23730282582592
0,0,0,0,0,1.11272805051367
0,0,0,0,0,1.33637684260774
0,0,0,0,0,0.0134409791863568
0,0,0,0,0,0.0114806034692247
0,0,0,0,0,0.00472218613515165
0,0,0,0,0,0.0266878524336406
0,0,0,0,0,0.277352342846923
0,0,0,0,0,0.00436460183240379
0,0,0,0,0,0.330997143361139
0,0,0,0,0,0.0671829080019099
0,0,0,1.53288450909792,0,0
3.34117603680739,0,0,0,0,0
0,0,0,0,0,0.077407379375294
0,0,0,0,0,0.0775986625130275
0,0,0,0,0,0.0634982251528492
0,0,0,0,0,0.0281770142439928
0,0,0,0,0,0.0265976984830168
0,0,0,0,0,0.0266701365705898
0,0,0,0,0,0.0267444868518275
0,0,0,0,0,0.0268207780031657
0,0,0,0,0,9.4099371592335
0,0,0,0,0,1.79780090203069
0,0,0,0,0,2.3661459976367
0,0,0,0,0,0.775356631652562
0,0,0,0,0,4.77908910621696
0,0,0,0,0,0.0134409791798975
0,0,0,0,0,0.0115135358856564
0,0,0,0,0,0.00431866213427028
0,0,0,0,0,0.00433361385084952
0,0,0,0,0,0.287202849023931
0,0,0,0,0,0.0603825276342928
0,0,0,0,0,0.160045706260462
0,0,0,0,0,1.10890560719927
0,0,0,0,0,0.881509723062114
0,0,2.05614164792869,0,0,0
0,0,0,0,0,0.077407379375294
0,0,0,0,0,0.0775986624559765
0,0,0,0,0,0.0354649044971026
0,0,0,0,0,0.026527145251257
0,0,0,0,0,0.0265976984787808
0,0,0,0,0,1.24454649516195
0,0,0,0,0,1.86691266031056
0,0,0,0,0,0.0268207780074884
0,0,0,0,0,18.6511869818513
0,0,0,0,0,0.655399877125598
0,0,0,0,0,1.94659768699028
0,0,0,0,0,13.1481940179176
0,0,0,0,0,13.7740605904398
0,0,0,0,0,0.0134409791790901
0,0,0,0,0,0.0543394933040397
0,0,0,0,0,0.0508972349741064
0,0,0,0,0,0.178973861623845
0,0,0,0,0,0.219756164792311
0,0,0,0,0,0.00154734907884101
0,0,0,0,0,0.00162600622519408
0,0,0,0,0,1.77319276872993
0,0,0,0,0.437427123969354,0
0,0,0,0,0,0.077407379375294
0,0,0,0,0,0.0775986624559765
0,0,0,0,0,0.0519624912595394
0,0,0,0,0,0.0265276062624254
0,0,0,0,0,0.0265976984851348
0,0,0,0,0,0.221629242875518
0,0,0,0,0,4.1006286050714
0,0,0,0,0,0.026820778005327
0,0,0,0,0,4.19006720778642
0,0,0,0,0,8.8020658419008
0,0,0,0,0,0.357697812482288
0,0,0,0,0,2.0376588729255
0,0,0,0,0,0.0110511439635662
0,0,0,0,0,0.0410622515610579
0,0,0,0,0,0.0181905862498782
0,0,0,0,0,0.0122656349161137
0,0,0,0,0,0.00750667079017673
0,0,0,0,0,0.00531828128986652
0,0,0,0,0,0.00295111335233053
0,0,0,0,0,0.0329983776971835
0,0,0,0,0,0.169679593654195
0,0,0,0,0,5.74611585900301
0,0,0,0,0,0.0340129640202156
0,0,0,0,0,0.030223027651278
0,0,0,0,0,0.0270195269023228
0,0,0,0,0,0.0265976984427751
0,0,0,0,0,0.0266701365386095
0,0,0,0,0,0.0267444868088979
0,0,0,0,0,0.0268207779707449
0,0,0,0,0,1.24708642371359
0,0,0,0,0,2.99654676657898
0,0,0,0,0,0.0062220570049675
0,0,0,0,0,0.0208938981601805
0,0,0,0,0,0.0486352076605629
0,0,0,0,0,0.0169078667910544
0,0,0,0,0,0.0197076319083998
0,0,0,0,0,0.0197744772228227
0,0,0,0,0,0.098517949602225
0,0,0,0,0,0.00731543991172338
0,0,0,0,0,0.825254046705617
0,0,0,0,0,0.712778576628636
0,0,0,0,0,0.15332881662941
0,0,0,0,10.9235407384884,0
0,0,0,0,0,0.0286364917057511
0,0,0,0,0,0.0309797579118707
0,0,0,0,0,0.0295174503001599
0,0,0,0,0,0.0265976985190225
0,0,0,0,0,0.0266701366047021
0,0,0,0,0,0.0267444868904643
0,0,0,0,0,0.0268207780420706
0,0,0,0,0,0.0268990397264758
0,0,0,0,0,2.41402391254908
0,0,0,0,0,0.0108875898033155
0,0,0,0,0,0.00268973028771652
0,0,0,0,0,0.00523052265846939
0,0,0,0,0,0.0173407844113992
0,0,0,0,0,2.23482549779085
0,0,0,0,0,18.4996642016928
0,0,0,0,0,0.00745812525427704
0,0,0,0,0,0.345744736773107
0,0,0,0,0,0.0122763775455128
0,0,0,0,0,0.863287583866944
0,0,0,0,0,0.0381871189666548
0,0,0,0,0,0.0405913663364583
0,0,0,0,0,0.0342891271550792
0,0,0,0,0,0.0265976984830168
0,0,0,0,0,0.0266701365748538
0,0,0,0,0,0.0267444868432416
0,0,0,0,0,0.0268207780096498
0,0,0,0,0,0.0268990396829411
0,0,0,0,0,0.0269793024800034
0,0,0,0,0,0.0249001446545109
0,0,0,0,0,0.00698927369045413
0,0,0,0,0,0.775767917807825
0,0,0,0,0,0.0196423748400666
0,0,0,0,0,0.0197076319308967
0,0,0,0,0,9.45741714617215
0,0,0,0,0,0.00728968481203148
0,0,0,0,0,0.00731543991900258
0,0,0,0,0,0.0159931326549755
0,0,0,0,0,11.2795988368409
0,0,0,0,0,0.0404887875448311
0,0,0,0,0,0.0405757628441459
0,0,0,0,0,0.0284640938811368
0,0,0,0,0,0.0265976984851348
0,0,0,0,0,0.0266701365663258
0,0,0,0,0,0.0267444868475346
0,0,0,0,0,0.460382177104514
0,0,0,0,0,0.0268990396807644
0,0,0,0,0,0.023645939118567
0,0,0,0,0,0.0197256557774571
0,0,0,0,0,0.0195165177766494
