"V1","V2","V3","V4","V5","V6"
0,0,0,0,0,0.155897741198183
0,0,0,0,0,0.516900405083287
0,0,0,0,0,0.486172370127252
0,0,0,0,0,0.826314102073141
0,0,0,0,0,0.397114404157234
0,0,0,0,0,0.20755989843037
0,0,0,0,0,0.378781446518611
0,0,0,0,0,0.351575217332252
0,0,0,0,0,0.792347389691089
0,0,0,0,0,1.19511518830043
0,0,0,0,0,0.316090314345167
0,0,0,0,0,0.233654910898543
0,0,0,0,0,0.335210169975747
0,0.335215297854928,0,0,0,0
0.562167715382372,0,0,0,0,0
0,0,0,0,0,0.464268200022423
0,0,0,0,0.578160905755568,0
0,0,0,0,0,0.308143999940713
0,0,0,0,0,0.303414577658742
0,0,0.219161003517175,0,0,0
0,0,0,0.180012784064255,0,0
0,0,0,0,0,0.416786897073196
0,0,0,0,0.464028515062385,0
0,0,0,0,0,0.799267029309784
0,0,0,0,0,0.374102868944792
0,0,0,0,0,0.12389605838111
0,0,0,0,0,0.0621022839266714
0,0,0,0,0,0.0135065256024503
0,0,0,0,0,0.174220692711911
0,0,0,0,0.380605652482611,0
0,0,0,0,0,0.0793464617953622
0,0,0,0,0,0.0831574590853393
0,0,0,0,0,0.184371379513788
0,0,0,0,0,0.128186089766525
