"V1","V2","V3"
0,0,0.32960747540857
0,0,7.00310639012001
0,0,0.0126121330937867
0,0,0.0171842727007824
0,0,0.166376805187069
0,0,0.324530208564556
0,0,0.0910337195078985
0,0,0.0924138526592321
0,0,0.0137612953504289
0,0,0.0128196067258355
0,0,0.0123544337711478
0,0,0.033440962099143
0,0,0.0921078461984075
0,0,0.615594620209082
0,0,0.0228847471569519
0,0,0.0167577507621538
0,0,0.012316039875025
0,0,0.01235443375766
0,0,0.0141013930294406
0,0,0.0921078461119003
0,0,2.57071752667507
0,0,0.0657533494740867
0,0,0.0123131010121873
0,0,0.0123160399044094
0,0,0.0123544337928599
0,0,0.0164599438299745
0,0,0.0921078463281682
0,0,0.0924138527464389
0,0,0.735560048817564
0,0,0.00773538397432376
0,0,0.0141441327926381
0,0,0.0122785861707328
0,0,0.0123160398760045
0,0,0.0156464191855189
0,0,0.0361894274717902
0,0,0.0921078461551539
0,0,5.95751282347953
0,0,3.35029865690125
0,0,0.449855021898182
0,0,0.0151279850202928
0,0,0.0122785861742978
0,0,0.0123164853224354
0,0,0.0441295588654819
0,0,0.0918091603259059
0,0,0.0921078461551539
0,0,0.0924138526592321
0,0,2.21067936331151
0,0,0.00975103066281842
0,0,0.0356545601793797
0,0,0.0299368432220227
0,0,0.0123221731070016
0,0,0.0132818489534596
0,0,0.0915176722030154
0,0,0.0918091603688196
0,0,0.092107846241661
0,0,0.0924136774612585
0,0,0.0797047917700898
0,0,0.0649539165895424
0,0,0.0224047107256168
0,0,0.0387168516759967
0,0,0.0353011485374535
0,0,0.0349967362008504
0,0,0.0266430978604492
0,0,0.0222473513681807
0,0,0.0915176721604319
0,0,0.0918091604117334
0,0,0.0804144349991866
0,0,0.0679587234103529
0,0,0.064729814400743
0,0,0.989559668886621
0,0,0.337621074701168
0,0,0.0359837680529521
0,0,0.0353324334576324
0,0,0.0349967362214727
0,0,0.0313265226251305
0,0,0.0255468743007162
0,0,0.0870695530453377
0,0,0.066497278113497
0,0,0.0643023313971464
0,0,0.0645110027605028
0,0,0.0647298143823784
0,0,1.32380742334094
0,0,0.0490485996544731
0,0,0.0132405505597396
0,0,0.0428226632864752
0,0,0.0366837483332543
0,0,0.0359837680088252
0,0,0.0350863568077076
0,0,0.0349967361596057
0,0,0.0320730070393563
0,0,0.0151176961675419
0,0,0.0459838265927767
0,0,0.0640888872548745
0,0,0.0642973898542652
0,0,0.0645110026330028
0,0,2.61656630528999
0,0,0.0589268817902222
0,0,0.0140089093690622
0,0,0.620476047074132
0,0,0.0169772926615259
0,0,0.0473277967798594
0,0,0.039895709349065
0,0,0.0358837323772516
0,0,0.0359214721537745
0,0,0.0349070954234779
0,0,0.0349967362214727
0,0,0.0304500288726801
0,0,0.00977009678556406
0,0,0.00750712561212469
0,0,0.00795398179886531
0,0,0.0353251576819355
0,0,0.0645110027605028
0,0,0.0245988323782112
0,0,0.0107943241625649
0,0,0.0102994773763688
0,0,0.224251391866407
0,0,0.625216917999844
0,0,0.32821024641786
0,0,0.0358104159698081
0,0,0.0358837324123152
0,0,0.0356731556724284
0,0,0.0348949146055226
0,0,0.0349967362420951
0,0,0.0288476023166609
0,0,0.0100953965108722
0,0,0.00733057784786684
0,0,0.00659269317364995
0,0,0.0132976082743408
0,0,0.0275436671448109
0,0,0.0161859417553011
0,0,0.0115156431842081
0,0,1.13962355032487
0,0,0.520360931089658
0,0,0.0260470662277966
0,0,1.69360786926782
0,0,0.0370575278722954
0,0,0.0357862696488153
0,0,0.0358837323860175
0,0,0.0354086044012046
0,0,0.0348949145604733
0,0,0.0349967362255972
0,0,0.0269759785733731
0,0,0.0104033951088463
0,0,0.00720178493663332
0,0,0.00675973611100869
0,0,0.0379662049637286
0,0,0.0100793973495413
0,0,0.0968478788369704
0,0,1.87002315626212
0,0,0.0148196338590519
0,0,0.0860770771698605
0,0,0.0203491027744789
0,0,0.00117490387630302
0,0,0.639580088296631
0,0,0.0405503561129746
0,0,0.0356913424222278
0,0,0.0357862696618776
0,0,0.376021108602235
0,0,0.0351404918298187
0,0,0.0348949145645687
0,0,0.0349967361967259
0,0,0.0310545372716447
0,0,0.0107040024579782
0,0,0.00707858183496041
0,0,0.00665335874817255
0,0,0.0103632131590733
0,0,0.0103220030271237
0,0,1.41787479434547
0,0,0.0310106035399541
0,0,0.0134771048589513
0,0,0.015966119751656
0,0,0.148848860843615
0,0,0.0194161049316806
0,0,0.162578585611973
0,0,0.0277011703389116
0,0,0.18609038003067
0,0,0.234259361721396
0,0,0.805000624359125
0,0,0.682383401584281
0,0,0.0356900471957333
0,0,0.0356913424135756
0,0,0.035786269635753
0,0,0.0358753487931147
0,0,0.0348726012832544
0,0,0.0348949145645687
0,0,0.0349967362255972
0,0,0.495989972667244
0,0,0.0127462324817675
0,0,0.00693188704197013
0,0,0.0404832611306365
0,0,0.0131466864660485
0,0,0.00707334743615644
0,0,0.545883634773225
0,0,0.0091934753290561
0,0,0.0162448621172425
0,0,0.0137154370704684
0,0,0.0142344759986727
0,0,0.014352470315663
0,0,0.431957701416915
0,0,0.367811052164628
0,0,0.118558804459407
0,0,0.404891333669754
0,0,0.27561019285748
0,0,0.677331239740017
0,0,0.744640118627998
0,0.820099523431191,0
0,0,0.0371357856503038
0,0,0.035598915043507
0,0,0.0356913424654889
0,0,0.0357862696444612
0,0,0.0356836522211766
0,0,0.0347956566661658
0,0,0.0348949145604733
0,0,0.0349967362090993
0,0,0.0805876302892558
0,0,1.39846556205336
0,0,2.45067233782755
0,0,1.54993076990162
0,0,0.875075434714273
0,0,0.207963777476746
0,0,0.820919815734384
0,0,0.165753799046383
0,0,0.0156453169792834
0,0,0.0154942589536473
0,0,0.0216035376039796
0,0,0.0312334145661553
0,0,0.0669211098698961
0,0,0.262144333265483
0,0,0.394016960074465
0,0,0.630394850652592
0,0,0.146602390443947
0,0,0.303518673294031
0,0,0.707062867326052
0,0,4.15663446975424
0,0,0.037652795816283
0,0,0.0355089528221949
0,0,0.035598915043507
0,0,0.0356913424265539
0,0,0.0357862696575235
0,0,0.0353607725374231
0,0,0.0347956566783672
0,0,0.0348949145727595
0,0,0.0349967362049749
0,0,0.0351011613276048
0,0,5.8280709414178
0,0,0.00742057271802472
0,0,0.86349316154838
0,0,0.00791477151003795
0,0,0.961985425949338
0,0,2.00286013795783
0,0,1.26370086616434
0,0,0.0153149775287507
0,0,0.0209128708232728
0,0,0.0599416372631821
0,0,0.0610635341728025
0,0,0.628320088503704
0,0,0.116278246549589
0,0,0.284227887541912
0,0,0.0272823118170012
0,0,0.396274578212401
0,0,0.464511020499168
0,0,0.549846856434532
0,0,0.524881658547951
0,0,0.0354379245905054
0,0,0.0355089527751962
0,0,0.0355989150005175
0,0,0.210248873470549
0,0,0.0357862696052743
0,0,0.035075887054449
0,0,0.0347956566417628
0,0,0.0348949145113286
0,0,0.0349967361431078
0,0,0.0094012563322708
0,0,0.00540952457082294
0,0,0.0844580103375168
0,0,2.57921409866175
0,0,0.00923999417484303
0,0,0.0125364185716758
0,0,0.00707044323742959
0,0,2.05132093822349
0,0,0.0134564209201482
0,0,0.0161703331227964
0,0,0.531839092503018
0,0,0.0172192080318039
0,0,0.00318152674092693
0,0,0.472526541220109
0,0,0.563037549581476
0,0,0.249280361832594
0,0,0.140777540987808
0,0,0.163715623474028
0,0,0.244766654039115
0,0,0.564329167251221
0,0,0.407071499743105
0,0,0.0341990879930132
0,0,0.0313623280166427
0,0,0.0335385765226783
0,0,0.0366709898727805
0,0,0.0367160909484352
0,0,0.162829782514314
0,0,0.0387356051130308
0,0,0.0372608256226853
0,0,0.033180697029645
0,0,0.0309080187332116
0,0,0.319235353149399
0,0,0.0108564006326515
0,0,0.4430540684863
0,0,0.878557583900698
0,0,0.0907355304329734
0,0,0.0103355641742096
0,0,0.0122721797598539
0,0,0.00699576341571516
0,0,0.00603996894437065
0,0,0.0122846798465641
0,0,0.0131408271029593
0,0,0.0620412809755903
0,0,0.0031509610014992
0,0,0.00336672033245664
0,0,0.00694109319452565
0,0,0.419030446138155
0,0,0.461824842354871
0,0,0.0221191488833112
0,0,0.283034108182827
0,0,0.419530458570798
0,0,0.287615852776085
0,0,0.648985361743228
0,0,0.0234835017862918
0,0,0.0232245809403527
0,0,0.0318322654810501
0,0,0.0446144976356408
0,0,0.04472752888632
0,0,0.05085519171227
0,0,0.0919277182142532
0,0,0.0921780805674694
0,0,0.0416183761926376
0,0,0.0206937523750806
0,0,0.0195750176865874
0,0,0.165443716580266
0,0,0.0653389904693237
0,0,0.797941833878803
0,0,0.0131974367230342
0,0,0.0113845566147772
0,0,0.0122975329821413
0,0,0.00895378480057448
0,0,0.107808836101985
0,0,0.00691541204977096
0,0,0.0131135716987638
0,0,0.00982632271393837
0,0,0.00360649594559954
0,0,0.00751122957515969
0,0,0.123733409745907
0,0,0.148893537007986
0,0,0.435510840774937
0,0,0.256923358045324
0,0,0.245614940053634
0,0,0.309369116521561
0,0,0.350648696646883
0,0,0.567461777202217
0,0,0.0194536354150292
0,0,0.0294992931005125
0,0,1.57196896028971
0,0,0.0461977429424824
0,0,0.0446144976653929
0,0,0.0447275288938039
0,0,0.047985494720201
0,0,0.0919271440387096
0,0,0.0921780805241357
0,0,0.0924350518979167
0,0,0.0926800331859654
0,0,0.024323901802791
0,0,0.0417398739402075
0,0,0.0162192280275192
0,0,4.53853845331077
0,0,0.0155770607257485
0,0,1.61332214818883
0,0,0.177410750744517
0,0,2.5434599270258
0,0,0.0145497611858832
0,0,0.0146407356157097
0,0,0.0895710263406981
0,0,0.00750345205714832
0,0,0.00805862240489151
0,0,0.0604554654264779
0,0,0.147468652197753
0,0,0.119742760996571
0,0,1.01239093478395
0,0,0.314393458824021
0,0,0.271705580493234
0,0,0.290508272315836
0,0,0.379472365241316
0,0,0.67342485868111
0,0,0.0497614635651423
0,0,0.04700328779223
0,0,0.213188168509905
0,0,0.372494490673847
0,0,0.0446144976579549
0,0,0.0447275288938039
0,0,0.0477301096375275
0,0,0.0916910588625608
0,0,0.0921780805241357
0,0,0.092435051854289
0,0,0.0748341100061315
0,0,0.0372973928223011
0,0,0.0136681721322622
0,0,0.124384809028712
