"V1","V2","V3","V4","V5","V6"
0,0,0,0,0,0.00970349642516668
0,0,0,0,0,0.0732930833886629
0,0,0,0,0,0.044712125507621
0,0,0,0,0,0.00413549853926766
0,0,0,0,0,0.00413273251505887
0,0,0,0,0,0.00970349769361162
0,0,0,0,0,0.00881411164504238
0,0,0,0,0,0.40423863069978
0,0,0,0,0,0.00290791261108512
0,0,0,0,0,0.00456970989913514
0,0,0,0,0,0.0077654473600945
0,0,0,0,0,0.00414501665004732
0,0,0,0,0,0.105873693236718
0,0,0,0,0,0.0968915078982352
0,0,0,0,0,0.222681057785324
0,0,0,0,0,0.00276181997797221
0,0,0,0,0,0.360769094771173
0,0,0,0,0,0.146265870455506
0,0,0,0,0,0.00436891314525984
0,0,0,0,0,0.00546139302161232
0,0,0,0,0,0.00570095035445471
0,0,0,0,0,0.388483561222788
0,0,0,0,0,0.0018453142623581
0,0,0,0,0,0.0475125164079495
0,0,0,0,0,0.0101952507687739
0,0,0,0,0,0.154242068672365
0,0,0,0,0,0.0853192500977155
0,0,0,0,0,0.00242595326697671
0,0,0,0,0,0.00448427693249619
0,0,0,0,0,0.0213834903925062
0,0,0,0,0,0.0893138614425935
0,0,0,0,0,0.00128146903365183
0,0,0,0,0,0.00827525292835413
0,0,0,0,0,0.0787284248936098
0,0,0,0,0,0.0765774701364935
0,0,0,0,0,0.597025062486446
0,0,0,0,0,0.352669110873932
0,0,0,0,0,0.175662390082283
0,0,0,0,0,0.00160914574816642
0,0,0,0,0,0.00228762230509442
0,0,0,0,0,0.00275284454587119
0,0,0,0,0,0.00218278181251065
0,0,0,0,0,0.00272636441092117
0,0,0,0,0,0.0302833609018869
0,0,0,0,0,0.0175490916531471
0,0,0,0,0,0.0393431071875271
0,0,0,0,0,0.0906638706590324
0,0,0,0,0,0.638830609921002
0,0,0,0,0,0.380570404358805
0,0,0,0,0,0.241681092453929
0,0,0,0,0,0.034725034886408
0,0,0,0,0,0.00851099021075578
0,0,0,0,0,0.00510882155742924
0,0,0,0,0,0.0149665803029068
0,0,0,0,0,0.0019187099323707
0,0,0,0,0,0.00187649863955935
0,0,0,0,0,0.0382413634928855
0,0,0,0,0,0.00122795967360211
0,0,0,0,0,0.0206748289810258
0,0,0,0,0,0.0347834041382704
0,0,0,0,0,0.13484154931678
0,0,0,0,0,0.00970676354524747
0,0,0,0,0,0.00178553545424889
0,0,0,0,0,0.100402512572612
0,0,0,0,0,0.00162549695899039
0,0,0,0,0,0.00183618990480091
0,0,0,0,0,0.00151228997794276
0,0,0,0,0,0.00101384371032557
0,0,0,0,0,0.00106230274005637
0,0,0,0,0,0.00183712087434073
0,0,0,0,0,0.00162311314768765
0,0,0,0,0,0.00684707715594035
0,0,0,0,0.182941478603541,0
0,0,0,0,0,0.293704839155584
0,0,0,0,0,0.128661840665682
0,0,0,0,0,0.0137426268544825
0,0,0,0,0,0.00185415139309965
0,0,0,0,0,0.0670339583026396
0,0,0.250693633752965,0,0,0
0,0,0,0,0,0.0709343906660729
0,0,0,0,0,0.00230863885279193
0,0,0,0,0,0.00223193721067421
0,0,0,0,0,0.0196795483316714
0,0,0,0,0,0.000916644285965379
0,0,0,0,0,0.00117520779439788
0,0,0,0,0,0.112559583324348
0,0,0,0,0,0.0760432728099458
0,0,0,0,0,0.00622864110199939
0,0,0,0,0,0.0993967175930017
0,0,0,0,0,0.188425227727382
0,0,0,0,0,0.623054093052629
0,0,0,0,0,0.00235451206761311
0,0,0,0,0,0.035625598358425
0,0,0,0,0,0.0714373239030982
0,0,0,0,0,0.0074213511823029
0,0,0,0,0,0.00827122597950983
0,0,0,0,0,0.00137043975493942
0,0,0,0,0,0.00440740772547882
0,0,0,0,0,0.00103778491648505
0,0,0,0,0,0.0167203240524581
0,0,0,0,0,0.00118226470599118
0,0,0,0,0,0.00318357986357616
0,0,0,0,0,0.00143442542126231
0,0,0,0,0,0.00140257936072058
0,0,0,0,0,0.003034181157561
0,0,0,0,0,0.00810323409269538
0,0,0,0,0,0.433196598270278
0,0,0,0,0,0.572140585455608
0,0,0,0,0,0.020667839551614
0,0,0,0,0,0.00185184857635777
0,0,0,0,0,0.0144719953179143
0,0,0,0,0,0.0371858002267859
0,0,0,0,0,0.0978589081542353
0,0,0,0,0,0.124847487332794
0,0,0,0,0,0.154113056199018
0,0,0,0,0,0.124618366457355
0,0,0,0,0,0.00319955872662508
0,0,0,0,0,0.00183170817488989
0,0,0,0,0,0.0257591987610868
0,0,0,0,0,0.0013698612296024
0,0,0,0,0,0.00157958038507035
0,0,0,0,0,0.00296032286786231
0,0,0,0,0,0.00357820582202196
0,0,0,0,0.546857944849373,0
0,0,0,0,0,0.447041673840215
0,0,0,0,0,0.225930015308421
0,0,0,0,0,0.00749618734405655
0,0,0,0,0,0.00165861067551859
0,0,0,0,0,0.00385616158992295
0,0,0,0,0,0.0541573900725574
0,0,0,0,0,0.0543154283974323
0,0,0,0,0,0.0324615572582933
0,0,0,0,0,0.196655156727748
0,0,0,0,0,0.139676120082508
0,0,0,0,0,0.0396012262270777
0,0,0,0,0,0.0971267885528945
0,0,0,0,0,0.0233939440012361
0,0,0,0,0,0.00128476798720408
0,0,0,0,0,0.0227113250804144
0,0,0,0,0,0.00300687820185274
0,0,0,0,0,0.00252917704520871
0,0,0,0,0,0.484791305988284
0,0,0,0,0,0.410310651179323
0,0,0,0,0,0.120001828460992
0,0,0,0,0,0.0018811177123319
0,0,0,0,0,0.0351449545950209
0,0,0,0,0,0.00500015872604156
0,0,0,0,0,0.0521902481879223
0,0,0,0,0,0.00102957974312992
0,0,0,0,0,0.036758578660192
0,0,0,0,0,0.0129374045050533
0,0,0,0,0,0.0939697176189602
0,0.335548544948485,0,0,0,0
0,0,0,0,0,0.0391519325203556
0,0,0,0,0,0.0033975638764654
0,0,0,0,0,0.00112628227212228
0,0,0,0,0,0.00216120777048139
0,0,0,0,0,0.00318361218618618
0,0,0,0,0,0.0337613066050795
0,0,0,0,0,0.0205482063944958
0,0,0,0,0,0.0342198899885224
0,0,0,0,0,0.0171854674424324
0,0,0,0,0,0.0015685067199969
0,0,0,0,0,0.0641297167464062
0,0,0,0,0,0.0236144019165805
0,0,0,0,0,0.00334258443099749
0,0,0,0,0,0.0125372498902359
0,0,0,0,0,0.000980407225945526
0,0,0,0,0,0.00121938604772274
0,0,0,0.0718297963481589,0,0
0.295119219514766,0,0,0,0,0
0,0,0,0,0,0.0751665761245139
0,0,0,0,0,0.000735221989033623
0,0,0,0,0,0.000967366869520914
0,0,0,0,0,0.00171403953396301
0,0,0,0,0,0.00216546443392376
0,0,0,0,0,0.0101224686602322
0,0,0,0,0,0.00899568482579932
0,0,0,0,0,0.0251067268922941
0,0,0,0,0,0.00160651375600239
0,0,0,0,0,0.0820256312424561
0,0,0,0,0,0.00450120171494318
0,0,0,0,0,0.00158367657426859
0,0,0,0,0,0.0033103844210763
0,0,0,0,0,0.0123462950219728
0,0,0,0,0,0.0113264592146655
0,0,0,0,0,0.0848695640019179
0,0,0,0,0,0.0101666603150288
0,0,0,0,0,0.0133015730999116
0,0,0,0,0,0.00719004360000211
0,0,0,0,0,0.000929843795513526
0,0,0,0,0,0.0127871433647221
0,0,0,0,0,0.0157066846835952
0,0,0,0,0,0.0535164454389284
0,0,0,0,0,0.00470175332905466
0,0,0,0,0,0.00480928966333988
0,0,0,0,0,0.00126274827595208
0,0,0,0,0,0.00877873682564917
0,0,0,0,0,0.00725144971874362
0,0,0,0,0,0.0254974836360895
0,0,0,0,0,0.000692091626807619
0,0,0,0,0,0.0335789965890712
0,0,0,0,0,0.00452424387628622
0,0,0,0,0,0.000772510234899126
0,0,0,0,0,0.013931281900426
0,0,0,0,0,0.000811069378517093
0,0,0,0,0,0.00334657293376717
0,0,0,0,0,0.0067802382049334
0,0,0,0,0,0.00792151189995186
0,0,0,0,0,0.00564216263366898
0,0,0,0,0,0.0025977912248269
0,0,0,0,0,0.000754680517561796
0,0,0,0,0,0.0110918531325023
0,0,0,0,0,0.000809159841804778
0,0,0,0,0,0.0223796534309854
0,0,0,0,0,0.10083204124159
0,0,0,0,0,0.0204392790088322
0,0,0,0,0,0.00263435488999799
0,0,0,0,0,0.000924344408025485
0,0,0,0,0,0.00421200786882996
0,0,0,0,0,0.00250268298608638
0,0,0,0,0,0.114912444431525
0,0,0,0,0,0.00449735271754514
