"V1","V2","V3","V4","V5","V6"
0,0,0,0,0,0.00136336498777863
0,0,0,0,0,0.00252244018131026
0,0,0,0,0,0.0200615221398491
0,0,0,0,0,0.00118460579791647
0,0,0,0,0,0.00785095854973681
0,0,0,0,0,0.00130580013631855
0,0,0,0,0,0.000536619998828632
0,0,0,0,0,0.00108030703636541
0,0,0,0,0,0.0413165658796876
0,0,0,0,0,0.148161996347132
0,0,0,0,0,0.00146660636504323
0,0,0,0,0,0.022244300495428
0,0,0,0,0,0.0262007686555909
0,0,0,0,0,0.0109662842969814
0,0,0,0,0,0.00119158747392929
0,0,0,0,0,0.0016987384771124
0,0,0,0,0,0.000922301084070013
0,0,0,0,0,0.00092183844245413
0,0,0,0,0,0.00291406659294331
0,0,0,0,0,0.00237966555097459
0,0,0,0,0,0.00237269244886412
0,0,0,0,0,0.172274216258846
0,0,0,0,0,0.108564591632902
0,0,0,0,0,0.006031178726946
0,0,0,0,0,0.00133335232473154
0,0,0,0,0,0.00162526046773674
0,0,0,0,0,0.00348588986004501
0,0,0,0,0,0.00120571781648652
0,0,0,0,0,0.00226756091988486
0,0,0,0,0,0.00223245113385106
0,0,0,0,0,0.064020988035283
0,0,0,0,0,0.0965256803079696
0,0,0,0,0,0.00262147702275907
0,0,0,0,0,0.0643002012705524
0,0,0,0,0,0.00105066138946728
0,0,0,0,0,0.00221419609899377
0,0,0,0,0,0.00201706432547247
0,0,0,0,0,0.00268627530350327
0,0,0,0,0,0.0010929662368974
0,0,0,0,0,0.00142923886262846
0,0,0,0,0,0.00256937391537394
0,0,0,0,0,0.00223927937513216
0,0,0,0,0,0.00189069295084953
0,0,0,0,0,0.045984130112555
0,0,0,0,0,0.0057478751376045
0,0,0,0,0,0.00109859388468337
0,0,0,0,0,0.00248109687024028
0,0,0,0,0,0.00290598070241817
0,0,0,0,0,0.00289471654324403
0,0,0,0,0,0.00240776074536343
0,0,0,0,0,0.0816030309215807
0,0,0,0,0,0.00198236486440935
0,0,0,0,0,0.00212083038506734
0,0,0,0,0,0.0848599570406552
0,0,0,0,0,0.00222809746745522
0,0,0,0,0,0.00140824082110688
0,0,0,0,0,0.00174787976256743
0,0,0,0,0,0.0010598015295605
0,0,0,0,0,0.00228057842209795
0,0,0,0,0,0.0124699642461464
