"V1","V2","V3","V4","V5","V6"
0,0,0,0,0.233378896265915,0
0,0,0,0,0,0.156829262731937
0,0,0,0,0,0.196626465276372
0,0,0,0,0,0.101550876241066
0,0,0,0,0,0.0852982014459598
0,0,0,0,0,0.0423895296000287
0,0,0,0,0,0.0232825833749553
0,0,0,0,0,0.00151703717010172
0,0,0,0,0,0.000950366480525259
0,0,0,0,0,0.000818250067422618
0,0,0,0,0,0.0111985576029454
0,0,0,0,0,0.250722220059104
0,0,0,0,0,0.0224773125100776
0,0,0,0,0,0.0456097888006403
0,0,0,0,0,0.101813030678199
0,0,0,0,0,0.104350562385748
0,0,0,0,0,0.0675720659535319
0,0,0,0,0,0.0156793060767559
0,0,0,0,0,0.00832536004503892
0,0,0,0,0,0.022405230736025
0,0,0,0,0,0.00092430565878568
0,0,0,0,0,0.0325236161272908
0,0,0,0,0,0.0312493686793043
0,0,0,0,0,0.00915417965223659
0,0,0,0,0,0.00956139080253868
0,0,0,0,0,0.102847986854194
0,0,0,0,0,0.0379981099101673
0,0,0,0,0,0.022218805889045
0,0,0,0,0,0.0216288892215306
0,0,0,0,0,0.051690985658934
0,0,0,0,0,0.0229610354168351
0,0,0,0,0,0.0376416587894876
0,0,0,0,0,0.0152425508480909
0,0,0,0,0,0.0180531735163998
0,0,0,0,0,0.0581328757982202
0,0,0,0,0,0.0116235025827648
0,0,0,0,0,0.000724439959338041
0,0,0,0,0,0.0221046107328058
0,0,0,0,0,0.231072991140414
0,0,0,0,0,0.104109761248704
0,0,0,0,0,0.0936193715948263
0,0,0,0,0,0.0499780571140993
0,0,0,0,0,0.192500852756919
0,0,0,0,0,0.0601893509454295
0,0,0,0,0,0.0749033111664931
0,0,0,0,0,0.00178098896159907
0,0,0,0,0,0.0444865568987211
0,0,0,0,0,0.00136298727852349
0,0,0,0,0,0.0365914441110027
0,0,0,0,0,0.0106644189076217
0,0,0,0,0,0.0274196330289073
0,0,0,0,0,0.000755391161642802
0,0,0,0,0.141014540126193,0
0,0,0,0,0,0.0994819021011884
0,0,0,0,0,0.156137741895728
0,0.195266306692956,0,0,0,0
0,0,0,0,0,0.0374758416963385
0,0,0,0,0,0.119737734452462
0,0,0,0,0,0.0428332391088739
0,0,0,0,0,0.0110441400014747
0,0,0,0,0,0.033313059103215
0,0,0,0,0,0.00171529249922073
0,0,0,0,0,0.00126589670145364
0,0,0,0,0,0.0190474276935283
0,0,0,0,0,0.000953983091854639
0,0,0,0,0,0.0022094407906027
0,0,0,0.209640892560275,0,0
0,0,0,0,0,0.0540700157626046
0,0,0,0,0,0.036116229931042
0,0,0,0,0,0.167862450742632
0,0,0,0,0,0.0684056495673631
0,0,0,0,0,0.00684115842873912
0,0,0,0,0,0.00111652389942429
0,0,0,0,0,0.0289686877072181
0,0,0,0,0,0.00538589303926356
0,0,0,0,0,0.00418169052054023
0,0,0,0,0,0.0008631295217821
0,0,0,0,0,0.0359461987471891
0,0,0,0,0,0.0374100823689558
0,0,0,0,0,0.0144910709014511
0,0,0.096144970598785,0,0,0
0,0,0,0,0,0.0583222684204776
0,0,0,0,0,0.0770679369679313
0,0,0,0,0,0.0011568004787366
0,0,0,0,0,0.025772140152743
0,0,0,0,0,0.0108972107734657
0,0,0,0,0,0.0189084848198856
0,0,0,0,0,0.13480979888632
0,0,0,0,0,0.0525507421652592
0,0,0,0,0,0.00831393963644253
0,0,0,0,0,0.0421698901187378
0,0,0,0,0,0.0065695601687675
0,0,0,0,0,0.00378712662637683
0.506893458060064,0,0,0,0,0
0,0,0,0,0,0.132957033071857
0,0,0,0,0,0.000450747862654256
0,0,0,0,0,0.00827972551360838
0,0,0,0,0,0.0153430039072949
0,0,0,0,0,0.00756030589152579
0,0,0,0,0,0.000814309199867032
0,0,0,0,0,0.0265866735729173
0,0,0,0,0,0.00835213141906696
0,0,0,0,0,0.000625348673719705
0,0,0,0,0,0.00995994767799471
0,0,0,0,0,0.0347116880564547
0,0,0,0,0,0.0157862920758554
0,0,0,0,1.11590189653784,0
0,0,0,0,0,0.12513629623692
0,0,0,0,0,0.0978118837999571
0,0,0,0,0,0.0251362385487407
0,0,0,0,0,0.00455808544149833
0,0,0,0,0,0.0066821364400072
0,0,0,0,0,0.0104926240901159
0,0,0,0,0,0.00981453398983689
0,0,0,0,0,0.0108132683231835
0,0,0,0,0,0.0252444614535367
0,0,0,0,0,0.0140270203557638
0,0,0,0,0,0.00665025489112573
0,0,0,0,0,0.00064034551488688
0,0,0,0,0,0.0745489587901547
0,0,0,0,0,0.0259795629081058
0,0,0,0,0,0.0024751380496395
0,0,0,0,0,0.000596458636674646
0,0,0,0,0,0.00261435826023399
0,0,0,0,0,0.00622621193522783
0,0,0,0,0,0.0107306403944951
0,0,0,0,0,0.00789111851740696
0,0,0,0,0,0.000623174468415855
0,0,0,0,0,0.000536398106888629
0,0,0,0,0,0.0263564814112669
0,0,0,0,0.190535840525405,0
0,0,0,0,0,0.0164893262109148
0,0,0,0,0,0.0129375645302902
0,0,0,0,0,0.0260578844766345
0,0,0,0,0,0.000603853361353592
0,0,0,0,0,0.0201995508950962
0,0,0,0,0,0.0314621020475135
0,0,0,0,0,0.0527908765968791
0,0,0,0,0,0.0299601168969859
0,0,0,0,0,0.0112604566408313
0,0,0,0,0,0.146797804783535
0,0,0,0,0.0510803013454998,0
