"V1","V2","V3"
0.296141160102915,0,0
0,0,0.122794097737824
0,0,0.0102643631739012
0,0,0.00760787736878116
0,0,0.0205434863657668
0,0,0.00108204824054143
0,0,0.21909335505673
0,0,0.146854511030154
0,0,0.0716373246228028
0,0,0.00564220529325943
0,0,0.00536701789209957
0,0,0.0171060599031846
0,0,0.010954095613833
0,0,0.000996203545053297
0,0,0.000700838597554021
0,0,0.00935006188747498
0,0,0.00329660918740574
0,0,0.0379435471619348
0,0,0.0324930178428444
0,0,0.0653141813966436
0,0,0.050801221840428
0,0,0.0215951237136278
0,0,0.00307325713972852
0,0,0.0767217364782175
0,0,0.00120072871771607
0,0,0.00107135600364646
0,0,0.00920190518123024
0,0,0.00351579800337049
0,0,0.0876830724747918
0,0,0.0194843771591389
0,0,0.000723919224185929
0,0,0.0158828270388092
0,0,0.0453875309846383
0,0,0.0450294370340505
0,0,0.0827181847500406
0,0,0.0875319771418067
0,0,0.0952799994348794
0,0,0.0895244430807788
0,0,0.111428876461478
0,0,0.00430007940930224
0,0,0.00428549823246867
0,0,0.00646970878024574
0,0,0.00260007163553511
0,0,0.0182807967738306
0,0,0.0328120565926174
0,0,0.0187751330597319
0,0,0.00762697162463671
0,0,0.029447618538226
0,0,0.0825526646532736
0,0,0.0331881662113988
0,0,0.0373813770459513
0,0,0.00875485363204061
0,0,0.0324754816647778
0,0,0.0297247731308794
0,0,0.070406543107147
0,0,0.00536598055058306
0,0,0.0632660970859637
0,0,0.0114488669092097
0,0,0.0421878265427494
0,0,0.109070158737159
0,0,0.113245980504138
0,0,0.0256453499186028
0,0,0.13197020465775
0,0,0.263267892322589
0,0,0.036717731945251
0,0,0.0267806111423553
0,0,0.0205408965637849
0,0,0.0281709833071147
0,0,0.0103388151363662
0,0,0.0218994971585047
0,0,0.0158701735573614
0,0,0.0607673824628337
0,0,0.0318828452404716
0,0,0.0278596059918011
0,0,0.0180047883811867
0,0,0.0564918808969262
0,0,0.059283724616139
0,0,0.0177120945703535
0,0,0.00538578599224459
0,0,0.0676229560604026
0,0,0.107236322829107
0,0,0.0918751293727838
0,0,0.0643878399822536
0,0,0.118249966419631
0,0,0.0104106347044803
0,0,0.00641710737169026
0,0,0.0399361448043514
0,0,0.033156156174823
0,0,0.111914302147995
0,0,0.0171549408741193
0,0,0.0185059848390526
0,0,0.0723177380666977
0,0,0.0448141891135672
0,0,0.0757088993928332
0,0,0.0135542063866593
0,0,0.0813332247827239
0,0,0.0854771694142447
0,0,0.140797689321867
0,0,0.0027720326200738
0,0,0.029362832438623
0,0,0.119729894711366
0,0,0.0166843718418786
0,0,0.00171044730379233
0,0,0.0328665299589103
0,0,0.170309639916625
0,0,0.00388098564346096
0,0,0.0693136127943323
0,0,0.0227074293708245
0,0,0.0183861998000667
0,0,0.0990996632468572
0,0,0.0496522040147434
0,0,0.113262452132192
0,0.108801913101977,0
0,0,0.160878607611625
0,0,0.0400635443353815
0,0,0.020186922161837
0,0,0.0179347337488137
0,0,0.000634324849738969
0,0,0.113046978097192
0,0,0.477303369948883
0,0,0.0357084074571794
0,0,0.137874747616233
0,0,0.227856307577189
0,0,0.0352097637074097
0,0,0.0707456757169088
0,0,0.0122418771035646
0,0,0.0152484880793732
0,0,0.0451940782780232
0,0,0.109678213348634
0,0,0.0318713032413752
0,0,0.089333123145374
0,0,0.0250225186476469
0,0,0.0146151345640415
0,0,0.0012256552587519
0,0,0.00330789089219617
0,0,0.137620553150808
0,0,0.257133781929772
0,0,0.043050225687408
0,0,0.0621689333185941
0,0,0.0607352378387973
0,0,0.0883846306597767
0,0,0.0170655583762627
0,0,0.00927399108858895
0,0,0.0554346860580453
0,0,0.0447600166749855
0,0,0.0495782961808422
0,0,0.124553795345796
0,0,0.0114158112737978
0,0,0.043022010387485
0,0,0.00694023992046988
0,0,0.0321547696746155
0,0,0.0179472948535276
0,0,0.0138602346151575
0,0,0.0316005430784446
0,0,0.00549659304180052
0,0,0.0117912279146369
0,0,0.00337570123903383
0,0,0.0258901970140468
0,0,0.0145656921697635
0,0,0.040186115229543
0,0,0.0530688177376847
0,0,0.0104829849784175
0,0,0.0312617026165529
0,0,0.0176933546683538
0,0,0.0013797557285387
0,0,0.0171355398789531
0,0,0.0403064791233746
0,0,0.118878933726526
0,0,0.0140465935674827
0,0,0.0532714464415577
0,0,0.00417553817983372
0,0,0.113149974436798
0,0,0.0723471590569678
0,0,0.0311024150803276
0,0,0.00022709433612847
0,0,0.0604690762340853
0,0,0.119640205226057
0,0,0.00243635989397737
0,0,0.020260398293247
0,0,0.0430465704853953
0,0,0.0654645769276115
0,0,0.0127231580709461
0,0,0.000665996125965142
0,0,0.000420408247659424
0,0,0.00691505605436317
0,0,0.00293452321915049
0,0,0.0450862796454493
0,0,0.00473319941502373
0,0,0.00783100112644057
0,0,0.0495783372138393
0,0,0.00712057206628328
0,0,0.0164482930203969
0,0,0.0793539157467125
0,0,0.0267357391481848
0,0,0.0338234557481487
0,0,0.00342106315145101
0,0,0.00750647179017084
0,0,0.0088987444563624
0,0,0.00182282012070908
0,0,0.123026027763637
0,0,0.00188244219373965
0,0,0.0111864696441614
0,0,0.0100600141371806
0,0,0.0253562021734005
0,0,0.0096933703627581
0,0,0.088466475944328
0,0,0.0133248713982102
