ID,x,y,abroad,pop,P_stat,P_opt,util_stat,util_opt,c_stat,c_opt
20997,-0.75,14.25,1,118232.1795435,38.10830764047,36.5126823184048,4.828262632112e-09,4.828262632112e-09,1.09027235569928e-07,1.09027235569928e-07
20998,-0.75,14.75,1,44561.5595694,42.561518342375,40.9688047722592,9.55946538636871e-09,9.55946538636871e-09,1.09027235569928e-07,1.09027235569928e-07
20999,-0.75,15.25,1,12129.1581333,49.6913661153173,47.9534284989374,2.3769738921733e-08,2.3769738921733e-08,1.09027235569928e-07,1.09027235569928e-07
21086,-0.25,13.25,1,213499.35429,47.9650479908353,46.2753462967337,3.19248066911377e-09,3.19248066911377e-09,1.09027235569928e-07,1.09027235569928e-07
21087,-0.25,13.75,1,135163.458848,34.0570249036276,32.3870068854605,4.39647253584947e-09,4.39647253584947e-09,1.09027235569928e-07,1.09027235569928e-07
21088,-0.25,14.25,1,137539.7385249,32.8004306325608,31.2378420798424,4.34316307436773e-09,4.34316307436773e-09,1.09027235569928e-07,1.09027235569928e-07
21089,-0.25,14.75,1,75465.8932454,46.6960907162938,45.1714249922187,6.61120114193325e-09,6.61120114193325e-09,1.09027235569928e-07,1.09027235569928e-07
21090,-0.25,15.25,1,11479.2014475,53.8204675403907,52.1467608438366,2.47040238652715e-08,2.47040238652715e-08,1.09027235569928e-07,1.09027235569928e-07
21091,-0.25,15.75,1,12813.0873001,58.0717702071921,56.0660281336855,2.28743215993383e-08,2.28743215993383e-08,1.09027235569928e-07,1.09027235569928e-07
21175,0.25,12.75,1,142993.5880489,57.6301366001452,55.8392933962738,4.22653313125633e-09,4.22653313125633e-09,1.09027235569928e-07,1.09027235569928e-07
21176,0.25,13.25,1,95936.7057896,55.1155615144689,53.3729285122442,5.58877352587389e-09,5.58877352587389e-09,1.09027235569928e-07,1.09027235569928e-07
21177,0.25,13.75,1,123438.6468382,53.7381628122799,52.0466310907712,4.68478932862514e-09,4.68478932862514e-09,1.09027235569928e-07,1.09027235569928e-07
21178,0.25,14.25,1,126976.0089321,42.2077611083188,40.6329439327539,4.59304501370995e-09,4.59304501370995e-09,1.09027235569928e-07,1.09027235569928e-07
21179,0.25,14.75,0,66951.2855372,65.6708416917136,64.0784554414669,0.0120268883227108,0.0127358486571851,84.7654333250737,91.9928228284508
21180,0.25,15.25,1,13834.9097778,63.9314934890163,61.733298424302,2.16781611518246e-08,2.16781611518246e-08,1.09027235569928e-07,1.09027235569928e-07
21181,0.25,15.75,1,37309.6304381,63.2487784948131,60.9699345771903,1.0825082360132e-08,1.0825082360132e-08,1.09027235569928e-07,1.09027235569928e-07
21259,0.75,12.25,1,82311.2386532,61.2593171032643,59.411995027296,6.22134773380595e-09,6.22134773380595e-09,1.09027235569928e-07,1.09027235569928e-07
21260,0.75,12.75,1,69148.5890484,63.5427005391981,61.4929315992571,7.0284174171979e-09,7.0284174171979e-09,1.09027235569928e-07,1.09027235569928e-07
21261,0.75,13.25,1,102499.262105,65.2935461226725,63.0001365918371,5.33582226762146e-09,5.33582226762146e-09,1.09027235569928e-07,1.09027235569928e-07
21262,0.75,13.75,0,151840.1909349,75.0913214792673,72.3016468064338,0.00879656725457202,0.00960897055771542,122.967230505661,139.506545604797
21263,0.75,14.25,0,170533.3547058,75.2743054772167,72.5774870137237,0.00874675316802762,0.00952397270265355,136.989922439173,154.705132181169
21264,0.75,14.75,0,74735.5147917,75.6817504348562,73.0525728874285,0.00863727164311002,0.00938007764026806,58.964634517279,66.3402521201734
21265,0.75,15.25,1,28976.9211625,71.0982371240525,68.3516240842288,1.29202020370796e-08,1.29202020370796e-08,1.09027235569928e-07,1.09027235569928e-07
21266,0.75,15.75,1,49228.1475313,69.5539355654978,66.8446275905301,8.91572012339002e-09,8.91572012339002e-09,1.09027235569928e-07,1.09027235569928e-07
21342,1.25,11.75,1,89890.9998159,55.9769695265423,54.507837176889,5.84930846629872e-09,5.84930846629872e-09,1.09027235569928e-07,1.09027235569928e-07
21343,1.25,12.25,1,64663.9253659,62.0754559586208,60.2111955876514,7.36618169788447e-09,7.36618169788447e-09,1.09027235569928e-07,1.09027235569928e-07
21344,1.25,12.75,1,62927.7576122,67.1737778523593,64.803384512144,7.50786220073229e-09,7.50786220073229e-09,1.09027235569928e-07,1.09027235569928e-07
21345,1.25,13.25,0,102615.3956747,75.5489152603561,72.0740404986561,0.00867274865977991,0.00967992388270496,81.4367103562565,95.2762745796274
21346,1.25,13.75,0,197162.358427,82.4590182747425,76.6210069935155,0.00707077359006305,0.00839223510091316,116.877777894099,149.290771110743
21347,1.25,14.25,0,181450.9384651,77.6445703849128,73.8887879968461,0.00813635878693433,0.0091342460142727,131.44903105973,155.071700974902
21348,1.25,14.75,0,108555.8373909,84.1154702415444,79.531339113621,0.00675013187610461,0.00769307469903879,60.2238800960891,72.5928766665378
21349,1.25,15.25,1,40132.6665,76.3481025095292,72.9652303028987,1.02862543986455e-08,1.02862543986455e-08,1.09027235569928e-07,1.09027235569928e-07
21350,1.25,15.75,1,11052.2595055,74.1601528061856,71.0055778608126,2.53682273318378e-08,2.53682273318378e-08,1.09027235569928e-07,1.09027235569928e-07
21351,1.25,16.25,1,6562.4460777,71.4555079279992,68.4531851047232,3.65392685071757e-08,3.65392685071757e-08,1.09027235569928e-07,1.09027235569928e-07
21423,1.75,11.25,1,64502.4993388,48.2723857133737,47.199057501402,7.37908124896715e-09,7.37908124896715e-09,1.09027235569928e-07,1.09027235569928e-07
21424,1.75,11.75,1,163446.2308741,53.9120677334631,52.6950215491601,3.848960332902e-09,3.848960332902e-09,1.09027235569928e-07,1.09027235569928e-07
21425,1.75,12.25,1,62598.9191918,56.6211952755004,54.9579958952574,7.53544818504595e-09,7.53544818504595e-09,1.09027235569928e-07,1.09027235569928e-07
21426,1.75,12.75,0,90591.5262985,76.4054799252848,72.3766824038001,0.0084475762209321,0.00958574200863871,69.2427580590989,82.9456875299595
21427,1.75,13.25,0,109736.9552116,77.4221006256937,71.0996005098958,0.00819101560364123,0.00999231070571797,80.2610578001153,106.618077110379
21428,1.75,13.75,0,160170.3841934,74.8234975385574,70.5158647130429,0.00887021117927129,0.0101863834534456,131.267538741033,159.953803851904
