ID,x,y,abroad,pop,P_stat,P_opt,util_stat,util_opt,c_stat,c_opt
27657,24.75,-18.75,1,3712.0455137,11.5840967151582,11.3382264478886,5.4447327493992e-08,5.4447327493992e-08,1.09027235569928e-07,1.09027235569928e-07
27658,24.75,-18.25,1,3708.7458254,8.17924876346541,7.90880387101601,5.4481232397551e-08,5.4481232397551e-08,1.09027235569928e-07,1.09027235569928e-07
27659,24.75,-17.75,1,19013.7093204,5.80594781266501,5.54044471833797,1.73523810985296e-08,1.73523810985296e-08,1.09027235569928e-07,1.09027235569928e-07
27846,25.25,-19.75,1,12553.2648084,16.8391284303009,16.5980583118161,2.32047123482672e-08,2.32047123482672e-08,1.09027235569928e-07,1.09027235569928e-07
27847,25.25,-19.25,1,12565.2691848,15.6795615878465,15.4560842424843,2.31891918987969e-08,2.31891918987969e-08,1.09027235569928e-07,1.09027235569928e-07
27848,25.25,-18.75,1,3712.0448205,13.8659440142771,13.6628203552988,5.44473346113685e-08,5.44473346113685e-08,1.09027235569928e-07,1.09027235569928e-07
27849,25.25,-18.25,1,4258.4909171,9.8641998208657,9.64197278123735,4.94568970068939e-08,4.94568970068939e-08,1.09027235569928e-07,1.09027235569928e-07
27850,25.25,-17.75,1,16622.8846105,5.14524932905756,4.91023725457258,1.90638845472113e-08,1.90638845472113e-08,1.09027235569928e-07,1.09027235569928e-07
27851,25.25,-17.25,1,20761.1650009,5.45753178755321,5.21513773637482,1.63166000503722e-08,1.63166000503722e-08,1.09027235569928e-07,1.09027235569928e-07
28034,25.75,-20.25,1,10884.606907,13.9198326543115,13.6253566183668,2.5641117441487e-08,2.5641117441487e-08,1.09027235569928e-07,1.09027235569928e-07
28035,25.75,-19.75,1,12548.4711127,17.4563205163478,17.2310953824176,2.32109171654952e-08,2.32109171654952e-08,1.09027235569928e-07,1.09027235569928e-07
28036,25.75,-19.25,1,12512.1053851,19.9206517806349,19.7714193460088,2.32581194576263e-08,2.32581194576263e-08,1.09027235569928e-07,1.09027235569928e-07
28037,25.75,-18.75,1,5305.7125632,18.1794871439341,18.0440330908532,4.24018953141374e-08,4.24018953141374e-08,1.09027235569928e-07,1.09027235569928e-07
28038,25.75,-18.25,0,7794.9842063,18.2689124550681,18.2978921187157,0.12428968668546,0.123830863404269,277.491143808175,276.028907667414
