ID,x,y,abroad,pop,P_stat,P_opt,util_stat,util_opt,c_stat,c_opt
29027,28.25,-4.25,1,95353.1731243,32.1154273992918,31.5898234237639,5.61269273313789e-09,5.61269273313789e-09,1.09027235569928e-07,1.09027235569928e-07
29028,28.25,-3.75,1,117366.0653791,31.3411352228347,30.8536537506266,4.85317655120103e-09,4.85317655120103e-09,1.09027235569928e-07,1.09027235569928e-07
29029,28.25,-3.25,1,126503.0889664,22.9975209217903,22.8280224276418,4.60505775297945e-09,4.60505775297945e-09,1.09027235569928e-07,1.09027235569928e-07
29030,28.25,-2.75,1,276947.4017067,18.3215989806565,18.2985924889335,2.66089517400548e-09,2.66089517400548e-09,1.09027235569928e-07,1.09027235569928e-07
29031,28.25,-2.25,1,286393.0647593,13.305759977847,13.3389801183982,2.59915467171348e-09,2.59915467171348e-09,1.09027235569928e-07,1.09027235569928e-07
29213,28.75,-4.75,1,106800.2506676,30.1301244858243,29.716322111091,5.18448093694268e-09,5.18448093694268e-09,1.09027235569928e-07,1.09027235569928e-07
29214,28.75,-4.25,1,128695.6535721,34.8671180931112,34.1931665497822,4.54999748410289e-09,4.54999748410289e-09,1.09027235569928e-07,1.09027235569928e-07
29215,28.75,-3.75,1,169130.6564865,35.2349745104627,34.4713250336537,3.75794342950284e-09,3.75794342950284e-09,1.09027235569928e-07,1.09027235569928e-07
29216,28.75,-3.25,1,274367.0463409,32.4655956524154,31.9571297897307,2.67838811246084e-09,2.67838811246084e-09,1.09027235569928e-07,1.09027235569928e-07
29217,28.75,-2.75,1,1329400.5057678,18.7509936866351,18.6949412523467,8.87455907245775e-10,8.87455907245775e-10,1.09027235569928e-07,1.09027235569928e-07
29218,28.75,-2.25,1,787094.5351866,9.0939055454898,9.17837430970525,1.28081688539555e-09,1.28081688539555e-09,1.09027235569928e-07,1.09027235569928e-07
29219,28.75,-1.75,1,529153.3868271,8.89344507138133,8.96124992769491,1.691214783258e-09,1.691214783258e-09,1.09027235569928e-07,1.09027235569928e-07
29397,29.25,-5.25,1,31868.2945107,24.5338587520147,24.2063496252575,1.20880068355931e-08,1.20880068355931e-08,1.09027235569928e-07,1.09027235569928e-07
29398,29.25,-4.75,1,30494.9859219,31.8376634901449,31.289794613578,1.24665409032719e-08,1.24665409032719e-08,1.09027235569928e-07,1.09027235569928e-07
29399,29.25,-4.25,1,83147.2814318,33.3669456324621,32.9487352764508,6.17749260840701e-09,6.17749260840701e-09,1.09027235569928e-07,1.09027235569928e-07
29400,29.25,-3.75,0,492036.6930447,46.7060696451843,43.5885459008977,0.00463564132318112,0.00544643119866736,159.575682446228,200.895333053481
29401,29.25,-3.25,0,1822930.3019466,34.1381644048648,35.0040869950191,0.0096328291727263,0.00908595296806221,1680.80168051442,1546.16027350254
29402,29.25,-2.75,0,1014816.6207445,38.22462406198,37.9712817630287,0.00739911978750657,0.00751482106655247,641.884847104219,656.271696656942
29403,29.25,-2.25,1,947308.9291526,15.736034534323,15.8516845033707,1.12502385343107e-09,1.12502385343107e-09,1.09027235569928e-07,1.09027235569928e-07
29404,29.25,-1.75,1,1572392.4297841,2.91629612031251,2.94331839164291,7.89065783534492e-10,7.89065783534492e-10,1.09027235569928e-07,1.09027235569928e-07
29582,29.75,-5.25,1,95310.3900152,19.1687709835423,18.8881602737309,5.6144562197439e-09,5.6144562197439e-09,1.09027235569928e-07,1.09027235569928e-07
29583,29.75,-4.75,1,696896.2360898,15.2056036710627,14.9680513193738,1.39472372678971e-09,1.39472372678971e-09,1.09027235569928e-07,1.09027235569928e-07
29584,29.75,-4.25,0,795986.107109,44.2329380700292,43.3719229262045,0.00526308932847785,0.00551011501931844,309.480406098571,330.438157083017
29585,29.75,-3.75,0,1048417.3888245,50.6944393565404,49.0849529526397,0.00382889527433358,0.0041282693685378,258.749843258952,288.128739943914
29586,29.75,-3.25,0,1768024.5949249,49.753015835105,47.9947263211736,0.00400008253474688,0.00435040176065058,464.483787470809,523.668999549434
29587,29.75,-2.75,1,1802862.8053589,29.4642958231544,29.2951586126128,7.17021200898841e-10,7.17021200898841e-10,1.09027235569928e-07,1.09027235569928e-07
29588,29.75,-2.25,1,1631856.6947784,16.7661935405911,16.9033821308241,7.68826705080883e-10,7.68826705080883e-10,1.09027235569928e-07,1.09027235569928e-07
29589,29.75,-1.75,1,1712460.6908039,10.8367784262503,10.9149712742633,7.43312514250601e-10,7.43312514250601e-10,1.09027235569928e-07,1.09027235569928e-07
29764,30.25,-5.25,1,82298.0444832,15.9095466842881,15.7025363593047,6.22204590935054e-09,6.22204590935054e-09,1.09027235569928e-07,1.09027235569928e-07
29765,30.25,-4.75,1,365622.1188169,22.3049490014343,21.9642733213588,2.19070121732616e-09,2.19070121732616e-09,1.09027235569928e-07,1.09027235569928e-07
29766,30.25,-4.25,1,451903.6103139,32.6814068410477,32.554289122979,1.88874707449787e-09,1.88874707449787e-09,1.09027235569928e-07,1.09027235569928e-07
29767,30.25,-3.75,0,737943.2293911,48.6290059313028,49.1742131453474,0.00421915030622294,0.00411080554028575,209.211365619035,201.578951871554
