rownumber,P_stat,P_opt,util_stat,util_opt,inflows_stat,outflows_stat,inflows_opt,outflows_opt
1,54.0545031061472,51.6404464452727,0.03797391796967,0.0391483385526962,5.70220075843146,1.06685046354086,5.94587414669715,0.732318541960964
2,52.412262154058,50.2718370609145,0.0387630603918279,0.0398556739234876,6.90522923557014,3.83930444488223,5.99755947933945,2.43872642539634
3,41.3109902565672,43.1739927834187,0.0454286248386108,0.044112179686637,1.70052623777491,26.7591394227586,2.44594824263949,28.3544116830299
4,55.9279467726727,52.9406479767332,0.0371210920177765,0.0385047072490269,6.85795412027707,3.53411507829689,7.50393654054531,3.50611501764679
5,30.8523058556528,34.9188252404734,0.0551884557597184,0.0508159728713498,2.9555741824295,28.0032934772218,5.13010624465339,35.2493989364134
6,48.9391306479346,45.0060644873341,0.0405759933496057,0.0429067844742235,14.9790858746687,6.64292585484226,18.6489142397019,7.50555554991217
7,52.504423669983,49.2349884205331,0.0387176863312115,0.0404132800902777,12.4450804754632,5.54142627926411,11.9045423480122,3.90629114601227
8,51.607806844172,49.7300575074543,0.0391648431809657,0.0401446201772255,10.7811093780075,8.15451895648912,9.07123663576145,6.10401571423452
9,53.8022447616487,51.5416481473224,0.0380925222857816,0.039198350594563,11.335799429345,5.96589116464587,8.60880150241514,2.54926944320159
10,57.3613658875219,55.0963256896925,0.0365000678210674,0.0374936944701072,12.8191296081032,6.77221953254201,13.799154065767,7.0887266240138
11,64.7851713000513,62.590891542355,0.0336555159843848,0.0344375755611948,7.54028403836251,2.919871935161,7.95614606915025,2.87333404086641
12,45.7644739307912,42.6006917543795,0.0424314309339769,0.0445070585959281,14.5953432444269,6.46641743166945,13.5743084043943,3.85690579344785
13,41.4046532529707,41.1581816319738,0.0453600884684129,0.0455409977526572,11.727413811742,38.3411260187997,17.8216452741639,44.5865239622957
14,46.9105434073117,46.302903260981,0.0417374922752581,0.0421018499432577,8.30942704545025,21.6946076173174,9.47815409030529,22.5945666592899
15,53.3978302895241,50.7151394554548,0.0382846123253234,0.0396230812373098,9.65299757141523,6.14224585091194,9.88529735161075,5.85097820152925
16,43.3427465393212,44.7518044073895,0.0439976055761843,0.0430691492937592,2.48388074756341,29.7648336647112,3.36672596553996,31.6340522540162
17,61.7051911386444,58.080427313837,0.0347663309166385,0.0361981847489738,12.8677944183863,3.5314410199743,13.0080029309745,2.24955432480321
18,65.2529203609558,62.9082472454893,0.0334944891820939,0.0343216589036436,11.2651090298374,3.56520595502053,12.8969497734543,4.51179960806291
19,64.3385961579954,63.4029070524848,0.0338110719982919,0.0341429110733617,6.81460897690134,4.325430226885,6.7631768009703,3.94495466609728
20,13.8837327070004,20.4391805221409,0.0939800845911515,0.0726213538895379,0.0443515491748759,22.1545946488871,0.150060500258029,37.5164487537636
21,37.0837815051533,32.9155952340143,0.0488184498696562,0.052857366161212,16.7515032289803,7.9728047001715,30.5872983319733,19.0585700894407
22,44.626891701064,41.8595546384134,0.0431494801907102,0.0450308618067737,14.0990472641068,7.34350889274357,17.0467688976545,8.73338070059522
23,47.7505829936516,46.0586997791934,0.0412465417802977,0.0422505349095012,16.1978583249835,11.1453027465172,13.6967926874127,8.17579671536636
24,53.4694719613853,50.0957291273343,0.0382504073059324,0.0399490257853974,13.8666111097608,6.29978695414283,14.6203420147735,5.84984698709618
25,54.3302925802878,51.9436158166788,0.03784530111279,0.0389958635759955,7.35146500878021,4.61056301771971,8.52710993278418,5.40566825513465
26,56.2209065333302,53.7313794651696,0.0369920243389645,0.0381260079309413,6.58527063289272,3.01643458576096,6.28368752078553,2.19678311311568
27,52.8704928061416,53.1012187046952,0.0385387616223923,0.0384270461435449,4.230508833562,16.8371092645825,4.31582701160276,17.1416517913183
28,63.8816736759999,61.4031196385604,0.0339721059793463,0.0348802591763351,10.2972277063676,6.39702509339017,9.96865434353098,5.5810515824592
29,59.4625251043215,58.9786368625506,0.0356350819896376,0.0358297276539279,4.61863949873727,14.0253337746051,5.43212962764127,14.7854257899741
30,28.3958966189199,37.0589966057682,0.0583269951480258,0.0488402138253241,2.18453494897833,42.3830261658161,4.28116819669644,47.6742360651904
31,44.5992580408956,43.2759019994818,0.0431673019367148,0.0440429001160132,8.15419106043286,21.5122737572681,6.02391825571319,19.0785071323051
32,54.8127253382505,51.1017351680506,0.0376229111379886,0.0394229902795916,8.97301037463707,4.68204623538629,9.15630336303248,3.94447774741415
33,56.7167346279556,55.0917216528308,0.0367761149449283,0.037495783349549,4.94988263749865,1.74262928314071,4.73380992541701,1.24839626379961
34,56.2987640921831,55.4687106554826,0.0369579114177668,0.0373256987718781,3.51650834028367,2.01265337443446,2.38060473731652,0.786102390490564
35,58.176860769439,56.9203375743898,0.0361581724935831,0.0366883642779433,6.31457218686556,6.8007080017566,3.13520318734046,3.53533295145619
36,63.1732859798296,61.4162646787286,0.0342255957080959,0.0348752820065512,11.3660718900092,6.57869936312777,11.1017105939767,5.95005138652481
37,66.675344976937,65.335247681114,0.0330164072848425,0.0334663462212999,9.31376382391545,3.30192666559834,8.46009041209949,2.13345370629661
38,54.8744889563109,48.140926631882,0.037594675026995,0.0410232783611821,8.49477690200886,4.44305106811344,20.4159114607513,14.5621685431105
39,55.2591035070364,49.6978002642162,0.0374200276695339,0.0401619893528656,12.8199380440923,7.0796069256913,15.9220426630974,8.41624759649909
40,56.5804828852572,53.660695047435,0.0368351317713702,0.0381594815111838,6.67755619179355,3.48003917011697,6.47929684478227,2.7203906811997
41,57.8372857931114,57.0454805340065,0.036299562565015,0.0366346881494919,5.36357986730817,0.638011896613311,5.14224437509503,0.274191417540697
42,56.7642921803778,55.5594023218028,0.036755571204529,0.03728506896797,1.95561442710699,2.18125321134891,1.48810731781796,1.62014962741828
43,52.9526322013567,53.8415961322488,0.0384988974469561,0.0380739594926479,2.310102368624,13.9926604482109,3.09840557242993,15.1732806903594
44,61.8474650562534,60.1461419109357,0.0347129928052587,0.035364550670139,9.08095054641307,13.9359994396788,10.9828926780063,15.0704097302471
45,65.9157495061984,65.0833672987075,0.0332695707667466,0.0335526364524259,7.60004471803542,4.13569971579431,6.36213809891779,2.78416903308747
46,68.9064809026788,69.169302297248,0.0322998084661318,0.0322179372169812,5.91707306765973,1.18863719198457,5.54415217478442,0.871228095545806
47,65.1856700373045,56.4986715849216,0.0335175221391247,0.0368706819077452,10.8117121034427,2.80762386801929,17.236285666546,6.24064065438
48,61.1187669336671,55.5445859498839,0.0349883615007406,0.0372916991358188,9.58895502156446,7.91175925895134,10.4713089272434,7.96696515857316
49,56.7029130383806,54.0748856218853,0.0367820909308954,0.0379643749984825,4.55907548257406,7.73014337390222,4.94844871180816,7.84885642369371
50,57.6583452498979,56.1222193449811,0.036374626672422,0.037035376981944,4.12610966911458,3.64371679596766,3.73999403098567,3.12237508535579
51,56.6564508780815,54.8994530128047,0.0368021974016697,0.0375832773817656,2.50003701815812,3.40796987883449,1.47527051397624,2.27126251689692
52,58.8917531999707,58.2757176077153,0.0358649589934068,0.0361172693052678,5.2711447097794,3.91232739110233,5.08466602755108,3.69841662423304
53,62.619493373315,61.6362514714362,0.0344270883826348,0.0347922499999886,9.38575705304282,4.23529287546417,8.0572472896282,2.73606827754384
54,63.3671539908484,62.2349325695478,0.0341557526246909,0.0345687634930296,6.59052864081723,5.94119133286119,5.26614228408429,4.50328498168347
55,63.9812393240987,64.2591548022694,0.033936852597043,0.03383893256048,3.9478146160984,3.56941820269007,3.3772870915061,3.03466545286212
56,69.5229759059655,61.6976886781428,0.0321085794407869,0.0347691492581803,10.0739090985854,0,12.9111813341024,0
57,53.3181541336716,52.8207985018689,0.038322743321794,0.0385629295868627,7.77575756830932,26.1315788399622,11.3769645023529,30.2667709525258
58,60.4156927138707,57.6613848676306,0.0352592839191181,0.0363733483364734,10.3295635676799,8.77785689975306,8.99840299607409,6.58037061873018
59,57.8185380286104,55.6446068882603,0.0363074089397993,0.0372469979596478,4.27936754553742,5.09385303412187,3.08857703891777,3.76402315016743
60,56.708472884452,54.2519907690782,0.0367796867504128,0.0378817070670954,2.01847481544576,3.79126345784951,1.3764799439058,3.04439137339733
61,57.4886717831737,55.3413495038079,0.036446162818641,0.0373829437612898,2.69365118276511,3.69062265444644,1.73888152353442,2.58933238503067
62,59.5249262259176,57.8294939928115,0.0356101730097573,0.0363028230995258,5.58268201165994,4.15052187290971,3.74212515251783,2.05962703658107
63,61.1402878356222,58.1027132448759,0.0349801505997139,0.0361889280174236,8.08918633846394,2.73792503316606,9.01604884718848,2.78306705347823
64,59.0007126284305,56.4821041709509,0.0358207897052475,0.0368778915304596,4.18400306825915,3.98876017559273,3.24367894731594,2.76045360992967
65,62.0938431867906,59.0727772592862,0.0346211083535578,0.0357916512171152,9.06627146105679,4.62230449692783,11.022033253782,5.9694527570966
66,57.8798963293256,55.9830270790276,0.0362817448220903,0.0370967396779985,5.39250893972939,5.35125905419974,6.90189202239766,6.7014871135448
67,56.4049706886699,54.2952742974366,0.0369115040796257,0.0378615718356527,2.54343343486779,2.88607452482523,2.6965760492777,2.8517360554604
68,56.7919225294031,55.0521405504899,0.0367436487152907,0.0375137535457875,3.08348109227472,1.89798728971904,2.34069611041353,0.907389691307517
69,56.7536302677836,54.7519705353662,0.0367601744039672,0.0376507378384897,6.13925639468431,2.64829416728525,5.32299779251418,1.36943525288895
70,54.9382278535075,50.5403171189149,0.0375655913717723,0.0397144012325408,8.09169814647424,6.39481115660964,8.77666474467897,6.25003498158213
71,50.8049468024123,48.7041363607196,0.0395763732790883,0.0407064063017184,7.25068389662698,5.98064387026945,8.09425669560177,6.47012035570968
72,58.268105882742,56.5544239809981,0.0361204146364507,0.0368464460583242,4.64747671993082,3.21924558953345,4.82613509153719,3.18261141417328
73,50.9011539826505,49.4830433214159,0.0395264892534149,0.0402781077732645,1.64843100107611,13.7823335840166,2.26645873055057,13.8333797877198
74,56.4341162752879,55.4197532416327,0.0368987942729538,0.0373476777069829,4.93604624081263,0.930661340742122,4.35541714021557,0.122945042009959
75,56.2965099434271,50.9080461688424,0.0369588979570057,0.0395229216435596,9.49709675527527,1.9976411977112,13.318207816085,3.57243061314137
76,37.6026444905062,40.0537831352365,0.0483683272727454,0.0463743283665237,1.12349982100237,23.8882349676042,1.4840858512628,25.5281794671088
