ID,x,y,abroad,pop,P_stat,P_opt,util_stat,util_opt,c_stat,c_opt
19594,-9.25,6.25,1,53222.4931207,371.467766972588,368.416932528991,3.04615443709937e-05,3.04615443709937e-05,1.09027235569928e-07,1.09027235569928e-07
19595,-9.25,6.75,1,135989.9556704,266.815005781213,264.393768292133,2.09308695398347e-05,2.09308695398347e-05,1.09027235569928e-07,1.09027235569928e-07
19596,-9.25,7.25,1,173516.0837383,194.053031214844,192.281443631971,1.89869020013776e-05,1.89869020013776e-05,1.09027235569928e-07,1.09027235569928e-07
19597,-9.25,7.75,1,142519.3178082,347.234232697022,343.876190573594,2.05418952240838e-05,2.05418952240838e-05,1.09027235569928e-07,1.09027235569928e-07
19656,-8.75,5.75,1,22222.1378012,453.019752611013,450.733332865451,4.31991965065491e-05,4.31991965065491e-05,1.09027235569928e-07,1.09027235569928e-07
19657,-8.75,6.25,1,35404.9556088,463.941608136941,459.716222091593,3.58562099382113e-05,3.58562099382113e-05,1.09027235569928e-07,1.09027235569928e-07
19658,-8.75,6.75,1,143489.8093719,418.60668839933,414.409918216296,2.04862081109876e-05,2.04862081109876e-05,1.09027235569928e-07,1.09027235569928e-07
19659,-8.75,7.25,1,273251.5536509,342.218567148961,338.646403963219,1.58330632866977e-05,1.58330632866977e-05,1.09027235569928e-07,1.09027235569928e-07
19660,-8.75,7.75,1,433299.7081585,485.006644555981,476.589003521313,1.31666304119148e-05,1.31666304119148e-05,1.09027235569928e-07,1.09027235569928e-07
19661,-8.75,8.25,1,116304.2604475,442.930978040107,438.741192131587,2.22818760525912e-05,2.22818760525912e-05,1.09027235569928e-07,1.09027235569928e-07
19662,-8.75,8.75,1,98299.3425441,248.805486597941,246.905075822038,2.38325086002205e-05,2.38325086002205e-05,1.09027235569928e-07,1.09027235569928e-07
19663,-8.75,9.25,1,84794.9252744,371.336978418816,368.026686939377,2.52837832707054e-05,2.52837832707054e-05,1.09027235569928e-07,1.09027235569928e-07
19664,-8.75,9.75,1,38515.3047218,338.301358688,335.131381874697,3.46686290741015e-05,3.46686290741015e-05,1.09027235569928e-07,1.09027235569928e-07
19665,-8.75,10.25,1,48992.7811232,217.869387946024,215.504945845563,3.1487426471104e-05,3.1487426471104e-05,1.09027235569928e-07,1.09027235569928e-07
19666,-8.75,10.75,1,112027.462615,160.839897612051,159.170701676729,2.26183126978865e-05,2.26183126978865e-05,1.09027235569928e-07,1.09027235569928e-07
19728,-8.25,4.75,1,48945.801497,254.337363705349,254.433118717619,3.14995120167066e-05,3.14995120167066e-05,1.09027235569928e-07,1.09027235569928e-07
19729,-8.25,5.25,1,50177.9349074,456.532302586227,455.278006495111,3.11878107452608e-05,3.11878107452608e-05,1.09027235569928e-07,1.09027235569928e-07
19730,-8.25,5.75,1,58796.5392909,638.63614120912,636.158458024728,2.92717911464289e-05,2.92717911464289e-05,1.09027235569928e-07,1.09027235569928e-07
19731,-8.25,6.25,1,76042.4352226,474.627163015143,472.714187185793,2.64099510999299e-05,2.64099510999299e-05,1.09027235569928e-07,1.09027235569928e-07
19732,-8.25,6.75,0,262965.714016,879.206934489053,862.289898604879,0.108561350264145,0.109976638358872,408.457815394239,421.900675439935
19733,-8.25,7.25,0,284382.3487854,1176.59406181359,1157.78851403022,0.0893960242707092,0.090361441069775,271.80543715625,279.203269153814
19734,-8.25,7.75,1,165020.9390373,606.068782103164,599.124156647633,1.9371996505523e-05,1.9371996505523e-05,1.09027235569928e-07,1.09027235569928e-07
19735,-8.25,8.25,1,70862.0103903,622.595834871042,617.36679305689,2.71659324181651e-05,2.71659324181651e-05,1.09027235569928e-07,1.09027235569928e-07
19736,-8.25,8.75,1,150256.7347803,519.063320024787,513.613866283114,2.01120539294213e-05,2.01120539294213e-05,1.09027235569928e-07,1.09027235569928e-07
19737,-8.25,9.25,1,68395.0447049,497.580479181338,494.421425605439,2.75537141481566e-05,2.75537141481566e-05,1.09027235569928e-07,1.09027235569928e-07
19738,-8.25,9.75,1,20863.3318801,427.692862823411,422.519986468003,4.43033469780765e-05,4.43033469780765e-05,1.09027235569928e-07,1.09027235569928e-07
19739,-8.25,10.25,1,25731.0753174,319.577567171175,316.113357312383,4.0738668389423e-05,4.0738668389423e-05,1.09027235569928e-07,1.09027235569928e-07
19740,-8.25,10.75,1,64393.5861144,181.084728629746,178.938842199108,2.82262353872449e-05,2.82262353872449e-05,1.09027235569928e-07,1.09027235569928e-07
19741,-8.25,11.25,1,100297.3938614,69.7030573324717,69.1326433548313,2.36414518899672e-05,2.36414518899672e-05,1.09027235569928e-07,1.09027235569928e-07
19805,-7.75,4.75,1,134157.3047878,258.338310033576,259.182747915474,2.10447743664392e-05,2.10447743664392e-05,1.09027235569928e-07,1.09027235569928e-07
19806,-7.75,5.25,1,54353.7116213,574.724258800324,572.642057013213,3.02063549442323e-05,3.02063549442323e-05,1.09027235569928e-07,1.09027235569928e-07
19807,-7.75,5.75,1,52235.4032264,803.221756572884,795.16868949598,3.06905041816853e-05,3.06905041816853e-05,1.09027235569928e-07,1.09027235569928e-07
19808,-7.75,6.25,0,135075.9213648,1342.50597552893,1324.17403201518,0.0818700686580841,0.0826239452269191,103.621724679713,106.023649875041
19809,-7.75,6.75,0,257043.3049946,1203.08952201224,1194.4348777891,0.0880786554965314,0.0885036106091881,236.724375454866,239.590039699652
19810,-7.75,7.25,0,360183.1674213,986.495594613713,970.858423708958,0.100540075288121,0.101616766377596,461.776065958018,474.238525002667
19811,-7.75,7.75,0,197735.1301746,1183.42535865509,1176.42113628446,0.08905166805126,0.0894047844421079,187.175487263842,189.036525574161
19812,-7.75,8.25,0,76987.9154339,865.647208948782,835.715778655715,0.109692099977271,0.112295815048204,122.721577439847,130.134210301207
19813,-7.75,8.75,0,56674.0620751,1013.52004517154,1012.72036555539,0.0987448401777848,0.0987968149380591,69.4592933898535,69.5507299498957
19814,-7.75,9.25,0,49330.7515159,741.414044831326,727.778725605043,0.121626656177363,0.123141111348812,101.800436606822,104.999056096209
19815,-7.75,9.75,0,55172.6584759,547.148178711921,543.519978860289,0.148935879466704,0.149597946166508,188.921870915263,191.028418376702
19816,-7.75,10.25,0,30560.3702478,608.549061423742,597.814054041743,0.138741241035255,0.140397236382104,87.6460887366081,90.2848749032476
19817,-7.75,10.75,1,46227.7197962,262.954707696174,261.507341201867,3.22276779272152e-05,3.22276779272152e-05,1.09027235569928e-07,1.09027235569928e-07
19818,-7.75,11.25,1,96140.2138052,93.203554821827,92.719545922383,2.40451765515994e-05,2.40451765515994e-05,1.09027235569928e-07,1.09027235569928e-07
19882,-7.25,4.75,0,151241.7014314,716.87308599461,694.886099568482,0.124386845978111,0.126997027737322,330.116844475823,347.708604231296
19883,-7.25,5.25,0,89693.4319038,992.349035054686,974.372170906236,0.100144323793423,0.101372321401817,113.864011156808,117.386759113902
19884,-7.25,5.75,0,84250.818819,1220.47513322609,1187.00139651283,0.0872402060648515,0.088872722882071,75.7575338491297,79.3515359391014
