rownumber,P_stat,P_opt,util_stat,util_opt,inflows_stat,outflows_stat,inflows_opt,outflows_opt
1,10.5347214338812,10.5352606262365,0.112968654652114,0.112964800145063,3.69878446875696,0.406524359048847,3.29523304337302,0.399225117530259
2,8.96176528603992,8.96455025202517,0.1258280937806,0.125802032230902,11.2230517118901,5.45737554620983,5.8596088291383,5.20672260377523
3,7.74719175793745,7.75307277043187,0.138657635630771,0.138587508560897,27.7896000428285,7.36987328368519,12.90580611288,4.18786395944772
4,3.05866383188864,2.91905074938687,0.257643285742409,0.265794239215723,4.42078188918452,277.489848039876,2.3877621946073,172.885295414938
5,9.8242688270791,9.82933757129852,0.118351337150212,0.118310646430769,37.5628884566747,0.769812726770204,24.0285527785842,0.463950816393383
6,4.35975894335711,4.39344400413407,0.203422198058715,0.20238108994543,8.12393883875142,25.1167770755116,39.105218463106,94.6249571869999
7,4.7165965250977,4.72314778474276,0.193028236541675,0.19284970156542,43.6118216987245,16.6339327993237,26.8262267834382,7.08691235989106
8,0.752291836818422,0.734154006065217,0.65632018539453,0.667086080825553,0.699309990325777,899.123238461667,0.336065631306227,463.418132596575
9,10.6562866320964,10.6541941266761,0.112107860681847,0.112122539009471,5.16140270263985,1.97714088483579,4.77086450777408,1.1307416918473
10,9.36303289240971,9.36368357045197,0.122206872030534,0.122201210565605,11.4172148677369,7.92009898684807,10.0421194998331,7.41325469481569
11,5.37930182075419,5.30232502054169,0.176830043068756,0.178537355304947,13.3859363169474,64.7460117686764,7.13594229735114,48.2031057594071
12,7.79459758241673,7.801316818234,0.138094864606684,0.138015559601199,45.060181349159,15.2013635176723,22.5206593379998,7.89949038529917
13,9.35208491485402,9.35931809766802,0.122302227394395,0.12223920653861,57.4366507587097,5.76883208150202,33.215202213806,3.17164031064932
14,9.72013798015493,9.72415329367333,0.119195092302589,0.119162277887128,32.4803864460498,10.8586159214251,15.5172432647873,7.81555509437819
15,10.8251579224841,10.8262494588648,0.110938894465787,0.110931437535928,18.0783227779755,9.58832502931421,9.33933508329363,5.48253200752572
16,10.1542642503442,10.1529554960888,0.115773106523189,0.115783055369503,30.4805354818924,10.0636366816254,28.6887602550179,8.26039311311949
17,9.45289245635298,9.41897361197498,0.121431170938167,0.121722521641996,8.6878735413278,15.1408142246204,4.64296952505289,7.89455372882645
18,9.93994001348074,9.64939668933606,0.117431376580804,0.119776941831083,24.7032741055553,14.3615007631374,49.7064313246584,54.6161526349281
19,8.72377142942386,8.75710097670062,0.128106296308371,0.127781041189294,92.9646569147292,0,46.3916205948395,0
20,11.1595676633843,11.1590938715617,0.108711398085725,0.108714475169914,7.47170886257421,2.8623628692143,5.29229376815661,1.54159077212171
21,10.2619277946424,10.2431380654113,0.114961924265291,0.115102469968324,12.1961930329886,9.30031606230154,11.7664521498353,6.5874131462925
22,8.92631494630787,8.92742668347589,0.12616101961948,0.126150545469734,15.9313199819389,12.9793168165614,11.8248693581466,12.4008462604173
23,6.76451661196867,6.69512584309583,0.151780326410331,0.152827261539572,36.2287503449369,93.2106483824255,57.2007793981581,109.676378023153
24,3.66508613380877,3.71900601415642,0.228376039530042,0.226163269458328,23.6493580351348,555.644018340589,48.3866802865362,570.130564405655
25,7.6843212169872,7.60641996238606,0.139412908268202,0.140363157005748,34.9951054150996,78.6748713874377,37.9646891180937,94.5065481263502
26,11.342861601529,11.2199893388353,0.107537079772822,0.108320759900102,24.3079755101781,11.8843925236279,48.1123184735201,18.1578276273055
27,11.1822247553738,11.0869747078443,0.108564503246109,0.109185413462414,40.6166938490486,14.1166552352723,48.2953070961297,12.3336246959826
28,3.18732473254779,3.30853761708569,0.250662357003588,0.244502109064527,10.8461025988219,482.316440488174,10.5723061557343,652.296348084707
29,7.91363231977825,7.59176300920198,0.136706578944889,0.140543759307058,173.500785120185,590.902578081269,309.560275384206,1164.7110846466
30,11.5768485076967,11.5641219974845,0.106083154967366,0.106160971559498,12.5514171373729,9.65604813119057,12.7794854864571,4.47827489995396
31,11.4394005264582,11.4409544450719,0.10693121055432,0.106921528019477,22.2444530811366,15.2731265957833,10.4982298591881,6.89947380729043
32,7.7199703491245,7.50507272266699,0.138983391758177,0.141623956949184,8.22351045268443,67.8902871415861,4.12336057270741,41.8412964641604
33,12.5218989347076,12.5225108303287,0.100676134292864,0.100672854663709,16.6894138453409,3.43469514718081,15.9876291989664,4.34839764853491
34,10.8131909948203,10.8155005176648,0.111020729881525,0.111004924538833,17.0309803879433,6.76643802881193,9.7752846562597,4.11656507307364
35,11.4854070501276,11.4834433341179,0.106645466889614,0.106657624418582,16.8268976909547,6.00694254939294,13.0206218910426,3.9899801672272
36,11.205336969986,11.2080663219811,0.108415167891144,0.10839756656979,33.397847535166,14.7650354606669,18.8209773344968,8.40061526488995
37,9.02951248494113,8.90609824620546,0.125197923450621,0.126351869787171,56.5129138364984,71.9131863164056,67.461373751213,61.0600453809769
38,8.08857988228087,7.67585865924193,0.134728189885603,0.139515357011355,122.140759537234,626.151402829215,209.143529715852,1196.30664450537
39,11.2519622058303,11.1624003595102,0.108115464298912,0.108693005423908,62.1558464288813,33.8833447845852,117.009389103607,68.4757938160042
40,7.45751770586124,7.41819365943851,0.142225389602647,0.14272757367897,17.2343975467206,76.8602892440918,39.177154350699,104.097115873196
41,10.5463154460323,10.5468063339136,0.112885845317241,0.112882342536617,54.9916570804443,35.8558550257285,31.762042484613,20.3271144597032
42,14.7743305563889,14.382308037929,0.0901643355348943,0.0917954038367212,93.1180706193322,7.05113557376227,117.672938303915,5.67495384977817
43,6.07969878413373,5.99065529017844,0.162974110345327,0.16458507153734,27.5678421574926,205.836877866003,16.5052011335926,174.255523162744
44,13.4359979813401,13.4343969979134,0.0960564887981458,0.0960641200446317,36.688023055713,10.8058842637836,28.341487336521,8.16132951175051
45,4.06031799860362,4.07493393761893,0.213304472671664,0.212794114808493,14.7349209674494,159.520199420023,24.7143828183719,192.988118579341
46,8.92586362724716,8.77445059459757,0.126165272309223,0.127612545665443,46.6535917821439,24.7563496177387,78.5984402482563,47.9113701595875
47,9.06583647077994,9.02702358242845,0.124863280317563,0.125220935178022,104.273056311506,129.170341815797,212.916953558598,244.182188080915
48,4.19649671700488,4.45258272653193,0.208664580111714,0.200585096977207,85.3764283879552,1004.77649617999,180.136446795792,1353.2341328417
49,6.00335965747536,5.97843997941622,0.164352791892235,0.164809185050404,147.282711112941,1162.88439413738,274.497290658313,1977.31732129983
50,9.42218739263203,9.25102531578722,0.121694841464638,0.123191312210999,39.7577235010647,59.6679951446453,80.6121760163056,83.0256570219437
51,11.9410119686897,11.9241410239816,0.103915238438289,0.10401323208493,20.7301580279946,14.8292801844322,23.6388749145054,9.45320257881343
52,11.8949530054108,11.890913417182,0.104183315418837,0.104206909561941,17.7105881792035,11.9385908193927,12.7307694341341,8.93954388918259
53,11.7739176571773,11.7762650722628,0.104896097549854,0.104882157484164,22.363081764232,14.0759138487082,10.7075064950975,6.52477941679338
54,12.2770465241186,12.2808559457162,0.102010308229196,0.101989211960014,17.930021217749,3.79556928039236,9.34063461357534,2.41123167617041
55,6.87505621022041,6.81269109437662,0.150149016561138,0.151063959145601,2.86586379905732,27.58810519896,1.75983533179634,18.6625862177749
56,11.1984139539886,11.19965611953,0.108459845803067,0.108451826058402,21.4496947498317,7.39515380740462,16.6769969673241,4.98800425221423
57,8.124426349322,7.82850341831312,0.13433160081332,0.137695843411794,8.74262989046585,81.3820757500671,4.29114728723771,48.5851661914244
58,11.9562734562606,11.9566928194493,0.103826791777364,0.103824364049805,28.2974659133114,20.9376430584437,17.4110745426435,11.6399792424947
59,12.9152179066544,12.8214210839447,0.0986216283368054,0.0991020302669224,52.576711694292,33.1322843182539,63.8317319215113,38.3594836702269
60,13.1503306610909,12.9560245484913,0.0974426034379286,0.0984144385988645,67.0325077917415,36.7424462149743,97.9509928388673,46.9374064360293
61,10.4473825998359,10.3114495854786,0.113597383371179,0.114593551416584,52.0151922297864,71.3606972553355,89.2652666061586,84.7893440102161
62,12.8677794325043,12.8495619979484,0.0988638659185243,0.0989572865193781,53.0616006158581,21.2949135930666,34.5223612941948,12.3943448091696
63,9.01921305779456,8.83450847552039,0.12529321791378,0.127033539749221,23.4867006134639,69.3747968379918,16.0283500739542,43.0417222346849
64,13.5998566063149,13.6022182041241,0.095283369795295,0.0952723408339012,59.0761609736542,15.4517821972566,34.5281173528069,9.43960875900884
65,11.0603954735854,10.96795951697,0.109360265775395,0.109973851464241,32.8984438991679,48.0598645650513,14.561878101317,22.4084888868252
66,15.6421333965249,15.639411301222,0.0867979238763173,0.086807995242938,62.3885366166418,12.908990297441,58.5573210689752,10.4806360983343
67,9.51165610551042,9.30759133351754,0.120930514592139,0.122691682809841,42.6034953141973,65.7033384149159,53.5247814152671,56.4500550583228
68,9.55776305673809,9.53337866081292,0.120541286145699,0.120746744947718,42.3556171855078,28.0646137671651,50.4527706742087,38.3178821498088
69,10.0285496953544,9.9701942055851,0.116738624973663,0.11719369544286,63.474328961369,25.2376696054503,116.89334113538,71.8438988507664
70,3.97779634266299,4.01000506468778,0.216244447444777,0.215084961860313,35.3362767514187,214.253075955178,70.558712986141,332.18194959047
71,8.01019814887284,7.9523264341792,0.13560566140718,0.1362627642432,123.007483611385,125.835405840037,195.058765703281,184.222365653483
72,9.6465688836265,9.47524230959386,0.119800348383065,0.121240144203042,93.4613391542239,67.6425276054289,135.770865819416,91.1859910115841
73,10.8925423757181,10.6399425404233,0.110480887790516,0.112222637765994,67.1514057369323,63.9404148632558,102.011732695571,70.8583540263069
74,11.9703509118571,11.9696940586227,0.103745373741803,0.103749169152708,22.1682603945719,15.9891207484188,20.0031077292194,13.5611035324655
75,12.7302532320855,12.7228007348352,0.0995746141862576,0.0996134948869297,14.5577673312626,10.9748929097232,9.66511565416863,4.92428738595697
76,13.2920234924223,13.2960309659913,0.0967488758252454,0.0967294345326803,23.9868209176261,4.30759044752921,13.0389468748652,2.20171150149762
77,8.47126936060748,8.23186054199755,0.130639447018723,0.133160267218029,3.71753859009445,55.5261273515249,1.68959180466755,28.0818701965655
78,8.10067872409559,8.01476793219088,0.134594006800751,0.13555411095286,6.44965221209779,26.3543074846552,3.5863175687592,14.0257293618885
79,8.74766986890248,8.64112036646585,0.127872867572833,0.128921878354385,11.6504821135261,40.1627496368857,6.88356712378667,24.7538877048758
80,12.9186345245946,12.9207551278297,0.0986042391265045,0.0985934499640771,28.434167882549,13.7996162822529,16.6506724947367,6.56152232746224
81,13.7878004080442,13.777713746139,0.0944155083047712,0.0944615837357278,26.9706901833732,13.4309486509653,18.441851531399,8.34692499116559
82,14.1685243042584,14.1387738106535,0.0927164755959875,0.0928464913247346,27.5858473708382,10.7608081079902,34.4461900383785,11.6329243852448
83,11.0212596643989,10.9640391634868,0.109619000479578,0.110000065081085,31.5608992112227,52.4303257243552,34.1536800128916,47.1632293691545
84,13.2838995405233,13.2746869645385,0.0967883172116503,0.0968330924858299,44.7182965697706,21.2295130035014,37.0889864912045,22.4842947185858
85,11.7101652362149,11.6190429631939,0.105276469461445,0.105826172556498,34.5975165480008,39.2189062745989,39.0026893834558,31.177938870741
86,11.0951164707768,11.0245062646743,0.109131992331165,0.109597478333765,33.8204739991025,38.8628386290438,27.5324464542212,22.975035735684
87,10.7116157224642,10.6372149063125,0.111721477752151,0.112241821309618,36.78593563459,45.7876525502396,29.4241718147877,27.8098531946257
88,10.9850196597178,10.8945306599131,0.109859959659767,0.110467445321562,28.2215725212481,43.197255863552,27.1334414613304,27.6448365857411
89,13.9130472971953,13.9091271098677,0.0938480284011259,0.0938656611669671,55.7989493342788,21.3270366036262,46.493473189102,21.4115419757037
90,12.8285062572322,12.8231000177477,0.0990655375949178,0.0990933797648667,46.9889393353251,23.0800149315154,37.1047151599254,23.2047380529122
