rownumber,P_stat,P_opt,util_stat,util_opt,inflows_stat,outflows_stat,inflows_opt,outflows_opt
1,28.2546549111216,28.1021212168352,0.0585212134340577,0.0587327846770484,6.62947158064311,8.03664032020023,2.64388069644813,3.33446681801744
2,34.9557370867444,34.9580032479486,0.0507801934961992,0.0507779989134219,21.8038690849887,2.72539637611737,9.54851150647922,1.10617440925904
3,32.1860760184737,32.1874768037636,0.0536530776576237,0.0536515210069313,15.5164191667925,4.15922870766661,8.55741520391253,2.22344565568546
4,27.7972335979064,27.6388624189356,0.0591614681705125,0.0593872504080982,21.6022742385458,23.9469465826262,9.06610088573439,10.366582433363
5,31.3617439940522,31.364655511284,0.0545891741293278,0.0545857958089939,33.6829538541057,9.52028124450887,16.9035678621281,4.4479607269246
6,20.1607519093859,19.249552771836,0.0732884455889493,0.0755833665031536,9.88834476487614,88.2947844478435,4.54857265695984,49.4594842478391
7,26.7695040976252,26.5823473078278,0.0606661512522065,0.0609505705868172,14.2283751381739,17.7020798175148,6.43814478141157,7.51362253556342
8,19.3276978481764,18.4638314268809,0.0753794982756798,0.077712720017273,12.2312623213082,78.5782710678283,4.78841548847211,36.6575576960796
9,29.782904928372,29.7876486266206,0.0565017575761045,0.0564957587943895,46.6370059135599,13.5528822601663,20.2228598046407,5.68229387755568
10,30.2328182831081,30.2357331879712,0.0559397994543527,0.0559362041098962,36.2478623248808,11.4639071608121,17.7203604712273,5.43842626883273
11,31.5668309814254,31.5715024766259,0.0543524765834832,0.0543471149213179,48.9553224561177,8.64587967779427,20.7765565728253,3.61339880058686
12,30.8021947454022,30.8041376089925,0.0552482957698249,0.0552459726829717,24.5591820799584,7.47251421942363,10.8839410469389,3.13687017768375
13,27.0899514575319,27.0947518493491,0.0601867893126971,0.0601796802187896,43.2965503582473,10.5925046624949,19.8308693836983,4.19402762790388
14,24.3328879358254,24.2915275704972,0.064651343892081,0.0647247095253103,38.4279714760075,35.7059572050875,19.0077721464152,14.8624134230051
15,27.765035196307,27.7678496293219,0.0592071980296517,0.0592031972995483,42.0575031478968,19.6536424083606,19.3236304515526,8.44868245978754
16,23.6795851933693,23.0352075856903,0.0658350647902794,0.0670571730309908,18.6235935335291,55.1546767554272,8.05314540691312,26.3100905842373
17,24.6359481384063,24.1826372540053,0.0641200432715526,0.0649188602664141,18.3685892865673,40.830530941221,8.04520183374793,18.3494564892554
18,30.8678601939516,30.8691136143704,0.0551699145323726,0.055168421096437,23.5450838451725,9.41591930703838,12.0146157851265,4.66124793202527
19,32.9204660298636,32.9209831520596,0.052852152306531,0.052851598837993,17.4862470104032,8.09407389819585,7.95153227340385,3.33658643612049
20,36.4020371946558,36.4024631356352,0.049426083837923,0.049425698284606,14.3574006566168,8.23073406409822,6.1333521742737,3.41960323853759
21,41.8408619392811,41.8420117563674,0.0450442727109901,0.045043447497137,22.1439177142497,0.928947176712222,8.99688327088509,0.41636895312047
22,42.2285180404956,42.2289678632632,0.044768179463955,0.0447678615497655,8.85809894235367,0,3.94571231769112,0
23,21.2328006899984,21.1726097595023,0.0708003066683896,0.0709344271120219,19.5013111036581,20.524077896144,17.4025015332007,11.788649963163
24,15.3550178984345,14.7967735360032,0.087876572500205,0.0900731414097185,33.3603087652208,130.574212394602,37.440001609213,90.2126236602658
25,24.4176955059142,24.3393168142615,0.0645015590179887,0.0646399589127,71.7395497648094,31.1075968183764,62.037393104783,14.0999099947878
26,25.0993672009638,25.0147622011018,0.0633283460996903,0.063471058602899,57.925309342463,30.4881608602597,50.6619453612204,13.7764378053405
27,27.1723945460273,27.1130730273317,0.0600649868377326,0.0601525669306407,38.5992808892865,26.5596025963991,26.8850551453811,11.8958594187802
28,24.0727793229869,23.2576076667482,0.065116218399814,0.0666290008574585,18.6742012395954,68.5154351876594,7.98949447876017,34.7363717155914
29,31.4423736976185,31.4426773682431,0.0544958098412422,0.0544954589635046,21.6307317228499,16.7157515416635,11.1958248555139,7.86244113467806
30,33.9649031307308,33.9642966319476,0.0517630360098257,0.0517636522279927,21.1852566174031,19.7141629387397,9.09619312660647,7.90685259962671
31,36.1241268401636,36.0585224725755,0.0496792566117689,0.0497394955142331,20.4730007925926,19.6664275820749,8.52217103389884,8.43145338778755
32,40.3177675208835,40.3182042601908,0.0461716799603703,0.0461713465291193,12.9954996224271,4.26310814250522,5.3790524942299,1.79999428273196
33,19.6892254707603,19.573339940214,0.0744539207493959,0.0747475051362889,75.7684565934373,65.1049352309168,89.663026793118,72.0112889032984
34,11.0518471736631,10.85925445681,0.109416649947526,0.110706551070298,84.1294843736497,484.645768233,116.762504318955,526.428182319888
35,21.7626929407238,20.9397562827593,0.0696463302596643,0.0714593254764367,110.769416262174,91.973281076735,135.313116092447,94.9113205784315
36,26.0004751017814,25.9320075923413,0.061856565822521,0.0619653966694832,44.9732554379648,39.7678382651281,32.8460565179729,17.356947516251
37,29.4397139547291,29.4404592567394,0.0569400184570049,0.0569390574735973,35.6664587795531,25.7712164812495,16.7043355394317,11.7398881737329
38,31.4323517610224,31.4337971601282,0.0545073929077701,0.0545057219771607,35.6205645698192,18.7500213606667,16.0136072115715,7.69236163574607
39,26.7531353545604,25.6985541486093,0.0606908942064774,0.0623401057113015,12.8400020984231,68.6854252849608,5.18338532075235,32.9860820358638
40,34.1725335316784,34.1726786390963,0.0515531502347173,0.0515530042945471,19.1506087486544,16.7359712976137,8.40194425319136,6.75171089791614
41,9.76193577007028,9.84518383240497,0.118854609728922,0.118183661520445,154.565680655665,1894.3294148756,249.422622141535,2589.91273327853
42,17.3200952596087,16.6398352060655,0.0810973151921989,0.083292771593925,108.142087879516,173.335404798805,170.282327885389,235.624875187744
43,26.7685849192128,26.691731551206,0.0606675400118947,0.0607839373607313,71.4566756540436,60.728874107707,45.6664499639149,28.9952708599726
44,31.0833080632824,31.0839985335767,0.0549146861382639,0.0549138729202811,41.2048123201997,27.7024379276045,19.3578523500663,12.87619210238
