rownumber,P_stat,P_opt,util_stat,util_opt,inflows_stat,outflows_stat,inflows_opt,outflows_opt
1,2.17968634624523,2.15962412273452,0.000348848252068698,0.000379122060779655,0.343807992157009,0.83525272267591,0.196085579653926,0.390900668711081
2,2.17271369720721,2.16779536753455,0.000359054244260755,0.000366452787810363,1.15639133373898,1.28426931650759,0.585910097464521,0.614365945078056
3,2.10536310687953,2.01954711343386,0.000476693807010311,0.000693260861575988,0.615648983380204,2.14840306712365,0.301983986000048,1.01370613053168
4,2.07880114073629,2.00662691543077,0.000534399529047368,0.00073448492351114,0.348436466533621,1.67385017886904,0.255588043552031,0.830686223318383
5,2.13798852604463,2.12458884115719,0.000415082337364995,0.000439246712536133,0.840178943465169,0.76099622549266,0.792199840257863,0.51707850972392
6,2.19189299791707,2.19524753935217,0.000331748097801586,0.000327213409934256,1.17661840750622,0.45525796102983,0.947194767887252,0.317469317754681
7,2.18041018187917,2.16395559829102,0.000347807363623169,0.000372346672349673,0.771376564678212,1.00715842092728,1.15702123183104,1.25264362254439
8,2.19086069112194,2.17654736976265,0.000333157593124611,0.00035340238315208,1.37617440781934,1.82654269220948,2.05919299271057,2.46223126647076
9,2.1732391514547,2.13742078963896,0.000358273677644774,0.000416075670547628,0.127521688036238,0.598293623778653,0.105832269812788,0.250594703250122
10,2.24534251638818,2.27841686689887,0.000267078657958187,0.000234144468253269,1.84655406833306,0.756878353338272,0.985077646152838,0.425039714653883
11,2.25671074799856,2.30939800864496,0.000255211070448625,0.000207344968936409,4.07951525699009,0.738221868088967,2.32127557411054,0.295271515791604
12,2.13889761412205,2.09381946276265,0.000413497245317131,0.000500875159035663,1.65323010898576,3.4159875795948,0.857628171011413,2.30697871848057
13,2.10459534798184,2.04089804682277,0.000478261178970164,0.000630653476997661,0.908166469100219,2.44120133011113,0.51663713448378,1.50123163836579
14,2.14991139427616,2.12820860017405,0.00039481853453925,0.000432568449846141,1.33050869612367,1.43787924056215,0.934034120991783,0.738325629119202
15,2.19912548744658,2.20133357173509,0.000322056802851361,0.000319161040912256,1.41643061645294,0.495545934665614,1.26332586558857,0.430662948375132
