ID,x,y,abroad,pop,P_stat,P_opt,util_stat,util_opt,c_stat,c_opt
19277,-13.25,26.75,1,14555.4669511,0.0537997833051166,0.0497731179922683,-12200.8617478188,-12051.8107688623,1.64564723489962e-07,1.69700159080658e-07
19278,-13.25,27.25,1,247908.3470557,0.0315529904130949,0.0305959872311511,-34547.4900921704,-34339.9638266401,2.07747958239164e-07,2.10900900080636e-07
19316,-12.75,26.75,1,2042.1399934,0.168823252537588,0.153953300403267,-6364.93092720067,-6314.00760760462,1.17459497895281e-07,1.19842159301607e-07
19317,-12.75,27.25,1,1580.2686715,0.335593979258375,0.310631192190364,-5918.2474372487,-5918.2474372487,1.09027235569928e-07,1.09027235569928e-07
19318,-12.75,27.75,0,8789.9404576,1.15206492994594,1.12436920289663,-2.13746987098064,-2.12266064970697,244.637368022552,248.926640386835
19357,-12.25,26.75,1,1067.5322831,0.372589638333222,0.330537374600227,-5058.8657389314,-5058.8657389314,1.09027235569928e-07,1.09027235569928e-07
19358,-12.25,27.25,1,894.6975088,0.695414605802534,0.623467211347012,-4713.80093048303,-4713.80093048303,1.09027235569928e-07,1.09027235569928e-07
19359,-12.25,27.75,0,1406.6867364,1.57413289350331,1.39687690810777,-2.33686001833703,-2.2584418389836,31.3258247407971,34.1163045394869
19399,-11.75,26.75,1,50570.3369629,0.122406412185809,0.106193435834047,-22299.9328828909,-21966.2114264554,1.26597119603213e-07,1.31460359577699e-07
19400,-11.75,27.25,1,1171.8329608,0.925484376543341,0.802152276447771,-5251.06060059019,-5251.06060059019,1.09027235569928e-07,1.09027235569928e-07
19401,-11.75,27.75,0,1496.4929224,2.44297862502807,2.17094916518266,-2.64953308923243,-2.56165578648143,24.3465912742809,26.4886364497222
19402,-11.75,28.25,0,629.9338256,2.43645836146021,2.18615961335794,-2.64751071626386,-2.56677097117258,10.2680382911275,11.0946600268738
19443,-11.25,26.75,1,2531.4182756,0.787611806419491,0.676770444061108,-7145.72520507623,-7145.72520507623,1.09027235569928e-07,1.09027235569928e-07
