"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code"
"1",29027,28.25,-4.25,"Democratic-Republic-of-the-Congo",2,17,95353.1731243,0.0033995,900,3069.042,31.06936510229,9.164107754605,0,1540.85315,959.4794,0.375,23.04696,107.21685,254.08335,8.618917,1070.297,0,0,180
"2",29028,28.25,-3.75,"Democratic-Republic-of-the-Congo",2,17,117366.0653791,0.0033995,900,3070.865,38.21921883611,7.583209293842,0,1212.170067,1634.30825,0.34,19.51763,140.45395,274.583325,0.5204588,1073.87425,0,0,180
"3",29029,28.25,-3.25,"Democratic-Republic-of-the-Congo",2,17,126503.0889664,0.018171949,900,3072.461,41.1732133235,0.748314598639,22.49614,1051.479825,1344.287,0.38,21.21378,201.384,279.888875,3.398257,1079.59425,14.0600875,562.40349,180
"4",29030,28.25,-2.75,"Democratic-Republic-of-the-Congo",2,17,276947.4017067,0.0033995,900,3073.829,90.0985081857,105.1528641905,0,2123.776275,1230.26425,0.374,21.85048,218.8693,291.166675,5.156927,1087.42075,0,0,180
"5",29031,28.25,-2.25,"Democratic-Republic-of-the-Congo",2,17,286393.0647593,0.0033995,900,3074.969,93.13689280023,67.447362123994,0,2129.824675,1229.09125,0.358,22.09968,178.2136,302.888875,5.913252,1097.30475,0,0,180
"6",29213,28.75,-4.75,"Democratic-Republic-of-the-Congo",2,17,106800.2506676,0.009345562,900,3066.99,34.82249224605,8.66898095127,10.593816,3493.320325,1261.511425,0.358,21.27067,93.330485,245.972225,3.304631,1017.42275,6.1163425,244.6537,180
"7",29214,28.75,-4.25,"Democratic-Republic-of-the-Congo",2,17,128695.6535721,0.0033995,900,3069.042,41.93349960882,1.657535212544,0,4448.5599,1519.80375,0.359,20.05064,96.84625,255.9722,0,1018.796,0,0,180
"8",29215,28.75,-3.75,"Democratic-Republic-of-the-Congo",2,17,169130.6564865,0.0033995,900,3070.865,55.07589907927,35.48868750488,0,4990.989,2260.22475,0.343,15.82869,93.124285,275.138875,0,1022.4555,0,0,180
"9",29216,28.75,-3.25,"Democratic-Republic-of-the-Congo",2,17,274367.0463409,0.0033995,900,3072.461,89.29879120136,57.841046959086,0,5536.68325,2400.43775,0.333,14.98381,96.01316,288.527775,0,1028.371,0,0,180
"10",29217,28.75,-2.75,"Democratic-Republic-of-the-Congo",2,17,1329400.5057678,0.226668522,900,3073.829,432.49007433495,1087.38333293099,289.728219,7308.838,1890.0895,0.465,18.08702,107.0369,298.41665,0,1036.50075,203.236775,9535.74104,180
"11",29218,28.75,-2.25,"Democratic-Republic-of-the-Congo",2,17,787094.5351866,0.528777277,755,3074.969,255.96827705636,746.339767466265,610.6735,5792.69375,1981.25775,0.409,17.17869,126.0583,312.361125,0,1046.79,352.5725,14102.90039,180
"12",29219,28.75,-1.75,"Democratic-Republic-of-the-Congo",2,17,529153.3868271,0.0033995,866,3075.881,172.03309965925,63.448269270377,0,6953.81925,1869.71075,0.475,17.99247,137.4842,318.33335,0.004095,1059.17275,0,0,180
"13",29397,29.25,-5.25,"Democratic-Republic-of-the-Congo",2,17,31868.2945107,0.0033995,451,3064.712,10.39846369606,3.869349980263,0,1582.299,1131.922033,0.377,21.93029,87.00127,237.7037,4.33766,971.5422,0,0,180
"14",29398,29.25,-4.75,"Democratic-Republic-of-the-Congo",2,17,30494.9859219,0.0033995,421,3066.99,9.94296740102,6.354935923857,0,4.500163,1028.093,0.4553334,23.19856,85.043465,241.7778,7.373617,978.8499,0,0,180
