"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code"
"1",19053,-16.75,21.25,"Mauritania",2,11,917.3283899,0.070725926,841,2873.091,0.319282746,0.305172454562,66.104236,92.492148,68.682942,0.002,22.35433,3.1741182,0.19444445,0,44.02907,62.1235675,2484.94278,478
"2",19054,-16.75,21.75,"Western-Sahara",2,15,875.031272,0.0033995,849,2863.46,0.30558533502,0.025339827945,0,95.72239,78.994618,0.003,22.36266,3.217155,2.05952385,0,89.13744,0,0,732
"3",19073,-16.25,20.75,"Mauritania",2,11,823.5110474,0.0033995,858,2882.506,0.2856927029,0.044992298141,0,96.7658,51.243327,0.002,23.56362,3.888401,2.3333335,0,78.88586,0,0,478
"4",19074,-16.25,21.25,"Mauritania",2,11,937.971849,0.0033995,900,2873.091,0.32646785045,0.006304035514,0,220.48545,185.74195,0.002,23.37901,3.4626875,3.4444445,0,79.60768,0,0,478
"5",19075,-16.25,21.75,"Western-Sahara",2,15,974.8253453,0.0033995,900,2863.46,0.34043620984,0.007649629313,0,396.8839,202.960275,0.002,23.22292,3.269144,5.638889,0,108.95131,0,0,732
"6",19076,-16.25,22.25,"Western-Sahara",2,15,879.0221577,0.0033995,888,2853.613,0.30803833766,0.022081103287,0,356.132225,147.412082,0.002,23.13894,3.3489115,6.5590275,0,139.46537,0,0,732
"7",19077,-16.25,22.75,"Western-Sahara",2,15,531.8503287,0.0033995,623,2843.551,0.18703736319,0.031349377507,0,119.018275,89.132707,0.002,23.0641,3.48735,6.3680555,0,101.6053,0,0,732
"8",19100,-15.75,20.75,"Mauritania",2,11,1167.6280741,0.119443762,900,2882.506,0.4050738864,0.136336903143,182.219933,213.026983,100.940568,0.003,24.69455,4.901539,6.08333325,0,124.03485,105.204725,4208.18909,478
"9",19101,-15.75,21.25,"Mauritania",2,11,1139.5449684,0.0033995,900,2873.091,0.39662682492,0.108525155609,0,334.2393,243.696675,0.003,24.16683,3.997485,8.277778,0,122.3643,0,0,478
"10",19102,-15.75,21.75,"Western-Sahara",2,15,1096.5118627,0.0033995,900,2863.46,0.38293253696,0.007500051435,0,339.410345,289.98335,0.003,23.51202,3.5364115,6.33333325,0,141.50663,0,0,732
"11",19103,-15.75,22.25,"Western-Sahara",2,15,960.7438536,0.0033995,900,2853.613,0.33667631354,0.033075010744,0,113.285495,268.5164,0.003,23.21571,3.4088215,6.5,0,151.96525,0,0,732
"12",19104,-15.75,22.75,"Western-Sahara",2,15,855.134074,0.0033995,900,2843.551,0.30072750498,0.000250894649,0,186.775952,186.30945,0.003,22.98221,3.4992495,8,0,102.05437,0,0,732
"13",19105,-15.75,23.25,"Western-Sahara",2,15,1474.6589803,0.0033995,891,2833.275,0.52047850438,0.307648044248,0,345.460127,115.028662,0.002,23.31651,3.671284,7.77777775,0,51.68923,0,0,732
