"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code"
"1",19053,-16.75,21.25,"Mauritania",2,11,917.3283899,0.070725926,841,2873.091,0.319282746,0.305172454562,66.104236,92.492148,68.682942,0.002,22.35433,3.1741182,0.19444445,0,44.02907,62.1235675,2484.94278,478
"2",19054,-16.75,21.75,"Western-Sahara",2,15,875.031272,0.0033995,849,2863.46,0.30558533502,0.025339827945,0,95.72239,78.994618,0.003,22.36266,3.217155,2.05952385,0,89.13744,0,0,732
"3",19068,-16.25,15.75,"Senegal",2,11,401388.6272387,0.735723941,897,2964.662,135.39101977968,106.152664053251,371.477069,90.979525,30.606945,0.013,26.28317,34.96284,65.166665,17.6651,42.4084,659.711175,26388.44666,686
"4",19069,-16.25,16.25,"Senegal",2,11,210054.9360434,0.280933025,812,2957.436,71.02603605921,82.272099716804,270.847715,934.5206,28.385505,0.047,26.10962,29.75079,44.3888875,13.21253,33.60256,214.095875,9852.94955,686
"5",19070,-16.25,16.75,"Mauritania",2,11,27923.7959639,0.04800638,691,2949.988,9.46573122598,6.929287474454,45.700259,796.8459,24.652297,0.011,26.02548,24.616595,36.680555,7.458562,77.08757,30.8815,1235.25997,478
"6",19071,-16.25,19.25,"Mauritania",2,11,417.9994194,0.0033995,717,2909.451,0.14366951731,0.034180053657,0,19.998797,15.901407,0.001,25.11891,9.6083433,14.5277775,0,196.74055,0,0,478
"7",19072,-16.25,19.75,"Mauritania",2,11,385.2284037,0.0033995,571,2900.687,0.13280592182,0.031974638352,0,93.478707,15.69434,0.006,24.7516,7.8533035,13.055555,0,149.6212,0,0,478
"8",19073,-16.25,20.75,"Mauritania",2,11,823.5110474,0.0033995,858,2882.506,0.2856927029,0.044992298141,0,96.7658,51.243327,0.002,23.56362,3.888401,2.3333335,0,78.88586,0,0,478
"9",19074,-16.25,21.25,"Mauritania",2,11,937.971849,0.0033995,900,2873.091,0.32646785045,0.006304035514,0,220.48545,185.74195,0.002,23.37901,3.4626875,3.4444445,0,79.60768,0,0,478
"10",19075,-16.25,21.75,"Western-Sahara",2,15,974.8253453,0.0033995,900,2863.46,0.34043620984,0.007649629313,0,396.8839,202.960275,0.002,23.22292,3.269144,5.638889,0,108.95131,0,0,732
"11",19076,-16.25,22.25,"Western-Sahara",2,15,879.0221577,0.0033995,888,2853.613,0.30803833766,0.022081103287,0,356.132225,147.412082,0.002,23.13894,3.3489115,6.5590275,0,139.46537,0,0,732
"12",19090,-15.75,15.75,"Senegal",2,11,178707.1654657,0.070793401,893,2964.662,60.27910043387,18.988377051225,85.632932,82.482647,22.790833,0.003,27.30513,39.078045,64.3333325,15.29351,82.81458,60.5856725,2423.42693,686
"13",19091,-15.75,16.25,"Senegal",2,11,154574.3967685,0.232791193,854,2957.436,52.26635891307,9.000238057588,233.329261,100.5313,18.431387,0.009,27.21699,30.438405,43.194445,15.30865,74.06778,201.221025,8298.4131,686
