"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code"
"1",24612,16.25,-28.25,"Namibia",2,18,64.0837941,0.105718031,777,2718.883,0.02356989578,0.050973292485,82.754753,1476.931375,219.626065,0.002,16.91458,5.2784688,18.9166675,0,122.0981,68.7686925,3704.48769,516
"2",24613,16.25,-27.75,"Namibia",2,18,1.5899831,0.0033995,900,2731.264,0.00058214189,0.000371884228,0,7565.4775,512.792775,0.001,16.80385,6.0183935,17.63889,0,99.41545,0,0,516
"3",24785,16.75,-28.75,"South-Africa",2,18,160.9450155,0.119333165,778,2706.296,0.05947058376,0.692966739201,145.129689,4928.18375,213.85965,0.003,16.85208,5.4136118,20.094445,0,192.61825,97.733605,3942.52801,710
"4",24786,16.75,-28.25,"Namibia",2,18,3426.9192661,0.59708524,900,2718.883,1.26041429183,17.224369407653,387.289335,7244.193,311.12415,0.002,17.88013,5.1257885,18.0555575,0,160.77575,537.376725,21495.06954,516
"5",24787,16.75,-27.75,"Namibia",2,18,6739.6986144,0.479336231,900,2731.264,2.46761175168,42.268042703001,583.670784,6163.977,989.914275,0.007,16.55625,6.504354,19.2499975,0,142.87492,429.8728,17194.91241,516
"6",24788,16.75,-27.25,"Namibia",2,18,48.6506694,0.0033995,900,2743.437,0.01773347337,0.015551503344,0,6303.07095,1253.480925,0.011,16.63782,7.9526645,19.8888925,0,143.9891,0,0,516
"7",24952,17.25,-30.25,"South-Africa",2,18,705.4870229,0.148331914,603,2667.305,0.26449436113,7.736992314095,56.069456,2059.449,115.075253,0.004,17.25048,13.7784333,32.89153333,0,292.00513,90.6368133,2936.54516,710
"8",24953,17.25,-29.75,"South-Africa",2,18,4888.0112702,0.203771613,788,2680.506,1.82354045342,23.462281343839,221.12066,3329.336,189.09975,0.005,17.1657,12.86794,30.0958325,0,305.07025,170.651925,6826.07727,710
"9",24954,17.25,-29.25,"South-Africa",2,18,418.534376,0.01537208,900,2693.504,0.15538660573,4.458546888205,19.98823,6367.8645,320.41195,0.006,17.30865,10.7485335,25,0,263.97545,11.54021,461.60839,710
"10",24955,17.25,-28.75,"South-Africa",2,18,701.1509004,0.025208464,900,2706.296,0.25908135896,5.464991753518,21.998341,10160.43775,568.49945,0.012,17.57195,7.807282,20.36111,0,228.48485,21.1578425,1015.57645,710
"11",24956,17.25,-28.25,"South-Africa",2,18,5059.6874182,0.060426558,900,2718.883,1.86094326681,37.867781710662,90.221225,12400.551,446.78555,0.01,18.49087,6.048198,18.61111,0,201.46058,52.08925,2083.56995,710
