"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code","abroad"
"1",29219,28.75,-1.75,"Democratic-Republic-of-the-Congo",2,17,529153.3868271,0.0033995,866,3075.881,172.03309965925,63.448269270377,0,6953.81925,1869.71075,0.475,17.99247,137.4842,318.33335,0.004095,1059.17275,0,0,180,1
"2",29220,28.75,-1.25,"Democratic-Republic-of-the-Congo",2,17,525040.1656351,0.0033995,900,3076.565,170.65788961449,84.552063628409,0,5069.21475,1647.89625,0.657,19.7101,124.1989,316.91665,0.6381992,1073.57525,0,0,180,1
"3",29221,28.75,-0.75,"Democratic-Republic-of-the-Congo",2,17,78903.7246037,0.0033995,900,3077.022,25.64288951394,22.883624516242,0,1298.504125,1574.32625,0.312,19.90833,115.5477,318.30555,0.8534139,1089.916,0,0,180,1
"4",29222,28.75,-0.25,"Democratic-Republic-of-the-Congo",2,17,231693.8950319,0.0033995,900,3077.25,75.29252420593,20.8516316663,0,1250.75275,1468.713,0.277,20.42805,114.16835,318.25,1.636368,1108.108,0,0,180,1
"5",29223,28.75,0.25,"Democratic-Republic-of-the-Congo",2,17,264266.055603,0.0033995,900,3077.25,85.87735289941,0.018877260317,0,1740.75425,928.0611,0.258,23.24263,115.24815,319.16665,9.923275,1128.06225,0,0,180,1
"6",29403,29.25,-2.25,"Rwanda",2,14,947308.9291526,0.014649159,606,3074.969,308.0710430518,213.000368315887,16.346467,5630.191,1848.4135,0.381,17.79952,99.615815,310.472225,0.0010992,996.50195,9.4376375,377.50549,646,1
"7",29404,29.25,-1.75,"Rwanda",2,14,1572392.4297841,2.700808083,548,3075.881,511.20062785291,654.460345922084,1955.910912,6566.325,1875.19,0.705,17.91458,101.326065,318.305575,0.0018418,1009.4477,1946.63675,77865.46875,646,1
"8",29405,29.25,-1.25,"Democratic-Republic-of-the-Congo",2,17,697190.6445742,0.541759908,900,3076.565,226.61329903793,163.625943190052,408.518698,4249.216,1728.1025,0.902,18.53301,111.523515,316,0.0474787,1024.50275,486.819025,23046.4039,180,1
"9",29406,29.25,-0.75,"Democratic-Republic-of-the-Congo",2,17,396995.0799127,0.0033995,822,3077.022,129.0192702932,45.15861399646,0,2511.761375,1374.341875,0.784,21.02949,118.3987,294.472225,2.796973,1041.57375,0,0,180,1
"10",29407,29.25,-0.25,"Democratic-Republic-of-the-Congo",2,17,227468.4653324,0.0033995,787,3077.25,73.9194052988,11.606698914017,0,4622.012675,1873.73575,0.297,16.69135,110.12765,330.333325,1.44e-08,1060.56325,0,0,180,1
"11",29408,29.25,0.25,"Democratic-Republic-of-the-Congo",2,17,1248989.0238323,0.21192511,900,3077.25,405.8783521114,898.873002890584,241.52532,2523.25775,1267.6275,0.36,20.5633,116.51505,342.19445,1.854121,1081.36975,189.20285,8717.27243,180,1
