"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code"
"1",33731,43.25,-22.25,"Madagascar",2,14,18066.6602454,0.0033995,451,2853.613,6.33115324814,7.760159734652,0,447.8919,35.51718,0.024,24.7867,39.8829525,123.521475,13.48214,125.31525,0,0,450
"2",33862,43.75,-24.25,"Madagascar",2,14,27367.8865043,0.0033995,503,2812.084,9.73224402362,5.152117815594,0,1272.652025,88.99519,0.44,23.86955,40.110935,140.0972,11.95399,96.53374,0,0,450
"3",33863,43.75,-23.75,"Madagascar",2,14,57167.7998942,0.015599883,581,2822.786,20.2522604367,30.123041682762,4.339913,1546.837875,79.724442,0.213,24.06683,40.018055,112.56945,12.59608,43.56611,2.50565,100.226,450
"4",33864,43.75,-23.25,"Madagascar",2,14,252734.3941151,0.662768455,657,2833.275,89.20219603896,183.757921632566,279.101743,1487.451425,150.52706,0.159,23.9968,36.63919,104.305565,12.32292,20.31784,171.17687,6874.94217,450
"5",33865,43.75,-22.75,"Madagascar",2,14,103848.243885,0.0033995,899,2843.551,36.52061615996,16.773670785852,0,4867.978,351.509725,0.094,23.16138,36.450115,119.3333,9.676227,68.34594,0,0,450
"6",33866,43.75,-22.25,"Madagascar",2,14,43374.3628482,0.0033995,900,2853.613,15.19980641151,7.697280819745,0,2723.98265,231.648317,0.119,23.79744,41.372225,126.944425,11.63257,121.72418,0,0,450
"7",33867,43.75,-21.75,"Madagascar",2,14,62177.4447695,0.0033995,875,2863.46,21.71409856824,13.338423937368,0,1746.33775,64.1725,0.209,24.67885,43.569145,133.861125,13.22349,175.38035,0,0,450
"8",33868,43.75,-21.25,"Madagascar",2,14,12950.1853466,0.0033995,705,2873.091,4.5074051825,1.834565487332,0,747.855567,47.081797,0.442,24.97372,46.67428,138.14816667,0,224.8698,0,0,450
"9",33996,44.25,-24.75,"Madagascar",2,14,58901.7310026,0.0033995,881,2801.169,21.02755073729,4.118760405938,0,2271.944275,181.0859,0.517,23.33462,39.4017725,180.94445,10.25735,157.74107,0,0,450
"10",33997,44.25,-24.25,"Madagascar",2,14,50944.3162365,0.0033995,900,2812.084,18.11621504469,3.822668796911,0,1533.75525,285.69,0.275,23.04247,42.1982,157.5,9.362453,108.01745,0,0,450
