"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code"
"1",22423,7.75,4.75,"Nigeria",2,11,2392611.9854413,1.546475678,853,3066.99,780.11719813446,289.877618254617,1101.810099,176.503218,175.6323,0.315,26.61026,244.6889,302.722225,25.59322,33.13107,1391.8285,27836.57082,566
"2",22424,7.75,5.25,"Nigeria",2,11,2184743.1675339,3.337783248,900,3064.712,712.87067167113,333.696923074685,3049.393433,177.245643,148.63555,0.352,26.43077,221.53735,294.666675,24.94557,60.68981,3004.004375,120160.17334,566
"3",22517,8.25,4.75,"Nigeria",2,11,1541577.4021951,1.729785358,615,3066.99,502.63521666929,399.801748514974,1419.785805,2919.35057,173.60813,0.393,26.62115,241.397375,304.260425,25.69923,24.97959,1242.6234667,37278.703,566
"4",22518,8.25,5.25,"Nigeria",2,11,532577.8462811,1.411180687,900,3064.712,173.77746393142,206.421265147422,1377.947552,180.495,125.015825,0.539,26.2625,233.6658,298.6389,24.25879,32.18282,1269.29795,50771.91833,566
"5",22519,8.25,5.75,"Nigeria",2,11,621555.6377678,0.144112044,900,3062.206,202.97643987359,142.256444633904,185.637878,253.47858,147.019975,0.576,26.14535,205.58415,282.222225,23.88392,80.09188,128.1710675,6152.21109,566
"6",22520,8.25,6.25,"Nigeria",2,11,1004767.1338692,0.760140699,900,3059.473,328.41187100822,129.374528405081,1000.799757,103.260387,111.1161,0.467,26.4258,176.7654,252.8611,25.11741,130.38907,683.361715,27334.4696,566
"7",22614,8.75,4.75,"Cameroon",2,17,189933.0610634,0.014344144,748,3066.99,61.92815564392,108.923286588602,17.279781,709.75968,91.986478,0.455,26.36298,238.95955,303.8889,12.97698,31.85862,10.308405,412.3362,120
"8",22615,8.75,5.25,"Nigeria",2,11,92289.1004467,0.103842565,900,3064.712,30.11346779843,5.445518952985,157.900074,2181.711775,419.683075,0.723,25.53029,243.7761,300.555575,21.10469,55.85713,91.16365,3646.54602,566
"9",22616,8.75,5.75,"Nigeria",2,11,208688.9925585,0.104044075,900,3062.206,68.14989065573,32.923104947982,162.726286,3555.238275,293.595825,0.591,25.78429,246.3033,289.333325,22.38025,99.43556,91.345,4384.56006,566
"10",22617,8.75,6.25,"Nigeria",2,11,358635.8133163,0.011852699,900,3059.473,117.22144812622,58.741301632894,14.502059,220.76977,167.5264,0.555,26.50417,216.6645,263.027775,25.56884,146.05363,8.3727675,334.9107,566
"11",22618,8.75,6.75,"Nigeria",2,11,676397.280365,0.22950734,900,3056.512,221.29708405176,82.878355600869,295.85101,47.50144,135.9686,0.37,26.7367,171.4895,238.55555,26.567,194.7581,205.026825,8201.073,566
"12",22722,9.25,4.25,"Cameroon",2,17,828436.2837368,0.744036801,854,3069.042,269.93322319587,213.565632216834,550.477666,4149.283925,664.2377,0.609,23.84423,229.300125,305.114575,13.47936,21.46624,602.4283,24097.13272,120
"13",22723,9.25,4.75,"Cameroon",2,17,270429.7243052,0.13659368,900,3066.99,88.17429658503,55.557339632952,214.91315,2401.05065,512.123325,0.568,24.8617,227.56335,302.444425,17.81791,65.36986,120.63965,5790.70312,120
"14",22724,9.25,5.25,"Cameroon",2,17,104634.6812744,0.0033995,900,3064.712,34.14176852851,27.208298786279,0,807.223375,1353.21675,0.76,25.20144,234.9595,295.75,19.44256,98.71695,0,0,120
"15",22725,9.25,5.75,"Cameroon",2,17,75506.975666,0.016519854,900,3062.206,24.65770749238,3.112127139301,20.869748,2446.02975,553.813075,0.512,26.12164,256.50465,289.805575,23.4661,134.73298,13.338089,629.99968,120
"16",22726,9.25,6.25,"Nigeria",2,11,231370.1860218,0.128062108,900,3059.473,75.62420497806,62.783697627467,195.654585,869.325475,393.164175,0.637,25.19744,239.8481,273.000025,19.96707,176.90842,112.961225,4518.4491,566
"17",22727,9.25,6.75,"Nigeria",2,11,635388.8718872,0.551853461,900,3056.512,207.88035178335,119.140527210662,137.92878,1487.810475,286.473875,0.339,26.02837,189.52545,245.722225,23.63139,220.98015,496.6681,19866.72394,566
"18",22728,9.25,7.25,"Nigeria",2,11,488273.5050793,0.697956036,900,3053.325,159.91532579767,40.354366119295,647.412202,283.742988,163.19555,0.442,26.80737,144.70425,229.027775,26.9857,267.12155,628.160385,28567.696,566
"19",22836,9.75,1.25,"Equatorial-Guinea",2,17,34417.6608665,0.350033313,852,3076.565,11.18704006547,2.468283411279,442.351834,1570.241225,464.0935,0.346,25.39936,235.8937,345.34525,10.42568,31.29653,297.016825,11880.67291,226
"20",22837,9.75,1.75,"Equatorial-Guinea",2,17,211269.5811079,2.494107541,526,3075.881,68.68587031001,74.34613021155,780.027458,653.235675,523.641075,0.303,25.55321,213.4455,365.013875,20.32556,74.37905,635.6083325,26301.46284,226
"21",22838,9.75,3.75,"Cameroon",2,17,1174788.3232629,0.916307617,570,3070.865,382.5594039286,808.342527398576,249.004337,77.24459,1.834722,0.468,26.65849,236.5075,311.3361,13.57606,33.80421,263.7340975,10549.36413,120
"22",22839,9.75,4.25,"Cameroon",2,17,1623792.5400696,4.49130991,871,3069.042,529.08782817343,797.501743614407,4302.221275,93.005765,23.001847,0.277,26.66234,257.43055,303.361125,13.61247,25.40034,3651.0400525,146041.60175,120
"23",22840,9.75,4.75,"Cameroon",2,17,215295.6552248,0.162016227,900,3066.99,70.19769371151,33.896164495941,144.735316,3397.810725,457.879175,0.229,25.20096,270.0267,299.638875,19.26249,69.12073,144.28485,6280.48041,120
"24",22841,9.75,5.25,"Cameroon",2,17,228053.9063511,0.0033995,900,3064.712,74.41283891563,52.879772999882,0,1653.9507,1203.15775,0.411,23.59535,233.56455,291.861125,12.71146,117.75747,0,0,120
