"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code","abroad"
"1",32975,40.25,-1.25,"Kenya",2,14,31421.1890466,0.019151986,900,3076.565,10.21307351865,30.077210829243,24.685079,27.24979,85.48778,0.383,28.19808,54.257315,98.5277875,32.63544,115.00572,14.942125,717.22202,404,1
"2",32976,40.25,-0.75,"Kenya",2,14,10935.7357394,0.0033995,900,3077.022,3.55400033048,3.060033139091,0,86.750305,130.43335,0.123,28.1234,37.864975,71.88889,32.3566,158.0351,0,0,404,1
"3",32977,40.25,-0.25,"Kenya",2,14,68886.481285,0.011162799,900,3077.25,22.38573035727,51.598135196413,14.209394,62.750132,160.59445,0.088,28.0375,32.23232,64.9722225,29.73256,204.19395,7.75186,465.11161,404,1
"4",32978,40.25,0.25,"Kenya",2,14,197165.6886234,0.192678554,900,3077.25,64.07204808401,120.642491444972,321.162705,598.002025,145.546375,0.036,29.04712,30.70064,60.3333325,28.19145,238.40703,171.116025,12320.354,404,1
"5",32979,40.25,0.75,"Kenya",2,14,18901.2953708,0.0033995,900,3077.022,6.14272433017,3.325417358325,0,704.7524,155.06,0.032,29.15465,28.85822,59.4722225,26.10769,252.84928,0,0,404,1
"6",32980,40.25,1.25,"Kenya",2,14,28129.7860587,0.0033995,900,3076.565,9.14324319983,5.147713418631,0,588.996375,181.14585,0.028,28.90032,26.966325,54.305555,25.41558,273.48015,0,0,404,1
"7",32981,40.25,1.75,"Kenya",2,14,197242.1005979,0.121675924,900,3075.881,64.12539500619,236.186600373049,110.096693,937.7244,255.316375,0.031,28.4524,26.95409,53.916665,24.27661,301.00325,107.978525,4628.05774,404,1
"8",32982,40.25,2.25,"Kenya",2,14,81194.028739,0.0033995,900,3074.969,26.40482777416,20.147466249413,0,948.281525,425.45445,0.044,27.65849,27.43566,67.194445,22.11171,333.71075,0,0,404,1
"9",32983,40.25,2.75,"Kenya",2,14,46794.1492267,0.0033995,900,3073.829,15.22340708438,8.758946247182,0,1122.5154,490.14915,0.078,26.71987,28.273685,86.91667,19.52798,370.2266,0,0,404,1
"10",32984,40.25,3.25,"Kenya",2,14,145985.8402281,0.0033995,900,3072.461,47.51430333468,142.301857826499,0,486.244025,590.784725,0.119,25.66538,30.880745,100.00001,16.47435,409.53073,0,0,404,1
"11",33101,40.75,-1.75,"Kenya",2,14,21388.1609653,0.0033995,889,3075.881,6.95350671178,8.580294981133,0,102.997065,33.803117,0.303,27.64471,78.068165,144.30555,30.53908,52.52218,0,0,404,1
"12",33102,40.75,-1.25,"Kenya",2,14,47671.7379987,0.0033995,900,3076.565,15.49511586657,18.387578873579,0,59.499583,73.107782,0.247,27.79808,68.021055,116.30555,31.12077,100.47804,0,0,404,1
"13",33103,40.75,-0.75,"Kenya",2,14,14040.318855,0.0033995,900,3077.022,4.56295754033,5.148548184282,0,61.250217,106.503897,0.174,27.88093,49.77128,87.5555525,31.42983,149.78893,0,0,404,1
"14",33104,40.75,-0.25,"Kenya",2,14,60792.7384584,0.0033995,900,3077.25,19.75554311128,40.111936971742,0,62.00009,123.85055,0.123,28.07179,36.462725,69.583335,32.18531,183.44348,0,0,404,1
"15",33105,40.75,0.25,"Kenya",2,14,34181.3246279,0.0033995,900,3077.25,11.107751508,9.599366682887,0,696.502325,97.22084,0.045,28.74263,34.13386,63.055555,29.53414,190.89857,0,0,404,1
"16",33106,40.75,0.75,"Kenya",2,14,32016.0743697,0.0033995,900,3077.022,10.40489104736,5.617293644832,0,604.5022,101.53555,0.032,28.99006,33.65019,60.25,30.37304,207.14128,0,0,404,1
"17",33107,40.75,1.25,"Kenya",2,14,22924.8792633,0.0033995,900,3076.565,7.45145185227,8.690864344328,0,762.995275,134.1753,0.033,28.79696,31.371175,55.88889,25.27906,233.12255,0,0,404,1
"18",33108,40.75,1.75,"Kenya",2,14,33792.2818804,0.0033995,900,3075.881,10.98621144863,4.025317398376,0,664.2321,208.867225,0.028,28.43045,28.953305,54.1111125,24.30937,265.99243,0,0,404,1
"19",33109,40.75,2.25,"Kenya",2,14,64107.9935277,0.0033995,900,3074.969,20.84833767131,10.926586856053,0,1006.78455,322.413075,0.037,27.71987,28.05503,58.36111,22.41921,303.5136,0,0,404,1
"20",33110,40.75,2.75,"Kenya",2,14,292100.6627734,0.029676554,900,3073.829,95.0282753828,170.575882106697,42.286694,1639.523425,409.248075,0.073,26.85978,28.209725,69.472225,19.95,344.16303,24.414235,976.56937,404,1
