"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code","abroad"
"1",27382,23.75,29.75,"Libya",2,15,5881.6369036,0.0033995,900,2680.506,2.19422628822,0.002352038918,0,1426.4239,66.5425,0.001,21.1367,2.848611,3.3333335,0,216.22948,0,0,434,1
"2",27383,23.75,30.25,"Libya",2,15,5852.0775117,0.0033995,900,2667.305,2.19400421637,0.002387858069,0,695.8908,98.88499,0.002,20.77692,3.638626,14.00000275,0,176.53268,0,0,434,1
"3",27384,23.75,30.75,"Libya",2,15,5822.0724885,0.0033995,900,2653.9,2.19377996232,0.002423503579,0,915.889275,115.395825,0.003,20.35048,5.623198,25.9999975,0,134.84633,0,0,434,1
"4",27552,24.25,21.75,"Libya",2,15,364.9466582,0.0033995,900,2863.46,0.12744955565,0.000101871909,0,189.181165,590.2072,0.003,23.93542,1.1707959,0,0,974.66273,0,0,434,1
"5",27553,24.25,22.25,"Libya",2,15,363.6621876,0.0033995,900,2853.613,0.12743921728,0.000104095997,0,148.30335,596.815025,0.002,23.85561,0.7533408,0,0,925.8468,0,0,434,1
"6",27554,24.25,22.75,"Libya",2,15,362.3500231,0.0033995,900,2843.551,0.12742869416,0.000106312663,0,159.51945,576.5936,0.002,23.54135,0.7171547,0,0,876.99605,0,0,434,1
"7",27555,24.25,23.25,"Libya",2,15,361.0102638,0.0033995,900,2833.275,0.12741798931,0.000108520796,0,240.719975,521.4728,0.002,23.39231,0.8323198,0,0,828.1108,0,0,434,1
"8",27556,24.25,23.75,"Libya",2,15,359.6430132,0.0033995,900,2822.786,0.12740710648,0.000110720882,0,493.2971,436.613625,0.002,23.02837,0.9454579,0,0,779.19258,0,0,434,1
"9",27557,24.25,24.25,"Libya",2,15,358.2483721,0.0033995,900,2812.084,0.12739604784,0.000112912988,0,626.0187,323.47445,0.002,23.02356,0.9914789,0,0,730.24388,0,0,434,1
"10",27558,24.25,24.75,"Libya",2,15,356.826451,0.0033995,900,2801.169,0.12738481832,0.00011509649,0,252.534475,313.552225,0.002,22.69151,0.9891517,0,0,681.26887,0,0,434,1
"11",27559,24.25,25.25,"Libya",2,15,355.3773565,0.0033995,900,2790.043,0.12737342079,0.00011727056,0,251.95835,311.60945,0.004,21.9601,1.002853,0,0,632.27395,0,0,434,1
"12",27560,24.25,25.75,"Libya",2,15,353.9011972,0.0033995,900,2778.706,0.12736185803,0.000119435449,0,206.154613,313.772225,0.003,21.78253,1.0601355,0,0,583.26858,0,0,434,1
"13",27561,24.25,26.25,"Libya",2,15,352.398088,0.0033995,900,2767.159,0.12735013458,0.000121591547,0,2254.83175,293.465,0.001,22.30449,1.158934,0.63888888,0,534.26683,0,0,434,1
"14",27562,24.25,26.75,"Libya",2,15,350.8681405,0.0033995,900,2755.403,0.12733825293,0.000123738296,0,660.89605,243.9714,0.001,22.32821,1.284084,1,0,485.28945,0,0,434,1
"15",27563,24.25,27.25,"Libya",2,15,2602.5216986,0.0033995,900,2743.437,0.94863544198,0.163146275921,0,123.23545,196.243625,0.001,22.50385,1.474512,1,0,436.36785,0,0,434,1
"16",27564,24.25,27.75,"Libya",2,15,2751.1913086,0.0033995,900,2731.264,1.00729608142,0.001012759412,0,61.727485,161.5575,0.001,22.1859,1.7094595,1.13888875,0,387.55077,0,0,434,1
"17",27565,24.25,28.25,"Libya",2,15,5223.2186882,0.0033995,900,2718.883,1.92108975226,0.373470480194,0,8.25512,153.794725,0.001,22.02885,1.9099475,3.6666665,0,338.91643,0,0,434,1
"18",27566,24.25,28.75,"Libya",2,15,5939.4096388,0.0033995,900,2706.296,2.19466354508,0.002279867374,0,1061.793218,165.789175,0.001,21.73061,2.0901275,5.972222,0,290.59688,0,0,434,1
"19",27567,24.25,29.25,"Libya",2,15,5910.748342,0.0033995,900,2693.504,2.19444608326,0.002316041701,0,482.972525,79.160565,0.001,21.41186,2.306644,3.5833335,0,242.83095,0,0,434,1
"20",27568,24.25,29.75,"Libya",2,15,5881.6369054,0.145402784,900,2680.506,2.19422628889,0.002352038675,151.285505,329.6094,70.805543,0.001,21.16506,2.6319445,3.25,0,196.08978,129.33275,5173.30994,434,1
