"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code"
"1",21494,2.25,6.75,"Benin",2,11,1002538.839592,0.822049981,900,3056.512,328.00090758884,337.220893109118,663.80675,102.754115,72.700002,0.768,27.41394,94.754675,243.58335,28.20365,120.8763,739.845025,29593.80135,204
"2",21495,2.25,7.25,"Benin",2,11,646434.8267932,0.669905406,900,3053.325,211.71502213049,213.088460970444,751.806149,726.7188,103.415278,0.717,27.59071,93.008895,240.16665,29.31807,136.93582,602.914905,24302.77218,204
"3",21496,2.25,7.75,"Benin",2,11,196870.6452866,0.096237461,900,3049.911,64.54962671421,9.896206961829,136.996606,440.453703,136.335575,0.41,27.55625,93.50717,234.83335,29.43969,168.33517,85.083915,3403.35667,204
"4",21497,2.25,8.25,"Benin",2,11,181826.0435572,0.031468778,900,3046.271,59.68806985676,12.423010618566,41.823285,188.02775,173.139175,0.355,27.61827,91.17763,227.44445,29.59062,208.2816,27.5570252,1102.28097,204
"5",21498,2.25,8.75,"Benin",2,11,114697.7898483,0.009392171,900,3042.405,37.69971724469,7.508620586133,10.323027,140.759965,257.990525,0.332,27.45064,92.260215,216.500025,28.8658,252.77697,6.1582925,246.33169,204
"6",21499,2.25,9.25,"Benin",2,11,122981.9635048,0.0033995,900,3038.312,40.47707083302,35.636801501647,0,257.7457,301.7175,0.346,27.20144,99.011885,204.6389,24.58638,299.81695,0,0,204
"7",21500,2.25,9.75,"Benin",2,11,126387.6586933,0.0033995,900,3033.993,41.65719713934,12.551297282992,0,94.737605,312.15165,0.476,27.42692,99.414585,197.722225,25.31405,348.3834,0,0,204
"8",21573,2.75,6.75,"Benin",2,11,1347567.3351791,2.782115999,900,3056.512,440.8839752839,281.943392517338,2041.556712,20.250725,40.306668,0.451,27.40753,101.708555,252.5,28.13079,72.88143,2503.90465,100156.18652,204
"9",21574,2.75,7.25,"Benin",2,11,444322.5796051,0.268716134,900,3053.325,145.52087987095,62.688313121114,58.375679,609.96715,98.635285,0.974,27.52244,97.80284,244.69445,28.96136,102.39956,241.84455,10525.8887,204
"10",21575,2.75,7.75,"Benin",2,11,195842.4283562,0.0033995,900,3049.911,64.21249662079,16.728914090673,0,880.15555,190.70975,0.336,27.19391,99.56674,236.305575,27.91208,145.19182,0,0,204
"11",21576,2.75,8.25,"Benin",2,11,171872.1075935,0.003840359,900,3046.271,56.4204894072,23.411963266998,2.012056,427.056812,222.742775,0.335,27.33093,101.39474,228.5,28.65409,192.65148,1.1616608,46.46643,204
"12",21577,2.75,8.75,"Benin",2,11,143040.333395,0.05105128,900,3042.405,47.015553924,32.236413339316,77.762839,412.284875,300.56915,0.332,27.17468,97.685435,216.666675,27.81394,242.06383,43.6515,2095.27203,204
"13",21578,2.75,9.25,"Benin",2,11,361740.5040016,0.663240467,900,3038.312,119.05970262929,167.534627763588,1029.915109,135.747637,324.8803,0.531,27.22628,96.29208,203.91665,24.78853,292.45087,594.62175,23784.87061,204
"14",21579,2.75,9.75,"Benin",2,11,115045.2172127,0.097315524,900,3033.993,37.91874414729,4.966262972276,122.065253,280.2145,374.613875,0.594,27.31586,97.74797,193.444475,24.9106,343.39328,86.054195,3442.16766,204
"15",21580,2.75,10.25,"Benin",2,11,125203.543848,0.09858097,900,3029.449,41.32881350886,2.760960029123,104.869618,266.297242,341.078875,0.33,27.54872,99.385355,180.83335,25.63872,394.68538,87.9579525,3615.09419,204
"16",21581,2.75,10.75,"Benin",2,11,86882.0203476,0.0033995,900,3024.68,28.72436871383,6.130443961311,0,116.7582,302.74445,0.342,27.88077,96.20022,168.861125,26.6994,446.21542,0,0,204
"17",21582,2.75,11.25,"Benin",2,11,165747.4675817,0.093995468,900,3019.685,54.88898390101,10.449766621256,142.549941,350.49325,276.78305,0.329,28.13974,88.635775,152.888875,23.58389,497.91832,82.30125,3292.04987,204
"18",21583,2.75,11.75,"Benin",2,11,65047.1770306,0.0033995,900,3014.466,21.57833922021,15.36151585092,0,633.914045,266.28415,0.38,28.54503,80.118325,143.166675,24.95156,549.75373,0,0,204
"19",21584,2.75,12.25,"Benin",2,11,70692.5551777,0.0033995,900,3009.023,23.49352632724,16.810080568237,0,514.85031,238.539725,0.22,28.90289,69.110215,132.166675,26.23493,601.69547,0,0,204
"20",21585,2.75,12.75,"Niger",2,11,231281.8962746,0.0033995,900,3003.355,77.00784356089,16.063649832954,0,491.04995,214.674425,0.035,29.14631,57.68934,117.722225,28.58149,653.72627,0,0,562
"21",21653,3.25,6.75,"Nigeria",2,11,9023313.129351,24.93219285,878,3056.512,2952.15983561297,5392.37796026425,20442.404724,47.751509,55.379725,0.474,27.19808,120.181925,255.3611,27.49594,39.55316,20950.103,838004.13086,566
"22",21654,3.25,7.25,"Nigeria",2,11,953081.789102,2.09086553,900,3053.325,312.14551522987,549.927670003708,2413.039542,527.487995,101.231112,0.657,27.29231,110.423555,247.6389,28.15733,87.88203,1881.77845,76223.44592,566
