"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code","abroad"
"1",19635,-9.25,26.75,"Western-Sahara",2,15,431.276771,0.0033995,900,2755.403,0.15652042525,0.043328627679,0,96.774542,431.77305,0.005,22.67147,5.255931,14.944445,0,394.69308,0,0,732,1
"2",19636,-9.25,27.25,"Western-Sahara",2,15,1715.5370992,0.06474008,900,2743.437,0.62532400602,0.686369173485,84.418857,335.719325,469.6664,0.006,22.44343,5.6463215,18.1944425,0,341.27135,56.736315,2269.45263,732,1
"3",19637,-9.25,27.75,"Morocco",2,15,3688.1152672,0.0033995,900,2731.264,1.35033287029,0.875256560902,0,663.4955,481.0322,0.004,21.89856,6.2822825,22.0833325,0,287.96868,0,0,504,1
"4",19638,-9.25,28.25,"Morocco",2,15,4911.9433885,0.108501429,900,2718.883,1.80660329781,0.746416171524,165.162525,5501.7909,359.19695,0.011,20.80513,7.149362,24.75,0,234.84155,95.356625,3814.26514,504,1
"5",19639,-9.25,28.75,"Morocco",2,15,18909.5259196,0.289186284,900,2706.296,6.9872343742,19.705854709348,446.822329,6190.875325,507.315825,0.015,20.26186,8.6688065,27.9444475,0,182.0131,257.973,10318.91968,504,1
"6",19640,-9.25,29.25,"Morocco",2,15,51943.5282621,0.186758926,900,2693.504,19.28474459566,26.977458073805,268.447984,9821.569,1046.029825,0.073,17.35112,12.471023,31.305555,0,129.809,167.31816,7929.17591,504,1
"7",19697,-8.75,26.25,"Western-Sahara",2,15,489.1714281,0.0033995,900,2767.159,0.17677748356,0.069723940085,0,51.02681,409.931925,0.004,23.64936,5.052965,11.3611125,0,455.2229,0,0,732,1
"8",19698,-8.75,26.75,"Western-Sahara",2,15,736.1052101,0.0033995,900,2755.403,0.26714979393,0.427214251247,0,78.515335,434.69025,0.004,22.96811,5.239752,14.8055575,0,402.20432,0,0,732,1
"9",19699,-8.75,27.25,"Western-Sahara",2,15,4446.9680177,0.0033995,900,2743.437,1.62094766518,0.670541657158,0,361.472275,449.889175,0.005,22.97612,5.4314565,15.61111,0,349.47275,0,0,732,1
"10",19700,-8.75,27.75,"Morocco",2,15,5423.3392001,0.0033995,900,2731.264,1.98565192737,0.564222944653,0,731.24468,465.483625,0.004,22.36298,5.768206,19.0833325,0,297.16068,0,0,504,1
"11",19701,-8.75,28.25,"Morocco",2,15,5524.7941679,0.0033995,900,2718.883,2.03200863165,0.585393867956,0,2967.4972,462.297475,0.006,21.6234,6.446284,22.7777775,0,245.51272,0,0,504,1
"12",19702,-8.75,28.75,"Morocco",2,15,5938.0224311,0.0033995,900,2706.296,2.19415095977,0.453942036118,0,3817.766,330.499725,0.012,21.2258,8.0818315,24.444445,0,195.0293,0,0,504,1
"13",19703,-8.75,29.25,"Morocco",2,15,8933.8493979,0.173411554,900,2693.504,3.31681365627,1.2081073964,222.432952,4251.849,788.7614,0.038,18.81602,12.0233105,27.22222,0,146.88445,155.3055025,7392.71701,504,1
"14",19704,-8.75,29.75,"Morocco",2,15,29816.402389,0.238611444,900,2680.506,11.12342278417,7.117807358154,266.057944,8432.85175,1475.50525,0.193,15.45256,17.31644,38.0277775,0.0576848,104.34261,213.98539,8559.41572,504,1
"15",19771,-8.25,26.25,"Mauritania",2,11,141.1237489,0.0033995,900,2767.159,0.05099950603,4.8693288e-05,0,70.784215,402.0889,0.004,23.97532,5.059009,9.4166655,0,465.96685,0,0,478,1
"16",19772,-8.25,26.75,"Mauritania",2,11,204.9414331,0.0033995,900,2755.403,0.07437803844,0.107824297743,0,248.79241,415.708075,0.004,23.15737,5.1703075,12.833335,0,413.88502,0,0,478,1
"17",19773,-8.25,27.25,"Algeria",2,15,2280.9747006,0.082118096,900,2743.437,0.83142954943,0.237238413784,124.034974,976.191675,426.2178,0.005,22.89054,5.240015,14.72222,0,362.39935,71.611625,2864.46503,12,0
"18",19774,-8.25,27.75,"Algeria",2,15,2616.9229792,1.920887247,900,2731.264,0.95813630048,0.000963334596,2382.007616,742.7246,433.7761,0.003,22.65641,5.403228,16.166665,0,311.78565,1728.798275,81962.38324,12,0
"19",19775,-8.25,28.25,"Algeria",2,15,2552.4410952,0.0033995,900,2718.883,0.93878290838,0.096698927938,0,519.0392,483.955,0.004,22.03958,6.207207,21.0277775,0,262.52645,0,0,12,0
