"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code","abroad"
"1",19242,-13.25,9.25,"Guinea",2,11,194553.8392447,0.0033995,626,3038.312,64.03353229629,126.558561188824,0,58.99715,73.397918,0.362,26.8875,268.73895,223.773825,0,20.0294,0,0,324,1
"2",19243,-13.25,9.75,"Guinea",2,11,740182.2373943,0.180252015,899,3033.993,243.96303959543,643.076675485551,217.120167,1129.36025,205.424175,0.59,25.8883,278.92,217.72225,23.44636,32.36802,160.4032,6416.12808,324,1
"3",19244,-13.25,10.25,"Guinea",2,11,139971.209307,0.0033995,900,3029.449,46.20351651609,14.693192185271,0,6254.48725,295.735275,0.689,25.78798,253.68495,213.80555,20.46271,55.2593,0,0,324,1
"4",19279,-12.75,8.25,"Sierra-Leone",2,11,167649.3644182,0.0033995,824,3046.271,55.0342887029,29.647129269539,0,1811.263675,32.46241,0.329,26.73173,250.3804,241.877,22.90997,51.52411,0,0,694,0
"5",19280,-12.75,8.75,"Sierra-Leone",2,11,289142.8587986,0.0033995,876,3042.405,95.03761174861,26.091087901016,0,1110.567025,34.826855,0.379,26.82997,224.7282,236.277775,23.47556,35.38329,0,0,694,0
"6",19281,-12.75,9.25,"Sierra-Leone",2,11,263500.4173717,0.0033995,900,3038.312,86.72592918938,50.549573287008,0,151.7461,54.380553,0.462,26.88718,224.3794,229.1111,24.00024,46.63137,0,0,694,0
"7",19282,-12.75,9.75,"Guinea",2,11,207221.8828678,0.00993636,900,3033.993,68.30004539569,53.119290656355,11.514777,3495.849725,266.011948,0.707,25.95593,214.7812,221.16665,23.33179,69.12954,6.64806,265.92239,324,1
"8",19283,-12.75,10.25,"Guinea",2,11,230398.0486059,0.099629463,900,3029.449,76.05278325984,58.548864418965,146.459754,2016.863825,345.766125,0.722,25.78413,181.39195,215.361125,22.80114,86.79662,87.37185,3494.87396,324,1
"9",19284,-12.75,10.75,"Guinea",2,11,141655.6812445,0.0033995,900,3024.68,46.83328037489,15.902203349928,0,3018.4573,410.110825,0.626,25.8516,165.74505,213.08335,20.19251,120.4646,0,0,324,1
"10",19319,-12.25,7.75,"Sierra-Leone",2,11,142978.9503886,0.07535912,856,3049.911,46.87970551496,25.979260642505,66.378578,3183.41375,44.783102,0.441,26.46507,255.5765,253.65275,23.89148,34.33518,65.62116,2624.84636,694,0
"11",19320,-12.25,8.25,"Sierra-Leone",2,11,179875.0357304,0.0033995,900,3046.271,59.04761214685,16.571841588251,0,1023.9022,75.006113,0.345,26.45513,239.64335,245.16665,23.9223,75.08479,0,0,694,0
"12",19321,-12.25,8.75,"Sierra-Leone",2,11,341711.5205498,0.059712972,900,3042.405,112.31626800321,333.406173917935,91.650106,1674.35105,67.774168,0.385,26.72356,229.4886,240.861125,22.77224,80.38116,51.447,2469.45593,694,0
"13",19322,-12.25,9.25,"Sierra-Leone",2,11,183348.8951435,0.0033995,900,3038.312,60.34564747855,22.514176130422,0,230.99435,89.538337,0.477,26.84711,228.2295,234.361125,23.48428,92.57512,0,0,694,0
"14",19323,-12.25,9.75,"Sierra-Leone",2,11,64519.7206111,0.0033995,900,3033.993,21.26561049282,27.06098020492,0,2693.89875,147.727235,0.668,26.81971,202.10245,222.750025,23.50782,105.74821,0,0,694,0
"15",19324,-12.25,10.25,"Guinea",2,11,167514.2330446,0.070666019,900,3029.449,55.29527587481,101.441847262493,109.211213,3717.19175,515.438625,0.663,25.15577,168.8593,219,19.76908,129.444,61.304775,2942.62921,324,1
"16",19325,-12.25,10.75,"Guinea",2,11,173132.0008211,0.0033995,900,3024.68,57.23977651363,20.752370849016,0,1616.397825,823.008625,0.637,23.99407,159.4725,217.250025,14.77524,151.76458,0,0,324,1
"17",19360,-11.75,7.25,"Sierra-Leone",2,11,198897.2951375,0.00711485,767,3053.325,65.14120758411,25.241038438625,7.319441,108.245885,52.633403,0.536,26.65609,288.046925,268.42015,24.56346,87.59851,4.108705,197.21784,694,0
"18",19361,-11.75,7.75,"Sierra-Leone",2,11,520191.6203594,0.138336542,900,3049.911,170.55958172528,623.822985852274,136.513831,504.944725,92.95445,0.442,26.43686,257.48805,262.83335,23.64206,76.39603,122.973125,4918.92487,694,0
"19",19362,-11.75,8.25,"Sierra-Leone",2,11,159118.1959305,0.005124404,900,3046.271,52.23376040294,21.825134342706,4.013684,306.543375,148.491942,0.476,26.30337,225.1679,256.7222,23.1415,99.70028,2.3173017,92.69207,694,0
"20",19363,-11.75,8.75,"Sierra-Leone",2,11,208095.4918518,0.0033995,900,3042.405,68.39836419762,28.854848717296,0,1155.8039,248.1847,0.543,26.13301,241.74045,251.1389,22.62976,127.37868,0,0,694,0
"21",19364,-11.75,9.25,"Sierra-Leone",2,11,110463.9213894,0.057745096,900,3038.312,36.3570058824,14.729831733902,80.012742,2628.469,324.4925,0.43,26.0726,235.6883,241.500025,20.21891,137.67165,50.440815,2017.63256,694,0
"22",19365,-11.75,9.75,"Sierra-Leone",2,11,106038.7282925,0.0033995,900,3033.993,34.95021788166,23.272368927631,0,2734.692725,369.31225,0.366,26.04423,190.61435,225.555575,20.29475,148.46855,0,0,694,0
"23",19366,-11.75,10.25,"Guinea",2,11,65386.3997116,0.0033995,900,3029.449,21.58359289715,12.308324470477,0,2447.93555,535.001075,0.606,25.44199,160.6005,219.333325,20.73797,170.16747,0,0,324,1
"24",19367,-11.75,10.75,"Guinea",2,11,101329.510334,0.0033995,900,3024.68,33.50090392444,16.455393644181,0,2364.1705,751.72165,0.603,24.25433,146.1438,216.722225,15.68115,190.87502,0,0,324,1
"25",19403,-11.25,6.75,"Liberia",2,11,78338.4447346,0.0033995,520,3056.512,25.63001048668,13.219673671894,0,231.004055,123.065625,0.356,26.19375,311.7644,277.988875,22.5034,165.16725,0,0,430,1
"26",19404,-11.25,7.25,"Sierra-Leone",2,11,174254.9340382,0.0033995,900,3053.325,57.07054398546,21.612486025166,0,425.489978,121.17723,0.37,26.28349,285.2502,274.6389,22.91109,135.5639,0,0,694,0
"27",19405,-11.25,7.75,"Sierra-Leone",2,11,415544.4456177,0.092509336,900,3049.911,136.24803641367,499.706049904687,140.233241,784.15875,162.486925,0.351,26.21571,235.59305,271.833325,22.66499,124.57725,80.9637,3238.54797,694,0
"28",19406,-11.25,8.25,"Sierra-Leone",2,11,264003.31213,0.0033995,900,3046.271,86.6644174209,33.4056882235,0,1237.42685,270.810525,0.462,25.94888,217.8346,268.722225,21.67751,136.6131,0,0,694,0
"29",19407,-11.25,8.75,"Sierra-Leone",2,11,144125.3706474,0.006784555,900,3042.405,47.37219198713,19.503372079903,6.389035,2146.166075,392.89445,0.619,25.51795,217.77425,262.722225,19.98596,165.8229,3.811435,152.4574,694,0
"30",19408,-11.25,9.25,"Sierra-Leone",2,11,71821.2076454,0.0033995,900,3038.312,23.63852410816,4.58069111387,0,1514.6973,495.2342,0.521,25.39391,206.87985,248.527775,19.62222,182.68967,0,0,694,0
"31",19409,-11.25,9.75,"Sierra-Leone",2,11,72078.5690775,0.0033995,900,3033.993,23.75699647122,6.357769817399,0,631.67795,455.5664,0.343,25.76603,182.1245,225.33335,18.88689,194.46245,0,0,694,0
"32",19410,-11.25,10.25,"Guinea",2,11,75254.2776661,0.0033995,900,3029.449,24.8409103434,15.720335898708,0,1957.829232,596.2739,0.596,25.18606,154.2981,217.777775,19.41492,209.97883,0,0,324,1
"33",19411,-11.25,10.75,"Guinea",2,11,136047.7794776,0.043792163,900,3024.68,44.97923235185,37.192812276691,37.897489,1607.41435,675.283925,0.595,25.19904,134.5509,212.944425,19.53511,233.12293,37.88318,1515.32722,324,1
"34",19447,-10.75,6.75,"Liberia",2,11,185116.6436787,0.02957918,896,3056.512,60.56466317167,45.032021487134,38.922583,252.505703,122.554565,0.291,25.89792,272.81205,284.000025,21.13142,209.88307,24.326615,973.06458,430,1
"35",19448,-10.75,7.25,"Liberia",2,11,61746.8012109,0.0033995,900,3053.325,20.22280490316,10.056697204125,0,1848.92605,214.1075,0.332,25.77965,242.4777,281.4722,20.64315,184.65335,0,0,430,1
"36",19449,-10.75,7.75,"Sierra-Leone",2,11,155428.0413995,0.0033995,900,3049.911,50.96149321121,45.122545603845,0,1416.60915,270.4911,0.569,25.61555,209.9844,278.5,19.95932,173.82365,0,0,694,0
"37",19450,-10.75,8.25,"Sierra-Leone",2,11,318668.113065,0.0033995,900,3046.271,104.60924200754,34.691544584754,0,922.139475,278.136125,0.409,26.00529,208.45435,274.6667,21.78385,179.93342,0,0,694,0
"38",19451,-10.75,8.75,"Sierra-Leone",2,11,200980.6790924,0.078801036,900,3042.405,66.05981495763,265.067473096898,105.875171,1161.560125,484.263625,0.656,25.16779,209.60985,268.72225,18.33483,201.39478,68.6263,2745.05188,694,0
"39",19452,-10.75,9.25,"Sierra-Leone",2,11,78990.9125366,0.0033995,900,3038.312,25.99829008085,3.558743374111,0,2688.969975,589.8653,0.391,24.89087,192.8026,254.249975,17.40816,227.58093,0,0,694,0
"40",19453,-10.75,9.75,"Guinea",2,11,82296.0424833,0.0033995,900,3033.993,27.12466154495,27.240879749293,0,576.442238,478.160275,0.335,25.72308,160.3089,227.833325,21.36375,240.59692,0,0,324,1
"41",19454,-10.75,10.25,"Guinea",2,11,112883.0406451,0.022616306,900,3029.449,37.26190163433,62.306662452672,20.859152,256.794123,448.579725,0.491,25.91875,137.6111,215.277775,22.53186,252.64755,18.8249025,991.9092,324,1
"42",19455,-10.75,10.75,"Guinea",2,11,111732.3190823,0.0033995,900,3024.68,36.94021292012,16.845924928326,0,1206.322725,483.57195,0.405,26.00368,129.12385,207.194425,22.85518,273.97613,0,0,324,1
"43",19493,-10.25,6.75,"Liberia",2,11,191062.3120794,0.089156987,900,3056.512,62.50990913587,25.625320851471,79.088505,2213.81728,162.66445,0.277,24.9351,254.8016,293.6944,16.98145,256.55133,78.7115,3148.46008,430,1
"44",19494,-10.25,7.25,"Liberia",2,11,51042.7867804,0.0033995,900,3053.325,16.71711406147,7.508411426646,0,1055.195125,326.3111,0.345,24.84311,211.8042,290.972225,16.63191,234.0991,0,0,430,1
"45",19495,-10.25,7.75,"Liberia",2,11,43467.0237813,0.0033995,900,3049.911,14.25189700261,10.306617194091,0,2191.505,443.009425,0.438,24.69551,201.89625,285.861075,16.00798,223.35805,0,0,430,1
"46",19496,-10.25,8.25,"Liberia",2,11,289960.2079177,0.0033995,900,3046.271,95.1852925317,53.013472000399,0,105.016115,398.2825,0.505,25.2617,214.5353,281.166675,18.564,225.95392,0,0,430,1
"47",19497,-10.25,8.75,"Guinea",2,11,246063.6135292,0.028665593,900,3042.405,80.87800703505,93.777850665456,39.399934,2137.3532,471.231675,0.373,25.0008,212.53185,272.250025,17.92728,241.41495,23.504375,940.17502,324,1
"48",19498,-10.25,9.25,"Guinea",2,11,222154.6384811,0.01925078,900,3038.312,73.11778720573,116.072112197063,26.034534,1115.233075,578.43945,0.339,24.9008,185.12875,257.222225,17.56415,267.38952,15.031045,601.2418,324,1
"49",19499,-10.25,9.75,"Guinea",2,11,48318.5006404,0.0033995,900,3033.993,15.92571084443,7.621641740578,0,470.69605,500.18165,0.446,25.53301,161.65495,232.888875,20.58854,286.4172,0,0,324,1
"50",19500,-10.25,10.25,"Guinea",2,11,41368.0383472,0.0033995,900,3029.449,13.65529991831,5.137389369308,0,255.294958,436.2525,0.372,25.94231,142.5651,214.972225,22.47511,297.35402,0,0,324,1
"51",19542,-9.75,7.25,"Liberia",2,11,85266.534615,0.099831765,900,3053.325,27.92579470473,13.288911644232,146.764964,700.965,291.088625,0.438,25.02356,185.5171,296.722225,17.48096,283.6628,87.553925,3502.15698,430,1
"52",19543,-9.75,7.75,"Liberia",2,11,45471.0275183,0.0033995,900,3049.911,14.90896648581,4.250603424792,0,697.421775,487.052775,0.462,24.73446,181.3881,292.33335,16.16798,272.96825,0,0,430,1
"53",19544,-9.75,8.25,"Liberia",2,11,94354.9892406,0.042908597,900,3046.271,30.97393024096,13.381394268203,42.545291,614.093775,525.6669,0.505,24.52981,211.6054,287.11115,15.44312,273.26435,37.087975,1483.51902,430,1
"54",19545,-9.75,8.75,"Guinea",2,11,125025.2072649,0.0033995,900,3042.405,41.09420912625,32.667153560796,0,696.283875,622.429725,0.392,24.20962,224.68465,277.25,14.49216,284.48323,0,0,324,1
"55",19546,-9.75,9.25,"Guinea",2,11,78294.7590122,0.0033995,900,3038.312,25.76916497409,9.903783015992,0,2580.44475,598.285,0.438,24.61699,200.4452,260.7778,16.37985,305.39643,0,0,324,1
"56",19547,-9.75,9.75,"Guinea",2,11,58966.1464891,0.0033995,900,3033.993,19.43516015916,9.924819883046,0,2514.913,465.673075,0.374,25.47917,169.2521,236.25,20.29144,330.46693,0,0,324,1
