"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code","abroad"
"1",28203,26.25,-30.25,"South-Africa",2,18,1532.6134992,0.013915553,900,2667.305,0.57459260793,0.685683738932,12.085415,6106.944,1454.895,0.186,15.56026,38.12256,78.02778,0,318.01752,10.9942225,467.37402,710,1
"2",28204,26.25,-29.75,"South-Africa",2,18,6169.9972487,0.122081936,900,2680.506,2.30180311759,38.762830170919,186.33243,2645.61005,1485.11225,0.179,15.83558,39.262915,84.222225,0,349.27445,107.579075,4303.16315,710,1
"3",28205,26.25,-29.25,"South-Africa",2,18,500366.9999795,9.460989566,900,2693.504,185.76808548709,687.278029339428,9794.516226,1638.2505,1398.0135,0.103,16.12901,43.21963,88.777775,0,385.37445,8514.887225,340595.49164,710,1
"4",28395,26.75,-30.75,"South-Africa",2,18,39460.9757306,0.461369598,900,2653.9,14.86905187489,163.766977212452,715.229576,9070.2315,1452.33475,0.292,15.34151,43.583785,102.1666625,0,254.51612,412.938,16517.51953,710,1
"5",28396,26.75,-30.25,"South-Africa",2,18,13298.6470686,0.23497016,900,2667.305,4.98579994581,62.011985314638,218.57103,3929.167325,1475.771,0.263,15.58301,43.333635,100.833315,0,282.04,209.943375,9375.72461,710,1
"6",28397,26.75,-29.75,"South-Africa",2,18,11752.3746336,0.313920492,900,2680.506,4.3843864884,57.113816897827,272.812205,1385.528125,1533.38975,0.244,15.63542,45.22958,103.7222125,0,316.27098,281.763575,11270.54291,710,1
"7",28398,26.75,-29.25,"South-Africa",2,18,275963.749092,3.089207916,900,2693.504,102.45531247016,419.112569700309,1673.012462,2740.79025,1476.61025,0.237,15.88269,47.92774,103.6388825,0,355.2145,2780.286225,111211.45142,710,1
"8",28399,26.75,-28.75,"South-Africa",2,18,13615.616109,0.205094349,900,2706.296,5.03108863264,70.173429570569,159.676757,1340.461175,1426.69975,0.206,16.31859,47.80781,93.6111075,0,397.4327,183.82001,8032.76851,710,1
"9",28586,27.25,-31.25,"South-Africa",2,18,26321.3108783,0.163851137,900,2640.293,9.96908723874,84.201642764682,148.871706,7121.4485,1695.86125,0.547,13.30369,47.7869,145.6111,0,195.83888,145.936225,5837.44904,710,1
"10",28587,27.25,-30.75,"South-Africa",2,18,66123.9977168,0.547605625,900,2653.9,24.91578411384,94.718587688415,496.99143,9415.61075,1690.19475,0.597,14.09631,53.715165,142.694425,0,216.8092,491.315275,19652.61108,710,1
"11",28588,27.25,-30.25,"South-Africa",2,18,110800.6574927,0.518635554,900,2667.305,41.54030927147,120.647644528797,260.842575,5147.44875,1571.2515,0.486,15.57115,57.82988,137.666675,0,247.83197,466.7719825,21012.5417,710,1
"12",28589,27.25,-29.75,"Lesotho",2,18,204746.4929911,0.61700504,900,2680.506,76.38352123774,85.832637769913,303.917594,3464.5935,1606.92775,0.412,15.35785,56.97391,136.94445,0,285.57797,555.304525,22212.18094,426,0
"13",28590,27.25,-29.25,"South-Africa",2,18,152552.5592758,1.689215589,900,2693.504,56.637222027,232.074168027336,1746.621501,6513.10875,1598.24025,0.367,15.55481,56.316665,127.19445,0,327.6652,1520.29385,60811.75201,710,1
"14",28591,27.25,-28.75,"South-Africa",2,18,29118.6262639,0.421900864,900,2706.296,10.75958578898,120.36760303824,271.482897,3799.99075,1503.5685,0.278,16.03622,53.43949,103.0277975,0,372.56628,379.7107475,16112.25705,710,1
"15",28592,27.25,-28.25,"South-Africa",2,18,34655.1050469,0.379816233,900,2718.883,12.74608074895,173.123143730882,489.523548,2158.4925,1433.50125,0.22,16.41955,49.35229,87.5277775,0,419.32642,340.30485,13612.19376,710,1
