"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code"
"1",30833,33.25,0.25,"Uganda",2,14,697950.29719,0.670821089,342,3077.25,226.80977260308,414.31169719742,686.465901,2812.013,1168.533,0.443,22.77356,124.98335,296.861125,7.858089,740.73645,466.32605,18653.04138,800
"2",30834,33.25,0.75,"Uganda",2,14,1616569.7815476,0.423724961,900,3077.022,525.36835881994,356.789164247408,350.713586,2166.758,1101.697,0.394,23.35705,117.44685,311.944425,10.00578,773.84378,380.587575,15223.50281,800
"3",30840,33.25,3.75,"Uganda",2,14,146121.4275513,0.0033995,900,3070.865,47.58314763459,22.35912057682,0,3755.252625,1060.93445,0.571,23.76619,88.68536,244.2222,9.871687,950.95917,0,0,800
"4",30841,33.25,4.25,"South-Sudan",2,15,194709.1014481,0.0033995,900,3069.042,63.44296643113,9.858158074098,0,7618.24575,930.226625,0.677,23.97147,82.95019,233.666675,12.41698,981.20978,0,0,736
"5",30842,33.25,4.75,"South-Sudan",2,15,153377.565567,0.0033995,900,3066.99,50.00914374537,27.955457876514,0,726.517575,613.9136,0.961,26.1391,76.96817,223.027775,21.08317,1010.92948,0,0,736
"6",31001,33.75,-1.75,"United-Republic-of-Tanzania",2,14,519885.5032007,0.164670469,740,3075.881,169.02001727668,380.298563941736,190.410819,932.724425,1235.41575,0.839,22.85833,77.106985,220.1389,8.166101,585.24783,144.03615,5761.446,834
"7",31002,33.75,-1.25,"United-Republic-of-Tanzania",2,14,122588.0274002,0.207505452,199,3076.565,39.84574022603,286.198925020477,33.510499,295.663567,1147.293,0.7551556,22.67596,74.0655667,232,7.53543,605.7567,29.0355303,1045.27906,834
"8",31005,33.75,0.25,"Uganda",2,14,873533.1379686,0.0033995,485,3077.25,283.86813958182,151.585093989954,0,1377.0065,1155.35875,0.427,22.85817,97.225525,298.111125,8.157704,704.61987,0,0,800
"9",31006,33.75,0.75,"Uganda",2,14,1213843.0936954,0.048382862,900,3077.022,394.48637558299,169.355884782325,36.890697,1994.257,1084.852,0.282,23.63061,108.85945,294.9722,11.03852,737.73515,42.7797,1711.18801,800
"10",31007,33.75,1.25,"Uganda",2,14,1076812.2153916,0.008898635,899,3076.565,350.00465148707,133.668433137384,9.897125,1092.74335,1070.59225,0.251,24.31138,111.7859,295.19445,13.78959,764.7403,5.7141075,228.5643,800
"11",31010,33.75,2.75,"Uganda",2,14,135382.1955757,0.0033995,900,3073.829,44.04350349961,30.00234421898,0,2430.7915,1196.14475,0.361,24.08558,90.12876,258.777775,11.19656,849.60947,0,0,800
"12",31011,33.75,3.25,"Uganda",2,14,118240.0647469,0.0033995,900,3072.461,38.4838303079,28.069661557468,0,4325.9036,1228.14125,0.402,23.4226,77.025905,245.250025,8.872331,881.38153,0,0,800
