"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code"
"1",20997,-0.75,14.25,"Burkina-Faso",2,11,118232.1795435,0.0033995,900,2985.011,39.60862848599,8.43953711131,0,995.7596,311.503625,0.038,29.15993,48.86081,77.36111,30.81655,860.05138,0,0,854
"2",20998,-0.75,14.75,"Burkina-Faso",2,11,44561.5595694,0.0033995,900,2978.45,14.96132531896,2.406013647253,0,553.818125,279.03055,0.032,29.58285,45.77451,53.58333,32.04063,906.884,0,0,854
"3",20999,-0.75,15.25,"Mali",2,11,12129.1581333,0.0033995,900,2971.667,4.08160068263,1.910075483024,0,660.708125,274.357475,0.009,30.02981,39.3363,35.4444425,38.05873,954.46248,0,0,466
"4",21086,-0.25,13.25,"Burkina-Faso",2,11,213499.35429,0.015885484,900,2997.464,71.22667164466,41.136405413773,14.478028,671.22545,275.5039,0.179,28.76795,61.03296,113.138875,29.95899,750.21805,12.76716,578.9147,854
"5",21087,-0.25,13.75,"Burkina-Faso",2,11,135163.458848,0.131061655,900,2991.349,45.18478906628,7.742869625467,200.33043,882.597875,287.069725,0.039,28.81362,52.24456,94.88888,29.87902,796.7546,115.660825,4626.43311,854
"6",21088,-0.25,14.25,"Burkina-Faso",2,11,137539.7385249,0.136651018,900,2985.011,46.07679928026,4.09698236682,125.846592,713.681225,276.385575,0.041,29.35224,45.222075,73.777775,31.63055,844.1294,122.2209875,4888.83949,854
"7",21089,-0.25,14.75,"Burkina-Faso",2,11,75465.8932454,0.0033995,900,2978.45,25.33730395081,12.152716505896,0,630.063075,268.775275,0.016,29.67981,42.32316,50.8333325,32.56018,892.21705,0,0,854
"8",21090,-0.25,15.25,"Mali",2,11,11479.2014475,0.0033995,900,2971.667,3.86288281094,1.696229267771,0,712.217925,281.880275,0.016,29.98622,36.640465,34.61111,38.04799,940.91588,0,0,466
"9",21091,-0.25,15.75,"Mali",2,11,12813.0873001,0.0033995,900,2964.662,4.32193848644,3.291615804318,0,743.83845,296.3625,0.008,30.03221,27.01768,31.833335,33.56196,990.14335,0,0,466
"10",21175,0.25,12.75,"Burkina-Faso",2,11,142993.5880489,0.0033995,900,3003.355,47.61128318323,16.467068736777,0,739.825825,275.869725,0.158,28.60994,68.90841,124.8889,33.44683,687.1193,0,0,854
"11",21176,0.25,13.25,"Burkina-Faso",2,11,95936.7057896,0.0033995,900,2997.464,32.00596210076,7.448823279863,0,706.73645,262.407225,0.07,28.83494,62.51866,108.416675,30.27113,734.315,0,0,854
"12",21177,0.25,13.75,"Burkina-Faso",2,11,123438.6468382,0.0033995,900,2991.349,41.26521522568,9.142340380094,0,527.8986,277.512225,0.095,29.11042,51.878045,91.47222,31.12572,782.3057,0,0,854
"13",21178,0.25,14.25,"Burkina-Faso",2,11,126976.0089321,0.189541098,900,2985.011,42.53787406986,10.368216878097,291.490862,481.636785,297.688075,0.053,29.32228,39.591595,71.5,31.65992,830.96185,168.292325,6731.69312,854
"14",21179,0.25,14.75,"Niger",2,11,66951.2855372,0.0033995,900,2978.45,22.47856612573,3.888643641317,0,1123.605075,289.2175,0.022,29.67308,35.39606,51.22222,25.51543,880.18115,0,0,562
"15",21180,0.25,15.25,"Mali",2,11,13834.9097778,0.0033995,900,2971.667,4.6556056548,1.061218552986,0,170.2451,272.275575,0.011,29.92965,33.029615,34.5,37.94744,929.88177,0,0,466
"16",21181,0.25,15.75,"Mali",2,11,37309.6304381,0.007782359,900,2964.662,12.58478334916,12.292033339037,8.157029,178.458532,277.950275,0.003,30.06442,26.316665,31.5277775,33.85592,979.998,4.7094625,188.37851,466
"17",21259,0.75,12.25,"Burkina-Faso",2,11,82311.2386532,0.0033995,900,3009.023,27.35480769461,11.242768257986,0,822.67525,279.662775,0.368,28.45144,73.489115,138.527775,32.78668,624.98945,0,0,854
"18",21260,0.75,12.75,"Burkina-Faso",2,11,69148.5890484,0.0033995,900,3003.355,23.02378099483,3.606979349932,0,829.826475,273.041975,0.154,28.65465,68.385285,120.694425,33.70982,672.94023,0,0,854
"19",21261,0.75,13.25,"Burkina-Faso",2,11,102499.262105,0.0033995,900,2997.464,34.19533192524,3.799087555265,0,827.2114,255.88805,0.096,28.9343,61.68082,104.027765,30.70482,721.6211,0,0,854
"20",21262,0.75,13.75,"Niger",2,11,151840.1909349,0.010939709,900,2991.349,50.75977677437,13.964434771784,8.811432,1061.077575,264.51225,0.044,29.17612,50.209615,87.027775,24.63337,770.90212,8.3159625,332.63849,562
"21",21263,0.75,14.25,"Niger",2,11,170533.3547058,0.042103704,900,2985.011,57.12989743649,11.286159400476,38.106301,653.176515,315.588875,0.057,29.42789,40.460475,68.444445,25.20426,820.68335,36.3635575,1454.54227,562
"22",21264,0.75,14.75,"Niger",2,11,74735.5147917,0.006299053,868,2978.45,25.09208296309,5.650225975744,3.82509,715.58405,266.687775,0.016,29.80256,35.49936,50.0833325,26.07326,870.8868,3.825456,168.30377,562
"23",21265,0.75,15.25,"Mali",2,11,28976.9211625,0.0033995,899,2971.667,9.75106597655,2.368037086376,0,174.740775,267.4936,0.004,29.92885,31.30777,34.8055575,38.08099,921.45118,0,0,466
