"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code","abroad"
"1",19112,-15.25,11.25,"Guinea-Bissau",2,11,79550.0243472,0.0033995,597,3019.685,26.34381127762,10.585467452678,0,557.732675,10.173432,0.473,26.68414,210.98715,185.4127,13.74547,46.95932,0,0,624,1
"2",19113,-15.25,11.75,"Guinea-Bissau",2,11,62120.9086562,0.0033995,623,3014.466,20.60759745225,10.410270319676,0,884.394,14.818497,0.602,26.775,198.15905,179.3512,13.82618,28.78046,0,0,624,1
"3",19114,-15.25,12.25,"Guinea-Bissau",2,11,151740.1501789,0.0033995,900,3009.023,50.42838251025,10.829159949931,0,1703.34715,31.897778,0.555,26.9258,155.92165,165.916675,20.98912,53.06844,0,0,624,1
"4",19142,-14.75,10.75,"Guinea",2,11,129131.3156813,0.172929588,407,3024.68,42.69255605811,81.646748372966,145.48763,735.070575,23.612777,0.414,26.74744,243.12795,195.13335,14.11795,24.02973,83.997325,3359.89288,324,0
"5",19143,-14.75,11.25,"Guinea",2,11,52993.7786827,0.0033995,873,3019.685,17.54943654588,7.792599501749,0,2594.17375,38.252263,0.861,26.66795,222.5592,189.1389,21.02684,52.94922,0,0,324,0
"6",19144,-14.75,11.75,"Guinea-Bissau",2,11,71346.6976279,0.0033995,896,3014.466,23.66810235182,8.352376514263,0,935.10785,40.136308,0.601,26.77837,180.62005,182.638875,20.75648,73.47209,0,0,624,1
"7",19145,-14.75,12.25,"Guinea-Bissau",2,11,162080.0394135,0.008732967,900,3009.023,53.86467731303,35.581919953084,9.63888,1696.6206,32.601667,0.549,27.08526,135.8967,173.52775,14.4445,90.60385,5.56501,222.6004,624,1
"8",19146,-14.75,12.75,"Senegal",2,11,175692.0974178,0.226986058,900,3003.355,58.49861044366,15.802032768152,349.861762,751.5677,44.214445,0.489,27.45417,106.4228,161.5,20.45789,118.94763,201.992775,8079.7113,686,1
"9",19173,-14.25,10.25,"Guinea",2,11,116755.5073998,0.0033995,581,3029.449,38.54017580617,20.536691374689,0,792.383925,72.14776,0.532,26.55705,263.83595,208.49205,23.90455,69.52587,0,0,324,0
"10",19174,-14.25,10.75,"Guinea",2,11,242877.9813232,0.11017942,900,3024.68,80.29873914175,77.05905888232,167.778256,1487.12085,107.09223,0.719,26.24776,241.94515,203,22.34637,36.05989,96.866825,3874.67285,324,0
"11",19175,-14.25,11.25,"Guinea",2,11,57311.251915,0.039206607,900,3019.685,18.97921235,10.008211633756,57.142566,4265.6355,119.98443,0.65,26.45545,213.4459,192.305525,20.04782,53.54814,32.991275,1319.65103,324,0
"12",19176,-14.25,11.75,"Guinea-Bissau",2,11,58244.8761599,0.0033995,900,3014.466,19.32178693975,12.286448754232,0,2874.2795,84.497223,0.629,26.83093,169.1995,184.583325,20.76693,100.21206,0,0,624,1
