"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code","abroad"
"1",33250,41.25,10.75,"Ethiopia",2,14,72320.9542105,0.0033995,900,3024.68,23.91028369469,9.303151246366,0,3494.3025,606.2425,0.086,26.80609,38.634195,90.055545,15.18769,244.406,0,0,231,1
"2",33251,41.25,11.25,"Ethiopia",2,14,66558.0515265,0.0033995,900,3019.685,22.0413854403,9.355524712458,0,6234.0235,542.30805,0.053,27.23718,22.409045,75.166665,15.92613,222.34948,0,0,231,1
"3",33252,41.25,11.75,"Ethiopia",2,14,52138.6124482,0.179730178,900,3014.466,17.29613362545,10.670260338635,110.565046,874.351275,408.283625,0.019,28.12965,17.926575,65.1388875,12.60815,192.7705,160.9923,6855.83316,231,1
"4",33253,41.25,12.25,"Ethiopia",2,14,24200.8315969,0.0033995,900,3009.023,8.04275461302,2.285056894081,0,4111.3705,548.06835,0.023,26.79231,16.595455,61.33333,13.41558,170.59572,0,0,231,1
"5",33254,41.25,12.75,"Ethiopia",2,14,15955.8536513,0.0033995,900,3003.355,5.31267644226,1.485736249228,0,1436.913875,173.587222,0.012,28.18365,17.450335,47.2777775,12.74236,160.65495,0,0,231,1
"6",33373,41.75,10.25,"Ethiopia",2,14,51882.2213259,0.0033995,900,3029.449,17.12595812947,2.574554941096,0,315.056975,688.152775,0.098,27.20673,48.26779,74.63889,15.98709,228.23833,0,0,231,1
"7",33374,41.75,10.75,"Ethiopia",2,14,43984.6406593,0.0033995,900,3024.68,14.54191593369,3.48041663862,0,1477.594825,625.6239,0.046,27.52885,32.183555,58.8888925,16.5621,198.76285,0,0,231,1
"8",33375,41.75,11.25,"Ethiopia",2,14,44902.3812506,0.0033995,818,3019.685,14.86988680755,4.007494025777,0,3382.3995,424.590825,0.029,28.3875,18.013925,43.9722225,18.13618,178.03002,0,0,231,1
"9",33376,41.75,11.75,"Ethiopia",2,14,48678.3406506,0.006161091,890,3014.466,16.14824493832,13.322962478391,5.206294,5778.194,514.794725,0.026,27.54407,15.74974,38.0833325,16.43628,154.79,3.10586,124.2344,231,1
"10",33377,41.75,12.25,"Ethiopia",2,14,18423.3732395,0.0033995,900,3009.023,6.12270985468,0.002798792929,0,3880.79025,478.560825,0.02,26.88558,14.90961,31.0000025,15.02707,124.31578,0,0,231,1
