"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code"
"1",19045,-17.25,14.75,"Senegal",2,11,3652925.6626115,32.601044229,417,2978.45,1226.45189559079,4488.69667414739,4005.264406,666.336575,23.16511,0.133,25.18285,47.63004,88.208335,10.80055,141.51698,7100.02675,311757.97656,686
"2",19050,-16.75,14.25,"Senegal",2,11,569041.2501167,0.859414796,688,2985.011,190.6329017709,105.645572664463,669.476909,257.309208,11.109499,0.447,26.48061,71.78994,108.159725,13.17992,89.67552,611.7787,24471.14815,686
"3",19051,-16.75,14.75,"Senegal",2,11,1062812.6564102,2.191821801,900,2978.45,356.83414268559,109.934781741763,2185.719892,477.800375,35.847777,0.052,26.01218,61.56986,90.83333,16.06437,124.9811,1972.64,81674.41101,686
"4",19052,-16.75,15.25,"Senegal",2,11,283379.4342608,1.177106898,695,2971.667,95.36042647106,34.687385810186,793.017086,55.999818,44.163893,0.007,25.86971,48.764115,79.8819425,16.37982,83.64329,895.487715,35819.5092,686
"5",19062,-16.25,12.75,"Senegal",2,11,268017.074312,0.321927358,864,3003.355,89.23922391989,63.992859533211,187.390861,1433.880975,20.876113,0.461,26.53814,115.8988,147.416675,13.04578,42.87856,264.0377775,10561.51131,686
"6",19063,-16.25,13.25,"Gambia",2,11,187382.5927094,0.092120301,757,2997.464,62.51371788558,29.648782885757,121.310856,1020.44925,24.757012,0.519,26.75753,103.59542,138.3611,13.45156,41.97168,78.17892,3688.89446,270
"7",19064,-16.25,13.75,"Senegal",2,11,432794.3023486,0.17757112,900,2991.349,144.68199783716,51.394957879339,121.976654,1018.33005,27.164445,0.365,27.1391,80.81145,128.972225,18.05799,43.21066,159.813995,6392.55974,686
"8",19065,-16.25,14.25,"Senegal",2,11,524667.4211299,1.014474461,900,2985.011,175.76735066948,66.384929523671,1051.056786,358.339575,13.260832,0.252,27.40897,65.872825,114.527775,15.14535,86.68936,913.026875,36521.07529,686
"9",19066,-16.25,14.75,"Senegal",2,11,764584.2422485,0.520820099,900,2978.45,256.70541364758,80.065098328959,394.030707,282.535037,29.246112,0.027,27.08237,54.564115,94.222215,18.5892,126.1139,467.973175,22143.41623,686
"10",19067,-16.25,15.25,"Senegal",2,11,301017.6296501,0.522046028,900,2971.667,101.29588131059,33.507126540244,350.80644,19.5,43.085833,0.037,26.75112,42.578455,79.38889,18.30405,89.81265,469.8414275,18793.65707,686
"11",19068,-16.25,15.75,"Senegal",2,11,401388.6272387,0.735723941,897,2964.662,135.39101977968,106.152664053251,371.477069,90.979525,30.606945,0.013,26.28317,34.96284,65.166665,17.6651,42.4084,659.711175,26388.44666,686
"12",19069,-16.25,16.25,"Senegal",2,11,210054.9360434,0.280933025,812,2957.436,71.02603605921,82.272099716804,270.847715,934.5206,28.385505,0.047,26.10962,29.75079,44.3888875,13.21253,33.60256,214.095875,9852.94955,686
"13",19070,-16.25,16.75,"Mauritania",2,11,27923.7959639,0.04800638,691,2949.988,9.46573122598,6.929287474454,45.700259,796.8459,24.652297,0.011,26.02548,24.616595,36.680555,7.458562,77.08757,30.8815,1235.25997,478
"14",19083,-15.75,12.25,"Guinea-Bissau",2,11,213332.0610905,0.0033995,900,3009.023,70.89745703882,28.324626031569,0,1340.546,23.72861,0.594,26.66907,129.4049,160.33335,13.45325,38.98958,0,0,624
"15",19084,-15.75,12.75,"Senegal",2,11,210578.9788783,0.049963976,900,3003.355,70.11458018927,29.480557561767,27.478973,665.297992,28.014167,0.522,26.88974,112.6724,151.944425,13.84633,64.86166,44.2026775,1768.10707,686
"16",19085,-15.75,13.25,"Senegal",2,11,171977.9135069,0.230862702,849,2997.464,57.37447973193,21.780835876176,142.101657,1131.46605,30.172933,0.485,27.30016,96.72741,141.353175,17.91753,86.1178,199.9970075,8795.6977,686
"17",19086,-15.75,13.75,"Senegal",2,11,500970.2204402,0.246096676,897,2991.349,167.47302808027,52.278256591035,130.778368,964.33815,28.067777,0.364,27.72083,80.27428,130.833325,15.58492,82.98973,220.5976435,8823.90601,686
