"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code","abroad"
"1",29209,28.75,-6.75,"Democratic-Republic-of-the-Congo",2,17,84848.2577229,0.0033995,900,3056.512,27.75982779057,0.461865256468,0,3180.10775,1052.9206,0.255,22.35721,86.37586,229.722225,5.497867,1034.8515,0,0,180,1
"2",29210,28.75,-6.25,"Democratic-Republic-of-the-Congo",2,17,85719.2743435,0.0033995,900,3059.473,28.01766331688,0.006568796998,0,5769.529,1065.707275,0.256,23.05833,91.25041,234.361125,7.477288,1027.08625,0,0,180,1
"3",29211,28.75,-5.75,"Democratic-Republic-of-the-Congo",2,17,84141.581274,0.0033995,900,3062.206,27.47744139796,2.348172914129,0,5847.72625,1006.982025,0.455,22.80801,92.87106,237.583325,6.772307,1021.57575,0,0,180,1
"4",29212,28.75,-5.25,"Democratic-Republic-of-the-Congo",2,17,83104.1182947,0.0033995,900,3064.712,27.11645446831,3.236506982458,0,2482.42475,964.994275,0.412,22.59936,91.69276,238.833325,6.112284,1018.3495,0,0,180,1
"5",29213,28.75,-4.75,"Democratic-Republic-of-the-Congo",2,17,106800.2506676,0.009345562,900,3066.99,34.82249224605,8.66898095127,10.593816,3493.320325,1261.511425,0.358,21.27067,93.330485,245.972225,3.304631,1017.42275,6.1163425,244.6537,180,1
"6",29214,28.75,-4.25,"Democratic-Republic-of-the-Congo",2,17,128695.6535721,0.0033995,900,3069.042,41.93349960882,1.657535212544,0,4448.5599,1519.80375,0.359,20.05064,96.84625,255.9722,0,1018.796,0,0,180,1
"7",29393,29.25,-7.25,"Democratic-Republic-of-the-Congo",2,17,77017.3006554,0.0033995,900,3053.325,25.22407338969,0.006855498659,0,4367.88075,1505.10025,0.255,22.07131,80.35135,224.750025,4.85336,995.38067,0,0,180,1
"8",29394,29.25,-6.75,"Democratic-Republic-of-the-Congo",2,17,79886.7236419,0.0033995,897,3056.512,26.13656132217,1.891971053342,0,8942.361,1290.1945,0.304,20.78814,82.97196,229.3889,2.125017,984.7758,0,0,180,1
"9",29395,29.25,-6.25,"Democratic-Republic-of-the-Congo",2,17,55194.3867938,0.0033995,557,3059.473,18.04049040329,2.685792419277,0,4465.43425,1005.935775,0.357,22.24055,91.909345,231.722225,5.333226,976.49162,0,0,180,1
"10",29396,29.25,-5.75,"Democratic-Republic-of-the-Congo",2,17,53274.9465553,0.185282649,546,3062.206,17.39757204212,3.77928703042,199.819116,909.17965,961.194275,0.408,22.79199,90.63543,234.999975,6.856119,970.57943,130.961643,5298.95858,180,1
"11",29397,29.25,-5.25,"Democratic-Republic-of-the-Congo",2,17,31868.2945107,0.0033995,451,3064.712,10.39846369606,3.869349980263,0,1582.299,1131.922033,0.377,21.93029,87.00127,237.7037,4.33766,971.5422,0,0,180,1
"12",29398,29.25,-4.75,"Democratic-Republic-of-the-Congo",2,17,30494.9859219,0.0033995,421,3066.99,9.94296740102,6.354935923857,0,4.500163,1028.093,0.4553334,23.19856,85.043465,241.7778,7.373617,978.8499,0,0,180,1
"13",29399,29.25,-4.25,"Democratic-Republic-of-the-Congo",2,17,83147.2814318,0.091729857,387,3069.042,27.09226299894,128.72303964032,54.984231,0,876.003367,0.4583333,23.0024,91.63446,246.037,6.866343,971.8522,41.1532333,1481.51642,180,1
"14",29400,29.25,-3.75,"Burundi",2,14,492036.6930447,0.045129636,493,3070.865,160.22738758534,238.531262029163,30.827824,2830.365875,1238.296,0.581,20.98253,90.98371,259.250025,2.282659,971.12025,17.7984525,711.9381,108,1
"15",29576,29.75,-8.25,"Democratic-Republic-of-the-Congo",2,17,77807.5687937,0.044401722,893,3046.271,25.54190538761,5.429512146815,64.29862,3960.792675,1245.34775,0.307,22.16683,99.687645,209.194425,5.246439,963.72015,37.122825,1484.91302,180,1
"16",29577,29.75,-7.75,"Democratic-Republic-of-the-Congo",2,17,79310.4426861,0.0033995,900,3049.911,26.00417884786,2.193522534575,0,2746.6585,1906.983,0.287,19.52997,91.799625,219.277775,0.6794339,959.73463,0,0,180,1
"17",29578,29.75,-7.25,"Democratic-Republic-of-the-Congo",2,17,71037.4516902,0.036074427,826,3053.325,23.26560239847,1.617192293326,35.405013,6916.802425,1705.9005,0.326,21.09599,92.52203,221.500025,2.766992,946.09343,27.8068725,1334.72985,180,1
"18",29579,29.75,-6.75,"Democratic-Republic-of-the-Congo",2,17,12045.0909287,0.0033995,176,3056.512,3.94079570842,4.506538736576,0,38.000667,869.798467,0.5414822,23.43237,95.0400133,222.55556667,8.284118,938.11973,0,0,180,1
"19",29580,29.75,-6.25,"United-Republic-of-Tanzania",2,14,18602.7065632,0.0033995,398,3059.473,6.0803637602,6.970748454907,0,5526.24775,975.480425,0.878,22.72708,92.11554,226.41665,6.54956,925.97385,0,0,834,0
"20",29581,29.75,-5.75,"United-Republic-of-Tanzania",2,14,19774.3405884,0.0033995,432,3062.206,6.45754781969,9.511879985584,0,569.4515,825.4167,0.608,20.72804,88.20863,228.7778,1.764909,906.90535,0,0,834,0
"21",29582,29.75,-5.25,"United-Republic-of-Tanzania",2,14,95310.3900152,0.0033995,520,3064.712,31.09929933965,33.584079208766,0,893.636733,831.7385,0.627,23.73221,84.7444633,230.37036667,9.163154,911.77813,0,0,834,0
"22",29583,29.75,-4.75,"United-Republic-of-Tanzania",2,14,696896.2360898,0.522562212,667,3066.99,227.22478295559,593.239000625428,392.700076,2718.83795,1013.598575,0.628,22.74696,82.5881,234.666675,6.148216,914.6178,226.7255,9069.01978,834,0
"23",29584,29.75,-4.25,"Burundi",2,14,795986.107109,0.046709135,763,3069.042,259.35983216703,110.576150818869,62.299553,1729.86325,1369.2114,0.438,20.96779,90.01295,246.27775,1.861397,915.96803,40.508455,1909.33204,108,1
"24",29585,29.75,-3.75,"Burundi",2,14,1048417.3888245,0.01856932,900,3070.865,341.40782930417,86.296385902142,24.972241,3778.0432,1904.3315,0.352,18.02196,102.556595,265.02775,0.0157562,919.875,14.41773,576.70921,108,1
"25",29586,29.75,-3.25,"Burundi",2,14,1768024.5949249,0.155740626,900,3072.461,575.44250028074,127.727155788248,238.80114,1756.978025,1824.06675,0.352,18.98654,102.980285,271.80555,0.1484811,926.30117,137.8719,5514.8761,108,1
"26",29587,29.75,-2.75,"Rwanda",2,14,1802862.8053589,0.211172584,900,3073.829,586.52021367709,223.97213876842,100.989817,8582.5835,1700.984,0.399,19.65016,97.129165,284.388925,0.4339576,935.19028,190.0552875,8390.23468,646,1
"27",29588,29.75,-2.25,"Rwanda",2,14,1631856.6947784,0.134973126,900,3074.969,530.69044173495,166.494191132682,46.215655,8017.522,1657.1925,0.434,19.53814,95.989415,300.999975,0.3421286,946.46933,121.4757975,4859.03179,646,1
"28",29589,29.75,-1.75,"Rwanda",2,14,1712460.6908039,0.107088491,900,3075.881,556.73823132855,195.001756682051,106.701577,9021.51425,1889.936,0.395,17.02019,100.010335,313.888875,3.72e-08,960.05107,94.84985,3793.99406,646,1
"29",29590,29.75,-1.25,"Uganda",2,14,1120245.9814284,0.161138445,883,3076.565,364.12226635733,241.456030415033,100.621414,12125.91025,2024.68375,0.778,16.49744,108.9743,320.305575,0,975.83727,141.751925,6481.29956,800,1
"30",29591,29.75,-0.75,"Uganda",2,14,706218.9845466,0.029276294,859,3077.022,229.51382186766,107.523060997049,41.662775,2995.762525,1313.99775,0.912,21.57404,107.4183,282.777775,4.161286,993.72137,24.054015,962.16057,800,1
"31",29757,30.25,-8.75,"Zambia",2,14,32799.9942954,0.0033995,889,3042.405,10.78094453432,2.778835169019,0,1101.2826,1042.883225,0.506,23.33974,104.37565,199.333325,9.634052,913.4222,0,0,894,1
"32",29758,30.25,-8.25,"Democratic-Republic-of-the-Congo",2,17,64322.6009753,0.0033995,875,3046.271,21.11519244039,4.776819915517,0,1965.761,1132.3755,0.312,22.83061,99.37552,203,5.631773,913.5596,0,0,180,1
"33",29759,30.25,-7.75,"Democratic-Republic-of-the-Congo",2,17,42235.7671647,0.0033995,650,3049.911,13.84819458738,2.803952849186,0,4006.478,1236.832167,0.329,22.93157,92.59217,209.77776667,5.82499,916.5926,0,0,180,1
"34",29760,30.25,-7.25,"Democratic-Republic-of-the-Congo",2,17,15888.0027821,0.0033995,340,3053.325,5.20350810506,4.009521729365,0,5360.2,1033.432,0.5362321,22.65529,84.26614,214.66665,4.99389,909.2386,0,0,180,1
