"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code","abroad"
"1",18950,-23.75,15.25,"Cape-Verde",2,11,105809.3771922,3.162839269,202,2971.667,35.60606774449,136.35182352357,916.775373,19.75,223.566925,0.0070573,22.75497,60.85052,51.2797625,5.772467,45.3888,649.0765225,25963.06004,132,0
