"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code"
"1",21169,0.25,9.75,"Ghana",2,11,157086.4861679,0.052120869,900,3033.993,51.77548812816,11.467020895378,77.27393,316.716558,139.43305,0.51,28.04311,100.925265,201.05555,27.29272,434.23433,44.614125,1784.56497,288
"2",21170,0.25,10.25,"Ghana",2,11,178174.6012955,0.132897147,900,3029.449,58.81418882115,25.008862494949,107.605428,116.770032,152.06695,0.733,28.30914,91.82988,185.944425,28.15379,470.87502,118.842545,5232.63338,288
"3",21171,0.25,10.75,"Togo",2,11,515064.6091995,0.155248036,900,3024.68,170.28731246006,77.1928110438,188.627645,733.300275,248.4578,0.426,28.08974,87.222635,171.916675,27.27555,510.4025,138.19345,5527.73788,768
"4",21172,0.25,11.25,"Burkina-Faso",2,11,275601.5966053,0.047510871,900,3019.685,91.26831208869,72.240926138817,70.087654,231.243075,249.86305,0.272,28.10176,87.576835,163.416675,31.81519,552.2077,40.465125,1618.60504,854
"5",21173,0.25,11.75,"Burkina-Faso",2,11,180327.3871174,0.0033995,900,3014.466,59.82066720721,16.022162586597,0,141.97706,279.1636,0.356,28.18125,79.95536,153.305575,31.83005,595.82133,0,0,854
"6",21247,0.75,6.25,"Ghana",2,11,415722.1042938,0.713338648,896,3059.473,135.88031444148,67.581289693702,654.01706,43.25428,67.451945,0.73,27.04503,103.8972525,241.472225,24.99539,283.57452,634.70665,25388.26668,288
"7",21248,0.75,6.75,"Togo",2,11,464439.9759293,0.267448426,900,3056.512,151.95095452595,84.910698327343,251.118306,588.762195,177.750575,0.641,25.70914,105.7661,274.08335,19.89564,275.13383,239.1738,9566.95221,768
"8",21249,0.75,7.25,"Togo",2,11,348199.3380432,0.020827468,900,3053.325,114.03938572639,58.022360774515,17.180056,2832.638325,411.99835,0.747,25.69022,120.20195,264.5,20.46679,276.6103,17.2149475,753.82709,768
"9",21250,0.75,7.75,"Togo",2,11,199576.9214535,0.0033995,900,3049.911,65.4369561386,14.743277242788,0,3211.881125,496.75665,0.754,25.76619,126.85105,247.25,21.24844,287.85992,0,0,768
"10",21251,0.75,8.25,"Togo",2,11,181404.1016331,0.013937201,900,3046.271,59.54955890118,192.355978212337,17.751481,1915.757,446.424175,0.758,25.87372,113.06445,237.25,21.9726,307.82398,10.2488225,409.95289,768
