"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code","abroad"
"1",31682,35.75,14.25,"Sudan",2,15,69771.2139683,0.062268726,900,2985.011,23.37385730142,4.725756688014,93.092835,533.88125,539.97195,0.4,29.30048,48.757395,81.3333325,30.14933,401.37175,53.747175,2149.88693,736,1
"2",31683,35.75,14.75,"Sudan",2,15,49986.9400061,0.220211346,880,2978.45,16.78287022175,8.184843813949,300.646422,455.302825,486.60195,0.198,29.23446,41.141445,60.1944475,29.48858,390.60275,179.35325,7174.13025,736,1
"3",31684,35.75,15.25,"Sudan",2,15,223268.1564693,0.980024543,900,2971.667,75.13229276452,58.774735225007,1265.075768,654.731375,465.5586,0.077,29.11907,32.126955,29.61111,28.59138,376.3215,881.2571,35250.28305,736,1
"4",31685,35.75,15.75,"Sudan",2,15,154179.7438545,0.05317667,900,2964.662,52.00584005938,48.317873233119,78.919723,691.36145,430.591975,0.045,28.4383,22.883895,23.4722225,25.83885,338.60487,45.564325,1822.57294,736,1
"5",31686,35.75,16.25,"Sudan",2,15,54944.8101025,0.0033995,900,2957.436,18.57853063161,6.289211339603,0,148.545202,411.6975,0.033,28.01026,16.6402,19.4166675,20.88667,300.8946,0,0,736,1
"6",31831,36.25,13.75,"Sudan",2,15,77442.4921379,0.0033995,900,2991.349,25.88882159307,3.101283380442,0,233.212157,583.6972,0.525,29.06715,63.1167,97.0277775,29.71379,370.8359,0,0,736,1
"7",31832,36.25,14.25,"Sudan",2,15,73866.1980629,0.073642312,900,2985.011,24.74570635543,2.038030503315,84.445407,415.611575,563.0889,0.299,29.44744,49.937765,77.416665,30.65697,352.34612,64.748295,2589.93179,736,1
"8",31833,36.25,14.75,"Sudan",2,15,93442.4860401,0.0033995,900,2978.45,31.37285691455,14.901183169348,0,854.327075,532.185575,0.127,29.57468,40.28521,58.305555,30.72196,339.85338,0,0,736,1
"9",31834,36.25,15.25,"Sudan",2,15,552972.7018528,1.301926261,900,2971.667,186.08164990198,469.630143081419,2025.526858,690.217725,521.33695,0.066,29.83013,32.150675,29.6388875,31.17048,334.036,1169.4385,46777.53906,736,1
"10",31835,36.25,15.75,"Sudan",2,15,111618.7047596,0.25482909,900,2964.662,37.64972208567,16.891800641629,267.661135,861.817725,467.60335,0.037,28.94631,24.568435,23.75,24.52873,313.72413,227.8164,9112.65564,736,1
