"","ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code","abroad"
"1",22655,8.75,25.25,"Algeria",2,15,407.811373,0.0033995,900,2790.043,0.14616668356,0.053128657819,0,718.35456,1409.5015,0.007,21.71523,1.9212835,4.47222225,0,913.4981,0,0,12,1
"2",22656,8.75,25.75,"Algeria",2,15,847.9782606,0.0033995,900,2778.706,0.3051701653,0.05472824541,0,3534.167625,1049.3775,0.004,22.15993,1.938776,5,0,866.10245,0,0,12,1
"3",22657,8.75,26.25,"Algeria",2,15,921.4448747,0.026742736,900,2767.159,0.33299309164,0.000317935312,38.788862,1477.1812,769.183075,0.002,23.15112,2.024324,5,0,819.19713,21.773795,1045.14212,12,1
"4",22658,8.75,26.75,"Algeria",2,15,917.4443906,0.167578067,900,2755.403,0.332962023,0.000323549668,253.196396,162.533895,564.495275,0.002,23.80753,2.1090465,5.8055555,0,772.88262,149.2904788,5971.61943,12,1
"5",22762,9.25,24.25,"Algeria",2,15,977.5568569,0.135349556,900,2812.084,0.3476272045,0.000308106607,207.014588,4401.614,984.01565,0.003,22.3875,1.923536,0.33333333,0,990.50735,119.519925,4780.79712,12,1
"6",22763,9.25,24.75,"Algeria",2,15,973.1307419,0.427427433,900,2801.169,0.34740160775,0.004533728426,640.993044,2858.282425,1296.68675,0.006,21.84183,1.8977855,1.44444427,0,941.80825,382.39,15295.60059,12,1
"7",22764,9.25,25.25,"Algeria",2,15,925.2996971,0.0033995,900,2790.043,0.33164349249,0.026309104201,0,2038.7435,1282.13825,0.006,22.20657,1.868506,3.5,0,893.38532,0,0,12,1
"8",22765,9.25,25.75,"Algeria",2,15,925.3751812,0.0033995,900,2778.706,0.33302374617,0.000312297814,0,4043.613025,880.3756,0.004,22.20593,1.8791665,4.50000025,0,845.29565,0,0,12,1
"9",22766,9.25,26.25,"Algeria",2,15,948.304164,0.034815911,900,2767.159,0.34269954072,0.030543564949,48.678608,4108.20225,726.38945,0.003,23.0851,1.9658785,5,0,797.60995,29.03965,1161.586,12,1
"10",22767,9.25,26.75,"Algeria",2,15,917.4443926,0.0033995,900,2755.403,0.33296202374,0.000323549828,0,854.936225,555.73225,0.002,23.59247,2.060248,5.8333335,0,750.41668,0,0,12,1
"11",22768,9.25,27.25,"Algeria",2,15,1068.712035,0.006478428,900,2743.437,0.38955222321,0.089502634264,6.124402,185.488125,564.037525,0.002,23.33029,2.187425,6,0,703.8279,3.535925,141.437,12,1
"12",22769,9.25,27.75,"Algeria",2,15,1747.4824987,6.511588755,900,2731.264,0.63980729648,0.012406331148,5678.052281,307.860298,605.62085,0.002,22.81506,2.4419295,6,0,657.98615,5860.43155,250192.81863,12,1
"13",22774,9.25,30.25,"Algeria",2,15,725.033664,0.951212424,900,2667.305,0.27182259849,0.270101514671,1109.444826,649.895847,404.489425,0.002,22.84103,3.384947,10.916665,0,448.72913,854.051,25621.53076,12,1
"14",22775,9.25,30.75,"Algeria",2,15,377.2090674,0.0033995,900,2653.9,0.1421338699,0.075042672818,0,942.243,318.11555,0.003,22.73141,3.6976725,13.5,0,413.88265,0,0,12,1
"15",22776,9.25,31.25,"Algeria",2,15,564.1445765,1.077670546,900,2640.293,0.21366741665,0.103864349236,1621.783726,231.709182,284.4036,0.003,22.60401,4.015015,16.3333325,0,383.02907,969.1390755,38765.5618,12,1
"16",22777,9.25,31.75,"Tunisia",2,15,759.094715,6.662968746,900,2626.485,0.28901548763,0.099074064248,5573.331526,574.4713,279.270525,0.004,22.2532,4.3218845,17.277775,0,357.23652,5996.670625,239866.8219,788,1
"17",22878,9.75,23.75,"Algeria",2,15,917.6117367,0.0033995,900,2822.786,0.32507306395,0.059351148097,0,3320.592725,859.307775,0.003,23.83301,1.9721095,0,0,1022.55525,0,0,12,1
"18",22879,9.75,24.25,"Algeria",2,15,977.5568566,0.073272065,900,2812.084,0.3476272044,0.000308106593,110.24538,2741.057275,1228.53425,0.006,21.69888,1.916404,0.58333345,0,973.17645,63.6502,2546.008,12,1
"19",22880,9.75,24.75,"Algeria",2,15,973.6768391,0.073846744,900,2801.169,0.34759656105,0.000314065052,107.562575,2002.79125,1373.21775,0.007,21.32372,1.8744745,1.97222225,0,923.9704,64.1674,2566.69586,12,1
"20",22881,9.75,25.25,"Algeria",2,15,948.9861655,0.0033995,900,2790.043,0.34013313442,0.016789954521,0,2096.02875,962.8559,0.006,22.18702,1.8700075,2.75,0,874.97492,0,0,12,1
"21",22882,9.75,25.75,"Libya",2,15,1191.198075,0.0033995,900,2778.706,0.42868801047,0.068038327565,0,1976.8905,761.493625,0.003,21.91122,1.9134385,4.25,0,826.23712,0,0,434,0
"22",22883,9.75,26.25,"Libya",2,15,1375.3936808,0.0033995,900,2767.159,0.49704177271,0.036921495523,0,1841.19075,666.8864,0.002,23.28045,1.982395,5,0,777.8162,0,0,434,0
"23",22884,9.75,26.75,"Algeria",2,15,1022.5194299,0.0033995,900,2755.403,0.37109621186,0.055443290403,0,1359.068125,580.435,0.002,23.40465,2.165353,5.8055555,0,729.78702,0,0,12,1
"24",22885,9.75,27.25,"Algeria",2,15,1284.8277595,0.020226246,900,2743.437,0.46832775694,0.090847534135,27.555131,289.983675,556.3139,0.002,23.1367,2.4407285,6,0,682.24555,15.9089625,636.35849,12,1
"25",22886,9.75,27.75,"Algeria",2,15,1734.3512187,9.938520455,900,2731.264,0.63499952946,0.046596280712,11285.434053,246.657765,590.10555,0.002,22.56026,2.668131,6.16666675,0,635.31618,8944.6715433,321905.4871,12,1
"26",22888,9.75,28.75,"Algeria",2,15,1057.8986001,0.040928362,900,2706.296,0.39090273834,0.313259690864,15.950244,420.8542,678.0661,0.002,21.63814,2.935548,8.4166665,0,543.99715,36.83551,368.3551,12,1
"27",22889,9.75,29.25,"Algeria",2,15,1849.4141878,0.005870743,900,2693.504,0.68662028663,0.510941560405,3.343681,866.683425,574.081125,0.002,21.91058,3.114527,10.30555725,0,500.11232,3.7538935,90.09345,12,1
"28",22890,9.75,29.75,"Libya",2,15,3407.9348454,0.0033995,900,2680.506,1.27137739864,0.44438689406,0,1556.8002,428.440825,0.002,22.33622,3.2879125,11.055555,0,457.89835,0,0,434,0
"29",22891,9.75,30.25,"Libya",2,15,3040.8608403,1.049658412,900,2667.305,1.1400500919,0.439816120921,1463.819322,2209.807675,352.23415,0.002,22.67532,3.519632,12.305555,0,417.88822,943.9273775,37757.09469,434,0
"30",22892,9.75,30.75,"Tunisia",2,15,1023.8339039,0.0033995,900,2653.9,0.38578466818,0.000426182242,0,238.798008,362.988625,0.003,22.53109,3.9538665,16.0277775,0,380.80695,0,0,788,1
"31",22893,9.75,31.25,"Tunisia",2,15,1076.9858729,6.028475734,900,2640.293,0.40790392894,0.091596525589,7476.543031,221.975345,334.595575,0.004,22.3883,4.869482,19.555555,0,347.62625,5424.86185,216994.46533,788,1
"32",22894,9.75,31.75,"Tunisia",2,15,1315.002172,0.953990343,900,2626.485,0.5006700567,0.198154142396,1181.264099,386.06935,272.96805,0.004,22.06875,5.789865,21,0,319.59963,857.82628,34313.05107,788,1
"33",22895,9.75,32.25,"Tunisia",2,15,1007.5382349,0.114011206,900,2612.476,0.38566417024,0.000444789251,155.010031,938.0844,314.41805,0.009,21.56346,6.680706,21.5833325,0,298.22258,101.0803075,4762.67472,788,1
"34",22995,10.25,23.75,"Algeria",2,15,981.3624256,0.0033995,900,2822.786,0.34765737815,0.000302125156,0,1947.439375,951.670325,0.006,22.76506,1.9832955,0,0,1004.07057,0,0,12,1
"35",22996,10.25,24.25,"Algeria",2,15,977.5568563,0.0033995,900,2812.084,0.34762720427,0.000308106708,0,3937.712,1155.390125,0.005,22.29455,1.94512,0.58333333,0,956.49023,0,0,12,1
"36",22997,10.25,24.75,"Libya",2,15,1257.5275357,1.240575386,900,2801.169,0.44892949003,0.061281813011,1823.051154,5402.52925,939.47325,0.003,22.9516,2.006757,1.75,0,907.89108,1114.9879925,53714.15433,434,0
"37",22998,10.25,25.25,"Libya",2,15,1401.6496877,0.400416593,900,2790.043,0.50237560774,0.029318139419,360.977757,6611.47215,753.4914,0.002,23.08221,2.089227,2.9444445,0,858.38037,358.84515,18036.95862,434,0
