"from","to","dist","dur","share_unnamed"
1,2,75.7244,119.753333333333,1
1,6,107.2736,169.868333333333,0.548182494448764
1,7,63.951,123.316666666667,1
1,8,101.0433,168.701666666667,1
2,3,79.7338,152.393333333333,1
2,7,92.6192,143.02,1
2,8,69.8841,136.691666666667,1
2,9,92.2581,135.638333333333,0.222566064731514
3,4,67.9973,93.98,0.891847176284941
3,8,166.5591,158.65,0.569569258257725
3,9,94.3778,91.4333333333333,0.222859849307622
3,10,148.2582,129.713333333333,0.163854006051605
4,5,87.2158,135.723333333333,1
4,9,126.0342,130.813333333333,0.359706111049399
4,10,77.9518,126.816666666667,1
4,11,136.6481,180.231666666667,1
5,10,98.7882,145.545,1
5,11,102.4712,171.643333333333,1
5,12,144.6354,193.185,1
6,7,95.7509,154.34,0.344972214360387
6,13,85.6792,126.376666666667,0.702594915212695
6,14,110.6196,144.136666666667,0.803145193076091
6,15,166.9302,205.631666666667,0.869550188971312
7,8,63.7493,104.703333333333,1
7,14,134.2427,163.155,1
7,15,132.3267,183.58,1
7,16,138.2852,196.726666666667,0.78747095674082
8,9,90.3753,101.521666666667,0.349698478561549
8,15,183.4021,198.561666666667,0.835183457550377
8,16,87.6844,151.65,0.982822486097869
8,17,135.4293,160.41,0.377501028211768
9,10,73.1006,72.505,0.122909040169411
9,16,115.4914,143.496666666667,0.54377389792469
9,17,72.4407,100.466666666667,0.350926622538497
9,18,102.1669,198.946666666667,0.612739388410694
10,11,70.9407,82.9633333333333,1
10,17,126.2338,137.895,0.675548605483322
10,18,77.8441,206.93,1
10,19,103.7445,92.2066666666667,1
11,12,106.5358,101.566666666667,1
11,18,127.3512,203.701666666667,1
11,19,69.3741,80.1633333333333,1
11,20,119.4468,156.786666666667,1
12,19,93.3016,78.14,1
12,20,93.4083,126.491666666667,1
13,14,69.3154,76.7616666666667,1
13,21,246.2149,234.931666666667,1
13,22,72.4642,109.02,1
13,23,135.1884,164.018333333333,1
14,15,79.8869,118.266666666667,1
14,22,103.3639,154.571666666667,1
14,23,122.5917,165.123333333333,1
14,24,118.4413,126.113333333333,1
15,16,131.7986,212.6,1
15,23,178.9039,226.556666666667,1
15,24,87.6595,125.926666666667,1
15,25,127.4641,150.463333333333,1
16,17,84.9154,139.633333333333,1
16,24,93.7462,160.75,1
16,25,81.4265,122.006666666667,1
16,26,107.6894,157.793333333333,0.771981060328185
17,18,76.0928,188.633333333333,1
17,25,144.1087,168.11,1
17,26,88.4553,130.836666666667,0.996276085209139
