"from","to","dist","dur","share_unnamed"
2,8,113.6848,152.896666666667,0.906442198077491
2,9,62.7153,86.95,0.804035060025225
2,10,92.552,129.728333333333,0.8465576108566
3,4,70.8124,75.5783333333333,0.300310397613977
3,12,181.2534,245.003333333333,0.428324418562952
3,13,139.9066,194.871666666667,0.0440322644051563
3,14,182.6827,290.518333333333,0.113017207969223
4,5,86.5406,121.321666666667,0.209751261257722
4,13,106.0658,159.693333333333,0.206158069950983
4,14,148.8419,255.34,0.244233482484782
4,15,128.1382,168.148333333333,0.168673485871884
5,14,195.9673,316.388333333333,0.0975055034663929
5,15,75.0808,110.528333333333,0.0617374881461039
5,16,114.65,233.03,0.0108285993645012
6,7,88.4332,113.98,0.952359682699429
6,17,111.0675,132.118333333333,0.990835319359274
6,18,81.2961,105.443333333333,0.948177095826245
6,19,111.7817,113.651666666667,0.962310501351741
7,18,93.6075,134.821666666667,1
7,19,97.1811,124.013333333333,1
7,20,187.5603,202.778333333333,0.816905283260903
8,9,63.2572,115.271666666667,0.936279291085772
8,21,156.116,170.638333333333,0.412515052909375
8,22,91.8315,117.466666666667,0.398683892437663
8,23,94.9724,125.518333333333,0.0242797110315324
9,10,76.0346,114.173333333333,0.600229895034767
9,22,101.3994,113.833333333333,0.560459056876188
9,23,92.7778,106.878333333333,0.242777089753249
9,24,115.0683,124.585,0.184056613283925
10,23,104.3842,129,0.3144304267979
10,24,69.4667,104.175,0.783332469611383
10,25,95.5011,175.198333333333,0.340959066482934
11,12,82.6766,129.498333333333,0.542378375501653
11,26,136.4853,173.156666666667,0.967236788696813
11,27,105.8707,124.653333333333,0.0877721598138106
11,28,92.0934,122.501666666667,0.100902996305924
12,13,98.3705,180.341666666667,0.473869653747117
12,27,97.2517,140.568333333333,0.366755919696951
12,28,70.9425,129.566666666667,0.644184577911094
12,29,132.1738,228.3,0.402345549833288
13,14,101.9308,224.436666666667,0.511050634351933
13,28,120.724,202.275,0.267242193363054
13,29,75.3524,145.298333333333,0.54223283899008
13,30,165.3261,357.026666666667,0.75796349401154
14,15,127.6742,222.373333333333,0.166519155788718
14,29,161.3236,325.071666666667,0.721450997529808
14,30,251.2973,536.8,0.799211531520633
14,31,120.4631,243.638333333333,0.202314897827718
15,16,91.6673,192.786666666667,0.0425615241203788
15,30,343.2386,544.603333333333,0.542966454540237
15,31,82.1705,109.913333333333,0.29351896361833
15,32,139.187,189.711666666667,0.127519093018745
16,31,167.0501,286.38,0.127102511700076
16,32,224.0666,366.178333333333,0.0663324804622909
17,18,162.2047,184.438333333333,1
17,33,101.537,141.113333333333,1
17,34,100.875,179.95,0.849985625774473
18,19,116.956,134.633333333333,1
18,33,109.4437,146.55,0.667697638146371
18,34,62.2215,88.6066666666667,0.792598354582756
18,35,117.4763,172.251666666667,0.87740240150771
19,20,78.6491,121.09,1
19,34,104.2296,168.828333333333,1
19,35,92.4751,114.935,1
19,36,116.088,126.515,0.791093645418687
20,21,230.6636,185.825,0.207337005058449
20,35,112.2772,131.153333333333,0.694137985395063
20,36,81.5546,81.9283333333333,0.463563629229534
20,37,102.5251,89.0583333333333,0.419971870330416
21,22,70.5545,68.6333333333333,0.271591849693286
21,36,200.5077,175.811666666667,0.0452431276987728
21,37,139.2288,114.221666666667,0.0219738703861983
21,38,102.7946,86.19,0.0167693959982256
22,23,74.4916,77.1016666666667,0.0472751290078344
22,37,144.8748,135.603333333333,0.036890448241897
22,38,80.9864,76.4033333333333,0.325092855096658
22,39,107.0516,111.485,0.258550774999369
23,24,69.9848,75.9866666666667,0.261279218802913
23,38,103.5427,102.383333333333,0.354306967077351
23,39,70.9229,87.4216666666667,0.920699690367555
23,40,146.7639,172.62,0.528763223628715
24,25,95.3873,164.26,0.605144914317824
24,39,125.2834,139.66,0.53198944793209
24,40,116.2784,131.286666666667,0.424214148297662
24,41,131.0043,206.36,0.46937808100809
25,26,87.2208,129.543333333333,1
25,40,208.6204,287.168333333333,0.421726861409807
25,41,220.0793,274.565,0.633616443534873
25,42,185.6433,267.243333333333,0.869098824572527
26,27,76.2662,94.725,0.565709318151422
26,41,140.1419,162.801666666667,0.424629910562016
26,42,105.7059,155.48,0.770107950659236
26,43,92.8191,95.95,0.99066354948879
27,28,76.4589,96.3483333333333,0
27,42,104.7501,157.816666666667,0.272982338902148
27,43,91.8633,98.2866666666667,0.426095078230371
27,44,181.3798,293.536666666667,0.70933477708102
28,29,86.9982,141.275,0.339781742610767
28,43,168.3019,194.563333333333,0.232573131972961
28,44,257.8183,389.813333333333,0.49902954948134
28,45,164.4357,284.443333333333,0.49466357082825
29,30,92.9612,218.971666666667,0.940608554967019
29,44,323.807,505.655,0.498254363011581
29,45,80.425,150.411666666667,0.680974821262045
29,46,125.2493,276.166666666667,0.785787396985534
30,31,336.0275,565.706666666667,0.563877323208771
30,45,119.6113,240.201666666667,0.520704548228681
30,46,55.6756,104.673333333333,0.443886650729133
30,47,177.7458,397.855,0.825807417109153
31,32,69.7556,110.498333333333,0.0913129679725098
31,46,368.3157,623.143333333333,0.544254809526279
31,47,480.6167,838.696666666667,0.600884113913621
31,48,114.8117,178.178333333333,0.0554786663728523
32,47,537.6332,918.491666666667,0.525312327194019
32,48,45.0561,67.68,0
33,34,66.8219,96.2166666666667,0.773536819515757
33,49,147.0476,282.283333333333,1
33,50,81.8615,142.751666666667,1
33,51,101.0564,161.278333333333,1
34,35,76.5228,133.351666666667,1
34,50,148.6834,239.128333333333,0.842190856544846
34,51,120.5345,230.151666666667,1
34,52,148.1142,238.065,1
35,36,82.1493,90.5216666666667,0.155749349051057
35,51,148.8322,234.808333333333,1
35,52,76.0845,120.906666666667,1
35,53,121.4357,135.028333333333,0.391221355187441
36,37,76.9921,80.375,0.377755149222908
36,52,122.3091,172.463333333333,0.637487092150801
36,53,82.5716,72.7283333333333,0.0769004392546114
36,54,127.2366,118.576666666667,0.141292567317448
37,38,107.1134,87.0833333333333,0.107937210353159
37,53,110.1669,106.276666666667,0.0117122293538259
37,54,82.1478,80.9583333333333,0.217339965282089
37,55,126.3671,120.343333333333,0.457596162292242
38,39,68.9996,55.3083333333333,0.0637437554076322
38,54,109.7997,101.183333333333,0.864210674911999
38,55,84.9044,89.7116666666667,1
38,56,108.487,110.96,0.177340900438854
39,40,85.4657,102.108333333333,0.0701415889649298
39,55,127.6042,126.596666666667,0.134209321935607
39,56,110.7277,98.2866666666667,0.154780321852035
39,57,116.5047,107.006666666667,0.108378367243238
40,41,122.6451,189.8,0.733712965295801
40,56,114.2486,122.841666666667,0.188843286619454
40,57,115.6086,128.218333333333,0.147594428446994
40,58,170.1642,260.296666666667,0.170749882025645
41,42,101.2577,191.201666666667,1
41,57,178.3348,348.893333333333,0.86014331478955
41,58,232.8904,480.971666666667,0.71014452304133
41,59,200.5286,391.515,0.903197799813992
42,43,67.5745,119.33,0.593699685087844
42,58,274.1092,522.116666666667,0.501766267519028
42,59,144.9996,288.88,0.866126527245592
42,60,117.2604,201.43,1
43,44,89.5164,195.25,1
43,59,179.1354,268.195,0.466334962268764
43,60,80.2869,126.255,1
43,61,168.437,183.588333333333,0.980592766918472
44,45,311.5598,423.158333333333,0.948149296491622
44,60,139.8386,288.876666666667,1
44,61,227.9887,346.21,0.98566202126507
44,62,272.7783,399.613333333333,0.887587506928701
45,46,82.4544,162.238333333333,0.695152344995955
45,61,83.5711,77.0116666666667,0.0206949779229637
45,62,93.5711,105.888333333333,0.0184832710099593
45,63,191.3975,252.741666666667,0.00903617290517008
46,47,122.0701,293.181666666667,1
46,62,142.2381,236.518333333333,0.439390008724807
46,63,106.3888,245.658333333333,1
46,64,154.4011,372.695,1
47,48,582.6893,986.021666666667,0.387783096792219
47,63,73.4095,166.295,1
