"from","to","dist","dur","share_unnamed"
1,2,66.7844,355.006666666667,0.568685201933386
1,5,145.9484,628.878333333333,1
1,6,65.443,392.923333333333,1
1,7,182.9679,595.23,1
2,3,74.8047,140.835,0.502764528479456
2,6,273.0409,399.35,0.859691716515731
2,7,158.8127,251.246666666667,0.758773070415653
2,8,119.8114,194.381666666667,0.671298390637285
3,7,142.0422,166.571666666667,0.992155148258757
3,8,103.0409,109.706666666667,0.978779300258441
3,9,252.8697,664.343333333333,1
4,5,194.4034,1220.40666666667,1
4,10,196.2696,1157.12166666667,1
4,11,56.2877,658.091666666667,1
4,12,147.3203,1085.53166666667,1
5,6,93.0761,276.73,1
5,11,138.1156,562.241666666667,1
5,12,47.0832,134.851666666667,1
5,13,65.3628,174.348333333333,1
6,7,130.0956,243.028333333333,1
6,12,101.7739,181.126666666667,1
6,13,58.9461,177.321666666667,1
6,14,287.6241,463.035,0.709266510884527
7,8,60.0393,96.67,0.945060893549548
7,13,102.3816,140.633333333333,1
7,14,173.3953,314.911666666667,0.51773753568442
7,15,113.4824,139.46,0.553993882746472
8,9,235.0149,673.883333333333,1
8,14,122.1182,249.131666666667,0.839199658690495
8,15,62.2053,73.68,1
8,16,200.0756,208.956666666667,0.37821603433902
9,15,292.7771,720.785,1
9,16,430.6475,856.061666666667,0.71112383097545
10,11,139.9569,499.055,1
10,17,136.606,294.886666666667,1
10,18,58.8917,74.5833333333333,1
10,19,325.3477,862.25,0.598046951000422
11,12,91.0326,427.44,1
11,18,101.6291,438.955,1
11,19,249.6862,1134.90666666667,0.476244582199577
11,20,300.8762,1192.67333333333,0.957465908747216
12,13,74.0605,78.765,1
12,19,158.6536,707.466666666667,0.175723084758241
12,20,209.8435,765.233333333333,0.939014132899868
12,21,182.4055,351.276666666667,0.661196257132456
13,14,259.9108,360.623333333333,0.678266680927981
13,20,136.7623,730.376666666667,0.851006454264077
13,21,109.3243,316.42,0.365383876579934
13,22,289.6198,258.781666666667,0.53252385801104
14,15,80.3784,224.775,0.674922616026196
14,21,208.3704,404.581666666667,0.739172646402752
14,22,103.9721,249.631666666667,1
14,23,91.8112,321.605,0.85175011327594
15,16,158.324,184.583333333333,0.129788913872818
15,22,110.0755,122.916666666667,0.229832460295397
15,23,64.2688,169.215,0.690918935908348
15,24,114.5924,100.773333333333,0.0892449331326221
16,23,165.1093,278.181666666667,0.542348942396911
16,24,66.9138,100.093333333333,0.800105210143812
