"from","to","dist","dur","share_unnamed"
1,2,168.1606,219.431666666667,1
1,3,99.5132,184.543333333333,1
1,4,97.6666,127.595,1
1,5,169.8669,195.661666666667,1
2,4,70.4963,91.7916666666667,1
2,5,29.7947,51.9666666666667,1
2,6,101.5626,132.12,1
3,4,100.261,166.453333333333,1
3,9,100.132,163.216666666667,0.604201849356999
3,10,159.4684,331.485,0.604206094491329
3,11,205.0219,290.533333333333,1
4,5,72.2003,68.0666666666667,1
4,10,142.048,278.235,0.821013897424742
4,11,104.7609,124.08,1
4,12,139.2594,158,1
5,6,71.7679,80.1533333333333,1
5,11,108.4193,117.456666666667,1
5,12,67.059,89.9333333333333,1
5,13,134.6559,191.328333333333,1
6,12,101.8159,136.025,1
6,13,145.7797,218.783333333333,1
7,8,72.8165,105.673333333333,1
7,14,114.752,197.028333333333,1
7,15,69.4851,90.7083333333333,0.14989379033233
7,16,122.9386,139.971666666667,0.283388618383486
8,9,93.5736,115.726666666667,0.552756810941536
8,15,89.7854,152.083333333333,0.513584041966687
8,16,78.7367,136.206666666667,1
8,17,138.4504,171.291666666667,0.991112334173346
9,10,83.5464,178.318333333333,0.866535242691486
9,16,116.1923,124.243333333333,0.988596490473121
9,17,52.8973,57.855,1
9,18,121.4627,108.155,1
10,11,159.6333,313.46,0.638905315435636
10,17,102.2931,198.86,0.350190140087787
10,18,170.8585,249.16,0.610958548131084
10,19,245.1799,354.825,0.728888758372427
11,12,175.476,207.288333333333,1
11,18,83.6221,136.658333333333,1
11,19,76.0607,141.591666666667,1
11,20,111.955,167.965,1
12,13,67.5968,101.395,1
12,19,251.539,349.036666666667,1
12,20,287.4333,375.41,1
12,21,96.6866,207.548333333333,1
13,20,266.1556,338.376666666667,1
13,21,70.1764,167.875,1
14,15,108.0547,113.945,0.836556080803444
14,25,139.3953,199.433333333333,0.919447126662716
14,26,83.8118,130.641666666667,1
14,27,148.015,260.13,0.932579851650271
15,16,101.5773,99.645,0.823874034848337
15,26,93.7204,117.805,0.835439242683557
15,27,70.8057,192.645,0.672855433955176
15,28,127.9601,127.448333333333,0.876990561901718
16,17,65.3108,68.785,0.981159289366061
16,27,130.0819,238.341666666667,0.898995093856327
16,28,55.0438,88.4133333333333,0.971875073804995
16,29,102.6947,185.921666666667,0.583982994237282
17,18,69.1697,51.825,1
17,28,90.0448,96.0883333333333,0.997681151694658
17,29,106.3824,190.898333333333,0.764410278391914
17,30,199.9443,204.476666666667,1
18,19,82.307,124.896666666667,1
18,29,174.9478,241.201666666667,0.856742493050788
18,30,138.7602,171.883333333333,1
18,31,95.6774,103.15,1
19,20,86.7227,157.705,1
19,30,127.1323,208.373333333333,1
19,31,84.0494,139.64,1
19,32,142.3375,205.773333333333,1
20,21,248.9241,404.265,1
20,31,159.9006,198.14,1
20,32,112.8305,190.065,1
21,32,326.8757,408.048333333333,1
22,23,81.5942,129.135,0.934394766288249
22,33,105.0979,128.386666666667,0.725224766622359
22,34,100.2681,138.651666666667,0.968016747101022
22,35,159.2388,239.781666666667,0.870239539609693
23,34,97.0715,104.858333333333,1
23,35,92.0987,152.38,1
23,36,158.0998,180.9,0.942882877070608
24,25,67.1271,127.408333333333,1
