"from","to","dist","dur","share_unnamed"
1,2,70.0913,84.2333333333333,1
1,4,92.9724,100.143333333333,0.89674451422628
1,5,58.6273,85.9333333333333,0.808749181267398
1,6,110.9402,171.603333333333,0.97335952161615
2,3,60.9719,49.1133333333333,1
2,5,94.7355,94.8,0.86276738920468
2,6,88.4977,150.446666666667,0.433001083643982
2,7,130.5209,105.03,0.515101018226952
3,6,87.0025,111.96,0.445550415217954
3,7,77.3192,70.23,0.181452755004249
3,8,94.65,65.2416666666667,0.124614765330412
4,5,85.0112,96.3616666666667,0.30544563539863
4,9,131.4759,134.301666666667,0.966824287682058
4,10,70.4915,103.946666666667,0.103940338821473
4,11,99.6763,110.895,0.653728812709114
5,6,104.9429,173.965,0.988394630217604
5,10,134.8897,166.568333333333,0.549548260541761
5,11,93.8991,121.765,1
5,12,139.541,173.956666666667,1
6,7,100.085,136.958333333333,0.714863651032971
6,11,122.6631,163.19,0.988165154667415
6,12,65.1897,112.51,0.865004747682533
6,13,101.0763,134.033333333333,1
7,8,124.7755,93.94,0.910047316943377
7,12,136.2777,141.453333333333,0.935423865498368
7,13,67.7036,65.5683333333333,1
7,14,100.8565,137.63,1
8,13,115.7927,122.365,1
8,14,87.6111,94.425,1
8,15,92.973,96.9933333333333,1
9,10,97.7899,159.631666666667,0.895295019940689
9,16,102.7381,156.455,0.913951994393506
9,17,110.4046,161.938333333333,1
10,11,120.3786,174.598333333333,0.865981993477246
10,16,138.4507,201.63,0.540821780476213
10,17,101.2805,152.44,0.902872523086918
10,18,136.1729,192.351666666667,0.811274490004986
11,12,78.229,115.09,1
11,17,141.271,190.483333333333,1
11,18,106.2977,144.046666666667,0.961058387019086
11,19,141.4245,211.126666666667,0.991742596408263
12,13,108.3694,130.638333333333,0.913637982677767
12,18,135.1931,161.456666666667,1
12,19,74.5915,132.828333333333,0.984344039661409
12,20,107.2482,140.56,0.704979771165683
13,14,103.1539,145.013333333333,1
13,19,125.9882,168.091666666667,0.854579469220976
13,20,79.1736,100.29,0.61142048791578
13,21,92.6935,106.913333333333,1
14,15,104.7482,144.656666666667,1
14,20,125.8423,174.875,1
14,21,67.0368,105.341666666667,1
14,22,85.2403,93.7383333333333,1
15,21,115.5734,155.568333333333,1
15,22,69.3802,94.1166666666667,1
15,23,119.3345,163.668333333333,1
16,17,86.3799,131.658333333333,0.8711666384965
16,24,72.2933,109.963333333333,0.114201612323151
16,25,144.2252,239.718333333333,0.890220142139019
17,18,114.0779,161.338333333333,0.916141440315294
17,24,142.1612,142.5,0.611730635173757
17,25,88.0196,153.335,0.946552752515068
17,26,165.9789,202.9,0.947784866371408
18,19,198.4082,257.45,0.994114157522644
18,25,322.0248,383.636666666667,0.965628423649359
18,26,72.4394,98.765,1
18,27,325.2471,347.333333333333,1
19,20,103.2842,170.03,1
19,26,179.0848,226.763333333333,1
19,27,162.366,231.423333333333,1
19,28,185.6506,246.371666666667,0.607448943040821
20,21,74.0228,108.916666666667,0.709751982156873
20,27,143.6773,189.06,1
20,28,86.701,128.381666666667,0.698076494992567
20,29,105.6869,122.241666666667,0.228101117546262
21,22,85.2255,104.025,1
21,28,95.3185,127.91,0.983413503149966
21,29,78.6166,88.1083333333333,0.93344908511572
21,30,101.0935,127.161666666667,1
22,23,69.5871,87.0266666666667,1
22,29,141.0236,124.016666666667,0.654985406697886
22,30,70.3506,58.5166666666667,1
22,31,94.9643,104.355,1
23,30,86.0609,84.3833333333333,0.296072079274188
23,31,64.5906,76.2316666666667,1
24,25,93.9347,147.361666666667,0.736392408769071
24,32,83.4006,93.2983333333333,0.759822782837033
24,33,148.009,184.688333333333,0.77674871122702
25,26,267.6659,334.693333333333,0.982324993714183
25,32,123.8495,188.901666666667,0.961800441826215
25,33,146.6687,229.103333333333,0.96774365100144
25,34,152.522,202.143333333333,0.968981544313906
26,27,278.6262,310.233333333333,1
26,33,214.7548,271.568333333333,0.846027046684914
26,34,117.554,138.553333333333,0.946088468504181
26,35,181.0156,272.918333333333,1
27,28,202.647,273.711666666667,0.92132074130951
27,34,327.0002,352.128333333333,0.980619271981874
27,35,145.1743,202.053333333333,1
27,36,160.8678,324.498333333333,1
28,29,107.2777,123.22,1
28,35,283.8414,370.678333333333,0.943827452997536
28,36,269.2589,341.316666666667,0.961587184982792
28,37,177.1431,189.501666666667,1
29,30,71.1145,68.4716666666667,0.914644692713863
29,36,164.4358,221.333333333333,0.737814552661554
29,37,72.32,69.5183333333333,0.546879148230089
29,38,118.2617,108.065,0.616142842526363
30,31,76.7684,70.5816666666667,0.318825193699491
30,37,142.599,136.911666666667,0.428993891962777
30,38,59.9074,51.125,0.262109522362847
30,39,89.3844,107.69,0.953688735046311
31,38,84.2553,81.7283333333333,0.989658798507392
31,39,63.931,88.4366666666667,0.984416035388097
32,33,118.6414,118.096666666667,0.765559071285403
32,40,135.7064,123.938333333333,1
33,34,99.5905,139.12,0.731611950939096
33,40,98.8598,107.791666666667,0.320937652046284
33,41,173.9151,163.471666666667,0.400341546157606
34,35,129.5946,222.616666666667,1
34,40,134.7588,131.36,0.96736984894493
34,41,64.708,89.3883333333333,1
34,42,149.1267,195.331666666667,0.82538717129417
35,36,164.7434,286.291666666667,0.937217629566411
35,41,121.8857,272.15,1
35,42,194.7713,352.035,0.86630774981106
35,43,148.2653,227.591666666667,1
36,37,92.1288,151.891666666667,0.852729165332485
36,42,348.9339,604.373333333333,0.886490535886596
36,43,101.7146,184.101666666667,0.86660813688497
36,44,366.1318,409.645,0.962942579693979
37,38,189.4371,176.28,0.760365841749055
37,43,132.1383,145.296666666667,1
37,44,274.0029,257.753333333333,1
37,45,249.4959,220.133333333333,0.628263630785115
38,39,67.5419,85.8716666666667,1
38,44,132.4299,111.903333333333,1
38,45,75.2759,66.52,1
38,46,125.755,132.576666666667,0.97435565083798
39,45,89.756,99.0466666666667,1
39,46,61.5041,103.636666666667,1
40,41,104.8124,106.241666666667,1
40,47,117.4335,126.42,1
41,42,100.7463,115.843333333333,0.741534924855801
41,47,64.96,90.15,1
41,48,124.0046,126.646666666667,1
42,43,332.362,545.376666666667,0.921653545439283
42,47,127.4032,172.353333333333,0.565526611576475
42,48,78.0826,95.85,0.66651469085302
42,49,136.6616,220.895,0.745756299876922
43,44,406.2067,403.041666666667,1
43,48,355.5978,556.286666666667,1
43,49,529.4859,508.95,0.824836284561361
43,50,460.5009,419.465,0.798596050518034
44,45,110.0511,102.308333333333,1
44,49,118.3282,145.223333333333,1
44,50,56.5182,69.7366666666667,0.582774074945637
44,51,116.243,124.181666666667,1
45,46,77.8128,101.503333333333,1
45,50,102.5103,89.775,1
45,51,74.8523,115.778333333333,0.645141164666951
46,51,103.5301,156.965,1
47,48,113.5956,126.891666666667,1
47,52,122.9477,145.901666666667,1
48,49,94.525,164.15,0.834767172213006
48,52,80.9219,102.243333333333,0.816172136343808
48,53,161.9805,170.353333333333,0.999111620363711
49,50,85.2441,114.84,1
49,52,135.6105,168.475,0.833736203123064
49,53,73.4697,125.811666666667,0.995877200743166
49,54,107.2619,149.505,0.927178243159966
50,51,88.4403,94.205,1
50,53,106.8189,110.095,0.988106962444813
50,54,62.1717,68.09,1
51,54,136.2075,140.946666666667,1
52,53,132.6015,153.303333333333,0.959560789282172
53,54,121.98,138.371666666667,0.66508689949172
