"from","to","dist","dur","share_unnamed"
1,2,53.5081,101.423333333333,1
1,4,836.4188,2544.82833333333,0.763576628460138
1,5,824.0173,2485.01333333333,0.760018446210184
1,6,819.2242,2510.88166666667,0.729744955075185
2,5,770.5092,2383.59,0.743352903936019
2,6,765.7161,2409.45833333333,0.710859584791336
2,7,485.8373,2271.06,0.52549617403017
3,6,720.95,2371.85166666667,0.717610236493516
4,5,112.4199,233.196666666667,1
4,14,45.3152,94.8966666666667,1
4,15,132.336,247.123333333333,0.911007519501511
5,6,144.6267,267.326666666667,0.991282372179372
5,14,157.7351,328.195,1
5,15,119.9345,187.518333333333,0.90180556887301
5,16,173.2685,276.531666666667,0.446685346730652
6,15,115.1414,213.416666666667,0.727142058126689
6,16,124.8894,234.741666666667,0.403929073300798
6,17,311.2734,405.088333333333,0.899068536490085
7,16,400.6717,700.6,0.617317120225861
7,17,74.0705,306.338333333333,0.360789571030881
7,18,120.9929,345.981666666667,0.619187257423582
8,9,247.335,428.636666666667,0.822140012533608
8,17,71.9859,293.831666666667,0.371237462839997
8,18,118.9082,333.475,0.630042335179576
8,19,213.899,428.49,0.794337610583682
9,10,79.1909,154.856666666667,0.995845482246066
9,18,147.4243,141.365,0.893322878250058
9,19,85.8829,126.198333333333,0.816880892471028
9,20,105.3153,149.418333333333,0.850669370927111
10,11,846.7105,714.063333333333,0.664435719964833
10,19,122.0737,208.64,0.86847464402681
10,20,141.5062,231.86,0.886536420312325
10,21,762.4026,702.285,0.806941422565604
11,12,65.3407,64.07,0.038903717126206
11,20,841.2128,686.385,0.679914047907973
11,21,63.3672,88.615,0.819738256166824
11,22,143.0257,119.89,0.0900684282614943
12,21,128.708,152.731666666667,0.433660352378755
12,22,82.8079,68.0066666666667,0.185522378326679
14,15,177.6512,341.95,0.933707700093048
14,24,531.753,743.368333333333,0.977852678913961
14,25,580.7449,799.69,0.97972103748859
14,26,306.8389,541.316666666667,0.96161859635046
15,16,143.7832,222.523333333333,0.262893717763967
15,25,403.0938,457.74,1
15,26,129.1878,199.366666666667,1
15,27,170.5394,249.656666666667,0.898090411951725
16,17,339.9152,414.346666666667,0.688206058452226
16,26,272.971,422.041666666667,0.611740523162185
16,27,314.3226,472.331666666667,0.607526982637259
16,28,314.0987,471.825,0.607247214728114
17,18,102.9123,99.275,0.961009481869011
17,27,136.7143,183.165,0.872639511740908
17,28,136.4904,182.658333333333,0.872430588524907
17,29,143.9477,113.736666666667,0.972124617396028
18,19,113.9883,141.195,1
18,28,226.1642,261.99,0.917391471598303
18,29,79.2185,74.4083333333333,1
18,30,139.6949,137.498333333333,1
19,20,116.7446,181.165,1
19,29,174.2093,169.573333333333,1
19,30,234.6857,232.663333333333,1
19,31,180.6275,276.96,1
20,21,757.0734,674.786666666667,0.826790156201458
20,30,298.9834,287.681666666667,1
20,31,63.8829,95.795,1
20,32,702.1733,612.87,0.82030051266539
21,22,91.6875,115.695,0.868179557541042
21,31,489.8624,595.855,0.820782085087993
21,32,210.2872,238.801666666667,0.476689001222139
21,33,118.8521,145.295,0.851808847818167
22,32,179.3958,162.55,0.101441059378202
22,33,87.9607,69.0433333333333,0.218230166164928
22,34,294.2733,264.618333333333,0.389800851996237
23,24,132.8627,175.67,1
23,35,544.9311,780.56,1
23,36,138.6379,226.56,0.675425695282459
23,37,141.6044,191.711666666667,1
24,25,48.9919,56.3216666666667,1
24,36,84.3096,166.525,0.466273117177641
24,37,75.6159,116.453333333333,1
24,38,143.7985,197.091666666667,1
25,26,296.7039,395.275,1
25,37,124.6078,172.771666666667,1
25,38,192.7904,253.41,1
25,39,322.3628,460.87,1
26,27,138.5898,239.455,0.874596741316274
26,38,103.8674,141.75,1
26,39,278.3166,380.88,1
26,40,169.0329,332.8,0.897182207024664
27,28,75.4722,181.335,1
27,39,394.2605,483.88,0.955957788304379
27,40,106.1393,275.186666666667,1
27,41,100.9353,258.833333333333,1
28,29,267.1999,276.505,0.91999741018061
28,40,39.1894,114.453333333333,1
28,41,33.9854,98.1,1
28,42,363.464,385.653333333333,0.941186229620414
29,30,65.4901,70.7783333333333,1
29,41,292.7192,354.071666666667,0.936174006975283
29,42,101.2778,116.836666666667,1
29,43,98.2988,82.1766666666667,1
30,42,89.376,128.598333333333,1
30,43,56.6846,72.98,1
30,44,175.4918,161.74,1
31,32,435.4306,534.44,0.710217492703202
31,43,395.6749,394.886666666667,1
31,44,124.4221,244.401666666667,1
31,45,354.1914,455.74,0.850690657455077
32,33,95.951,105.533333333333,0.094686871423956
32,44,310.4863,297.65,0.599199965215879
32,45,178.2404,168.121666666667,0.0806331894266455
32,46,140.4263,136.838333333333,0.0530348616536053
33,34,214.7551,209.143333333333,0.486929076954096
33,45,124.2557,99.2166666666667,0.122865894388833
33,46,86.4416,67.9333333333333,0.0965066628722017
33,47,141.6318,106.836666666667,0.222035274514234
34,46,223.5343,217.378333333333,0.463362893300939
34,47,89.2916,126.64,1
34,48,129.7563,144.293333333333,1
35,36,496.4952,771.54,0.909368106680588
35,49,178.9048,234.843333333333,1
35,50,59.9185,95.9866666666667,1
35,51,123.3239,237.136666666667,0.883913823678946
36,37,93.0513,182.633333333333,0.511500645342945
36,50,451.0345,705.77,0.899219528071892
36,51,396.9037,687.385,0.849405069943901
36,52,217.7945,413.376666666667,0.791291982770931
37,38,76.5456,100.815,1
37,51,312.2154,524.928333333333,0.954146400209599
37,52,133.1062,250.92,1
37,53,93.0185,118.06,1
38,39,174.4493,239.13,1
38,52,101.4375,181.775,1
38,53,61.3498,48.915,1
38,54,183.0555,219.195,1
39,40,424.6316,577.113333333333,0.959071374524618
39,53,118.3931,204.216666666667,1
39,54,83.4988,184.195,1
39,55,180.419,316.555,0.773818596610444
40,54,433.3099,557.221666666667,0.959926823718273
40,55,530.23,689.581666666667,0.890290042111922
40,56,581.9386,772.528333333333,0.963266405894642
41,42,388.9271,463.16,0.945036771653725
41,55,525.026,673.183333333333,0.889202608861772
41,56,576.7345,756.13,0.962934950853486
41,57,459.3554,567.951666666667,0.953463721787652
42,43,122.1847,140.088333333333,1
42,56,188.114,294.845,1
42,57,70.7349,106.666666666667,1
42,58,202.3972,188.795,1
43,44,122.7846,112.851666666667,1
43,57,192.61,244.823333333333,1
43,58,84.1899,72.7983333333333,1
43,59,99.549,115.14,1
44,45,231.2591,220.348333333333,0.771321196596202
44,58,133.158,112.09,1
44,59,63.4363,94.2533333333333,1
44,60,90.5966,82.2916666666667,1
45,46,72.4993,66.55,0.595791959370642
45,59,233.644,240.485,0.908982469055486
45,60,141.6003,144.408333333333,0.849818821005323
45,61,124.3417,142.201666666667,0.828973707131236
46,47,148.8675,114.676666666667,0.210904999412229
46,60,106.2738,113.831666666667,0.858792101157576
46,61,89.0152,111.625,0.831414185442486
46,62,228.6251,204.035,0.482122479115373
47,48,77.8447,104.59,1
47,61,151.8974,126.633333333333,1
47,62,95.9259,113.741666666667,0.990313356455347
47,63,200.4636,193.946666666667,0.862228853517546
48,62,126.6848,172.255,0.992665266341924
48,63,103.5987,129.468333333333,1
48,64,131.4026,145.44,0.610651074901809
49,50,133.5613,169.086666666667,1
49,65,175.4891,196.193333333333,0.973099784431302
49,66,144.2395,159.34,1
50,51,77.9804,171.353333333333,0.816413077628381
50,65,284.5908,319.665,1
50,66,97.9257,132.168333333333,1
50,67,175.3916,228.941666666667,1
51,52,189.3529,335.756666666667,0.85105860482802
51,66,95.6967,181.67,0.374654507417706
51,67,121.2608,210.703333333333,0.767422969811374
51,68,183.3781,278.558333333333,0.84620581944855
52,53,114.555,196.586666666667,1
52,67,82.2396,146.446666666667,1
52,68,115.7519,168.861666666667,1
52,69,90.4257,168.046666666667,1
53,54,126.9994,184.2,1
53,68,220.0531,303.916666666667,1
53,70,344.9385,499.163333333333,1
54,55,125.934,202.003333333333,0.675961754539485
54,69,316.4325,473.478333333333,1
54,70,246.953,384.606666666667,1
54,71,138.4761,226.471666666667,1
55,56,72.2934,121.223333333333,0.827108698719385
55,70,202.6339,305.185,0.798615137940887
55,71,94.157,147.05,0.566602128999574
55,72,196.1651,294.381666666667,0.936283838171175
56,57,117.3791,188.17,1
