"from","to","dist","dur","share_unnamed"
2,3,75.1022,123.03,0.889443094437602
2,4,116.7096,99.8883333333333,0.965329300528235
2,5,74.7459,132.425,1
2,6,100.1675,106.225,1
3,5,122.5773,227.428333333333,0.932262446207501
3,6,70.0463,84.4916666666667,0.234314682838804
4,5,190.3579,229.553333333333,0.978599796173526
4,8,284.9919,320.183333333333,1
4,9,76.7011,97.7833333333333,1
4,10,118.9844,169.881666666667,1
5,6,130.0929,196.585,0.904490780455858
5,9,136.4885,275.503333333333,0.982794180031021
5,10,110.9021,200.43,1
5,11,187.378,243.166666666667,0.933689689456772
6,10,99.8724,129.391666666667,1
6,11,103.9671,107.831666666667,0.723227828803535
7,8,104.816,194.53,1
7,12,200.108,467.345,1
7,13,155.7763,313.86,1
7,14,132.584,166.833333333333,1
8,9,239.7789,295.58,1
8,13,134.8739,315.635,1
8,14,111.6816,168.608333333333,1
8,15,191.0219,260.075,1
9,10,83.6168,132.096666666667,1
9,14,128.5826,132.27,1
9,15,63.8203,115.298333333333,1
9,16,106.2995,187.701666666667,1
10,11,67.4866,134.188333333333,0.954648774719722
10,15,122.6739,205.713333333333,1
10,16,78.7082,99.4266666666667,1
10,17,101.2919,138.318333333333,1
11,16,96.4964,134.98,1
11,17,68.8134,136.128333333333,1
12,13,142.9865,494.571666666667,1
12,18,92.8093,171.008333333333,1
12,19,98.0598,208.198333333333,1
13,14,116.5735,238.33,1
13,18,164.1716,497.201666666667,1
13,19,169.422,534.391666666667,1
13,20,294.6062,680.108333333333,1
14,15,79.7605,96.6283333333333,1
14,19,187.3406,431.965,1
14,20,178.4529,446.94,1
14,21,115.1263,141.183333333333,1
15,16,66.9409,150.628333333333,1
15,20,131.2661,427.576666666667,1
15,21,67.9395,121.82,1
15,22,138.759,225.84,1
16,17,88.6083,135.143333333333,1
16,21,99.9212,164.381666666667,1
16,22,81.7219,122.516666666667,1
16,23,141.1038,157.961666666667,1
17,22,108.3518,165.768333333333,1
17,23,73.9346,110.508333333333,0.67390819195858
18,19,62.6761,126.095,1
18,24,101.9878,224.303333333333,0.911436465930239
18,25,124.2221,172.538333333333,1
19,20,372.0455,790.555,1
19,24,155.2223,328.018333333333,0.941809944956398
19,25,136.1318,219.748333333333,1
19,26,160.8572,286.005,1
20,21,70.2723,332.785,1
20,25,344.8133,770.46,1
20,26,220.049,557.706666666667,1
20,27,129.8572,408.56,1
21,22,77.7652,130.928333333333,1
21,26,169.4372,276.091666666667,1
21,27,79.2454,126.945,1
21,28,117.4703,189.28,1
22,23,88.959,118.47,0.891319596668128
22,27,120.6012,211.386666666667,1
22,28,63.2704,100.41,1
22,29,121.2881,174.045,0.920288008944009
23,28,106.8955,139.368333333333,1
23,29,78.0364,124.138333333333,1
24,25,150.8498,324.305,1
24,30,252.262,428.816666666667,1
24,31,239.1822,438.176666666667,1
25,26,133.6249,265.966666666667,0.981799826529597
25,30,236.2176,379.793333333333,1
25,31,139.7798,237.603333333333,1
25,32,190.0141,332.768333333333,0.987200956560089
26,27,101.5985,179.89,1
26,31,143.4167,242.686666666667,1
26,32,65.2498,120.108333333333,1
26,33,153.4804,209.955,1
27,28,100.0802,186.27,1
27,32,97.6034,155.305,1
27,33,98.2063,132.888333333333,1
27,34,241.732,383.98,1
28,29,79.0736,134.821666666667,1
28,33,103.2339,105.658333333333,1
28,34,237.6183,297.015,1
29,34,174.5233,258.341666666667,1
30,31,157.5867,243.07,1
30,35,194.7723,329.726666666667,1
31,32,83.0004,134.406666666667,1
31,35,163.6022,249.551666666667,1
31,36,115.4114,225.228333333333,1
32,33,93.0641,101.516666666667,1
32,35,195.2405,299.243333333333,1
32,36,90.6538,131.46,1
32,37,207.1142,252.058333333333,1
33,34,198.7314,290.885,1
33,36,129.158,172.37,1
33,37,114.0501,150.541666666667,1
34,37,113.7932,184.045,1
35,36,120.7148,205.496666666667,1
36,37,96.335,150.495,1
