"from","to","dist","dur","share_unnamed"
1,2,94.2558,218.53,1
1,7,1231.3258,2480.62,0.527555578295269
1,8,47.2568,152.488333333333,1
1,9,114.1868,250.513333333333,0.390188174279491
2,3,59.9779,132.103333333333,1
2,8,89.064,163.25,1
2,9,61.4779,138.655,0.369690571733908
2,10,93.0794,158.195,1
3,4,252.1985,465.883333333333,0.874502128678696
3,9,92.2103,214.86,0.579763865858803
3,10,123.8118,234.4,1
3,11,191.8807,377.128333333333,0.998168655660881
4,5,129.764,189.431666666667,0
4,10,134.1953,252.503333333333,0.764146556657764
4,11,64.4556,98.8016666666667,0.514409919386368
4,12,172.4437,270.038333333333,0.198671798389851
5,11,128.4298,221.106666666667,0.863761263944399
5,12,65.4002,116.483333333333,0.531306431316064
5,13,118.6665,187.365,0.374083356226605
6,7,57.9354,347.618333333333,1
6,16,1268.5025,3207.37666666667,1
6,17,1254.2896,3174.82,1
6,18,1354.9324,2842.81166666667,0.645472076019745
7,8,1207.3141,2384.72666666667,0.550449390171023
7,17,1202.4152,2863.44833333333,1
7,18,1303.058,2531.44,0.631358409427425
7,19,1274.9884,2486.63833333333,0.623242552362445
8,9,90.5079,154.69,0.230648374340803
8,18,237.9649,381.631666666667,0.868312146744269
8,19,209.8953,336.83,0.850701349338766
8,20,119.3679,190.091666666667,0.144401226123227
9,10,76.2677,128.523333333333,1
9,19,158.1821,256.598333333333,1
9,20,61.422,100.566666666667,0.352939739930742
9,21,104.1827,180.861666666667,1
10,11,74.1917,163.676666666667,0.995263633900736
10,20,122.5713,190.315,0.675749278786534
10,21,90.9935,159.676666666667,1
10,22,107.1448,239.178333333333,0.999056417990964
11,12,129.0066,290.713333333333,1
11,21,94.7892,206.27,0.787577065741667
11,22,88.6245,218.411666666667,0.968195060965014
11,23,123.7253,278.033333333333,1
12,13,79.9616,174.19,0.826530484632624
12,22,185.975,319.1,0.865230883059076
12,23,87.8505,210.961666666667,1
12,24,92.7778,160.87,0.347675470128123
13,14,205.6582,416.605,0.58489648596384
13,23,107.1306,238.416666666667,0.997794278940171
13,24,87.9928,179.918333333333,0.601243510832704
13,25,153.0606,332.886666666667,0.439834287857228
14,24,117.6654,236.656666666667,0.572671807236288
14,25,82.1615,238.875,1
14,26,131.6737,504.035,1
15,16,218.8348,544.796666666667,1
15,30,135.45,195.591666666667,1
15,31,78.0203,164.866666666667,1
15,32,170.4722,512.591666666667,1
16,17,15.9837,43.3066666666667,1
16,31,156.7999,410.571666666667,1
16,32,116.5515,392.283333333333,1
16,33,77.9317,211.573333333333,1
17,18,332.21,619.346666666667,0.684730932403641
17,32,102.3387,359.758333333333,1
17,33,63.7189,179.048333333333,1
17,34,285.076,566.18,0.632604767639237
18,19,72.1917,151.541666666667,1
18,33,317.7919,558.98,0.677481497331588
18,34,139.0947,273.546666666667,1
18,35,115.3324,205.791666666667,0.881102795051521
19,20,129.6203,255.091666666667,0.762897478249935
19,34,115.6217,233.838333333333,1
19,35,91.8594,166.083333333333,0.850720775445953
19,36,137.3475,264.608333333333,0.773996449878192
20,21,108.5297,185.491666666667,0.548503312918031
20,35,101.7646,165.026666666667,0.149904632942464
20,36,72.5564,120.028333333333,0.500204668650414
20,37,146.6312,204.228333333333,0.418097636725583
21,22,63.7129,154.015,0.996612930819347
21,36,149.8172,179.56,0.442225592255095
21,37,81.8039,118.77,0.419357756781767
21,38,88.6627,141.35,0.217862999731567
22,23,72.7696,150.01,1
22,37,96.0693,171.843333333333,0.678645891342794
22,38,98.2058,167.563333333333,0.63437088237151
22,39,95.5223,192.353333333333,0.724572456303443
23,24,87.942,162.27,0.612137545200246
23,38,91.9701,173.831666666667,0.703540284875503
23,39,66.7363,160.233333333333,1
23,40,96.1826,162.286666666667,0.421812862396252
24,25,65.0678,152.968333333333,0.221556591739693
24,39,119.885,214.021666666667,0.715482099914168
24,40,72.7103,147.948333333333,0.590665408704693
24,41,145.0871,449.665,0.650888087836953
25,26,49.5122,265.16,1
25,40,129.5782,297.228333333333,0.517490995777836
25,41,103.576,438.156666666667,1
25,42,100.6552,284.105,1
26,41,153.0882,703.281666666667,1
26,42,150.1674,549.23,1
26,43,163.2579,580.643333333333,1
27,28,142.4152,213.621666666667,1
27,44,155.7011,307.756666666667,1
27,45,103.5707,182.645,1
27,46,99.3756,172.578333333333,1
28,29,67.6013,90.0633333333333,1
28,45,128.632,219.681666666667,1
28,46,124.3433,209.605,1
28,47,93.4333,281.981666666667,1
29,30,62.568,44.17,1
29,46,145.4863,227.595,1
29,47,112.0777,296.425,1
29,48,289.0976,649.123333333333,1
30,31,68.9258,58.5666666666667,1
30,47,174.6456,340.598333333333,1
30,48,226.5296,604.953333333333,1
30,49,162.2891,319.553333333333,1
31,32,126.0264,394.218333333333,1
31,48,169.0999,574.275,1
31,49,104.8594,288.875,1
31,50,103.6447,154.215,0.735802216611173
32,33,88.215,300.015,1
32,49,185.9652,586.978333333333,0.61044088380024
32,50,127.0735,366.778333333333,0.656844267294125
32,51,133.5178,414.871666666667,0.944376663169003
33,34,270.6579,506.006666666667,0.613033422252437
33,50,109.8174,220.258333333333,0.549226261047885
33,51,104.4681,250.853333333333,0.98535532411839
33,52,143.5027,274.291666666667,0.446002758136258
34,35,79.1533,169.831666666667,0.82675747790361
34,51,251.8631,454.19,0.595396864407688
34,52,127.1552,231.641666666667,0.819169015502315
34,53,137.8725,267.91,1
35,36,79.0268,140.92,0.378520650008984
35,52,114.3479,181.05,0.642446116147403
35,53,76.4231,137.891666666667,1
35,54,128.6751,212.878333333333,1
36,37,77.3592,109.001666666667,0.533793007166569
36,53,148.6052,271.415,0.809123643804957
36,54,92.1091,143.036666666667,0.704565564097358
36,55,101.6532,178.556666666667,0.974817344837797
37,38,97.9804,129.156666666667,0.0871512815854632
37,54,96.2265,133.205,0.342409835128577
37,55,79.865,151.751666666667,0.845008257695183
37,56,102.1658,175.373333333333,1
38,39,69.6483,135.963333333333,0.802160566502605
38,55,132.8967,224.971666666667,0.822277754075158
38,56,116.0575,185.616666666667,0.796491219000253
38,57,160.7712,309.46,0.853091133916481
39,40,94.6168,175.061666666667,0.412244535595649
39,56,185.7059,321.516666666667,0.821135711577895
39,57,230.4195,445.36,0.855844974791608
39,58,193.1575,355.233333333333,0.589723319339586
40,41,209.5975,593.823333333333,0.699936497273581
40,57,197.2178,334.055,0.880150331181906
40,58,98.5407,180.171666666667,0.760134888289927
40,59,97.5195,159.65,0.690186065351032
41,42,78.7034,335.821666666667,1
41,58,308.1382,774.103333333333,0.720388124549309
41,59,307.117,753.581666666667,0.698044946403145
41,60,343.6191,983.951666666667,0.724627196001151
42,43,13.0905,31.4133333333333,1
42,59,304.1962,599.52,0.695145664260653
42,60,340.6983,829.89,0.722266428841253
42,61,338.9713,825.665,0.72085142361694
43,60,353.7887,861.301666666667,0.732542747997744
44,71,25.0493,60.125,1
45,46,55.6955,133.838333333333,1
45,70,52.1305,125.111666666667,1
45,71,27.0811,64.9866666666667,1
45,72,59.0376,141.856666666667,1
46,47,169.339,418.745,1
46,71,82.7767,198.785,1
46,72,3.3421,8.01833333333333,1
46,73,585.5204,1112.18833333333,1
47,48,401.1752,945.501666666667,1
47,72,172.681,426.871666666667,1
47,73,552.1118,1181.00833333333,1
47,74,427.0379,878.553333333333,1
48,49,64.2405,285.4,1
48,73,320.7917,1055.48166666667,1
48,74,195.7178,753.026666666667,1
48,75,140.4792,620.413333333333,1
49,50,58.8917,220.175,0.535032950313881
49,74,131.4773,467.626666666667,1
49,75,76.2387,335.013333333333,1
49,76,92.1388,234.838333333333,1
50,51,91.8438,173.18,0.603431042705114
50,75,93.7562,306.038333333333,0.692409675306806
50,76,89.0392,98.3983333333333,0.686699438785882
50,77,149.6996,312.183333333333,0.756696582152913
51,52,124.7079,222.45,0.393226090728815
51,76,180.883,271.593333333333,0.644419873619964
51,77,57.8558,139.003333333333,1
51,78,100.1242,240.505,1
52,53,84.478,167.598333333333,0.543201780345179
52,77,182.5637,361.551666666667,0.567761591029099
52,78,224.8322,463.053333333333,0.649022693368654
52,79,161.0405,309.938333333333,0.864402517129221
53,54,128.0933,212.236666666667,0.912565362462079
53,78,256.6176,492.711666666667,1
53,79,162.9056,334.301666666667,1
