"from","to","dist","dur","share_unnamed"
1,2,92.7076,139.143333333333,1
1,12,86.5727,129.928333333333,1
1,13,77.447,116.276666666667,1
1,14,137.4423,206.415,1
2,3,76.8799,115.416666666667,1
2,13,106.3219,159.59,1
2,14,59.504,89.2966666666667,1
2,15,137.8867,217.738333333333,1
3,4,76.5138,112.765,1
3,14,80.9218,121.526666666667,1
3,15,104.9817,168.34,0.973830677156114
3,16,130.4184,282.218333333333,1
4,5,100.9446,179.128333333333,1
4,15,146.9916,231.438333333333,1
4,16,98.4652,236.395,1
4,17,90.1923,142.121666666667,1
5,6,102.5018,179.838333333333,1
5,16,193.5626,407.13,1
5,17,141.6413,247.171666666667,1
5,18,177.3431,284.94,1
6,7,81.5648,89.7383333333333,0.865772980501393
6,17,78.5047,87.62,1
6,18,75.7294,111.518333333333,1
6,19,131.8563,121.348333333333,0.498078590101497
7,8,137.7095,180.528333333333,0.92049785962479
7,18,130.0634,151.42,0.5762704957736
7,19,101.3342,108.243333333333,0.454938663293008
7,20,80.2453,130.911666666667,1
8,19,187.9914,212.325,0.647954453211399
8,20,157.0477,255.241666666667,1
8,21,131.2017,284.483333333333,1
9,10,99.6657,161.793333333333,1
9,22,123.8469,282.563333333333,1
9,23,65.7562,143.081666666667,1
9,24,150.2406,219.8,1
10,11,100.6887,151.435,1
10,23,112.8274,201.808333333333,1
10,24,50.5749,58.0066666666667,1
10,25,102.5671,203.236666666667,1
11,12,69.3577,104.038333333333,1
11,24,151.2636,209.486666666667,1
11,25,203.2558,354.716666666667,1
11,26,172.5116,258.845,1
12,13,93.4126,140.245,1
12,25,272.6135,458.755,1
12,26,103.1539,154.806666666667,1
12,27,287.1373,432.286666666667,0.486165498583952
13,14,72.4141,108.683333333333,1
13,26,136.5969,204.986666666667,1
13,27,320.5804,482.466666666667,0.539768831637138
13,28,398.2321,837.638333333333,0.434518572088632
14,15,105.0813,168.556666666667,1
14,27,380.5756,572.576666666667,0.612321441521737
14,28,458.2274,927.748333333333,0.508556668588565
14,29,110.0294,166.395,1
15,16,87.8618,231.176666666667,1
15,28,545.6573,1069.74333333333,0.587299865190086
15,29,28.6983,55.0133333333333,1
15,30,638.4255,762.515,0.811946108042364
16,17,104.7869,278.158333333333,1
16,29,61.577,182.175,1
16,30,405.5439,724.53,0.886284320883633
16,31,344.9095,557.356666666667,0.866293370784693
17,18,105.4315,143.651666666667,1
17,30,407.2524,506.24,0.724552568518336
17,31,346.618,339.066666666667,0.676368220923322
17,32,286.2753,269.046666666667,0.60815117760812
18,19,70.1315,105.183333333333,0.99826611437086
18,31,213.3395,245.785,0.783834217292156
18,32,152.9967,175.765,0.698577158853753
18,33,118.683,136.046666666667,0.446750121542362
19,20,65.8516,139.326666666667,1
19,32,124.0243,132.485,0.629144449918282
19,33,89.7106,92.7666666666667,0.269431114529514
19,34,75.083,116.543333333333,1
20,21,100.4482,271.446666666667,1
20,33,174.1794,210.148333333333,0.480776142299262
20,34,110.4587,210.178333333333,1
20,35,129.5263,249.913333333333,1
