"from","to","dist","dur","share_unnamed"
2,9,677.6123,1307.62,0.882059714373586
3,10,598.8255,1120.37333333333,0.952772735037925
4,5,125.0739,302.536666666667,1
4,9,195.948,445.221666666667,0.592148124937165
4,10,145.189,325.128333333333,0.805213339017874
4,11,60.0434,144.283333333333,1
5,10,135.0369,302.621666666667,0.79056925139036
5,11,65.0304,158.25,1
5,12,163.2806,505.283333333333,1
8,18,21.5711,51.7816666666667,1
9,10,52.3974,127.623333333333,1
9,17,65.844,178.955,1
9,18,24.3823,58.5166666666667,1
9,19,111.3509,245.645,0.78374939044049
10,11,85.1456,180.961666666667,0.668373153312498
10,18,76.7797,186.085,1
10,19,60.5919,125.636666666667,0.600770069926838
10,20,70.6918,108.783333333333,0.0130453418284132
11,12,228.3111,663.536666666667,1
11,19,89.957,215.675,0.994419562213544
11,20,72.8795,151.911666666667,0.924252839969648
11,21,119.5194,446.245,1
12,13,65.4746,289.993333333333,1
12,20,286.0514,779.083333333333,0.980701370453002
12,21,332.6914,1073.41666666667,1
12,22,92.7256,344.366666666667,1
13,21,304.4818,911.595,1
13,22,68.5981,190.988333333333,1
13,23,120.159,307.013333333333,1
17,18,41.4618,120.49,1
17,28,50.8178,103.07,0.132258515208224
17,29,68.1172,162.231666666667,0.639584951253206
18,19,135.7332,304.161666666667,0.822595356184044
18,28,79.4501,150.996666666667,0.444974896192705
18,29,96.7494,210.158333333333,0.746246750629202
18,30,197.258,452.003333333333,0.87792789139097
19,20,73.9208,140.941666666667,0.451055114318143
19,29,106.1356,254.785,1
19,30,61.5249,147.841666666667,1
19,31,122.8679,268.575,1
20,21,64.115,319.33,0.788194650237854
20,30,135.4457,288.856666666667,0.700407617222252
20,31,149.074,283.891666666667,0.906490190790895
20,32,101.4305,218.438333333333,0.862567250349253
21,22,350.9703,1012.33833333333,1
21,31,185.2188,560.895,1
21,32,137.5753,495.441666666667,1
21,33,460.1825,1309.23833333333,1
22,23,92.7514,231.851666666667,1
22,32,388.4647,912.148333333333,1
22,33,150.0778,411.908333333333,1
22,34,137.4904,339.57,1
23,33,90.0863,258.721666666667,1
23,34,77.4989,186.383333333333,1
24,35,70.3452,373.188333333333,1
24,36,50.9661,256.913333333333,1
28,29,56.3919,117.841666666667,0.653385231947794
28,39,148.9579,171.838333333333,0
28,40,83.6069,111.515,0
28,41,81.6281,122.553333333333,0.288199774342414
29,30,104.3901,250.561666666667,1
29,40,139.9988,229.395,0.263185827307091
29,41,138.02,240.433333333333,0.437406580635719
29,42,202.7282,337.496666666667,0.616979170160668
30,31,61.343,120.733333333333,1
30,41,144.024,244.716666666667,1
30,42,79.3158,147.655,1
30,43,41.2204,98.5166666666667,1
31,32,73.0902,138.868333333333,1
31,42,77.0766,115.621666666667,1
31,43,36.9452,63.1666666666667,1
31,44,44.5739,163.656666666667,1
32,33,497.6687,1209.12666666667,1
32,43,110.0354,202.091666666667,1
32,44,61.4776,214.135,1
32,45,641.9896,1449.57333333333,1
33,34,63.7792,195.901666666667,1
33,44,544.9715,1367.02666666667,1
33,45,227.805,525.5,1
33,46,179.0272,452.195,1
34,45,173.8134,353.595,1
34,46,125.0356,280.29,1
35,36,19.3791,116.275,1
35,47,326.2437,748.745,1
35,48,53.0637,318.381666666667,1
35,49,17.738,106.428333333333,1
36,48,72.4428,434.656666666667,1
38,52,13.5272,60.5633333333333,0.71194121430314
39,40,65.3509,60.3233333333333,0
39,52,22.3907,20.6716666666667,0
39,53,25.396,23.4416666666667,0
40,41,49.0293,59.6233333333333,0.479820188785459
40,52,87.7416,80.995,0
40,53,39.955,36.8816666666667,0
40,54,100.529,136.866666666667,0
41,42,64.7083,97.0633333333333,1
41,53,88.9842,96.555,0.264375320984311
41,54,101.2274,151.87,0.232399528190984
41,55,117.915,176.871666666667,0.199509816393165
42,43,56.9541,93.405,1
42,54,165.9356,248.931666666667,0.531733074919984
42,56,383.022,601.03,0.31444460109341
43,55,239.5773,367.358333333333,0.606015425495059
43,57,481.4251,793.926666666667,0.454571966735435
44,45,689.2842,1607.24,1
44,58,605.3123,1121.86333333333,0.56620284005416
45,46,48.7778,73.2183333333333,1
45,57,410.9004,844.573333333333,1
45,58,351.7096,702.515,1
45,59,279.3329,528.56,1
46,58,302.9318,629.296666666667,1
46,59,230.5551,455.341666666667,1
47,48,379.2662,1066.88666666667,1
47,61,296.9465,516.2,0.824291977076013
47,62,75.9663,113.931666666667,1
47,63,41.5211,67.395,1
48,49,35.3257,211.953333333333,1
48,62,455.2737,1181.05833333333,1
48,63,420.8285,1134.52166666667,1
48,64,649.3842,1551.15833333333,0.810933034711963
49,50,20.7614,124.568333333333,1
49,65,25.3552,152.131666666667,1
51,52,13.5272,60.5633333333333,0.71194121430314
51,67,74.311,116.675,0.129597407648138
52,53,47.7866,44.1133333333333,0
52,66,69.2946,71.08,0
52,67,60.7839,56.1116666666667,0
52,68,124.2487,207.933333333333,0.547681384191545
53,54,140.484,173.748333333333,0
53,67,108.5705,100.225,0
