ID,x,y,abroad,pop,P_stat,P_opt,util_stat,util_opt,c_stat,c_opt
22291,6.75,32.75,1,33740.2193204,0.543886894396692,0.538969772317468,1.16145487566044e-08,1.16145487566044e-08,1.09027235569928e-07,1.09027235569928e-07
22292,6.75,33.25,1,264571.8820775,0.0497270984220037,0.0495415638949311,4.25394637220135e-09,4.21237568607262e-09,2.03597842030755e-07,2.00761502493402e-07
22293,6.75,33.75,1,117121.4615568,0.0818452907698938,0.0817612650238243,6.4722195451402e-09,6.41642105968424e-09,1.64149344493697e-07,1.62131415416246e-07
22294,6.75,34.25,1,42385.165295,0.645302079143977,0.644853516853609,9.90047782835268e-09,9.90047782835268e-09,1.09027235569928e-07,1.09027235569928e-07
22295,6.75,34.75,1,43885.5106668,0.191786290631589,0.191704032999111,1.06595925522458e-08,1.05991473651212e-08,1.25451888410674e-07,1.24436875239439e-07
22384,7.25,32.25,1,2402.3824925,1.99294106550004,1.95878140282004,7.38339944155274e-08,7.38339944155274e-08,1.09027235569928e-07,1.09027235569928e-07
22385,7.25,32.75,1,4652.2617518,1.35453323172705,1.34289939522355,4.64880118597863e-08,4.64880118597863e-08,1.09027235569928e-07,1.09027235569928e-07
22386,7.25,33.25,1,42422.8235185,1.37353573933843,1.37017737837099,9.89432503541349e-09,9.89432503541349e-09,1.09027235569928e-07,1.09027235569928e-07
22387,7.25,33.75,1,51138.3272544,1.40035685849229,1.39872994875422,8.68127092136763e-09,8.68127092136763e-09,1.09027235569928e-07,1.09027235569928e-07
22388,7.25,34.25,1,14711.5692937,2.02540351942957,2.02447696856742,2.07656041622313e-08,2.07656041622313e-08,1.09027235569928e-07,1.09027235569928e-07
22389,7.25,34.75,1,37232.7710521,1.50283900380186,1.50232518800101,1.08407198277305e-08,1.08407198277305e-08,1.09027235569928e-07,1.09027235569928e-07
22390,7.25,35.25,1,273071.3085785,0.0806020427539977,0.0805922178387024,3.59345476559871e-09,3.56139008881712e-09,1.65127758725699e-07,1.63026864888459e-07
22478,7.75,32.25,1,1036.2781458,3.98634035360567,3.87034151634754,1.33006368133991e-07,1.33006368133991e-07,1.09027235569928e-07,1.09027235569928e-07
22479,7.75,32.75,1,1087.9045502,4.79640359187275,4.72700338414761,1.28555989977048e-07,1.28555989977048e-07,1.09027235569928e-07,1.09027235569928e-07
22480,7.75,33.25,0,2521.1079326,8.76945885373218,8.73406421708822,0.388277206320367,0.391958597921011,456.824440107563,463.024577247666
22481,7.75,33.75,0,22798.6285509,13.730337045283,13.7231709815672,0.136402486767093,0.136568742425565,926.91220975927,928.526598425901
22482,7.75,34.25,0,32413.2497255,15.4273014559912,15.3982674769725,0.103928620674391,0.104386438119942,893.627578067167,899.256498562104
22483,7.75,34.75,1,53317.4810662,2.07216406775183,2.07218565385895,8.43135034898788e-09,8.43135034898788e-09,1.09027235569928e-07,1.09027235569928e-07
22484,7.75,35.25,1,157891.8615463,0.245915365495315,0.245897369600663,4.17738852588818e-09,4.15663787828301e-09,1.18391871126765e-07,1.1755262824584e-07
22485,7.75,35.75,1,104228.4017582,0.216826468593254,0.21681081269986,5.69856615079855e-09,5.66810856776579e-09,1.21788531981116e-07,1.20859693919562e-07
22486,7.75,36.25,1,483071.7746429,0.360871878330817,0.359800219515103,1.80531135099351e-09,1.80259311661396e-09,1.09262180688126e-07,1.09027235569928e-07
22487,7.75,36.75,1,852072.3400296,0.15895706933485,0.158165359653603,1.38337175549195e-09,1.37587986567706e-09,1.31756770815649e-07,1.30738595495796e-07
22572,8.25,32.25,1,995.0961179,8.23492343884966,7.81409030222696,1.36835993574393e-07,1.36835993574393e-07,1.09027235569928e-07,1.09027235569928e-07
22573,8.25,32.75,1,2745.3078274,9.44061039304457,9.11706141359517,6.72499767483958e-08,6.72499767483958e-08,1.09027235569928e-07,1.09027235569928e-07
22574,8.25,33.25,0,5230.1645883,13.7000439303785,13.7342054371752,0.137107278711548,0.136312858616497,214.21145815846,212.44055744132
22575,8.25,33.75,0,54919.3388132,16.5762930427247,16.5979538574092,0.0878903337680017,0.0876229345217726,1191.70232931853,1186.52619640747
22576,8.25,34.25,0,94455.1268387,16.9425257859524,16.9477355725203,0.0835210710290648,0.0834611758201353,1905.60211146741,1903.65018495785
22577,8.25,34.75,1,89220.0459657,1.71091208262042,1.7108956095777,5.88006548156468e-09,5.88006548156468e-09,1.09027235569928e-07,1.09027235569928e-07
22578,8.25,35.25,1,296978.0557351,2.17254100702358,2.17626089192259,2.53395454788544e-09,2.53395454788544e-09,1.09027235569928e-07,1.09027235569928e-07
22579,8.25,35.75,1,158081.6484213,1.3752671704368,1.375175868479,3.93993315093249e-09,3.93993315093249e-09,1.09027235569928e-07,1.09027235569928e-07
